 
 THIS IS FOR STATION NUMBER  241 1951-> 1998
                                 # OF PRECIPITATION EVENTS - % IN PARENS
 CL                   MAX   MEAN  0.01-  0.26-  0.51-  1.01-          # OF DAYS
 WK    TIME PERIOD    VAL   RAIN    0.25   0.51   1.00   2.00  >2.01 MISSING TOTAL
  1 3/1-->3/7        1.25   0.40  60(68) 18(20)  6( 6)  3( 3)  0( 0)    7       87
  2 3/8-->3/14       2.52   0.50  65(70) 12(13) 10(10)  3( 3)  2( 2)    7       92
  3 3/15-->3/21      1.26   0.38  56(69) 13(16) 11(13)  1( 1)  0( 0)    7       81
  4 3/22-->3/28      1.60   0.48  49(59) 17(20) 13(15)  3( 3)  0( 0)    7       82
  5 3/29-->4/4       1.34   0.52  67(65) 22(21) 12(11)  2( 1)  0( 0)   11      103
  6 4/5-->4/11       1.31   0.43  55(69)  8(10) 12(15)  4( 5)  0( 0)   14       79
  7 4/12-->4/18      1.80   0.67  65(61) 20(18) 13(12)  8( 7)  0( 0)   14      106
  8 4/19-->4/25      1.72   0.75  69(58) 26(22) 12(10) 10( 8)  0( 0)   14      117
  9 4/26-->5/2       4.50   1.05  65(56) 18(15) 19(16)  9( 7)  4( 3)   14      115
 10 5/3-->5/9        1.58   0.91  58(51) 26(23) 15(13) 14(12)  0( 0)   14      113
 11 5/10-->5/16      2.65   0.83  52(52) 18(18) 17(17) 10(10)  2( 2)   18       99
 12 5/17-->5/23      2.41   0.90  55(50) 25(22) 20(18)  8( 7)  2( 1)   14      110
 13 5/24-->5/30      2.40   1.09  55(45) 32(26) 20(16) 11( 9)  3( 2)   14      121
 14 5/31-->6/6       2.00   0.74  61(58) 19(18) 14(13) 10( 9)  1( 0)    8      105
 15 6/7-->6/13       3.01   1.24  61(47) 26(20) 23(17) 15(11)  3( 2)    7      128
 16 6/14-->6/20      5.25   1.41  51(42) 23(19) 30(25)  9( 7)  7( 5)    8      120
 17 6/21-->6/27      2.65   0.97  61(57) 15(14) 16(14) 10( 9)  5( 4)    7      107
 18 6/28-->7/4       3.90   1.17  45(47) 12(12) 17(18) 14(14)  6( 6)    7       94
 19 7/5-->7/11       3.70   1.06  39(43) 17(18) 17(18) 12(13)  5( 5)    7       90
 20 7/12-->7/18      3.64   0.98  50(47) 28(26) 17(16)  8( 7)  3( 2)    7      106
 21 7/19-->7/25      2.95   0.82  43(50) 18(20) 13(15)  9(10)  3( 3)    7       86
 22 7/26-->8/1       2.18   0.79  47(52) 15(16) 15(16) 11(12)  1( 1)    7       89
 23 8/2-->8/8        3.59   0.98  41(45) 22(24) 13(14) 12(13)  3( 3)    7       91
 24 8/9-->8/15       3.02   0.70  51(57) 17(19) 12(13)  7( 7)  2( 2)    7       89
 25 8/16-->8/22      2.80   0.82  40(44) 20(22) 21(23)  6( 6)  2( 2)    7       89
 26 8/23-->8/29      4.59   1.08  49(49) 12(12) 19(19) 16(16)  3( 3)    7       99
 27 8/30-->9/5       1.95   0.78  49(52) 19(20) 14(14) 12(12)  0( 0)    4       94
 28 9/6-->9/12       3.69   0.64  40(49) 23(28) 11(13)  6( 7)  1( 1)    0       81
 29 9/13-->9/19      1.86   0.69  55(54) 26(25) 11(10)  9( 8)  0( 0)    0      101
 30 9/20-->9/26      2.10   0.72  49(53) 20(21) 16(17)  6( 6)  1( 1)    0       92
 31 9/27-->10/3      2.29   0.60  46(58) 13(16) 11(14)  7( 8)  1( 1)    0       78
 32 10/4-->10/10     2.05   0.62  48(57) 10(12) 18(21)  6( 7)  1( 1)    0       83
 33 10/11-->10/17    1.99   0.46  48(64) 14(18)  7( 9)  6( 8)  0( 0)    0       75
 34 10/18-->10/24    2.41   0.60  47(55) 15(17) 15(17)  6( 7)  1( 1)    0       84
 35 10/25-->10/31    2.55   0.48  46(60) 14(18) 14(18)  1( 1)  1( 1)    0       76
 36 11/1-->11/7      2.01   0.54  45(58) 15(19) 11(14)  5( 6)  1( 1)    0       77
 37 11/8-->11/14     1.64   0.36  36(59) 15(24)  8(13)  2( 3)  0( 0)    0       61
 38 11/15-->11/21    1.75   0.46  45(60) 16(21)  9(12)  4( 5)  0( 0)    0       74
 39 11/22-->11/28    0.93   0.26  47(72) 11(16)  7(10)  0( 0)  0( 0)    1       65
 40 11/29-->12/5     1.19   0.22  44(77)  7(12)  5( 8)  1( 1)  0( 0)    9       57
 41 12/6-->12/12     1.00   0.20  49(77)  8(12)  5( 7)  1( 1)  0( 0)    3       63
 42 12/13-->12/19    1.13   0.23  52(77) 12(17)  2( 2)  1( 1)  0( 0)    0       67
 43 12/20-->12/26    0.84   0.20  53(82)  8(12)  3( 4)  0( 0)  0( 0)    3       64
 44 12/27-->1/2      1.06   0.23  42(73)  8(14)  6(10)  1( 1)  0( 0)    5       57
 45 1/3-->1/9        0.60   0.12  40(88)  3( 6)  2( 4)  0( 0)  0( 0)   14       45
 46 1/10-->1/16      1.23   0.17  44(81)  7(12)  1( 1)  2( 3)  0( 0)   18       54
 47 1/17-->1/23      0.86   0.17  51(85)  8(13)  1( 1)  0( 0)  0( 0)   18       60
 48 1/24-->1/30      1.12   0.15  65(92)  2( 2)  2( 2)  1( 1)  0( 0)   17       70
 49 1/31-->2/6       1.10   0.19  56(88)  3( 4)  3( 4)  1( 1)  0( 0)   11       63
 50 2/7-->2/13       0.45   0.15  49(81) 11(18)  0( 0)  0( 0)  0( 0)    8       60
 51 2/14-->2/20      0.96   0.28  53(76)  7(10)  9(13)  0( 0)  0( 0)    7       69
 52 2/21-->2/27      1.59   0.25  53(79) 10(14)  2( 2)  2( 2)  0( 0)    7       67
 53 2/28-->2/29      0.73   0.03   7(70)  2(20)  1(10)  0( 0)  0( 0)    1       10
 ANNUAL TOTALS       5.25   2669(60)806(18)601(13)305( 6) 64( 1)  374     4445
 23  0.29  0.47  0.49  1.56  2.41  1.46  0.71  1.27  1.48  1.39  0.27  0.41
 24  0.50  0.64  0.61  1.72  2.40  2.42  2.20  0.64  0.80  1.15  0.27  0.84
 25  0.15  0.38  0.88  0.76  1.78  1.20  2.95  2.51  1.70  0.41  0.60  0.22
 26  0.18  1.28  1.60  1.19  1.22  1.16  2.18  1.49  1.65  0.85  0.86  0.38
 27  1.12  0.20  0.90  2.40  0.70  2.65  1.92  1.51  1.30  0.69  0.84  0.64
 28  0.17  0.73  1.03  3.02  2.20  3.90  1.35  4.59  1.62  1.28  0.73  1.06
 29  0.55******  0.89  2.96  1.10  2.82  1.90  3.05  2.29  0.63  0.32  0.50
 30  0.19******  1.34  4.50  1.24  2.01  1.28  1.92  0.96  0.97  0.90  0.62
 31  0.12******  0.85******  1.91******  1.07  1.07******  2.55******  0.24
 
 RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) DURING 1951-1998 FOR STATION NUMBER  241
     JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1 32   1  36   2  36   4  43   2  44   4  35   6  31   6  33  12  38  11  44   4  39   2  34   2
  2 27   1  55   2  42   4  39   2  36   5  34   6  32  14  34   9  34   8  41   8  36   4  32   2
  3 31   3  34   3  40   3  45   3  38   4  36   5  35  11  32  11  36   9  40   3  36   4  39   5
  4 36   2  41   2  36   3  50   8  44   6  30   6  36  12  31   6  41   2  43   5  35   4  36   4
  5 38   2  45   2  37   4  47   2  37   6  35   5  32   9  36   5  38   7  40  10  36   3  30   2
  6 39   3  32   3  40   2  45   9  38   8  39   6  32   8  34   7  39   7  40   6  36   4  48   3
  7 45   4  36   1  43   4  55  10  42   4  39  11  34   3  37   4  36  10  41   9  39   3  48   4
  8 39   5  41   2  41   3  36   6  44   7  38   7  35   8  31   6  39  10  40  10  43   5  30   3
  9 33   2  38   2  39   6  49   6  39   4  36   5  29   5  31   8  39   8  39   5  36   3  35   4
 10 46   4  36   2  45   1  39   7  38   7  35  10  32  13  34  10  41   9  41   4  41   4  38   2
 11 43   4  39   5  40   3  44   3  39   4  35   9  33  10  32  13  42  10  40   6  34   3  40   3
 12 37   5  36   1  45   1  37   5  37   6  29   3  31   7  32   9  42   7  42   9  44   2  32   2
 13 37   3  41   4  35   3  44   1  43   7  32  12  37   7  34   7  38   8  38   6  38   3  53   4
 14 37   4  40   4  39   3  37   4  41   8  33  10  30  11  36   8  40   5  44   9  38   4  41   2
 15 38   6  65   3  38   4  41   4  36   8  34   3  36   6  33   9  35   8  40   6  38   8  35   4
 16 37   3  35   5  38   3  39   4  48  10  31  13  35  10  38  10  40   5  37   5  34   5  32   6
 17 39   3  43   3  40   7  42   4  37   3  35  11  34  10  35  10  40   5  39   6  35   4  31   4
 18 46   3  37   3  45   4  40   4  43   5  31   6  29  12  34   8  38   9  45   3  33   5  37   2
 19 40   4  39   2  34   4  48   4  45   5  31  11  30   8  30   6  40   6  40   8  34   5  45   1
 20 40   5  39   3  37   3  41   4  40  11  36   8  32   8  33  10  35   7  44   3  45   3  37   2
 21 38   5  41   4  35   4  42   3  34   8  33   9  27   4  31   6  36   6  36   7  42   3  39   5
 22 44   3  39   3  53   4  37   3  33   5  33   8  29   9  33   8  37   8  39   5  46   3  40   2
 23 37   7  34   2  38   5  41   7  38   7  32   8  33   8  34   9  42   4  40   5  33   2  33   3
 24 41   6  45   4  55   3  38   4  37  11  33   9  35   9  37   7  40   5  43   4  35   4  37   3
 25 38   3  41   7  57   7  42   5  35   9  29  13  32  10  37   6  37   9  44   4  37   1  37   2
 26 43   5  37   5  42   4  36   6  33   5  33   8  41  10  38   6  42   7  41   9  39   3  37   1
 27 36   3  38   3  43   4  39   6  32   4  29   9  34   8  40   7  39  10  42   5  37   2  35   3
 28 45   3  35   5  36   3  39   9  36   6  37   9  33   7  38  10  47   5  36   5  48   4  50   2
 29 43   4  **  **  40   3  39   8  34   5  31   9  33  11  33   4  39   3  41   5  29   2  45   4
 30 39   6  **  **  39   3  34   6  35   5  35   7  31   7  32  10  42   7  38   4  39   4  35   2
 31 46   4  **  **  45   6  **  **  33   5  **  **  37   9  41   3  **  **  40   5  **  **  40   2
 
 DAILY  MEAN  HIGHS AND LOWS OCCURRING DURING 1951-1998 FOR STATION NUMBER  241
     JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1 28  12  30  11  40  19  53  33  66  43  76  54  84  62  84  62  80  57  72  45  54  35  39  21
  2 29  13  28  10  40  21  53  34  68  44  75  54  85  62  84  63  81  58  72  46  53  33  39  23
  3 29  11  27   9  39  21  52  33  67  45  76  53  84  62  85  63  80  58  70  45  52  33  40  22
  4 28  10  29  10  39  20  54  31  68  46  78  55  84  62  83  62  79  57  68  44  49  32  38  20
  5 27   9  30  11  38  20  53  32  70  48  79  56  83  62  82  61  79  56  68  44  48  30  38  20
  6 27   9  30  12  39  19  56  32  69  46  80  58  84  62  82  63  78  56  66  44  49  30  36  18
  7 24   6  29  10  38  19  58  34  68  45  80  58  85  63  83  62  80  57  67  43  50  29  34  18
  8 25   5  29  11  39  20  56  35  68  47  79  58  85  63  83  62  81  56  67  43  50  29  32  16
  9 26   8  30  12  42  21  55  33  69  47  78  58  85  63  83  61  79  55  64  41  48  29  33  15
 10 24   7  32  13  43  22  56  34  70  47  79  57  84  62  83  61  77  53  64  40  50  28  34  16
 11 27   7  31  13  43  24  57  36  70  47  80  58  85  63  82  59  77  52  65  41  48  29  32  15
 12 28  10  32  14  44  25  57  36  71  47  81  59  85  65  82  59  77  53  67  42  48  28  31  13
 13 29  10  35  14  43  25  57  36  70  47  81  59  86  65  82  61  76  53  65  42  48  29  33  14
 14 29  10  35  15  43  24  58  37  72  49  81  61  86  64  83  61  74  52  67  43  47  29  33  15
 15 27   8  32  15  43  24  59  37  72  49  80  60  84  63  82  60  73  51  68  42  49  28  32  15
 16 26   7  32  13  45  25  63  39  72  50  80  59  85  62  83  60  73  50  65  41  47  28  32  14
 17 28   9  35  15  45  25  64  39  73  51  80  60  86  64  84  61  74  51  64  41  47  29  31  14
 18 28  10  37  18  46  27  65  40  74  52  81  61  86  66  83  61  76  52  62  40  48  29  31  14
 19 27   8  36  18  45  28  65  42  75  51  83  60  87  66  83  61  74  52  60  37  45  28  31  15
 20 26   7  37  18  45  27  63  42  75  51  82  61  86  65  82  60  73  50  60  38  45  26  30  13
 21 28   9  38  17  45  26  62  40  74  51  82  60  84  64  82  60  71  49  61  39  45  25  30  12
 22 30  11  37  18  49  26  62  40  73  52  81  60  85  64  82  60  71  47  63  38  45  25  30  15
 23 30   9  36  19  50  28  64  40  74  52  81  60  84  63  81  60  69  45  60  39  42  24  31  15
 24 29  10  37  17  47  27  66  41  74  52  82  60  85  63  81  59  69  46  60  37  42  23  30  11
 25 29  11  38  17  47  28  65  43  74  52  83  61  85  63  83  59  71  47  58  36  43  23  30  13
 26 26   9  39  19  47  28  67  44  73  53  84  62  85  63  83  60  73  46  61  36  40  23  30  13
 27 26   8  39  21  52  31  66  44  73  53  83  62  85  63  82  62  71  46  60  37  39  21  31  13
 28 26   8  39  21  54  33  64  42  74  53  85  62  84  63  83  59  71  46  57  35  36  18  32  15
 29 28   8  **  **  51  31  65  43  74  54  84  63  84  62  83  61  70  47  57  34  35  19  31  14
 30 28   8  **  **  51  32  66  44  76  54  85  62  84  63  83  61  71  46  58  37  37  20  30  13
 31 29   8  **  **  54  32  **  **  76  54  **  **  84  62  82  59  **  **  56  36  **  **  30  12
  
  # OF DAYS EACH YEAR WHERE MIN >=32 F  1951-1998 FOR STATION #  241
   51  52  53  54  55  56  57  58  59  60  61  62  63  64  65  66  67  68  69  70
  212 208 221 216 213 214 214 218 211 216 211 219 244 227 232 224 214 219 212 210
 
   71  72  73  74  75  76  77  78  79  80  81  82  83  84  85  86  87  88  89  90
  223 213 244 215 212 209 234 222 210 222 239 221 220 216 221 234 240 218 202 210
 
   91  92  93  94  95  96  97  98
  216 220 204 212 212 189 201 240
  
 MEAN=219
 
 LENGTH OF SEASON FOR STATION NUMBER  241   BASE TEMP=32
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113           9    28 271          158
   1952   4    16 107          10     6 280          173
   1953   5    13 133          10     7 280          147
   1954   5     8 128          10    18 291          163
   1955   4     7  97          10    15 288          191
   1956   5    16 137           9    30 274          137
   1957   4    14 104          10    10 283          179
   1958   4    29 119          10     1 274          155
   1959   4    22 112          10     9 282          170
   1960   4    30 121          10    19 293          172
   1961   5     2 122           9    28 271          149
   1962   4    19 109          10    24 297          188
   1963   5    22 142          10    29 302          160
   1964   4     9 100          10     5 279          179
   1965   4    19 109          10    12 285          176
   1966   5    10 130          10    17 290          160
   1967   5     4 124           9    28 271          147
   1968   4    25 116          10     4 278          162
   1969   4    29 119          10    14 287          168
   1970   5     2 122          10    10 283          161
   1971   5     3 123          10    31 304          181
   1972   4    25 116           9    30 274          158
   1973   5     2 122          11     3 307          185
   1974   4    25 115           9    22 265          150
   1975   4    20 110          10     2 275          165
   1976   5     3 124          10     6 280          156
   1977   4     7  97          10    12 285          188
   1978   5     2 122          10    16 289          167
   1979   4    30 120          10     5 278          158
   1980   5     8 129          10     5 279          150
   1981   4    15 105          10     2 275          170
   1982   4    22 112          10    20 293          181
   1983   4    20 110           9    23 266          156
   1984   4    22 113           9    26 270          157
   1985   4     9  99          10     1 274          175
   1986   4    22 112          10    14 287          175
   1987   4     5  95          10     3 276          181
   1988   4    24 115          10     5 279          164
   1989   5     7 127           9    23 266          139
   1990   4    30 120          10    11 284          164
   1991   4    24 114           9    20 263          149
   1992   5     6 127           9    29 273          146
   1993   4    21 111          10     9 282          171
   1994   5     1 121          10    10 283          162
   1995   4    26 116           9    22 265          149
   1996   4    28 119          10     3 277          158
   1997   5    16 136          10    17 290          154
   1998   4    17 107          10    22 295          188
             MEAN=116              MEAN=281     MEAN=164
 
 LENGTH OF SEASON FOR STATION NUMBER  241   BASE TEMP=30
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113           9    28 271          158
   1952   4    16 107          10     6 280          173
   1953   4    20 110          10    27 300          190
   1954   5     7 127          10    18 291          164
   1955   4     7  97          10    15 288          191
   1956   4    30 121          10     9 283          162
   1957   4    14 104          10    19 292          188
   1958   4    29 119          10     1 274          155
   1959   4    21 111          10    12 285          174
   1960   4    18 109          10    19 293          184
   1961   5     2 122          10    20 293          171
   1962   4    17 107          10    24 297          190
   1963   4     4  94          10    29 302          208
   1964   4     9 100          10     9 283          183
   1965   4    19 109          10    12 285          176
   1966   4    21 111          10    17 290          179
   1967   5     2 122          10    11 284          162
   1968   4    25 116          10     4 278          162
   1969   4     6  96          10    14 287          191
   1970   5     2 122          10    10 283          161
   1971   4    14 104          10    31 304          200
   1972   4     9 100           9    30 274          174
   1973   4    13 103          11     3 307          204
   1974   4     9  99           9    22 265          166
   1975   4    13 103          10     2 275          172
   1976   4    12 103          10     6 280          177
   1977   4     7  97          10    16 289          192
   1978   4    21 111          11     7 311          200
   1979   4    28 118          10    13 286          168
   1980   4    14 105          10    12 286          181
   1981   4    15 105          10    19 292          187
   1982   4    22 112          10    21 294          182
   1983   4    20 110           9    23 266          156
   1984   4     1  92           9    26 270          178
   1985   4     9  99          10     1 274          175
   1986   4    22 112          10    14 287          175
   1987   4     5  95          10     3 276          181
   1988   4    24 115          10     5 279          164
   1989   5     6 126           9    24 267          141
   1990   4    18 108          10    18 291          183
   1991   4    24 114          10     7 280          166
   1992   5     6 127          10    17 291          164
   1993   4    21 111          10    10 283          172
   1994   4     8  98          10    10 283          185
   1995   4     6  96           9    23 266          170
   1996   4    28 119          10     8 282          163
   1997   4    25 115          10    21 294          179
   1998   4     6  96          10    22 295          199
             MEAN=108              MEAN=285     MEAN=176
 
 LENGTH OF SEASON FOR STATION NUMBER  241   BASE TEMP=28
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113          10    24 297          184
   1952   4    11 102          10     6 280          178
   1953   4    20 110          10    27 300          190
   1954   5     7 127          10    30 303          176
   1955   4     7  97          10    15 288          191
   1956   4    24 115          11     8 313          198
   1957   4    14 104          10    25 298          194
   1958   4    29 119          10     1 274          155
   1959   4    12 102          10    12 285          183
   1960   4    10 101          10    19 293          192
   1961   4    18 108          10    20 293          185
   1962   4    16 106          10    24 297          191
   1963   4     4  94          10    29 302          208
   1964   4     9 100          10     9 283          183
   1965   4    19 109          10    24 297          188
   1966   4    21 111          10    24 297          186
   1967   4    24 114          10    11 284          170
   1968   4     6  97          10     4 278          181
   1969   4     2  92          10    14 287          195
   1970   4     4  94          10    16 289          195
   1971   4    14 104          11     4 308          204
   1972   4     9 100          10    15 289          189
   1973   4    13 103          11     5 309          206
   1974   4     8  98          10     2 275          177
   1975   4    12 102          10    19 292          190
   1976   4    12 103          10     8 282          179
   1977   4     7  97          10    16 289          192
   1978   3    26  85          11     7 311          226
   1979   4    10 100          10    13 286          186
   1980   4    10 101          10    12 286          185
   1981   3    23  82          10    19 292          210
   1982   4    22 112          10    21 294          182
   1983   4    19 109          10    13 286          177
   1984   4     1  92           9    26 270          178
   1985   4     9  99          11     4 308          209
   1986   4    22 112          11     2 306          194
   1987   4     4  94          10     3 276          182
   1988   4    19 110          10     5 279          169
   1989   4    13 103          10    20 293          190
   1990   4    18 108          10    19 292          184
   1991   4     1  91          10     7 280          189
   1992   4    13 104          10    17 291          187
   1993   4     6  96          10    10 283          187
   1994   4     8  98          10    26 299          201
   1995   4     6  96          10    22 295          199
   1996   4    24 115          10    30 304          189
   1997   4    18 108          10    22 295          187
   1998   3    25  84          11     4 308          224
             MEAN=102              MEAN=292     MEAN=189
 
 LENGTH OF SEASON FOR STATION NUMBER  241   BASE TEMP=26
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          10    31 304          197
   1952   4    11 102          10     6 280          178
   1953   4    20 110          10    27 300          190
   1954   4     8  98          10    31 304          206
   1955   3    29  88          10    15 288          200
   1956   4    24 115          11     8 313          198
   1957   4    14 104          10    25 298          194
   1958   4    29 119          11     6 310          191
   1959   3    28  87          11     5 309          222
   1960   4    10 101          10    19 293          192
   1961   4    18 108          11     3 307          199
   1962   4    16 106          10    25 298          192
   1963   3    21  80          10    29 302          222
   1964   3    30  90          10     9 283          193
   1965   3    30  89          10    24 297          208
   1966   4    21 111          11     2 306          195
   1967   4    24 114          10    11 284          170
   1968   4     6  97          10     4 278          181
   1969   4     1  91          10    27 300          209
   1970   4     4  94          10    16 289          195
   1971   4    14 104          11     4 308          204
   1972   4     8  99          10    15 289          190
   1973   4    11 101          11     5 309          208
   1974   4     8  98          10     2 275          177
   1975   4     5  95          11    13 317          222
   1976   4    12 103          10    16 290          187
   1977   4     6  96          11    11 315          219
   1978   3    26  85          11    14 318          233
   1979   4     6  96          10    14 287          191
   1980   3    25  85          10    28 302          217
   1981   3    20  79          10    22 295          216
   1982   4    11 101          10    22 295          194
   1983   4    19 109          11    17 321          212
   1984   3    31  91          10    29 303          212
   1985   4     9  99          11     4 308          209
   1986   3    27  86          11     9 313          227
   1987   4     4  94          10    11 284          190
   1988   3    30  90          10    22 296          206
   1989   4    13 103          10    20 293          190
   1990   4    17 107          10    19 292          185
   1991   3    31  90          10    19 292          202
   1992   4    13 104          10    17 291          187
   1993   4     5  95          10    29 302          207
   1994   4     8  98          10    26 299          201
   1995   4     5  95          10    22 295          200
   1996   4    23 114          10    31 305          191
   1997   4    18 108          10    22 295          187
   1998   3    25  84          11     5 309          225
             MEAN= 98              MEAN=298     MEAN=200
 
 LENGTH OF SEASON FOR STATION NUMBER  241   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          10    31 304          197
   1952   4    11 102          10     6 280          178
   1953   4    20 110          10    27 300          190
   1954   4     4  94          10    31 304          210
   1955   3    28  87          10    31 304          217
   1956   4    24 115          11    10 315          200
   1957   4    14 104          10    25 298          194
   1958   3    25  84          11    25 329          245
   1959   3    22  81          11     5 309          228
   1960   4    10 101          10    19 293          192
   1961   4    16 106          11     3 307          201
   1962   4    15 105          11     5 309          204
   1963   3    21  80          11     2 306          226
   1964   3    30  90          10    20 294          204
   1965   3    30  89          11     9 313          224
   1966   4    21 111          11     2 306          195
   1967   4    24 114          10    29 302          188
   1968   4     6  97          10    25 299          202
   1969   4     1  91          10    27 300          209
   1970   4     4  94          11    15 319          225
   1971   4    14 104          11     6 310          206
   1972   4     8  99          10    19 293          194
   1973   4    11 101          11     5 309          208
   1974   3    25  84          10     2 275          191
   1975   4     5  95          11    13 317          222
   1976   3    22  82          10    17 291          209
   1977   4     6  96          11    12 316          220
   1978   3    26  85          11    14 318          233
   1979   4     6  96          11     3 307          211
   1980   3    14  74          10    28 302          228
   1981   3    20  79          10    23 296          217
   1982   4    11 101          11     6 310          209
   1983   4    18 108          11    17 321          213
   1984   3    23  83          10    29 303          220
   1985   4     9  99          11    17 321          222
   1986   3    21  80          11    10 314          234
   1987   4     3  93          10    11 284          191
   1988   3    30  90          10    30 304          214
   1989   4    13 103          11    16 320          217
   1990   4    13 103          11     7 311          208
   1991   3    30  89          10    19 292          203
   1992   4    12 103          10    17 291          188
   1993   4     3  93          10    31 304          211
   1994   4     8  98          10    26 299          201
   1995   4     5  95          11     3 307          212
   1996   4    10 101          10    31 305          204
   1997   4    14 104          10    22 295          191
   1998   3    24  83          11    20 324          241
             MEAN= 95              MEAN=304     MEAN=209
 
 THESE ARE THE MONTHLY AVG. MAX TEMPS 1951-1998 FOR STATION # 241
 YEAR    JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
  
 1951   28.9  33.8  37.3  54.4  73.4  75.8  83.2  81.8  71.3  63.2  42.1  29.3  56.2
 1952   31.2  40.7  41.2  62.6  71.8  85.9  86.5  80.5  79.1  63.5  50.0  34.1  60.6
 1953   31.3  38.0  46.8  55.3  71.3  83.6  85.8  86.0  80.4  73.3  55.1  40.0  62.3
 1954   31.4  49.4  41.2  66.6  67.9  83.6  88.3  81.4  79.7  61.6  51.6  35.8  61.5
 1955   28.6  30.6  45.6  66.3  75.2  78.3  89.8  89.8  80.6  65.5  40.8  29.9  60.1
 1956   27.5  33.7  44.4  59.7  74.3  87.2  84.4  83.4  76.5  72.5  46.3  36.4  60.5
 1957   23.5  37.9  45.6  59.0  68.6  79.6  89.2  84.0  71.6  59.0  42.0  39.0  58.2
 1958   30.5  25.3  41.5  60.2  74.7  75.6  78.4  84.0  74.2  67.0  51.5  32.0  57.9
 1959   24.3  30.8  43.7  58.6  70.4  81.8  83.0  85.6  73.1  58.3  38.1  39.3  57.2
 1960   26.7  26.1  28.4  61.2  70.5  77.1  82.8  83.0  75.5  63.7  50.6  33.5  56.6
 1961   31.7  37.4  43.0  53.3  69.0  79.5  83.0  83.0  71.1  66.5  45.4  27.3  57.5
 1962   22.7  26.4  37.0  60.7  78.6  80.5  82.9  84.3  73.3  66.7  50.9  36.2  58.3
 1963   19.4  30.2  51.2  65.7  72.2  87.5  87.1  82.1  77.6  77.9  54.5  25.3  60.9
 1964   39.3  41.4  46.1  63.3  79.0  80.7  87.3  82.0  74.4  66.2  53.8  32.8  62.2
 1965   30.1  31.6  31.9  59.7  78.6  80.1  84.5  83.9  72.9  68.8  51.7  44.5  59.9
 1966   22.7  37.0  52.7  59.0  72.3  80.5  88.4  82.2  75.2  69.5  50.9  34.6  60.4
 1967   35.2  36.0  54.5  64.5  71.4  78.8  83.8  82.0  73.2  61.8  44.6  35.5  60.1
 1968   28.4  32.9  53.9  61.7  67.9  82.6  83.3  81.5  73.4  64.4  44.5  32.0  58.9
 1969   22.0  31.1  35.7  61.2  70.7  75.5  83.4  83.0  74.6  58.8  48.5  30.9  56.3
 1970   19.5  38.2  39.6  62.1  75.6  81.5  86.1  82.4  74.4  60.8  43.2  34.4  58.1
 1971   23.8  28.1  40.5  64.0  68.4  87.2  81.7  83.0  78.7  69.1  47.1  33.4  58.8
 1972   26.6  27.8  45.8  57.8  72.5  80.0  82.5  81.7  75.1  58.8  40.3  26.9  56.3
 1973   29.5  33.6  51.0  56.8  69.3  83.2  83.5  83.6  71.8  68.3  47.9  29.0  59.0
 1974   27.0  35.1  48.5  62.6  67.9  77.6  89.6  78.6  71.0  64.9  47.7  34.7  58.8
 1975   30.1  29.2  36.8  54.3  74.7  78.8  85.3  84.5  70.9  68.6  52.5  35.7  58.5
 1976   32.7  44.5  48.2  64.3  69.7  81.8  87.2  84.1  77.3  59.6  44.2  30.7  60.4
 1977   18.9  40.3  53.2  68.2  79.5  85.5  91.5  80.8  75.6  60.9  45.9  28.7  60.8
 1978   18.7  22.4  41.2  59.0  71.8  83.1  85.4  84.9  82.5  64.2  46.6  30.0  57.5
 1979   15.7  22.7  41.3  52.4  72.5  81.8  83.5  83.4  78.8  64.6  45.5  40.4  56.9
 1980   29.9  29.3  43.9  63.7  75.7  81.6  90.1  85.7  78.9  60.0  51.3  34.7  60.4
 1981   36.2  40.9  54.2  69.7  71.5  82.9  83.9  81.3  76.8  61.1  50.6  32.7  61.8
