 
 THIS IS FOR STATION NUMBER 1541 1951-> 1998
                                 # OF PRECIPITATION EVENTS - % IN PARENS
 CL                   MAX   MEAN  0.01-  0.26-  0.51-  1.01-          # OF DAYS
 WK    TIME PERIOD    VAL   RAIN    0.25   0.51   1.00   2.00  >2.01 MISSING TOTAL
  1 3/1-->3/7        1.43   0.39  43(57) 17(22) 14(18)  1( 1)  0( 0)    7       75
  2 3/8-->3/14       1.90   0.45  55(68) 11(13)  9(11)  5( 6)  0( 0)    7       80
  3 3/15-->3/21      1.29   0.42  60(68) 14(16) 10(11)  3( 3)  0( 0)    7       87
  4 3/22-->3/28      2.60   0.51  51(61) 18(21)  9(10)  4( 4)  1( 1)    7       83
  5 3/29-->4/4       1.75   0.57  64(64) 18(18) 12(12)  5( 5)  0( 0)    7       99
  6 4/5-->4/11       1.77   0.42  52(60) 26(30)  7( 8)  1( 1)  0( 0)    7       86
  7 4/12-->4/18      2.68   0.69  64(58) 23(20) 17(15)  5( 4)  1( 0)    7      110
  8 4/19-->4/25      2.25   0.77  53(50) 25(23) 22(20)  5( 4)  1( 0)    7      106
  9 4/26-->5/2       3.48   0.92  59(54) 23(21) 16(14)  8( 7)  3( 2)    7      109
 10 5/3-->5/9        2.00   0.73  54(51) 27(25) 18(17)  4( 3)  1( 0)    7      104
 11 5/10-->5/16      2.34   0.88  64(52) 33(27) 15(12)  6( 4)  3( 2)    7      121
 12 5/17-->5/23      2.34   0.84  63(55) 23(20) 19(16)  6( 5)  2( 1)    7      113
 13 5/24-->5/30      2.00   1.15  72(51) 31(22) 22(15) 14(10)  1( 0)    7      140
 14 5/31-->6/6       2.92   0.78  56(54) 23(22) 13(12)  9( 8)  1( 0)    7      102
 15 6/7-->6/13       4.22   1.13  53(48) 18(16) 22(20) 15(13)  2( 1)    7      110
 16 6/14-->6/20      2.49   1.14  61(51) 19(15) 20(16) 17(14)  2( 1)    7      119
 17 6/21-->6/27      5.15   1.34  41(39) 30(28) 15(14) 13(12)  6( 5)    7      105
 18 6/28-->7/4       2.75   0.98  54(54) 16(16) 15(15)  9( 9)  6( 6)    7      100
 19 7/5-->7/11       5.16   1.15  49(46) 19(18) 21(20) 11(10)  5( 4)    5      105
 20 7/12-->7/18      5.28   1.23  52(48) 13(12) 26(24) 11(10)  5( 4)    0      107
 21 7/19-->7/25      2.38   0.75  61(60) 15(14) 15(14)  8( 7)  2( 1)    0      101
 22 7/26-->8/1       4.75   0.81  38(45) 17(20) 22(26)  6( 7)  1( 1)    0       84
 23 8/2-->8/8        2.23   0.86  53(51) 20(19) 16(15) 12(11)  1( 0)    0      102
 24 8/9-->8/15       2.77   0.74  52(57) 18(19)  9( 9) 10(10)  2( 2)    0       91
 25 8/16-->8/22      2.62   0.84  48(48) 15(15) 27(27)  5( 5)  3( 3)    0       98
 26 8/23-->8/29      3.24   1.13  53(48) 24(21) 16(14) 11(10)  6( 5)    0      110
 27 8/30-->9/5       3.25   0.82  43(51) 17(20) 10(11) 12(14)  2( 2)    0       84
 28 9/6-->9/12       1.97   0.65  50(55) 16(17) 18(20)  6( 6)  0( 0)    0       90
 29 9/13-->9/19      2.25   0.71  51(54) 17(18) 17(18)  8( 8)  1( 1)    0       94
 30 9/20-->9/26      5.74   0.87  55(52) 24(22) 16(15)  9( 8)  1( 0)    1      105
 31 9/27-->10/3      1.59   0.62  45(54) 16(19) 12(14)  9(10)  0( 0)    0       82
 32 10/4-->10/10     1.85   0.56  49(57) 15(17) 17(20)  4( 4)  0( 0)    0       85
 33 10/11-->10/17    2.54   0.60  37(52) 14(20) 10(14)  7(10)  2( 2)    0       70
 34 10/18-->10/24    2.10   0.51  47(63) 13(17)  6( 8)  7( 9)  1( 1)    0       74
 35 10/25-->10/31    1.39   0.39  46(63) 16(22)  6( 8)  4( 5)  0( 0)    0       72
 36 11/1-->11/7      2.35   0.44  51(67) 11(14)  9(11)  3( 3)  2( 2)    0       76
 37 11/8-->11/14     2.75   0.35  45(67) 12(17)  7(10)  2( 2)  1( 1)    0       67
 38 11/15-->11/21    1.79   0.50  33(49) 16(23) 15(22)  3( 4)  0( 0)    0       67
 39 11/22-->11/28    0.98   0.25  55(77) 14(19)  2( 2)  0( 0)  0( 0)    0       71
 40 11/29-->12/5     0.90   0.26  49(73) 13(19)  5( 7)  0( 0)  0( 0)    0       67
 41 12/6-->12/12     1.10   0.24  45(76)  6(10)  7(11)  1( 1)  0( 0)    0       59
 42 12/13-->12/19    0.68   0.19  38(74) 10(19)  3( 5)  0( 0)  0( 0)    0       51
 43 12/20-->12/26    0.82   0.24  46(70) 15(23)  4( 6)  0( 0)  0( 0)    0       65
 44 12/27-->1/2      0.86   0.19  47(79)  5( 8)  7(11)  0( 0)  0( 0)    6       59
 45 1/3-->1/9        0.90   0.15  42(79)  8(15)  3( 5)  0( 0)  0( 0)   21       53
 46 1/10-->1/16      0.44   0.15  44(80) 11(20)  0( 0)  0( 0)  0( 0)   22       55
 47 1/17-->1/23      0.70   0.17  48(84)  5( 8)  4( 7)  0( 0)  0( 0)   21       57
 48 1/24-->1/30      1.45   0.20  59(88)  6( 8)  1( 1)  1( 1)  0( 0)   21       67
 49 1/31-->2/6       0.82   0.16  39(75) 10(19)  3( 5)  0( 0)  0( 0)   15       52
 50 2/7-->2/13       0.89   0.14  40(83)  5(10)  3( 6)  0( 0)  0( 0)   14       48
 51 2/14-->2/20      1.35   0.26  40(71)  8(14)  7(12)  1( 1)  0( 0)   14       56
 52 2/21-->2/27      1.32   0.22  48(78)  9(14)  3( 4)  1( 1)  0( 0)   16       61
 53 2/28-->2/29      0.60   0.02   4(80)  0( 0)  1(20)  0( 0)  0( 0)    2        5
 ANNUAL TOTALS       5.74   2621(59)848(19)623(14)282( 6) 65( 1)  284     4439
 24  0.23  0.20  0.48  0.90  2.00  3.79  0.92  0.96  1.17  1.28  0.45  0.82
 25  1.45  0.72  1.16  0.70  0.86  1.70  0.92  2.00  1.43  0.77  0.49  0.42
 26  0.12  0.38  1.05  1.48  1.89  5.15  0.74  2.30  1.27  0.47  0.80  0.43
 27  0.61  0.20  0.85  3.41  0.95  1.32  1.13  1.02  1.54  1.05  0.18  0.37
 28  0.44  0.60  1.00  1.87  1.50  2.50  1.75  1.64  1.17  0.29  0.47  0.86
 29  0.38******  0.81  3.48  1.96  2.13  0.72  2.52  1.21  0.43  0.47  0.51
 30  0.45******  1.53  2.20  1.25  2.75  0.96  3.25  1.59  1.39  0.63  0.65
 31  0.16******  0.57******  1.16******  4.75  1.24******  1.29******  0.20
 
 RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) DURING 1951-1998 FOR STATION NUMBER 1541
     JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1 33   3  47   1  42   3  48   4  46   4  40   9  32   5  36   9  37  13  45   7  41   4  33   1
  2 30   1  48   6  40   4  36   2  42   5  41   9  32  17  32   9  37  10  45  12  36   4  32   2
  3 33   3  39   6  38   3  59   5  46   4  43   8  40   8  32  10  38   5  45   4  39   5  34   4
  4 32   5  43   4  46   3  55   4  48   9  35  10  33   9  31   4  40   8  53   4  39   3  35   6
  5 34   2  35   4  39   4  42   6  37   7  45  11  37  13  36   4  36   3  41   6  33   3  30   3
  6 38   1  34   5  41   6  45   5  46   7  37   8  34   9  33   8  33  13  42   9  31   4  45   5
  7 44   2  40   2  37   5  40   6  42   7  34   9  39   9  37   5  45   8  41   5  39   3  30   1
  8 38   4  40   3  39   3  44   3  41   3  42   7  34  15  35   9  39  10  42   7  33   4  42   2
  9 33   3  39   3  42   6  43   4  42   5  46   9  35   8  34  12  44   8  42   5  38   4  35   3
 10 34   5  36   4  35   3  47   3  42  10  37   6  39  12  46  12  45   5  50   6  36   4  36   1
 11 40   3  36   5  39   3  44   4  38   6  37   6  30   9  36  12  37   8  42   7  44   2  37   5
 12 39   2  36   3  34   3  45   5  43   7  34   3  33   9  36  10  43   9  51   6  42   2  35   3
 13 42   5  43   4  35   5  43   4  48   6  35  15  33  12  38   8  39   8  42   4  35   3  40   3
 14 33   7  39   5  35   3  41   4  42   7  37  10  35   9  36   7  35   8  48   5  30   4  31   2
 15 40   4  39   3  41   4  45   3  44   9  36   7  37   8  32   9  41   7  41   7  36   3  46   2
 16 40   4  44   4  42   3  45   3  47   4  32  11  38  10  37  11  42   7  38   4  35   6  52   4
 17 31   3  37   5  40   3  46   5  43   7  35  11  30  11  38   8  36   9  38   5  33   4  38   4
 18 45   4  38   3  35   4  44   5  44   5  32   8  29  10  32   7  39   6  48   4  36   3  39   5
 19 38   5  40   3  31   3  50   6  43   3  37   5  30  11  31   9  41   5  43   7  43   3  35   4
 20 38   3  42   4  34   3  46  10  42   9  35   7  30   6  39   7  38   7  48   3  43   4  31   4
 21 36   5  45   4  40   4  42   7  38   9  38   9  33   7  35   8  40   9  46   6  47   5  41   3
 22 41   3  40   4  39   3  38   6  39   8  39  10  32   4  41   7  42   6  45   5  46   5  34   5
 23 35   5  39   5  47   4  51   5  41   6  37   7  31   8  32   8  44   5  41   4  34   2  35   3
 24 38   7  50   4  50   4  42   6  35  10  35  11  39   6  37   8  40   7  49   4  33   3  48   4
 25 38   2  39   0  39   3  40   7  42   4  35  14  33  12  34   9  41   9  41   6  40   3  32   4
 26 33   6  36   6  52   5  36   5  36   3  33  10  33  11  37   4  40  10  42   7  36   4  41   4
 27 37   4  43   3  38   3  42   7  39   5  37  13  35  11  36   6  42   7  45   5  37   4  37   4
 28 43   5  39   7  45   4  40   7  37   8  38  13  33  10  39   5  41   6  39   7  37   3  50   2
 29 38   4  **  **  43   3  49   8  38   4  38   4  37   9  37   9  45   5  42   6  37   2  47   2
 30 37   4  **  **  48   6  52   4  34   8  34   6  32  14  36  12  44   7  36   5  38   4  33   3
 31 44   5  **  **  47   4  **  **  35  12  **  **  38   6  39   9  **  **  41   3  **  **  32   2
 
 DAILY  MEAN  HIGHS AND LOWS OCCURRING DURING 1951-1998 FOR STATION NUMBER 1541
     JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1 26   9  25   6  35  16  50  30  64  40  74  51  82  60  82  59  78  54  71  44  52  33  34  18
  2 25   8  24   5  35  17  49  31  67  41  75  52  83  60  83  60  79  56  71  43  49  31  36  18
  3 25   6  24   4  35  18  51  29  66  42  76  51  82  60  83  60  78  56  68  42  49  30  35  18
  4 24   4  25   6  35  18  50  29  67  42  78  53  82  60  81  60  77  54  66  41  48  28  33  16
  5 22   4  26   7  35  17  50  30  68  44  79  54  82  60  81  59  78  53  66  41  47  27  34  16
  6 23   4  24   7  36  16  52  30  68  42  79  56  83  60  81  60  77  54  65  42  46  27  32  14
  7 22   2  25   5  34  13  54  31  67  42  79  57  84  61  81  59  78  53  64  40  47  26  29  14
  8 22   2  26   7  34  16  53  32  67  44  80  56  84  61  82  60  78  53  64  41  48  28  29  13
  9 22   4  26   6  36  18  51  30  68  44  78  55  83  60  81  59  77  53  64  39  46  26  29  10
 10 21   2  28  10  38  19  52  31  69  44  78  56  83  60  81  58  76  50  63  38  48  26  29  11
 11 22   2  27   9  39  22  55  33  70  45  79  57  83  61  80  57  76  50  64  39  45  25  29  10
 12 23   6  28   9  39  22  54  34  70  44  79  57  84  63  80  57  76  51  65  40  44  25  28  10
 13 25   6  29  10  39  22  55  33  71  45  81  57  83  62  82  58  74  51  63  40  44  26  28   9
 14 26   6  31  12  40  23  56  34  70  46  82  58  83  62  80  59  72  49  64  40  44  25  28  11
 15 23   4  29  11  39  21  57  34  72  47  80  58  83  60  81  59  72  48  64  39  45  26  29  11
 16 23   2  29   9  40  21  60  37  71  47  79  57  84  61  81  58  71  48  63  38  44  25  29  10
 17 23   6  31  11  41  23  61  36  73  49  80  57  84  62  82  59  71  49  62  37  44  26  28  10
 18 24   5  32  15  40  24  61  37  73  49  81  59  85  64  81  59  73  49  61  36  44  25  27   9
 19 23   4  31  14  41  25  63  39  72  49  80  58  85  63  81  58  73  50  58  34  42  23  27  10
 20 23   4  33  13  41  24  61  39  75  48  81  58  83  62  81  57  72  48  59  34  42  24  26   9
 21 23   4  32  14  42  23  61  38  74  50  81  58  83  61  80  57  69  46  61  36  41  23  25   8
 22 26   7  32  14  42  23  61  38  74  51  82  58  83  61  80  58  68  44  59  36  40  21  27  10
 23 25   5  34  16  45  25  61  38  73  50  81  58  82  60  79  57  66  42  58  36  40  21  27  11
 24 25   5  33  14  44  24  63  38  73  49  82  59  83  60  79  57  67  43  58  35  38  19  27   8
 25 24   6  33  14  44  25  65  40  73  50  82  59  84  61  80  57  70  44  57  34  39  21  25   9
 26 21   4  34  16  45  25  65  41  72  51  82  60  83  61  80  58  71  44  57  33  37  20  26   8
 27 21   3  35  18  47  28  64  41  72  51  84  60  83  61  81  59  70  43  57  33  35  18  27   9
 28 23   4  35  18  48  29  63  39  73  52  84  60  82  61  80  57  71  44  56  32  33  15  28  11
 29 24   4  **  **  46  29  64  40  74  53  84  61  83  59  80  58  69  44  55  31  31  16  28   9
 30 23   3  **  **  49  29  64  40  75  52  82  61  82  60  80  58  70  44  56  34  35  16  25   8
 31 24   3  **  **  49  29  **  **  76  52  **  **  82  59  79  56  **  **  53  33  **  **  25   9
  
  # OF DAYS EACH YEAR WHERE MIN >=32 F  1951-1998 FOR STATION # 1541
   51  52  53  54  55  56  57  58  59  60  61  62  63  64  65  66  67  68  69  70
  198 192 207 204 208 193 201 205 204 201 192 201 218 209 210 207 198 205 199 203
 
   71  72  73  74  75  76  77  78  79  80  81  82  83  84  85  86  87  88  89  90
  207 206 218 198 209 193 220 204 185 199 214 210 200 196 207 203 207 185 181 196
 
   91  92  93  94  95  96  97  98
  201 202 189 204 203 187 183 231
  
 MEAN=202
 
 LENGTH OF SEASON FOR STATION NUMBER 1541   BASE TEMP=32
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    26 116           9    28 271          155
   1952   4    24 115           9    23 267          152
   1953   5    13 133          10     4 277          144
   1954   5    20 140           9    22 265          125
   1955   5     8 128          10     8 281          153
   1956   5    16 137           9    20 264          127
   1957   5     4 124          10    10 283          159
   1958   4    29 119          10     1 274          155
   1959   4    22 112          10     9 282          170
   1960   5    11 132          10    16 290          158
   1961   5     4 124           9    28 271          147
   1962   5     2 122           9    20 263          141
   1963   5    23 143          10    28 301          158
   1964   4    15 106          10     5 279          173
   1965   4    28 118           9    26 269          151
   1966   5    14 134          10     1 274          140
   1967   5     9 129           9    28 271          142
   1968   5    12 133          10     4 278          145
   1969   5    12 132          10    14 287          155
   1970   5     2 122          10    10 283          161
   1971   5    12 132          10     7 280          148
   1972   4    25 116           9    30 274          158
   1973   5     3 123           9    18 261          138
   1974   5     6 126           9     3 246          120
   1975   4    20 110           9    12 255          145
   1976   5     8 129          10     6 280          151
   1977   4     8  98          10     3 276          178
   1978   5     2 122          10     8 281          159
   1979   5    12 132          10     5 278          146
   1980   5     7 128           9    17 261          133
   1981   5    11 131          10     2 275          144
   1982   4    22 112           9    21 264          152
   1983   5    15 135           9    22 265          130
   1984   5     1 122           9    16 260          138
   1985   4    15 105           9    26 269          164
   1986   5     2 122           9     8 251          129
   1987   4     5  95          10     3 276          181
   1988   4    28 119          10     3 277          158
   1989   5     7 127           9    23 266          139
   1990   5     2 122          10    10 283          161
   1991   4    25 115           9    20 263          148
   1992   5    26 147           9    27 271          124
   1993   4    22 112          10     2 275          163
   1994   5     2 122          10    10 283          161
   1995   4    28 118           9    22 265          147
   1996   5     1 122          10     3 277          155
   1997   5    16 136          10    14 287          151
   1998   4    18 108          10    20 293          185
             MEAN=123              MEAN=273     MEAN=150
 
 LENGTH OF SEASON FOR STATION NUMBER 1541   BASE TEMP=30
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113           9    28 271          158
   1952   4    24 115           9    23 267          152
   1953   5    13 133          10    26 299          166
   1954   5     8 128           9    22 265          137
   1955   4     7  97          10    15 288          191
   1956   5    16 137           9    30 274          137
   1957   5     4 124          10    10 283          159
   1958   4    29 119          10     1 274          155
   1959   4    22 112          10     9 282          170
   1960   5     8 129          10    16 290          161
   1961   5     4 124           9    28 271          147
   1962   4    19 109           9    20 263          154
   1963   5    22 142          10    29 302          160
   1964   4     9 100          10     6 280          180
   1965   4    28 118           9    26 269          151
   1966   5    10 130          10     1 274          144
   1967   5     6 126           9    28 271          145
   1968   5    10 131          10     4 278          147
   1969   5    12 132          10    14 287          155
   1970   5     2 122          10    10 283          161
   1971   5    12 132          10    10 283          151
   1972   4    25 116           9    30 274          158
   1973   5     2 122          10    16 289          167
   1974   4    16 106           9    22 265          159
   1975   4    12 102          10     2 275          173
   1976   5     7 128          10     6 280          152
   1977   4     7  97          10     3 276          179
   1978   5     2 122          10     8 281          159
   1979   5    12 132          10     5 278          146
   1980   4    15 106           9    26 270          164
   1981   5    10 130          10     2 275          145
   1982   4    22 112           9    21 264          152
   1983   5    15 135           9    23 266          131
   1984   4    18 109           9    16 260          151
   1985   4     9  99          10     1 274          175
   1986   4    22 112          10     6 279          167
   1987   4     4  94          10     3 276          182
   1988   4    24 115          10     5 279          164
   1989   5     7 127           9    23 266          139
   1990   5     2 122          10    10 283          161
   1991   4    24 114          10     7 280          166
   1992   5    26 147           9    29 273          126
   1993   4    21 111          10    10 283          172
   1994   5     1 121          10    10 283          162
   1995   4    25 115           9    22 265          150
   1996   4    30 121          10     8 282          161
   1997   5    13 133          10    20 293          160
   1998   4     4  94          11     3 307          213
             MEAN=119              MEAN=277     MEAN=158
 
 LENGTH OF SEASON FOR STATION NUMBER 1541   BASE TEMP=28
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113           9    28 271          158
   1952   4    16 107           9    23 267          160
   1953   4    20 110          10    26 299          189
   1954   5     7 127          10    18 291          164
   1955   4     7  97          10    15 288          191
   1956   4    30 121           9    30 274          153
   1957   5     4 124          10    10 283          159
   1958   4    29 119          10     1 274          155
   1959   4    14 104          10    12 285          181
   1960   4    18 109          10    19 293          184
   1961   5     2 122           9    28 271          149
   1962   4    19 109          10    24 297          188
   1963   5    22 142          10    29 302          160
   1964   4     9 100          10     9 283          183
   1965   4    28 118           9    26 269          151
   1966   5    10 130          10    11 284          154
   1967   5     3 123           9    28 271          148
   1968   5     5 126          10     4 278          152
   1969   4    29 119          10    14 287          168
   1970   5     2 122          10    10 283          161
   1971   5     3 123          10    10 283          160
   1972   4    25 116           9    30 274          158
   1973   4    16 106          11     4 308          202
   1974   4    15 105           9    22 265          160
   1975   4    12 102          10     2 275          173
   1976   5     7 128          10     6 280          152
   1977   4     7  97          10     6 279          182
   1978   3    29  88          10    14 287          199
   1979   4    30 120          10    10 283          163
   1980   4    14 105          10    12 286          181
   1981   4    15 105          10     2 275          170
   1982   4    21 111          10    16 289          178
   1983   4    19 109           9    23 266          157
   1984   4    18 109           9    26 270          161
   1985   4     9  99          10     1 274          175
   1986   4    22 112          10     6 279          167
   1987   4     4  94          10     3 276          182
   1988   4    24 115          10     5 279          164
   1989   5     7 127          10     4 277          150
   1990   4    19 109          10    19 292          183
   1991   4    11 101          10     7 280          179
   1992   4    13 104          10    17 291          187
   1993   4    10 100          10    10 283          183
   1994   4    17 107          10    26 299          192
   1995   4    25 115           9    22 265          150
   1996   4    27 118          10     8 282          164
   1997   5    13 133          10    21 294          161
   1998   3    25  84          11     4 308          224
             MEAN=112              MEAN=282     MEAN=170
 
 LENGTH OF SEASON FOR STATION NUMBER 1541   BASE TEMP=26
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113          10    24 297          184
   1952   4    15 106          10     5 279          173
   1953   4    20 110          10    27 300          190
   1954   5     7 127          10    30 303          176
   1955   4     7  97          10    24 297          200
   1956   4    30 121           9    30 274          153
   1957   4    14 104          10    25 298          194
   1958   4    29 119          10     1 274          155
   1959   4    13 103          10    12 285          182
   1960   4    18 109          10    19 293          184
   1961   5     2 122           9    28 271          149
   1962   4    16 106          10    24 297          191
   1963   4    24 114          10    29 302          188
   1964   4     9 100          10     9 283          183
   1965   3    31  90          10    12 285          195
   1966   5    10 130          10    24 297          167
   1967   5     3 123           9    28 271          148
   1968   5     5 126          10     4 278          152
   1969   4    29 119          10    14 287          168
   1970   5     2 122          10    16 289          167
   1971   5     3 123          10    10 283          160
   1972   4     8  99          10    15 289          190
   1973   4    13 103          11     5 309          206
   1974   4     8  98           9    22 265          167
   1975   4     5  95          10    25 298          203
   1976   4    12 103          10     6 280          177
   1977   4     7  97          10     6 279          182
   1978   3    26  85          10    19 292          207
   1979   4    28 118          10    13 286          168
   1980   4    14 105          10    12 286          181
   1981   3    23  82          10     2 275          193
   1982   4    21 111          10    21 294          183
   1983   4    19 109          10    13 286          177
   1984   4     1  92           9    26 270          178
   1985   4     9  99          10     1 274          175
   1986   4    22 112          10     6 279          167
   1987   4     4  94          10     3 276          182
   1988   4    20 111          10     6 280          169
   1989   4    20 110          10     4 277          167
   1990   4    18 108          10    19 292          184
   1991   4     1  91          10     7 280          189
   1992   4    13 104          10    17 291          187
   1993   4     6  96          10    10 283          187
   1994   4     8  98          10    26 299          201
   1995   4     6  96          10    22 295          199
   1996   4    27 118          10    28 302          184
   1997   5    13 133          10    21 294          161
   1998   3    24  83          11     4 308          225
             MEAN=106              MEAN=287     MEAN=180
 
 LENGTH OF SEASON FOR STATION NUMBER 1541   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          10    31 304          197
   1952   4    11 102          10    15 289          187
   1953   4    20 110          10    27 300          190
   1954   4    12 102          10    31 304          202
   1955   3    28  87          10    24 297          210
   1956   4    30 121          10     9 283          162
   1957   4    14 104          10    25 298          194
   1958   4    29 119          10     1 274          155
   1959   4    13 103          10    12 285          182
   1960   4    10 101          10    20 294          193
   1961   5     1 121          10    20 293          172
   1962   4    15 105          10    24 297          192
   1963   3    21  80          10    29 302          222
   1964   3    31  91          10     9 283          192
   1965   3    30  89          10    24 297          208
   1966   4    21 111          10    29 302          191
   1967   4    24 114          10    11 284          170
   1968   5     5 126          10     4 278          152
   1969   3    31  90          10    27 300          210
   1970   4     2  92          11    15 319          227
   1971   5     3 123          10    31 304          181
   1972   4     8  99          10    15 289          190
   1973   4    13 103          11     5 309          206
   1974   3    25  84          10     2 275          191
   1975   4     5  95          10    29 302          207
   1976   3    22  82          10     6 280          198
   1977   4     6  96          10    16 289          193
   1978   3    25  84          10    26 299          215
   1979   4     7  97          10    13 286          189
   1980   3    25  85          10    12 286          201
   1981   3    23  82          10    19 292          210
   1982   4    10 100          10    21 294          194
   1983   4    15 105          11    16 320          215
   1984   3    31  91           9    26 270          179
   1985   4     9  99          11     2 306          207
   1986   4    22 112          10    14 287          175
   1987   4     4  94          10     3 276          182
   1988   4    20 111          10     6 280          169
   1989   4    15 105          10     4 277          172
   1990   4    18 108          10    25 298          190
   1991   3    30  89          10    19 292          203
   1992   4    13 104          10    17 291          187
   1993   4     6  96          10    31 304          208
   1994   4     8  98          10    26 299          201
   1995   4     5  95          10    22 295          200
   1996   4    23 114          10    28 302          188
   1997   5    13 133          10    22 295          162
   1998   3    24  83          11     6 310          227
             MEAN=100              MEAN=293     MEAN=192
 
 THESE ARE THE MONTHLY AVG. MAX TEMPS 1951-1998 FOR STATION #1541
 YEAR    JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
  
 1951   23.5  29.5  31.5  50.1  73.1  72.6  80.9  78.3  69.4  60.5  38.2  26.4  52.8
 1952   25.7  35.3  36.5  60.5  68.3  84.5  84.3  79.8  77.8  59.9  47.7  29.7  57.5
 1953   27.0  31.4  43.5  50.7  69.4  82.8  83.3  83.4  77.5  70.7  50.4  35.6  58.8
 1954   27.3  44.1  37.6  62.6  65.4  81.2  86.7  79.4  73.9  58.9  49.6  33.0  58.3
 1955   27.2  28.6  41.3  66.7  74.5  77.1  88.8  89.0  77.2  64.0  38.4  25.0  58.2
 1956   24.3  28.9  39.0  56.4  71.4  86.1  81.2  82.6  75.6  70.0  42.7  33.5  57.6
 1957   21.2  34.9  42.5  59.5  67.9  77.9  87.2  81.5  69.9  57.1  39.3  36.0  56.2
 1958   27.0  22.7  37.1  60.6  76.0  76.3  79.5  83.7  76.1  67.0  49.0  27.1  56.8
 1959   24.2  26.3  40.3  61.0  72.9  83.6  83.3  85.8  72.6  56.6  35.6  38.2  56.7
 1960   26.6  26.8  28.0  61.1  71.3  78.7  84.5  82.7  74.4  64.3  49.4  30.3  56.5
 1961   28.4  34.1  40.7  52.8  70.1  81.1  82.5  82.6  71.9  66.7  43.8  26.1  56.7
 1962   21.1  25.0  32.5  57.3  76.5  79.7  80.4  81.7  71.2  64.2  48.9  33.0  56.0
 1963   16.0  26.9  47.6  63.2  70.5  85.3  83.1  81.0  75.9  74.4  51.1  22.1  58.1
 1964   35.0  40.1  40.2  59.9  77.8  81.9  86.8  78.9  72.8  62.9  49.1  27.6  59.4
 1965   25.3  26.9  28.2  54.2  76.3  80.1  83.6  80.6  68.2  64.3  47.1  39.2  56.2
 1966   17.4  31.7  49.4  52.9  70.2  81.7  87.0  80.0  74.0  65.1  45.0  30.5  57.1
 1967   29.4  29.8  49.7  61.7  69.1  78.0  83.0  80.7  73.7  60.6  42.8  34.4  57.7
 1968   27.0  30.4  56.0  64.1  69.5  83.7  81.8  81.8  73.8  64.7  42.7  28.8  58.7
 1969   20.6  28.1  31.8  59.9  73.2  75.9  83.0  83.5  74.6  57.9  46.1  27.9  55.2
 1970   15.5  30.8  37.2  61.4  75.4  82.3  85.8  81.0  73.5  60.4  42.4  29.8  56.3
 1971   19.0  26.8  37.7  62.9  70.9  86.8  80.5  82.1  78.0  66.7  44.8  31.0  57.3
 1972   21.1  25.3  42.1  56.4  73.2  81.1  81.4  81.4  73.7  58.1  39.8  23.4  54.7
 1973   27.6  31.8  49.5  55.8  70.3  83.2  82.8  82.0  70.9  66.2  43.5  25.3  57.4
 1974   21.7  27.6  41.8  59.3  65.6  77.9  88.9  77.3  70.6  62.5  44.1  30.1  55.6
 1975   25.5  25.2  32.7  48.0  73.9  78.8  85.6  83.2  69.6  67.6  48.9  30.9  55.8
 1976   28.7  39.8  42.7  62.9  68.8  81.8  85.8  83.2  75.6  56.3  39.8  25.6  57.6
 1977   14.2  37.0  50.0  66.1  79.5  81.9  87.6  77.6  73.8  58.9  43.1  25.0  57.9
 1978   15.3  20.5  39.0  55.8  71.0  79.6  81.2  81.7  79.5  60.5  43.1  23.6  54.2
 1979    9.8  16.9  35.7  51.3  68.8  79.3  81.3  78.7  76.8  60.8  41.6  35.6  53.1
 1980   25.4  24.4  37.2  59.5  73.0  80.6  86.6  81.5  75.2  56.9  48.9  29.9  56.6
 1981   32.0  36.0  50.8  62.7  68.0  80.6  81.9  79.5  73.2  57.9  48.5  26.8  58.2
 1982   14.4  25.1  38.5  53.0  70.1  73.9  84.4  79.3  70.3  62.0  41.6  33.0  53.8
