 
 THIS IS FOR STATION NUMBER 5198 1951-> 1998
                                 # OF PRECIPITATION EVENTS - % IN PARENS
 CL                   MAX   MEAN  0.01-  0.26-  0.51-  1.01-          # OF DAYS
 WK    TIME PERIOD    VAL   RAIN    0.25   0.51   1.00   2.00  >2.01 MISSING TOTAL
  1 3/1-->3/7        1.84   0.53  50(61) 13(16) 14(17)  4( 4)  0( 0)    0       81
  2 3/8-->3/14       2.31   0.58  52(63) 11(13) 11(13)  6( 7)  2( 2)    0       82
  3 3/15-->3/21      1.26   0.46  43(57) 17(22) 12(16)  3( 4)  0( 0)    0       75
  4 3/22-->3/28      1.50   0.57  48(54) 20(22) 16(18)  4( 4)  0( 0)    0       88
  5 3/29-->4/4       2.13   0.71  58(54) 24(22) 20(18)  4( 3)  1( 0)    0      107
  6 4/5-->4/11       1.32   0.48  47(56) 22(26) 10(12)  4( 4)  0( 0)    0       83
  7 4/12-->4/18      2.60   0.87  62(55) 23(20) 16(14)  7( 6)  3( 2)    0      111
  8 4/19-->4/25      1.50   0.80  66(55) 24(20) 22(18)  6( 5)  0( 0)    0      118
  9 4/26-->5/2       2.09   0.95  56(50) 19(17) 24(21) 10( 9)  1( 0)    0      110
 10 5/3-->5/9        3.76   0.93  52(46) 27(24) 25(22)  6( 5)  1( 0)    0      111
 11 5/10-->5/16      2.63   1.07  61(53) 23(20) 13(11) 14(12)  4( 3)    0      115
 12 5/17-->5/23      2.93   0.95  53(45) 35(29) 21(17)  7( 5)  1( 0)    0      117
 13 5/24-->5/30      3.06   1.16  70(52) 22(16) 28(21) 10( 7)  3( 2)    0      133
 14 5/31-->6/6       2.10   0.71  55(56) 22(22) 13(13)  7( 7)  1( 1)    1       98
 15 6/7-->6/13       3.82   1.47  67(50) 23(17) 19(14) 13( 9) 10( 7)    0      132
 16 6/14-->6/20      4.20   1.41  46(41) 22(20) 19(17) 17(15)  6( 5)    0      110
 17 6/21-->6/27      3.50   0.99  48(50) 20(21)  9( 9) 13(13)  5( 5)    0       95
 18 6/28-->7/4       2.60   1.03  41(44) 14(15) 19(20) 16(17)  2( 2)    0       92
 19 7/5-->7/11       4.43   1.03  45(45) 21(21) 18(18) 11(11)  3( 3)    0       98
 20 7/12-->7/18      6.58   1.27  45(45) 14(14) 16(16) 17(17)  6( 6)    0       98
 21 7/19-->7/25      4.40   0.89  43(45) 20(21) 23(24)  5( 5)  3( 3)    0       94
 22 7/26-->8/1       2.85   0.78  48(55) 14(16) 11(12) 12(13)  1( 1)    0       86
 23 8/2-->8/8        3.62   0.95  46(49) 23(24) 11(11)  9( 9)  4( 4)    0       93
 24 8/9-->8/15       2.80   0.90  43(49) 14(16) 14(16) 13(14)  3( 3)    0       87
 25 8/16-->8/22      5.54   1.05  44(48) 16(17) 20(21)  7( 7)  4( 4)    0       91
 26 8/23-->8/29      3.82   1.19  45(45) 15(15) 18(18) 14(14)  6( 6)    0       98
 27 8/30-->9/5       2.20   0.69  46(53) 14(16) 18(20)  7( 8)  1( 1)    5       86
 28 9/6-->9/12       2.04   0.81  38(45) 16(19) 14(16) 14(16)  1( 1)    7       83
 29 9/13-->9/19      2.24   0.74  58(58) 16(16) 17(17)  7( 7)  1( 1)    7       99
 30 9/20-->9/26      2.59   0.93  42(43) 24(25) 16(16) 12(12)  2( 2)    7       96
 31 9/27-->10/3      1.76   0.61  37(52) 12(17) 12(17)  9(12)  0( 0)    4       70
 32 10/4-->10/10     3.75   0.65  45(55) 15(18) 12(14)  8( 9)  1( 1)    0       81
 33 10/11-->10/17    2.47   0.59  36(52) 15(21)  9(13)  8(11)  1( 1)    0       69
 34 10/18-->10/24    2.32   0.57  35(50) 17(24) 10(14)  7(10)  1( 1)    0       70
 35 10/25-->10/31    2.18   0.47  53(67) 10(12) 13(16)  1( 1)  1( 1)    0       78
 36 11/1-->11/7      2.21   0.48  47(59) 21(26)  6( 7)  4( 5)  1( 1)    0       79
 37 11/8-->11/14     1.89   0.40  38(60) 14(22)  5( 7)  6( 9)  0( 0)    0       63
 38 11/15-->11/21    2.28   0.51  36(54) 15(22)  9(13)  5( 7)  1( 1)    0       66
 39 11/22-->11/28    1.22   0.31  38(61) 16(25)  6( 9)  2( 3)  0( 0)    0       62
 40 11/29-->12/5     1.16   0.32  38(65) 10(17)  7(12)  3( 5)  0( 0)    0       58
 41 12/6-->12/12     0.87   0.26  36(65)  9(16) 10(18)  0( 0)  0( 0)    1       55
 42 12/13-->12/19    1.00   0.21  41(75) 11(20)  1( 1)  1( 1)  0( 0)    0       54
 43 12/20-->12/26    0.80   0.25  48(75) 10(15)  6( 9)  0( 0)  0( 0)    0       64
 44 12/27-->1/2      1.58   0.26  34(66)  7(13)  9(17)  1( 1)  0( 0)    1       51
 45 1/3-->1/9        1.43   0.21  35(71) 10(20)  3( 6)  1( 2)  0( 0)    0       49
 46 1/10-->1/16      1.14   0.25  38(67) 13(23)  2( 3)  3( 5)  0( 0)    0       56
 47 1/17-->1/23      0.54   0.22  49(76) 12(18)  3( 4)  0( 0)  0( 0)    0       64
 48 1/24-->1/30      0.78   0.20  49(79) 10(16)  3( 4)  0( 0)  0( 0)    0       62
 49 1/31-->2/6       0.85   0.19  37(74) 10(20)  3( 6)  0( 0)  0( 0)    0       50
 50 2/7-->2/13       0.72   0.19  48(81)  7(11)  4( 6)  0( 0)  0( 0)    0       59
 51 2/14-->2/20      1.70   0.32  44(69) 10(15)  7(11)  2( 3)  0( 0)    0       63
 52 2/21-->2/27      1.07   0.35  43(63) 14(20) 10(14)  1( 1)  0( 0)    0       68
 53 2/28-->2/29      0.65   0.02   5(83)  0( 0)  1(16)  0( 0)  0( 0)    0        6
 ANNUAL TOTALS       6.58   2428(55)856(19)658(15)341( 7) 81( 1)   33     4364
 24  0.22  0.65  0.70  1.50  1.25  2.43  0.71  1.70  1.16  1.26  0.43  0.50
 25  0.65  0.54  0.70  0.94  2.02  2.40  1.45  1.25  2.59  0.65  0.34  0.58
 26  0.25  0.84  1.50  1.48  1.22  0.80  1.19  3.82  1.74  0.73  1.16  0.31
 27  0.78  0.48  1.15  1.90  1.23  1.64  2.85  1.81  1.18  0.37  0.50  0.26
 28  0.27  0.65  0.75  1.15  1.68  0.94  0.91  2.60  1.41  0.54  1.22  1.58
 29  0.42******  0.88  0.96  2.15  0.73  1.40  2.00  1.56  1.16  0.70  0.53
 30  0.45******  1.11  1.87  3.06  2.49  1.62  2.20  1.76  0.83  1.14  0.90
 31  0.05******  2.13******  0.72******  0.51  1.58******  2.18******  0.60
 
 RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) DURING 1951-1998 FOR STATION NUMBER 5198
     JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1 39   3  42   1  41   4  43   5  35   4  39  10  33   7  35   7  39  10  46   6  46   3  37   3
  2 31   1  48   2  39   2  50   2  37   5  39   5  31  11  33  11  34   5  48  10  39   5  42   2
  3 36   1  42   6  40   3  55   4  38   6  37   7  35   3  33   8  38  12  42   3  40   3  33   4
  4 37   3  47   4  40   1  41   6  41   9  36  10  31   9  32   9  45   7  39   4  36   3  30   6
  5 44   3  50   3  34   5  43   4  39  10  35   9  36   7  34   8  40   5  45  11  38   5  35   1
  6 34   3  44   1  50   2  40   6  46   4  39   7  38   8  36   7  42   9  45   4  36   5  46   3
  7 42   4  40   1  40   5  45   4  46   5  34   6  36   6  39   6  39   8  42   8  40   7  37   2
  8 45   4  37   4  42   3  41   5  41   4  37   7  33  10  36   1  42   8  44   5  38   5  34   4
  9 40   3  39   3  40   6  41   8  42   5  42   8  30  13  33  11  41   6  45   7  41   6  35   1
 10 35   4  41   2  36   3  46   3  41   5  34   9  38  10  45  13  38   8  44   3  41   5  38   5
 11 41   2  39   3  43   2  40   4  40   8  34   9  34   6  34   4  39   8  39   9  40   2  36   4
 12 35   3  38   2  35   4  40   1  41   5  34   7  31   8  36   9  48   5  40   3  45   4  41   2
 13 43   5  44   2  38   4  45   4  45   6  34  13  30  11  37  12  40   5  48   8  43   3  39   3
 14 37   3  42   2  37   4  43   5  40   5  38   2  38   6  41  10  37   5  44   6  38   3  38   3
 15 36   4  34   4  39   4  45   4  37   7  32   5  34  13  42  13  37   9  43   6  41   4  40   2
 16 43   6  43   3  42   4  41   9  50  11  36   6  35  10  34  11  44   7  41   6  35   4  52   5
 17 42   5  42   4  39   3  43   4  43   3  34  11  33   7  39  10  38   9  38   4  31   4  36   2
 18 60   4  41   2  38   2  45   6  41   6  38   9  32  11  38   4  36   5  52   7  34   3  38   3
 19 50   2  37   2  35   3  37   5  42   6  35   9  31   8  32  11  49   9  41  10  47   5  34   1
 20 43   2  38   4  33   3  40   7  40   9  33   9  30   8  38   8  43   9  40   4  32   7  39   4
 21 51   2  37   1  35   4  43   3  40  10  33   9  31   6  36   7  44   5  43   6  46   5  45   3
 22 51   1  40   2  38   4  37   7  38   9  33   9  36  10  36   8  40   6  39   4  38   3  42   6
 23 44   3  37   5  50   3  46   6  39   7  35  10  34   6  37   9  43   5  41   2  36   3  38   3
 24 40   6  40   5  47   4  40   6  36   1  31  12  35   8  34   5  45   5  51   6  37   2  48   3
 25 41   2  48   4  39   5  45   3  34   6  34   8  30  10  42  12  45   8  48   9  41   2  35   2
 26 38   3  39   1  47   2  34   8  34   3  43  10  39   9  39   7  43   4  44   5  39   4  47   5
 27 45   4  48   5  44   1  40   9  38   5  33  11  37   6  40  10  45  10  45   5  38   4  43   2
 28 40   4  46   5  42   3  41   7  33   6  41  14  32   8  39   4  45  12  36   7  40   3  49   3
 29 44   3  **  **  39   3  42   8  34   4  40   7  34  10  40   9  45   7  44   7  36   3  47   5
 30 41   7  **  **  48   3  44   4  35   8  32   9  32   7  43  10  43   4  40   6  38   6  39   1
 31 38   8  **  **  42   4  **  **  34   9  **  **  38   7  38   8  **  **  42   4  **  **  35   3
 
 DAILY  MEAN  HIGHS AND LOWS OCCURRING DURING 1951-1998 FOR STATION NUMBER 5198
     JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1 28  11  27   9  39  19  53  31  65  42  75  53  83  61  83  59  80  56  72  45  54  34  38  21
  2 28  11  27   7  40  20  52  32  67  43  76  53  83  61  84  62  80  57  70  44  51  33  38  21
  3 27   9  27   6  39  21  53  32  66  44  77  52  83  62  83  62  80  56  69  44  51  32  38  20
  4 26   7  30   8  39  20  51  31  68  44  77  53  83  61  83  61  79  55  68  42  50  31  37  18
  5 26   7  29   9  37  20  53  32  69  46  79  56  83  60  81  60  78  53  67  43  50  29  36  19
  6 25   8  27   9  37  18  56  32  68  44  79  57  85  61  82  60  79  55  66  44  47  28  36  17
  7 25   5  28   8  38  17  56  32  68  45  78  58  85  62  82  60  80  54  65  40  48  27  33  16
  8 26   5  29   9  38  18  55  34  69  46  79  57  84  62  82  60  78  54  65  41  49  28  33  16
  9 25   6  30   9  41  20  53  32  68  46  79  57  84  62  83  60  78  54  65  40  50  29  32  15
 10 24   5  31  12  42  22  55  32  69  45  78  56  85  61  83  59  76  51  65  39  50  27  32  13
 11 26   6  31  12  42  24  56  34  70  46  80  58  84  62  81  58  77  51  66  40  48  27  31  13
 12 27   8  31  11  42  24  54  35  70  46  80  59  85  64  81  57  77  51  65  40  47  28  32  14
 13 28   8  32  12  42  24  58  36  71  46  82  59  85  64  83  59  76  51  65  40  47  28  30  12
 14 29   9  32  14  42  23  58  36  71  47  82  59  84  63  82  60  73  51  65  42  47  26  30  14
 15 26   6  32  13  43  23  58  37  73  49  80  60  85  62  82  58  73  49  65  40  48  27  31  13
 16 27   6  33  12  44  24  61  38  73  49  79  58  86  62  83  59  72  49  64  40  47  27  33  13
 17 26   6  34  14  44  25  64  38  72  50  81  58  85  63  83  60  73  49  64  39  47  28  30  13
 18 26   7  35  18  42  25  65  40  73  51  82  60  86  65  83  59  73  50  61  37  46  27  29  13
 19 27   7  35  17  45  27  63  41  73  51  82  60  85  65  82  59  73  51  59  36  46  26  31  13
 20 26   7  37  16  45  27  62  41  74  50  81  60  85  64  81  58  73  49  60  36  46  27  29  13
 21 28   8  35  17  44  25  62  40  75  50  82  59  84  63  82  58  72  48  63  37  44  23  28  10
 22 29  10  35  16  46  25  62  39  74  52  81  59  85  62  82  58  69  45  62  38  42  22  29  12
 23 28   7  36  18  48  26  62  40  73  51  82  59  84  62  80  59  67  43  60  38  43  24  31  14
 24 28   7  36  16  47  26  65  41  72  51  82  59  85  61  81  58  69  44  59  36  41  21  31  13
 25 28   9  36  17  47  27  65  42  73  51  83  60  85  62  83  57  71  45  59  35  41  22  29  11
 26 26   7  37  18  48  28  66  42  72  51  83  60  85  62  81  59  71  45  58  35  40  22  28  11
 27 24   6  38  18  51  30  66  43  73  52  84  61  84  62  83  60  71  44  58  35  38  20  31  13
 28 26   6  39  20  51  31  65  41  73  52  85  62  83  62  82  58  72  45  58  34  35  17  31  13
 29 27   7  **  **  51  30  64  42  75  54  86  63  84  61  82  58  71  44  56  32  36  17  30  13
 30 27   5  **  **  51  30  66  42  76  53  83  62  83  61  82  59  71  45  56  34  39  19  28  11
 31 29   7  **  **  52  31  **  **  76  53  **  **  84  60  80  58  **  **  55  35  **  **  29  11
  
  # OF DAYS EACH YEAR WHERE MIN >=32 F  1951-1998 FOR STATION # 5198
   51  52  53  54  55  56  57  58  59  60  61  62  63  64  65  66  67  68  69  70
  206 196 213 219 210 207 212 211 211 212 208 204 235 213 222 212 217 224 212 218
 
   71  72  73  74  75  76  77  78  79  80  81  82  83  84  85  86  87  88  89  90
  215 206 243 213 203 199 229 207 200 205 202 214 205 207 206 206 210 195 193 216
 
   91  92  93  94  95  96  97  98
  221 218 215 217 216 201 207 244
  
 MEAN=212
 
 LENGTH OF SEASON FOR STATION NUMBER 5198   BASE TEMP=32
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    26 116           9    28 271          155
   1952   4    15 106          10     3 277          171
   1953   5    13 133           9    22 265          132
   1954   5    20 140          10    18 291          151
   1955   4     8  98           9    12 255          157
   1956   4    30 121           9    20 264          143
   1957   5     4 124          10    10 283          159
   1958   5     5 125          10     1 274          149
   1959   4    22 112          10     9 282          170
   1960   4    18 109          10    19 293          184
   1961   5     2 122           9    28 271          149
   1962   4    17 107           9    20 263          156
   1963   5    23 143          10    29 302          159
   1964   4    15 106           9    28 272          166
   1965   4    19 109          10    13 286          177
   1966   5    14 134          10     1 274          140
   1967   5     7 127           9    28 271          144
   1968   5    10 131          10     4 278          147
   1969   4    29 119          10    15 288          169
   1970   5     2 122          10    10 283          161
   1971   5     3 123           9    20 263          140
   1972   4    25 116           9    30 274          158
   1973   4    28 118          10    30 303          185
   1974   5     6 126           9    22 265          139
   1975   4    22 112           9    22 265          153
   1976   4    12 103          10     6 280          177
   1977   4    26 116          10    12 285          169
   1978   5     6 126          10     8 281          155
   1979   5     1 121          10     5 278          157
   1980   5     9 130           9    26 270          140
   1981   5    12 132           9    18 261          129
   1982   4    21 111          10    21 294          183
   1983   4    20 110           9    23 266          156
   1984   4    23 114           9    16 260          146
   1985   4    15 105           9    27 270          165
   1986   4    22 112          10     6 279          167
   1987   4     8  98          10     3 276          178
   1988   4    24 115          10     3 277          162
   1989   5     7 127           9    23 266          139
   1990   5     2 122          10    10 283          161
   1991   4    10 100           9    20 263          163
   1992   5     6 127           9    29 273          146
   1993   4    17 107          10     9 282          175
   1994   5     1 121          10    10 283          162
   1995   4    25 115           9    22 265          150
   1996   5     2 123          10     8 282          159
   1997   5    16 136          10    15 288          152
   1998   4     4  94          10    22 295          201
             MEAN=118              MEAN=276     MEAN=158
 
 LENGTH OF SEASON FOR STATION NUMBER 5198   BASE TEMP=30
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113          10    24 297          184
   1952   4    15 106          10     3 277          171
   1953   4    27 117           9    22 265          148
   1954   5     7 127          10    18 291          164
   1955   4     7  97          10    15 288          191
   1956   4    30 121          10     9 283          162
   1957   4    14 104          10    19 292          188
   1958   5     5 125          10     1 274          149
   1959   4    22 112          10    12 285          173
   1960   4    10 101          10    19 293          192
   1961   5     1 121           9    28 271          150
   1962   4    16 106          10    24 297          191
   1963   5    23 143          10    29 302          159
   1964   4    10 101          10     9 283          182
   1965   4    19 109          10    24 297          188
   1966   5    10 130          10     6 279          149
   1967   5     3 123           9    28 271          148
   1968   4    24 115          10     4 278          163
   1969   4    29 119          10    15 288          169
   1970   5     2 122          10    10 283          161
   1971   4    14 104           9    20 263          159
   1972   4    25 116           9    30 274          158
   1973   4    14 104          10    30 303          199
   1974   4    24 114           9    22 265          151
   1975   4    13 103           9    22 265          162
   1976   4    12 103          10     6 280          177
   1977   4     7  97          10    13 286          189
   1978   5     2 122          10     8 281          159
   1979   4    28 118          10     5 278          160
   1980   5     9 130           9    26 270          140
   1981   5    11 131          10     2 275          144
   1982   4    21 111          10    21 294          183
   1983   4    20 110           9    23 266          156
   1984   4     6  97           9    26 270          173
   1985   4    15 105          10     1 274          169
   1986   4    22 112          10    14 287          175
   1987   4     7  97          10     3 276          179
   1988   4    24 115          10     5 279          164
   1989   5     7 127           9    24 267          140
   1990   4    18 108          10    13 286          178
   1991   4    10 100           9    20 263          163
   1992   5     6 127           9    29 273          146
   1993   4     5  95          10    10 283          188
   1994   4     7  97          10    10 283          186
   1995   4     5  95           9    22 265          170
   1996   4    23 114          10     8 282          168
   1997   4    25 115          10    22 295          180
   1998   3    25  84          10    22 295          211
             MEAN=111              MEAN=280     MEAN=168
 
 LENGTH OF SEASON FOR STATION NUMBER 5198   BASE TEMP=28
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113          10    31 304          191
   1952   4    14 105          10     3 277          172
   1953   4    20 110          10     7 280          170
   1954   4    12 102          10    18 291          189
   1955   3    29  88          10    19 292          204
   1956   4    30 121          10     9 283          162
   1957   4    14 104          10    19 292          188
   1958   4    29 119          10     1 274          155
   1959   4    21 111          10    12 285          174
   1960   4    10 101          10    20 294          193
   1961   4    17 107          10    20 293          186
   1962   4    16 106          10    24 297          191
   1963   4    24 114          10    29 302          188
   1964   4     9 100          10     9 283          183
   1965   3    31  90          10    24 297          207
   1966   4    21 111          10    17 290          179
   1967   4    24 114           9    29 272          158
   1968   4     6  97          10    25 299          202
   1969   3    31  90          10    23 296          206
   1970   4     4  94          10    16 289          195
   1971   4    14 104          10    12 285          181
   1972   4     8  99           9    30 274          175
   1973   4    13 103          11     5 309          206
   1974   4     9  99          10     2 275          176
   1975   4    12 102          10     2 275          173
   1976   4    12 103          10     6 280          177
   1977   4     7  97          10    13 286          189
   1978   3    27  86          10     8 281          195
   1979   4    10 100          10     5 278          178
   1980   5     9 130          10     5 279          149
   1981   4    15 105          10     2 275          170
   1982   4    12 102          10    21 294          192
   1983   4    19 109           9    23 266          157
   1984   4     1  92           9    26 270          178
   1985   4     9  99          10     1 274          175
   1986   4    22 112          11     2 306          194
   1987   4     7  97          10     3 276          179
   1988   4    24 115          10     5 279          164
   1989   5     7 127          10     4 277          150
   1990   4    18 108          10    19 292          184
   1991   3    30  89          10     7 280          191
   1992   4    12 103          10    17 291          188
   1993   4     5  95          10    10 283          188
   1994   4     7  97          10    25 298          201
   1995   4     5  95          10    16 289          194
   1996   4    23 114          10    18 292          178
   1997   4    17 107          10    22 295          188
   1998   3    25  84          11     4 308          224
             MEAN=103              MEAN=286     MEAN=183
 
 LENGTH OF SEASON FOR STATION NUMBER 5198   BASE TEMP=26
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          10    31 304          197
   1952   4    14 105          10     6 280          175
   1953   4    20 110          10    27 300          190
   1954   4    12 102          10    30 303          201
   1955   3    29  88          10    19 292          204
   1956   4    30 121          11     9 314          193
   1957   4    14 104          10    20 293          189
   1958   4    29 119          10    31 304          185
   1959   4    21 111          11     5 309          198
   1960   4    10 101          10    20 294          193
   1961   4    17 107          11     3 307          200
   1962   4    16 106          10    24 297          191
   1963   3    22  81          11     2 306          225
   1964   4     5  96          10     9 283          187
   1965   3    31  90          11     9 313          223
   1966   4    21 111          10    17 290          179
   1967   4    24 114          10    11 284          170
   1968   4     6  97          10    25 299          202
   1969   3    31  90          10    23 296          206
   1970   4     4  94          10    16 289          195
   1971   4     6  96          11     4 308          212
   1972   4     8  99          10    15 289          190
   1973   4    13 103          11     5 309          206
   1974   4     8  98          10     2 275          177
   1975   4     7  97          10    19 292          195
   1976   3    23  83          10     8 282          199
   1977   4     7  97          10    16 289          192
   1978   3    27  86          10    28 301          215
   1979   4     7  97          10    13 286          189
   1980   4    13 104          10     5 279          175
   1981   4    15 105          10    19 292          187
   1982   4    11 101          10    21 294          193
   1983   4    19 109          10    13 286          177
   1984   3    24  84           9    29 273          189
   1985   4     9  99          11     4 308          209
   1986   4    22 112          11     2 306          194
   1987   4     5  95          10     3 276          181
   1988   4    24 115          10     5 279          164
   1989   4    15 105          10     4 277          172
   1990   4    18 108          10    19 292          184
   1991   3    30  89          10    19 292          203
   1992   4    12 103          10    17 291          188
   1993   4     2  92          10    30 303          211
   1994   4     7  97          10    26 299          202
   1995   4     4  94          10    22 295          201
   1996   4    10 101          10    30 304          203
   1997   4    17 107          10    22 295          188
   1998   3    25  84          11     5 309          225
             MEAN=100              MEAN=294     MEAN=194
 
 LENGTH OF SEASON FOR STATION NUMBER 5198   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          10    31 304          197
   1952   4    11 102          10    18 292          190
   1953   4    18 108          10    27 300          192
   1954   4     4  94          10    31 304          210
   1955   3    28  87          10    31 304          217
   1956   4    23 114          11    10 315          201
   1957   4    14 104          10    25 298          194
   1958   3    28  87          11     7 311          224
   1959   4    11 101          11     5 309          208
   1960   4    10 101          10    20 294          193
   1961   4    17 107          11     3 307          200
   1962   4    16 106          10    24 297          191
   1963   3    22  81          11     2 306          225
   1964   3    31  91          10    10 284          193
   1965   3    31  90          11     9 313          223
   1966   3    28  87          10    25 298          211
   1967   3    19  78          10    11 284          206
   1968   4     5  96          10    25 299          203
   1969   3    31  90          10    27 300          210
   1970   4     2  92          11    15 319          227
   1971   4     4  94          11     4 308          214
   1972   4     8  99          10    19 293          194
   1973   4    13 103          11     5 309          206
   1974   3    25  84          10     2 275          191
   1975   4     7  97          10    29 302          205
   1976   3    22  82          10     8 282          200
   1977   4     6  96          11    11 315          219
   1978   3    26  85          11     7 311          226
   1979   4     7  97          10    14 287          190
   1980   3    25  85          10    12 286          201
   1981   3    24  83          10    19 292          209
   1982   4    11 101          10    22 295          194
   1983   4    18 108          11     5 309          201
   1984   3    24  84          10    23 297          213
   1985   4     9  99          11     4 308          209
   1986   4    22 112          11     9 313          201
   1987   4     4  94          10    11 284          190
   1988   4    24 115          10    12 286          171
   1989   4    11 101          11     3 307          206
   1990   4    12 102          11     7 311          209
   1991   3    30  89          10    19 292          203
   1992   4    12 103          10    17 291          188
   1993   4     2  92          10    30 303          211
   1994   4     7  97          10    26 299          202
   1995   4     4  94          10    22 295          201
   1996   4    10 101          10    31 305          204
   1997   4    14 104          10    23 296          192
   1998   3    25  84          11     7 311          227
             MEAN= 96              MEAN=300     MEAN=204
 
 THESE ARE THE MONTHLY AVG. MAX TEMPS 1951-1998 FOR STATION #5198
 YEAR    JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
  
 1951   27.1  32.8  35.2  53.9  74.7  75.3  82.4  81.2  70.6  62.2  41.4  28.6  55.4
 1952   30.2  38.5  40.5  62.3  70.6  86.0  87.4  81.3  79.2  62.4  49.3  33.1  60.1
 1953   30.5  35.8  46.5  53.0  71.2  83.7  86.7  86.6  80.5  72.5  52.9  37.6  61.5
 1954   30.3  46.0  41.0  65.6  67.7  84.0  90.0  82.2  78.2  61.9  50.8  35.5  61.1
 1955   28.8  31.3  44.9  68.6  75.5  79.5  91.7  91.0  80.0  65.1  40.9  31.2  60.7
 1956   29.5  33.7  45.0  60.2  74.1  87.6  85.4  83.5  76.5  72.7  45.8  35.5  60.8
 1957   24.4  37.6  46.2  60.1  69.7  80.4  88.3  83.7  72.4  60.1  42.4  38.9  58.7
 1958   31.4  26.7  42.5  60.6  75.0  76.7  79.5  84.1  75.1  68.5  52.3  30.9  58.6
 1959   24.6  30.0  44.1  60.2  73.0  83.6  83.6  86.8  74.5  57.8  38.4  40.4  58.1
 1960   28.8  27.9  31.2  61.4  71.5  77.6  84.0  84.1  75.4  64.0  50.5  32.7  57.4
 1961   30.7  38.1  43.2  53.5  69.8  81.8  83.5  84.0  72.5  67.0  46.9  29.2  58.3
 1962   22.6  28.6  37.4  58.8  77.3  80.6  80.7  83.3  71.9  64.9  49.7  34.9  57.5
 1963   18.0  28.5  49.7  62.6  70.4  86.1  84.7  80.4  76.0  75.4  52.3  24.2  59.0
 1964   36.7  40.5  42.0  61.2  77.4  80.7  87.5  79.8  72.3  63.3  51.8  30.3  60.3
 1965   27.4  31.1  33.0  56.7  75.9  79.4  82.8  81.7  69.1  64.3  51.6  42.7  58.0
 1966   21.9  34.6  51.5  56.3  68.7  80.2  88.5  80.7  74.7  66.5  49.2  33.5  58.9
 1967   34.5  32.1  50.6  62.4  67.9  78.6  83.3  79.1  73.8  61.0  43.5  36.6  58.6
 1968   29.7  32.3  57.4  64.0  67.1  83.7  83.5  83.0  72.9  64.7  43.7  32.0  59.5
 1969   25.0  32.1  37.1  62.4  73.6  76.4  83.9  84.3  75.5  58.8  48.8  30.8  57.4
 1970   20.2  37.0  40.5  62.8  75.6  82.2  86.4  82.0  74.6  61.6  44.8  34.2  58.5
 1971   23.7  29.2  41.0  62.9  69.3  86.8  81.0  83.5  78.5  68.3  46.7  34.0  58.7
 1972   25.8  28.3  44.8  57.9  73.3  80.2  81.5  81.5  75.0  58.9  39.7  26.3  56.1
 1973   29.5  34.9  51.6  56.8  68.1  83.2  83.6  84.4  71.3  68.5  47.1  28.3  58.9
 1974   26.8  33.5  46.1  62.9  66.8  78.3  88.4  78.9  72.2  64.4  46.5  33.5  58.2
 1975   29.1  28.7  35.4  52.3  75.5  80.0  85.7  84.6  71.0  68.6  52.2  34.8  58.2
 1976   30.4  42.4  46.2  63.6  69.0  82.1  86.5  84.3  76.4  58.5  42.0  27.8  59.1
 1977   16.9  38.4  52.2  67.4  79.7  83.5  90.2  79.3  74.3  60.0  45.2  27.7  59.6
 1978   17.7  21.8  39.9  58.4  70.4  81.6  83.2  82.3  79.4  61.9  47.2  29.1  56.1
 1979   14.8  21.2  40.0  54.5  70.9  79.4  83.0  81.3  78.7  63.5  45.3  38.7  56.0
 1980   29.7  28.1  41.0  61.2  74.1  81.5  88.6  85.4  76.7  59.3  49.6  32.4  59.0
 1981   33.8  37.6  51.0  64.9  70.1  81.8  83.5  80.7  75.6  60.7  49.4  30.6  60.0
 1982   17.7  27.5  40.6  54.1  71.8  74.4  84.9  81.8  73.2  64.5  44.8  37.5  56.1
