 
 THIS IS FOR STATION NUMBER 3584 1951-> 1998
                                 # OF PRECIPITATION EVENTS - % IN PARENS
 CL                   MAX   MEAN  0.01-  0.26-  0.51-  1.01-          # OF DAYS
 WK    TIME PERIOD    VAL   RAIN    0.25   0.51   1.00   2.00  >2.01 MISSING TOTAL
  1 3/1-->3/7        1.27   0.37  55(68) 14(17)  9(11)  2( 2)  0( 0)   10       80
  2 3/8-->3/14       1.60   0.54  56(65) 11(12) 14(16)  5( 5)  0( 0)    9       86
  3 3/15-->3/21      1.42   0.44  61(69) 13(14) 11(12)  3( 3)  0( 0)    7       88
  4 3/22-->3/28      1.54   0.51  44(57) 15(19) 11(14)  6( 7)  0( 0)    9       76
  5 3/29-->4/4       1.52   0.58  63(61) 24(23) 10( 9)  6( 5)  0( 0)   13      103
  6 4/5-->4/11       1.00   0.46  52(60) 23(26) 10(11)  1( 1)  0( 0)   15       86
  7 4/12-->4/18      1.48   0.71  58(56) 19(18) 16(15) 10( 9)  0( 0)   15      103
  8 4/19-->4/25      2.70   0.81  62(56) 22(20) 17(15)  7( 6)  2( 1)   14      110
  9 4/26-->5/2       2.43   0.92  60(53) 22(19) 20(17)  9( 7)  2( 1)   12      113
 10 5/3-->5/9        2.21   0.74  47(47) 28(28) 17(17)  6( 6)  1( 1)    7       99
 11 5/10-->5/16      1.83   0.92  60(50) 29(24) 19(16) 10( 8)  0( 0)    7      118
 12 5/17-->5/23      2.88   0.96  63(52) 31(25) 16(13)  6( 5)  4( 3)    7      120
 13 5/24-->5/30      2.21   1.06  70(50) 33(23) 25(18)  9( 6)  1( 0)    7      138
 14 5/31-->6/6       4.78   0.90  54(51) 22(21) 13(12) 14(13)  1( 0)    7      104
 15 6/7-->6/13       4.64   1.15  52(47) 24(21) 19(17)  9( 8)  6( 5)    7      110
 16 6/14-->6/20      2.65   1.09  54(46) 26(22) 20(17) 11( 9)  4( 3)    7      115
 17 6/21-->6/27      5.14   1.45  36(37) 21(21) 16(16) 15(15)  8( 8)    7       96
 18 6/28-->7/4       3.30   1.00  52(50) 16(15) 18(17) 14(13)  2( 1)    7      102
 19 7/5-->7/11       4.58   1.31  43(43) 21(21) 14(14) 17(17)  5( 5)    7      100
 20 7/12-->7/18      6.47   1.27  55(50) 19(17) 17(15) 14(12)  5( 4)    7      110
 21 7/19-->7/25      2.73   0.85  41(48) 18(21) 14(16)  9(10)  3( 3)    7       85
 22 7/26-->8/1       4.52   0.98  41(43) 20(21) 23(24)  7( 7)  3( 3)    8       94
 23 8/2-->8/8        2.00   0.80  54(55) 15(15) 20(20)  8( 8)  1( 1)   14       98
 24 8/9-->8/15       3.07   0.78  43(52) 15(18) 13(15)  9(10)  2( 2)   14       82
 25 8/16-->8/22      2.45   0.91  34(40) 17(20) 20(23) 10(11)  3( 3)   14       84
 26 8/23-->8/29      3.59   1.16  35(38) 15(16) 19(20) 21(22)  2( 2)   14       92
 27 8/30-->9/5       2.97   0.84  47(54) 14(16) 11(12) 12(13)  2( 2)    9       86
 28 9/6-->9/12       2.90   0.69  44(54) 17(20) 13(16)  4( 4)  3( 3)    7       81
 29 9/13-->9/19      4.25   0.78  48(53) 17(18) 16(17)  7( 7)  2( 2)    7       90
 30 9/20-->9/26      3.08   0.86  57(52) 25(23) 17(15)  7( 6)  2( 1)    7      108
 31 9/27-->10/3      1.62   0.57  35(44) 25(32) 13(16)  5( 6)  0( 0)    7       78
 32 10/4-->10/10     2.21   0.66  45(54) 15(18) 14(17)  7( 8)  1( 1)    7       82
 33 10/11-->10/17    2.15   0.53  37(51) 16(22) 14(19)  3( 4)  2( 2)    7       72
 34 10/18-->10/24    2.76   0.52  40(54) 19(25) 11(14)  3( 4)  1( 1)    7       74
 35 10/25-->10/31    2.15   0.47  44(57) 19(25) 10(13)  2( 2)  1( 1)    7       76
 36 11/1-->11/7      2.12   0.45  46(65) 11(15)  7(10)  4( 5)  2( 2)    7       70
 37 11/8-->11/14     1.27   0.32  35(59) 14(23)  8(13)  2( 3)  0( 0)    7       59
 38 11/15-->11/21    1.41   0.51  32(48) 13(19) 17(25)  4( 6)  0( 0)    8       66
 39 11/22-->11/28    1.09   0.25  51(75) 14(20)  2( 2)  1( 1)  0( 0)    8       68
 40 11/29-->12/5     1.45   0.28  52(73) 12(16)  6( 8)  1( 1)  0( 0)    7       71
 41 12/6-->12/12     0.98   0.25  44(73)  8(13)  8(13)  0( 0)  0( 0)    7       60
 42 12/13-->12/19    1.20   0.21  41(78)  5( 9)  5( 9)  1( 1)  0( 0)    8       52
 43 12/20-->12/26    1.10   0.22  53(80)  7(10)  5( 7)  1( 1)  0( 0)    7       66
 44 12/27-->1/2      1.14   0.24  39(69) 10(17)  6(10)  1( 1)  0( 0)    9       56
 45 1/3-->1/9        1.40   0.21  39(76)  8(15)  2( 3)  2( 3)  0( 0)    7       51
 46 1/10-->1/16      0.90   0.20  47(81)  7(12)  4( 6)  0( 0)  0( 0)    9       58
 47 1/17-->1/23      1.29   0.18  54(85)  7(11)  1( 1)  1( 1)  0( 0)    7       63
 48 1/24-->1/30      0.92   0.19  69(90)  3( 3)  4( 5)  0( 0)  0( 0)    7       76
 49 1/31-->2/6       1.10   0.20  43(78)  8(14)  3( 5)  1( 1)  0( 0)    9       55
 50 2/7-->2/13       0.88   0.16  41(82)  6(12)  3( 6)  0( 0)  0( 0)    7       50
 51 2/14-->2/20      1.32   0.27  35(66) 10(18)  6(11)  2( 3)  0( 0)    9       53
 52 2/21-->2/27      0.83   0.23  50(76)  9(13)  6( 9)  0( 0)  0( 0)    8       65
 53 2/28-->2/29      0.53   0.03   4(66)  1(16)  1(16)  0( 0)  0( 0)    2        6
 ANNUAL TOTALS       6.47   2517(57)853(19)634(14)309( 7) 71( 1)  450     4384
 24  0.92  0.24  0.75  0.83  0.81  2.80  1.02  1.40  1.27  0.85  0.28  0.63
 25  0.36  0.55  1.15  2.70  0.90  3.66  2.73  1.32  3.08  1.02  0.41  0.33
 26  0.50  0.63  1.47  0.90  1.66  5.14  0.79  1.07  2.05  0.40  0.54  0.36
 27  0.52  0.22  0.80  2.00  2.21  1.95  4.52  1.63  1.62  1.21  0.29  0.53
 28  0.22  0.53  0.90  1.90  1.50  3.00  2.71  1.14  1.61  0.49  0.68  1.14
 29  0.81******  0.62  2.43  1.22  1.37  1.58  3.59  1.10  0.92  0.60  0.57
 30  0.16******  1.45  1.07  1.37  1.49  0.98  1.58  1.11  0.69  0.50  0.91
 31  0.10******  0.97******  1.85******  3.22  2.97******  2.15******  0.21
 
 RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) DURING 1951-1998 FOR STATION NUMBER 3584
     JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1 34   3  43   2  40   4  41   5  44   7  36   8  33   5  36   9  43  12  44   4  41   4  32   2
  2 30   1  47   3  35   2  42   2  41   6  39   8  34  12  33  11  35   8  44  10  45   4  34   2
  3 36   3  36   5  35   3  47   5  37   3  38   7  33  11  30  11  43   4  44   5  39   5  31   3
  4 35   2  41   3  37   2  55   3  45   8  36  10  32   7  31   9  44   8  43   6  37   3  32   6
  5 38   3  35   3  35   5  47   3  38   8  42  12  35   9  32   4  37   2  52   7  35   3  32   5
  6 35   1  36   5  38   3  43   6  42   6  34   6  32  10  34  10  37  11  41   4  37   5  34   4
  7 33   3  37   3  35   6  42   7  43   4  32  11  35   6  36   6  44   8  37   3  40   4  33   3
  8 37   5  33   2  40   4  40   5  38   7  37   3  35  13  31   7  38   9  42   6  37   4  33   4
  9 33   5  33   3  38   5  47   4  37   7  44   9  33   2  31  12  41   4  42   7  36   4  33   4
 10 39   5  35   4  42   2  39   5  41   8  39   9  34  10  41  13  45   3  42   4  35   3  40   2
 11 38   3  34   5  32   2  43   3  37   6  36   8  30   7  35  11  39   7  36  10  36   2  39   5
 12 44   4  30   2  36   4  44   4  39   9  36   3  32  13  39   8  50   7  44   2  47   3  30   4
 13 42   4  41   3  36   5  46   5  42   5  33  13  37  11  37   9  36   8  40   6  37   3  42   3
 14 37   3  36   3  36   4  42   4  42  10  36   9  33   6  45   7  35   5  38   9  35   4  36   3
 15 37   7  32   2  36   4  43   4  39   7  34   8  33   7  35  10  41   8  41   4  40   7  35   3
 16 37   3  41   3  37   5  48   4  41   4  35   9  29   9  37  10  47   7  42   8  34   3  33   3
 17 37   2  40   3  37   5  46   5  42   6  34  10  36  13  40  13  37   9  38   5  34   3  33   4
 18 40   5  38   2  33   4  45   5  46   3  36   8  29  10  34   9  35   9  54   3  34   4  38   5
 19 40   5  34   2  31   4  52   5  39   3  32   6  35  13  34  11  45   6  40   7  37   1  31   3
 20 39   4  35   3  31   4  42   7  42  11  33  11  32   6  40   7  38   4  38   3  40   2  34   3
 21 39   5  41   4  32   2  45   8  40   7  38   7  31   8  37   9  42  10  40   3  29   2  42   5
 22 31   3  38   4  35   2  40   5  38   3  36  10  28   8  35   8  43   6  37   6  41   3  41   5
 23 35   6  39   5  46   4  41   3  39   4  40   6  31   6  38   6  42   5  39   3  36   3  36   4
 24 37   7  49   4  50   3  39   4  34   8  36   5  34   6  36   9  48   7  53   7  35   4  45   2
 25 41   3  43   3  41   5  38   8  39   6  38  17  33   9  40  13  46   7  43   5  43   3  33   4
 26 34   4  35   4  45   4  41   9  34   4  41  10  32   8  41   4  42   8  43   4  37   4  42   3
 27 35   5  44   4  37   4  43  10  36   6  35  10  32   6  43   6  41  10  47   5  34   4  42   4
 28 39   2  33   7  42   3  39   6  34   7  33  13  30   8  37   4  41   4  37   7  38   3  39   3
 29 35   3  **  **  41   5  42   5  32   5  34   9  35   7  39   9  44   6  46   5  37   3  47   2
 30 41   4  **  **  42   7  45   7  33   8  31  10  29  11  34  10  44   6  38   5  32   3  26   4
 31 40   5  **  **  37   4  **  **  37  12  **  **  36   4  33  10  **  **  42   5  **  **  28   2
 
 DAILY  MEAN  HIGHS AND LOWS OCCURRING DURING 1951-1998 FOR STATION NUMBER 3584
     JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1 25  10  25   7  35  16  49  30  64  41  75  52  82  60  82  59  78  55  70  44  52  33  34  19
  2 25   9  24   6  36  19  50  31  66  42  74  51  83  61  83  61  79  56  70  44  50  32  35  20
  3 24   7  25   5  35  18  51  30  65  43  76  52  82  60  83  61  78  56  69  44  49  31  36  19
  4 23   6  26   7  34  18  49  29  67  44  77  53  82  60  82  60  77  55  67  42  48  29  34  17
  5 24   5  26   8  35  18  50  30  68  45  78  55  82  60  80  60  78  53  66  41  47  28  33  18
  6 23   6  25   8  36  17  53  30  67  43  79  56  82  59  80  60  77  54  65  43  47  29  32  15
  7 20   3  25   6  34  14  54  32  66  43  78  58  83  60  81  60  79  54  64  42  47  27  29  15
  8 23   2  25   9  35  17  52  32  67  45  78  57  83  62  81  61  78  53  65  43  47  28  29  15
  9 22   5  26   8  36  18  52  31  67  46  78  56  82  60  81  59  77  55  63  40  46  27  29  13
 10 21   3  28  12  38  19  52  31  69  45  78  56  83  60  81  59  76  52  63  38  48  26  29  12
 11 23   4  28  11  39  22  55  33  69  45  79  57  82  61  80  57  76  51  63  40  45  28  29  12
 12 25   7  28  11  39  22  54  34  69  45  79  58  83  62  81  57  75  50  65  40  44  25  29  12
 13 25   8  29  11  39  22  55  34  70  45  81  58  83  62  81  59  73  52  63  41  45  26  28  11
 14 25   8  31  12  40  23  55  35  70  46  81  59  82  62  81  59  72  50  65  41  44  26  29  13
 15 24   5  29  12  39  22  58  35  71  47  79  58  82  61  81  58  71  49  63  40  46  26  28  12
 16 22   3  29  10  40  22  60  37  71  47  79  57  83  61  81  58  71  47  63  39  45  27  28  12
 17 24   7  32  13  41  24  60  37  73  49  80  58  85  63  83  59  72  49  63  39  45  27  28  12
 18 24   7  32  16  41  24  61  37  73  49  81  59  85  65  82  59  74  50  60  37  43  26  28  11
 19 23   5  32  15  40  25  62  39  72  49  81  59  84  63  81  59  72  51  58  35  42  25  27  12
 20 23   5  33  14  41  25  61  39  74  48  81  59  83  63  81  58  72  48  59  36  42  25  25  11
 21 23   6  32  15  41  23  61  38  74  50  80  58  83  62  80  57  70  47  61  38  40  23  26   9
 22 26   8  32  14  43  23  61  38  73  51  80  57  83  62  81  57  69  45  60  38  41  22  28  11
 23 26   6  34  16  45  24  60  38  73  50  80  57  82  61  79  58  66  43  57  37  40  22  27  13
 24 25   6  32  15  44  24  62  38  72  50  82  59  83  60  79  58  67  44  58  36  38  20  27  10
 25 25   7  33  14  45  25  65  41  73  50  82  58  83  61  80  57  70  44  57  35  39  22  25   9
 26 21   5  34  15  44  25  65  41  71  51  82  59  83  62  80  59  71  44  57  34  37  20  26   9
 27 22   3  35  19  48  28  64  41  72  51  83  60  82  61  81  60  69  45  57  35  35  19  27   9
 28 23   5  34  18  49  29  63  40  72  51  84  60  83  61  81  58  70  44  56  33  32  16  28  11
 29 23   5  **  **  47  29  63  41  72  53  84  62  82  60  81  59  70  44  56  32  32  17  28  10
 30 23   4  **  **  49  30  64  42  74  52  83  61  82  61  81  59  70  45  56  35  34  16  25   9
 31 24   4  **  **  50  30  **  **  76  52  **  **  82  60  79  57  **  **  54  34  **  **  25   9
  
  # OF DAYS EACH YEAR WHERE MIN >=32 F  1951-1998 FOR STATION # 3584
   51  52  53  54  55  56  57  58  59  60  61  62  63  64  65  66  67  68  69  70
  200 189 203 205 202 195 197 206 206 206 200 199 215 210 212 204 206 214 203 206
 
   71  72  73  74  75  76  77  78  79  80  81  82  83  84  85  86  87  88  89  90
  213 205 230 207 210 206 232 214 209 208 234 223 218 212 210 215 214 196 190 202
 
   91  92  93  94  95  96  97  98
  206 201 192 211 202 190 194 240
  
 MEAN=208
 
 LENGTH OF SEASON FOR STATION NUMBER 3584   BASE TEMP=32
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    26 116           9    28 271          155
   1952   4    24 115           9    21 265          150
   1953   5    13 133           9    13 256          123
   1954   5    20 140           9    22 265          125
   1955   5     8 128           9    11 254          126
   1956   5    16 137           9    20 264          127
   1957   5     5 125           9    28 271          146
   1958   5     5 125          10     1 274          149
   1959   4    22 112          10     9 282          170
   1960   5    12 133          10    19 293          160
   1961   5     4 124           9    28 271          147
   1962   4    20 110           9    20 263          153
   1963   5    23 143           9    13 256          113
   1964   4    15 106          10     5 279          173
   1965   4    28 118          10    12 285          167
   1966   5    14 134           9    26 269          135
   1967   5     6 126           9    28 271          145
   1968   5     5 126          10     4 278          152
   1969   5    12 132          10    14 287          155
   1970   5     2 122          10     4 277          155
   1971   5     3 123          10     7 280          157
   1972   4    25 116           9    30 274          158
   1973   5    15 135          10    30 303          168
   1974   5     6 126           9    22 265          139
   1975   4    22 112          10     2 275          163
   1976   5     7 128          10     6 280          152
   1977   4    24 114          10     6 279          165
   1978   4    27 117          10    14 287          170
   1979   5     1 121          10     5 278          157
   1980   4    24 115          10     5 279          164
   1981   5    10 130          10     2 275          145
   1982   4    21 111          10    20 293          182
   1983   4    20 110           9    23 266          156
   1984   4     1  92           9    26 270          178
   1985   4    10 100          10     1 274          174
   1986   4    22 112          10     6 279          167
   1987   4     6  96          10     3 276          180
   1988   4    24 115          10     4 278          163
   1989   5     8 128           9    23 266          138
   1990   5     2 122          10    10 283          161
   1991   4    21 111           9    20 263          152
   1992   5     6 127           9    29 273          146
   1993   4    26 116          10     2 275          159
   1994   5     3 123          10    10 283          160
   1995   4    25 115           9    22 265          150
   1996   4    27 118          10     3 277          159
   1997   5    15 135          10    14 287          152
   1998   4     6  96          10    14 287          191
             MEAN=120              MEAN=275     MEAN=154
 
 LENGTH OF SEASON FOR STATION NUMBER 3584   BASE TEMP=30
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    26 116          10    24 297          181
   1952   4    16 107          10     3 277          170
   1953   5    13 133           9    22 265          132
   1954   5    20 140          10    18 291          151
   1955   4     7  97           9    12 255          158
   1956   4    30 121           9    30 274          153
   1957   5     4 124          10    10 283          159
   1958   5     5 125          10     1 274          149
   1959   4    22 112          10    11 284          172
   1960   5     8 129          10    19 293          164
   1961   5     4 124           9    28 271          147
   1962   4    17 107           9    28 271          164
   1963   5    23 143          10    29 302          159
   1964   4    15 106          10     9 283          177
   1965   4    28 118          10    13 286          168
   1966   5    10 130          10     6 279          149
   1967   5     6 126           9    28 271          145
   1968   5     5 126          10     4 278          152
   1969   5    12 132          10    14 287          155
   1970   5     2 122          10    10 283          161
   1971   5     3 123          10    12 285          162
   1972   4    25 116           9    30 274          158
   1973   4    28 118          10    30 303          185
   1974   5     6 126           9    22 265          139
   1975   4    13 103          10     2 275          172
   1976   5     3 124          10     6 280          156
   1977   4    24 114          10    12 285          171
   1978   4    21 111          10    14 287          176
   1979   4    10 100          10    13 286          186
   1980   4    14 105          10    12 286          181
   1981   5    10 130          10     2 275          145
   1982   4    21 111          10    21 294          183
   1983   4    20 110           9    23 266          156
   1984   4     1  92           9    26 270          178
   1985   4    10 100          11     2 306          206
   1986   4    22 112          10    14 287          175
   1987   4     4  94          10     3 276          182
   1988   4    24 115          10     5 279          164
   1989   5     8 128           9    23 266          138
   1990   4    18 108          10    19 292          184
   1991   4    21 111           9    20 263          152
   1992   4    14 105           9    29 273          168
   1993   4    21 111          10    10 283          172
   1994   4     8  98          10    11 284          186
   1995   4    11 101           9    22 265          164
   1996   4    24 115          10     3 277          162
   1997   5    14 134          10    21 294          160
   1998   4     6  96          10    22 295          199
             MEAN=115              MEAN=280     MEAN=165
 
 LENGTH OF SEASON FOR STATION NUMBER 3584   BASE TEMP=28
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    19 109          10    24 297          188
   1952   4    16 107          10     3 277          170
   1953   4    27 117           9    22 265          148
   1954   5    20 140          10    18 291          151
   1955   3    29  88           9    12 255          167
   1956   4    30 121           9    30 274          153
   1957   5     4 124          10    11 284          160
   1958   4    29 119          10     1 274          155
   1959   4    22 112          10    12 285          173
   1960   4    18 109          10    19 293          184
   1961   5     1 121           9    28 271          150
   1962   4    17 107          10    24 297          190
   1963   5    23 143          10    29 302          159
   1964   4    10 101          10     9 283          182
   1965   4     3  93          10    13 286          193
   1966   5    10 130          10    17 290          160
   1967   5     6 126           9    29 272          146
   1968   5     5 126          10    25 299          173
   1969   4    29 119          10    14 287          168
   1970   4    10 100          10    10 283          183
   1971   4    14 104          11     4 308          204
   1972   4     9 100          10    15 289          189
   1973   4    28 118          11     3 307          189
   1974   5     6 126           9    22 265          139
   1975   4    13 103          10     2 275          172
   1976   4    12 103          10     6 280          177
   1977   4     6  96          10    16 289          193
   1978   4    21 111          10    28 301          190
   1979   4    10 100          10    13 286          186
   1980   4    14 105          10    12 286          181
   1981   3    23  82          10    19 292          210
   1982   4    11 101          10    21 294          193
   1983   4    19 109           9    23 266          157
   1984   4     1  92          10    23 297          205
   1985   4     9  99          11     4 308          209
   1986   4    22 112          11     2 306          194
   1987   4     4  94          10     3 276          182
   1988   4    20 111          10     5 279          168
   1989   5     7 127          10     4 277          150
   1990   4    18 108          10    19 292          184
   1991   3    31  90          10     7 280          190
   1992   4    13 104          10    17 291          187
   1993   4    11 101          10    10 283          182
   1994   4     8  98          10    26 299          201
   1995   4     6  96          10    22 295          199
   1996   4    24 115          10    19 293          178
   1997   4    18 108          10    21 294          186
   1998   3    25  84          11     4 308          224
             MEAN=108              MEAN=287     MEAN=178
 
 LENGTH OF SEASON FOR STATION NUMBER 3584   BASE TEMP=26
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    19 109          10    31 304          195
   1952   4    16 107          10     3 277          170
   1953   4    20 110          10     7 280          170
   1954   4    12 102          10    19 292          190
   1955   3    28  87          10    19 292          205
   1956   4    30 121          10     9 283          162
   1957   4    14 104          10    19 292          188
   1958   4    29 119          10     1 274          155
   1959   4    13 103          10    12 285          182
   1960   4    10 101          10    20 294          193
   1961   5     1 121           9    28 271          150
   1962   4    16 106          10    24 297          191
   1963   4     4  94          10    29 302          208
   1964   4     1  92          10     9 283          191
   1965   4     3  93          10    13 286          193
   1966   5     1 121          10    17 290          169
   1967   5     6 126           9    29 272          146
   1968   4     5  96          10    25 299          203
   1969   4    29 119          10    23 296          177
   1970   4    10 100          11    14 318          218
   1971   4     6  96          11     4 308          212
   1972   4     9 100          10    15 289          189
   1973   4    13 103          11     5 309          206
   1974   4     8  98           9    22 265          167
   1975   4    13 103          10    29 302          199
   1976   3    25  85          10     8 282          197
   1977   4     6  96          11    11 315          219
   1978   3    26  85          11     7 311          226
   1979   4    10 100          11     2 306          206
   1980   3    26  86          10    28 302          216
   1981   3    20  79          10    22 295          216
   1982   4    11 101          10    21 294          193
   1983   4    15 105          11     5 309          204
   1984   3    25  85          10    29 303          218
   1985   4     9  99          11     5 309          210
   1986   4    22 112          11     2 306          194
   1987   4     4  94          10    11 284          190
   1988   4    16 107          10    23 297          190
   1989   5     7 127          10     4 277          150
   1990   4    18 108          10    19 292          184
   1991   3    31  90          10    19 292          202
   1992   4    13 104          10    17 291          187
   1993   4    10 100          10    30 303          203
   1994   4     8  98          10    26 299          201
   1995   4     5  95          10    22 295          200
   1996   4    10 101          10    31 305          204
   1997   4    18 108          10    22 295          187
   1998   3    25  84          11     4 308          224
             MEAN=101              MEAN=294     MEAN=192
 
 LENGTH OF SEASON FOR STATION NUMBER 3584   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          10    31 304          197
   1952   4    11 102          10     5 279          177
   1953   4    18 108          10     7 280          172
   1954   4    12 102          10    30 303          201
   1955   3    28  87          10    31 304          217
   1956   4    30 121          11    10 315          194
   1957   4    14 104          10    19 292          188
   1958   4    29 119          10     1 274          155
   1959   4    11 101          10    12 285          184
   1960   4    10 101          10    20 294          193
   1961   4    16 106          10    20 293          187
   1962   4    16 106          10    24 297          191
   1963   3    22  81          11     2 306          225
   1964   4     1  92          10    10 284          192
   1965   4     3  93          11     4 308          215
   1966   4    21 111          10    17 290          179
   1967   4    24 114          10    11 284          170
   1968   4     5  96          10    25 299          203
   1969   3    31  90          10    23 296          206
   1970   4     2  92          11    15 319          227
   1971   4     5  95          11     4 308          213
   1972   4     8  99          10    19 293          194
   1973   4    13 103          11     5 309          206
   1974   4     8  98          10     2 275          177
   1975   4    12 102          11    13 317          215
   1976   3    21  81          10    17 291          210
   1977   4     6  96          11    11 315          219
   1978   3    26  85          11    14 318          233
   1979   4     6  96          11     7 311          215
   1980   3    25  85          10    29 303          218
   1981   3    20  79          10    22 295          216
   1982   4    11 101          11     4 308          207
   1983   4    15 105          11    17 321          216
   1984   3    24  84          11     2 307          223
   1985   4     9  99          11     5 309          210
   1986   4    22 112          11     2 306          194
   1987   4     4  94          10    11 284          190
   1988   3    27  87          10    26 300          213
   1989   4    11 101          10    20 293          192
   1990   4    18 108          11     7 311          203
   1991   3    31  90          10    19 292          202
   1992   4    13 104          10    17 291          187
   1993   4     6  96          10    31 304          208
   1994   4     8  98          11    10 314          216
   1995   4     5  95          11     3 307          212
   1996   4    10 101          10    31 305          204
   1997   4    18 108          10    22 295          187
   1998   3    25  84          11     5 309          225
             MEAN= 98              MEAN=299     MEAN=201
 
 THESE ARE THE MONTHLY AVG. MAX TEMPS 1951-1998 FOR STATION #3584
 YEAR    JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
  
 1951   23.5  28.6  31.5  50.5  72.5  72.8  80.4  78.1  69.6  60.2  39.0  26.7  52.8
 1952   26.7  35.1  36.5  60.5  67.8  83.3  84.3  80.2  79.2  60.9  48.0  29.9  57.7
 1953   27.8  31.7  43.1  50.4  70.5  82.8  82.9  83.3  78.6  71.6  50.2  34.4  58.9
 1954   26.8  44.5  39.1  62.6  66.2  82.0  85.6  81.6  75.8  60.3  50.0  31.6  58.8
 1955   26.1  28.7  41.5  66.8  76.0  78.9  88.6  90.6  79.1  63.2  39.0  25.7  58.7
 1956   25.5  30.0  38.8  56.8  72.3  86.4  81.0  81.5  75.2  70.5  42.8  33.4  57.8
 1957   22.4  34.9  42.5  59.8  67.7  77.3  86.3  81.9  70.5  58.2  39.8  34.5  56.3
 1958   27.7  24.5  39.9  58.7  73.7  74.7  77.5  83.2  75.3  67.1  49.5  26.7  56.5
 1959   21.7  24.9  39.1  60.1  71.8  81.7  81.4  84.5  72.2  56.0  35.9  37.1  55.5
 1960   25.8  26.1  27.4  59.9  69.6  77.4  82.9  81.7  73.5  63.1  49.2  29.5  55.5
 1961   27.1  33.6  39.5  50.6  68.5  80.8  81.8  83.5  71.6  65.7  44.0  25.4  56.0
 1962   21.4  24.6  32.4  56.6  74.5  78.4  79.5  82.3  70.1  63.1  49.3  32.6  55.4
 1963   15.9  26.5  46.9  62.0  69.5  84.3  83.1  81.3  75.5  74.6  51.4  21.7  57.7
 1964   33.7  39.2  38.8  58.6  75.8  80.1  86.4  78.9  72.6  62.5  49.1  27.5  58.6
 1965   24.2  26.3  28.0  53.4  75.6  78.9  82.9  80.1  69.1  63.7  46.9  39.0  55.7
 1966   17.5  30.5  48.4  51.1  68.7  80.3  86.1  79.6  72.8  64.9  45.4  30.2  56.3
 1967   28.8  28.1  47.0  59.4  67.5  77.9  80.6  78.3  72.0  60.1  42.7  33.5  56.3
 1968   26.0  29.7  54.6  62.6  66.3  81.4  81.4  80.6  72.5  63.5  43.4  26.6  57.4
 1969   19.6  27.9  31.9  60.1  71.2  74.2  82.6  82.9  73.2  57.3  45.8  27.3  54.5
 1970   15.9  31.0  37.3  60.4  73.6  81.2  84.8  81.3  72.8  60.5  42.1  29.2  55.8
 1971   18.4  25.6  36.7  60.9  69.1  86.0  79.4  81.7  76.9  66.4  44.8  29.8  56.3
 1972   21.1  24.6  41.8  54.6  71.3  79.1  80.2  81.5  72.8  58.0  39.3  22.1  53.9
 1973   27.1  31.5  48.9  55.3  66.5  82.1  82.1  83.4  70.5  67.1  44.2  25.5  57.0
 1974   23.5  30.6  43.1  61.1  66.3  78.4  87.5  78.7  72.1  64.7  43.9  30.7  56.7
 1975   26.1  26.8  33.5  49.4  75.2  79.3  86.0  83.7  71.5  69.3  49.2  33.0  56.9
 1976   30.1  42.4  44.9  64.4  70.3  82.7  86.8  82.0  76.4  56.5  39.5  28.0  58.7
 1977   16.3  38.6  51.6  68.3  80.3  83.7  88.5  78.3  73.3  59.1  42.1  24.3  58.7
 1978   16.2  21.6  40.9  56.7  71.3  81.1  81.4  82.3  80.3  61.2  42.8  25.3  55.1
 1979   10.6  18.5  36.8  52.4  72.0  80.1  81.1  80.2  76.7  61.7  42.6  38.1  54.2
 1980   26.4  26.0  39.5  61.4  74.2  81.2  86.0  83.1  77.6  58.4  49.2  32.0  57.9
 1981   33.3  37.5  51.1  64.1  69.2  80.8  82.7  79.2  74.4  58.9  47.5  27.5  58.9
 1982   14.8  26.7  39.8  53.9  71.1  74.6  83.7  78.8  72.6  64.1  41.9  35.3  54.8
