 
 THIS IS FOR STATION NUMBER 1402 1951-> 1998
                                 # OF PRECIPITATION EVENTS - % IN PARENS
 CL                   MAX   MEAN  0.01-  0.26-  0.51-  1.01-          # OF DAYS
 WK    TIME PERIOD    VAL   RAIN    0.25   0.51   1.00   2.00  >2.01 MISSING TOTAL
  1 3/1-->3/7        1.01   0.39  59(68) 15(17) 11(12)  1( 1)  0( 0)    0       86
  2 3/8-->3/14       1.50   0.52  76(72) 14(13)  9( 8)  6( 5)  0( 0)    0      105
  3 3/15-->3/21      1.25   0.45  76(72) 19(18)  7( 6)  3( 2)  0( 0)    0      105
  4 3/22-->3/28      1.75   0.53  69(66) 18(17) 15(14)  2( 1)  0( 0)    0      104
  5 3/29-->4/4       2.39   0.63  83(67) 21(17) 15(12)  3( 2)  1( 0)    0      123
  6 4/5-->4/11       1.09   0.58  56(56) 24(24) 18(18)  2( 2)  0( 0)    0      100
  7 4/12-->4/18      3.06   0.82  73(60) 25(20) 14(11)  6( 5)  2( 1)    0      120
  8 4/19-->4/25      2.21   0.84  66(55) 25(20) 22(18)  6( 5)  1( 0)    0      120
  9 4/26-->5/2       2.46   0.98  76(57) 25(18) 21(15)  9( 6)  1( 0)    0      132
 10 5/3-->5/9        1.95   0.70  69(62) 16(14) 17(15)  8( 7)  0( 0)    0      110
 11 5/10-->5/16      3.55   1.00  62(50) 32(26) 17(13)  9( 7)  2( 1)    0      122
 12 5/17-->5/23      2.56   0.81  65(57) 21(18) 20(17)  6( 5)  2( 1)    0      114
 13 5/24-->5/30      2.17   1.18  76(52) 30(20) 25(17) 13( 8)  2( 1)    0      146
 14 5/31-->6/6       1.18   0.62  64(58) 24(22) 18(16)  3( 2)  0( 0)    0      109
 15 6/7-->6/13       3.42   1.11  77(55) 22(15) 29(20) 11( 7)  1( 0)    0      140
 16 6/14-->6/20      3.56   1.14  80(58) 18(13) 22(16) 11( 8)  5( 3)    0      136
 17 6/21-->6/27      3.57   1.46  50(42) 18(15) 29(24) 14(11)  8( 6)    0      119
 18 6/28-->7/4       3.32   0.99  76(61) 16(12) 19(15)  9( 7)  4( 3)    0      124
 19 7/5-->7/11       2.30   0.95  55(52) 16(15) 18(17) 13(12)  3( 2)    0      105
 20 7/12-->7/18      3.25   1.09  45(41) 27(24) 22(20) 11(10)  4( 3)    0      109
 21 7/19-->7/25      3.67   0.93  70(61) 13(11) 19(16)  7( 6)  4( 3)    0      113
 22 7/26-->8/1       3.84   0.88  52(50) 25(24) 16(15)  5( 4)  4( 3)    0      102
 23 8/2-->8/8        2.11   0.89  55(50) 24(22) 20(18)  8( 7)  2( 1)    0      109
 24 8/9-->8/15       6.30   0.66  55(61) 22(24)  7( 7)  5( 5)  1( 1)    0       90
 25 8/16-->8/22      3.35   1.15  48(45) 18(17) 23(21) 10( 9)  6( 5)    0      105
 26 8/23-->8/29      2.59   1.05  57(49) 24(20) 20(17) 12(10)  3( 2)    0      116
 27 8/30-->9/5       3.76   0.91  56(56) 15(15) 14(14) 10(10)  4( 4)    0       99
 28 9/6-->9/12       4.04   0.67  59(67)  7( 7) 11(12) 10(11)  1( 1)    0       88
 29 9/13-->9/19      2.40   0.80  50(48) 25(24) 21(20)  6( 5)  2( 1)    0      104
 30 9/20-->9/26      5.18   1.01  70(56) 21(16) 24(19)  6( 4)  3( 2)    0      124
 31 9/27-->10/3      2.35   0.61  57(58) 24(24) 11(11)  5( 5)  1( 1)    0       98
 32 10/4-->10/10     3.22   0.60  55(61) 14(15) 15(16)  5( 5)  1( 1)    0       90
 33 10/11-->10/17    2.45   0.59  47(60) 12(15) 13(16)  4( 5)  2( 2)    0       78
 34 10/18-->10/24    1.85   0.54  48(61) 14(17) 10(12)  6( 7)  0( 0)    0       78
 35 10/25-->10/31    1.20   0.46  53(63) 16(19) 12(14)  3( 3)  0( 0)    0       84
 36 11/1-->11/7      2.78   0.45  62(72) 10(11)  8( 9)  3( 3)  2( 2)    0       85
 37 11/8-->11/14     1.70   0.34  56(72) 13(16)  4( 5)  4( 5)  0( 0)    0       77
 38 11/15-->11/21    1.57   0.52  45(55) 17(20) 13(16)  6( 7)  0( 0)    0       81
 39 11/22-->11/28    1.02   0.35  60(70) 17(20)  7( 8)  1( 1)  0( 0)    0       85
 40 11/29-->12/5     0.98   0.29  68(80)  9(10)  8( 9)  0( 0)  0( 0)    0       85
 41 12/6-->12/12     1.12   0.26  62(80)  6( 7)  8(10)  1( 1)  0( 0)    0       77
 42 12/13-->12/19    0.93   0.23  61(81) 10(13)  4( 5)  0( 0)  0( 0)    0       75
 43 12/20-->12/26    0.59   0.19  76(89)  6( 7)  3( 3)  0( 0)  0( 0)    0       85
 44 12/27-->1/2      1.16   0.22  59(80)  9(12)  4( 5)  1( 1)  0( 0)    0       73
 45 1/3-->1/9        1.40   0.20  50(78) 12(18)  1( 1)  1( 1)  0( 0)    0       64
 46 1/10-->1/16      1.02   0.18  61(87)  7(10)  1( 1)  1( 1)  0( 0)    0       70
 47 1/17-->1/23      0.76   0.21  69(86)  8(10)  3( 3)  0( 0)  0( 0)    0       80
 48 1/24-->1/30      0.76   0.22  82(87)  8( 8)  4( 4)  0( 0)  0( 0)    0       94
 49 1/31-->2/6       0.68   0.18  64(85)  8(10)  3( 4)  0( 0)  0( 0)    0       75
 50 2/7-->2/13       1.04   0.15  51(87)  3( 5)  3( 5)  1( 1)  0( 0)    0       58
 51 2/14-->2/20      1.09   0.25  57(76) 11(14)  6( 8)  1( 1)  0( 0)    0       75
 52 2/21-->2/27      1.14   0.27  61(78) 10(12)  6( 7)  1( 1)  0( 0)    0       78
 53 2/28-->2/29      0.76   0.03  10(90)  0( 0)  1( 9)  0( 0)  0( 0)    0       11
 ANNUAL TOTALS       6.30   3239(63)864(16)691(13)269( 5) 72( 1)    0     5135
 23  0.42  0.85  1.75  1.15  1.55  2.08  2.50  2.59  1.51  1.54  1.02  0.48
 24  0.25  0.46  0.55  1.30  2.01  2.55  0.73  1.01  1.40  1.21  0.53  0.29
 25  0.76  1.14  0.90  0.76  0.90  2.20  1.70  1.46  5.18  0.75  0.64  0.56
 26  0.20  0.41  0.82  1.56  1.68  2.17  1.23  0.75  2.45  0.41  0.58  0.35
 27  0.53  0.44  0.63  1.71  0.80  3.57  3.84  0.63  0.75  1.20  0.25  0.22
 28  0.26  0.76  1.26  2.46  2.17  3.32  2.31  1.74  0.34  0.75  0.62  1.16
 29  0.50******  0.67  1.32  1.69  2.46  3.02  1.63  2.35  1.01  0.64  0.60
 30  0.37******  1.28  1.65  1.72  2.32  2.27  2.08  1.43  0.79  0.98  0.47
 31  0.10******  1.29******  1.18******  1.73  3.76******  1.03******  0.39
 
 RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) DURING 1951-1998 FOR STATION NUMBER 1402
     JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1 37   4  34   6  43   5  40   3  39   6  41   8  33   8  36   8  40   8  49   5  38   3  34   2
  2 32   3  45   7  34   4  44   5  41   6  38   6  30  10  32   8  37   8  41  10  41   4  35   4
  3 36   4  32   3  34   5  35   5  41   8  37   7  33  11  32  10  39  12  38   7  39   3  28   2
  4 35   4  41   4  37   2  46   5  44   9  39   9  35  11  30   8  42  10  42  11  30   5  32   4
  5 36   2  39   4  31   3  42   6  39   9  39  11  38   9  35   7  37  12  47   7  39   6  27   3
  6 36   3  38   4  38   3  37   6  44   8  38  12  37  13  41  10  39  12  42   5  37   6  34   4
  7 32   5  33   5  39   8  43   4  41   4  36   8  33   5  38  10  40   8  39   6  39   6  32   4
  8 36   5  32   5  38   4  38   6  45   6  40   8  32   6  36   6  36   7  38   5  36   3  31   2
  9 34   6  37   3  39   5  42   5  43   7  38   8  32  13  37  13  49   7  38   6  33   4  31   4
 10 38   4  35   3  36   2  40   4  41   8  38  12  33   7  38  10  42  12  40   9  33   3  31   4
 11 39   4  39   4  35   4  46   7  34  10  39   8  32   8  35  13  38   8  41   6  42   2  36   5
 12 49   4  37   3  30   5  42   7  39   6  36   4  32  12  36   9  46   5  43   8  36   4  34   5
 13 38   4  37   3  37   4  43   6  44   6  37  15  34  10  34   7  34   6  42   6  35   4  41   3
 14 29   4  37   4  40   3  42   5  39   9  34  13  35   7  39   5  41   6  44   5  37   3  38   3
 15 47   4  33   6  39   5  45   4  39   7  39  12  32   7  39  12  37   8  42   8  35   4  36   4
 16 36   3  37   5  41   5  45   7  51   9  36  14  33  10  33   6  43   7  45   6  37   4  37   5
 17 41   2  35   3  34   5  48   6  41   7  36  11  35  13  34  14  37   8  36   4  34   2  33   4
 18 50   3  35   2  33   3  47  10  45   5  38   8  32  12  35  11  37   9  44   6  37   4  35   2
 19 41   4  34   3  36   5  50   6  39   4  37   9  36  14  32  13  42   7  39   6  50   6  30   2
 20 39   4  37   5  35   5  42   6  40  12  35   9  28  13  37  10  37   6  42   5  28   5  33   3
 21 44   5  40   2  33   2  43   8  41  10  35   5  34   9  35   8  37   8  40   8  32   4  36   5
 22 45   4  37   3  42   4  41   5  36   2  34  11  32   9  33  13  44   8  42   3  35   4  27   3
 23 38   7  40   3  39   1  42   8  36   9  33  12  33   8  31   7  38   5  38   6  30   5  32   4
 24 35   5  46   4  43   6  41   6  35   8  33  12  36  11  37   9  45   8  45   7  39   4  44   2
 25 38   5  36   4  38   5  37   2  35   7  34  15  38  14  34  13  43  11  43   6  36   3  27   2
 26 36   5  34   6  43   7  44   9  38   5  37   7  36  14  35   9  40   8  44   6  35   5  41   5
 27 37   3  43   6  45   5  43   8  36   4  34   9  36  12  36  12  39   9  43   5  36   3  37   2
 28 43   4  38   5  38   3  42   7  37  10  39   8  34  12  36  11  41   4  36   6  30   3  36   3
 29 35   4  **  **  46   4  44   6  42   9  37   9  37  16  38   9  43   4  40   5  32   3  38   3
 30 37   7  **  **  47   5  48   6  34   9  30  11  34  11  36  11  48   8  40   2  36   4  38   5
 31 40   6  **  **  43   4  **  **  36  12  **  **  38  10  38   6  **  **  41   5  **  **  32   4
 
 DAILY  MEAN  HIGHS AND LOWS OCCURRING DURING 1951-1998 FOR STATION NUMBER 1402
     JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1 25  10  25   7  36  17  50  31  66  41  75  52  83  59  83  59  78  55  70  44  51  34  34  19
  2 26   8  24   6  36  19  51  31  66  42  74  51  83  61  84  61  79  56  70  44  50  33  35  20
  3 24   7  24   5  36  19  51  31  66  43  76  51  83  60  84  61  79  56  69  44  50  32  35  19
  4 23   6  26   6  36  19  50  30  68  44  78  53  82  60  82  61  79  55  67  42  48  30  34  18
  5 24   4  27   8  35  19  52  30  69  45  79  54  82  59  81  59  78  54  66  43  47  29  34  19
  6 23   6  26   8  36  18  54  31  67  43  80  55  83  59  82  60  78  55  65  43  47  28  31  15
  7 21   3  26   6  36  16  55  32  68  44  79  57  84  61  83  60  79  54  64  41  48  28  30  16
  8 23   4  26   8  35  17  52  33  68  45  79  56  83  62  82  60  78  54  65  42  47  28  29  16
  9 23   5  27   8  37  18  53  31  68  45  78  55  83  60  82  59  77  55  62  40  46  28  29  13
 10 22   3  29  13  39  20  54  31  70  45  79  56  83  60  82  59  77  52  64  39  46  27  29  12
 11 23   5  27  10  40  23  56  33  69  46  79  57  84  61  81  57  76  51  65  41  46  27  29  12
 12 25   7  29  11  40  23  55  35  69  45  80  58  84  62  81  58  76  52  64  41  44  26  29  13
 13 26   8  30  12  40  23  56  35  70  45  82  57  84  62  82  59  74  52  64  40  45  27  28  12
 14 26   9  31  12  41  23  57  35  71  48  81  58  83  61  82  58  72  50  65  42  44  26  29  13
 15 23   5  30  13  39  21  59  35  71  47  80  58  83  60  82  58  72  49  64  41  45  27  28  12
 16 23   5  30  12  41  22  61  37  73  47  79  56  84  61  82  59  72  49  64  39  45  26  29  12
 17 24   6  32  13  40  24  63  37  74  49  81  57  85  62  83  59  72  49  62  40  45  28  27  12
 18 24   6  33  18  41  24  62  39  74  50  80  59  85  64  82  58  73  50  59  37  44  27  27  12
 19 24   5  32  15  42  25  62  40  73  49  82  58  85  63  82  59  73  50  59  35  42  25  28  12
 20 23   5  34  15  42  25  61  41  75  49  81  58  84  62  82  58  70  49  60  37  41  25  25  10
 21 25   8  32  15  42  24  62  39  74  49  81  58  83  61  81  58  69  47  61  38  40  23  25  10
 22 27   8  33  14  45  24  62  37  74  51  81  58  83  62  81  58  68  46  62  38  40  23  27  12
 23 25   6  33  17  44  25  62  39  73  50  81  58  83  61  80  58  66  43  59  39  39  22  27  12
 24 25   6  33  15  45  24  63  39  73  50  82  58  84  60  80  58  69  44  58  35  38  20  27   9
 25 24   7  33  14  46  26  65  41  72  50  82  59  84  61  81  57  71  45  57  36  38  23  25   9
 26 23   5  35  16  46  27  65  41  72  51  83  59  84  61  81  59  71  45  58  35  37  21  26   9
 27 22   4  35  18  49  28  65  42  73  51  83  60  83  61  82  59  70  45  58  36  35  19  27  11
 28 23   5  35  18  48  30  65  40  73  52  84  60  83  60  82  58  70  44  56  34  30  16  28  12
 29 23   5  **  **  47  29  64  42  74  53  84  61  83  60  82  58  70  45  55  33  33  18  27  11
 30 24   3  **  **  49  29  65  42  75  52  83  60  83  60  82  59  71  45  55  35  34  17  26   9
 31 25   3  **  **  50  30  **  **  76  53  **  **  83  59  79  57  **  **  54  35  **  **  26   9
  
  # OF DAYS EACH YEAR WHERE MIN >=32 F  1951-1998 FOR STATION # 1402
   51  52  53  54  55  56  57  58  59  60  61  62  63  64  65  66  67  68  69  70
  204 194 214 215 214 204 211 215 218 220 211 202 215 208 212 203 211 214 204 212
 
   71  72  73  74  75  76  77  78  79  80  81  82  83  84  85  86  87  88  89  90
  212 205 231 212 211 200 229 212 207 210 221 213 211 207 212 213 209 186 194 206
 
   91  92  93  94  95  96  97  98
  205 206 196 213 202 191 195 232
  
 MEAN=210
 
 LENGTH OF SEASON FOR STATION NUMBER 1402   BASE TEMP=32
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    26 116           9    28 271          155
   1952   4    16 107          10     3 277          170
   1953   5    13 133          10     7 280          147
   1954   5    20 140          10    18 291          151
   1955   4     7  97           9    12 255          158
   1956   5    16 137           9    30 274          137
   1957   5     5 125          10    10 283          158
   1958   4    29 119          10     1 274          155
   1959   4    22 112          10    12 285          173
   1960   5    12 133          10    19 293          160
   1961   5     3 123           9    28 271          148
   1962   4    20 110          10    21 294          184
   1963   5    23 143          10    28 301          158
   1964   4    15 106           9    28 272          166
   1965   4    28 118          10    13 286          168
   1966   5    11 131          10     1 274          143
   1967   5     6 126           9    28 271          145
   1968   5     5 126          10     4 278          152
   1969   5    12 132          10    14 287          155
   1970   5     2 122          10     4 277          155
   1971   5     3 123          10     7 280          157
   1972   4    26 117           9    30 274          157
   1973   5     3 123          10    30 303          180
   1974   5     6 126           9    22 265          139
   1975   4    22 112           9    26 269          157
   1976   5     4 125           9    24 268          143
   1977   4     8  98          10    12 285          187
   1978   5     2 122          10     8 281          159
   1979   4    30 120          10     5 278          158
   1980   4    24 115           9    26 270          155
   1981   5    10 130          10     2 275          145
   1982   4    22 112          10    16 289          177
   1983   5     8 128           9    23 266          138
   1984   4    30 121           9    25 269          148
   1985   4    15 105          10     1 274          169
   1986   4    22 112          10     6 279          167
   1987   4     6  96          10     3 276          180
   1988   4    29 120          10     3 277          157
   1989   5     7 127           9    23 266          139
   1990   5     2 122          10    10 283          161
   1991   4    24 114           9    19 262          148
   1992   5     6 127           9    29 273          146
   1993   4    21 111           9    29 272          161
   1994   5     2 122          10    10 283          161
   1995   4    27 117           9    22 265          148
   1996   5    13 134           9    14 258          124
   1997   5    16 136          10    14 287          151
   1998   4    17 107          10     8 281          174
             MEAN=120              MEAN=277     MEAN=156
 
 LENGTH OF SEASON FOR STATION NUMBER 1402   BASE TEMP=30
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    26 116           9    28 271          155
   1952   4    15 106          10     5 279          173
   1953   5    13 133          10     7 280          147
   1954   5     7 127          10    18 291          164
   1955   4     7  97          10    15 288          191
   1956   4    30 121          10     9 283          162
   1957   5     5 125          10    10 283          158
   1958   4    29 119          10     1 274          155
   1959   4    22 112          10    12 285          173
   1960   4    18 109          10    19 293          184
   1961   5     2 122           9    28 271          149
   1962   4    17 107          10    24 297          190
   1963   5    22 142          10    29 302          160
   1964   4    15 106           9    28 272          166
   1965   4    28 118          10    13 286          168
   1966   5    10 130          10    17 290          160
   1967   5     6 126           9    29 272          146
   1968   5     5 126          10     4 278          152
   1969   4    29 119          10    14 287          168
   1970   5     2 122          10    10 283          161
   1971   5     3 123          10    31 304          181
   1972   4    25 116           9    30 274          158
   1973   4    16 106          10    30 303          197
   1974   5     6 126           9    22 265          139
   1975   4    22 112          10     2 275          163
   1976   4    12 103          10     6 280          177
   1977   4     8  98          10    16 289          191
   1978   5     2 122          10     8 281          159
   1979   4    28 118          10    13 286          168
   1980   4    24 115          10     5 279          164
   1981   5    10 130          10     2 275          145
   1982   4    21 111          10    21 294          183
   1983   4    20 110           9    23 266          156
   1984   4     6  97           9    25 269          172
   1985   4     9  99          10     1 274          175
   1986   4    22 112          10     6 279          167
   1987   4     5  95          10     3 276          181
   1988   4    27 118          10     3 277          159
   1989   5     7 127           9    23 266          139
   1990   5     1 121          10    10 283          162
   1991   4    10 100           9    20 263          163
   1992   5     6 127           9    29 273          146
   1993   4    21 111          10     2 275          164
   1994   5     2 122          10    10 283          161
   1995   4    10 100           9    22 265          165
   1996   4    23 114          10     3 277          163
   1997   5    15 135          10    14 287          152
   1998   4    17 107          10    22 295          188
             MEAN=115              MEAN=280     MEAN=165
 
 LENGTH OF SEASON FOR STATION NUMBER 1402   BASE TEMP=28
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    19 109          10    27 300          191
   1952   4    11 102          10     5 279          177
   1953   4    27 117          10    27 300          183
   1954   4    12 102          10    30 303          201
   1955   4     7  97          10    24 297          200
   1956   4    30 121          10     9 283          162
   1957   4    14 104          10    19 292          188
   1958   4    29 119          10    29 302          183
   1959   4    21 111          10    12 285          174
   1960   4    18 109          10    19 293          184
   1961   4    16 106           9    28 271          165
   1962   4    16 106          10    24 297          191
   1963   4    24 114          10    29 302          188
   1964   4    10 101          10     9 283          182
   1965   4    19 109          10    13 286          177
   1966   5    10 130          10    17 290          160
   1967   5     6 126           9    29 272          146
   1968   4    24 115          10     4 278          163
   1969   4    29 119          10    14 287          168
   1970   4    10 100          10    16 289          189
   1971   4    14 104          11     4 308          204
   1972   4     8  99          10    15 289          190
   1973   4    16 106          10    30 303          197
   1974   4     8  98           9    22 265          167
   1975   4    12 102          10     2 275          173
   1976   4    12 103          10     6 280          177
   1977   4     6  96          10    16 289          193
   1978   4    21 111          10     8 281          170
   1979   4    10 100          10    13 286          186
   1980   4    14 105          10    12 286          181
   1981   4    15 105          10    19 292          187
   1982   4    11 101          10    21 294          193
   1983   4    20 110           9    23 266          156
   1984   3    31  91           9    26 270          179
   1985   4     9  99          11     3 307          208
   1986   4    22 112          11     2 306          194
   1987   4     4  94          10     3 276          182
   1988   4    21 112          10     4 278          166
   1989   5     7 127           9    23 266          139
   1990   4    18 108          10    10 283          175
   1991   4    10 100           9    20 263          163
   1992   4    13 104           9    29 273          169
   1993   4    21 111          10     2 275          164
   1994   4     7  97          10    10 283          186
   1995   4     5  95          10    16 289          194
   1996   4    23 114          10     8 282          168
   1997   5    13 133          10    20 293          160
   1998   3    24  83          10    22 295          212
             MEAN=107              MEAN=286     MEAN=179
 
 LENGTH OF SEASON FOR STATION NUMBER 1402   BASE TEMP=26
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          10    31 304          197
   1952   4    11 102          10     5 279          177
   1953   4    18 108          10    27 300          192
   1954   4    12 102          10    30 303          201
   1955   3    28  87          11     3 307          220
   1956   4    30 121          11     9 314          193
   1957   4    14 104          10    25 298          194
   1958   4    29 119          11     6 310          191
   1959   4    21 111          10    12 285          174
   1960   4    10 101          10    20 294          193
   1961   4    16 106          10    20 293          187
   1962   4    16 106          10    24 297          191
   1963   3    22  81          10    29 302          221
   1964   4     9 100          10     9 283          183
   1965   3    30  89          10    24 297          208
   1966   4    21 111          10    24 297          186
   1967   5     3 123           9    29 272          149
   1968   4     5  96          10    25 299          203
   1969   3    31  90          10    23 296          206
   1970   4    10 100          10    16 289          189
   1971   4     6  96          11     4 308          212
   1972   4     8  99          10    15 289          190
   1973   4    13 103          11     5 309          206
   1974   4     8  98           9    22 265          167
   1975   4    11 101          10    29 302          201
   1976   4    12 103          10     8 282          179
   1977   4     6  96          11    11 315          219
   1978   3    25  84          11    14 318          234
   1979   4    10 100          10    13 286          186
   1980   4    11 102          10    12 286          184
   1981   3    23  82          10    19 292          210
   1982   4    11 101          10    21 294          193
   1983   4    19 109          11    12 316          207
   1984   3    31  91           9    26 270          179
   1985   4     9  99          11     3 307          208
   1986   4    22 112          11     2 306          194
   1987   4     4  94          10     3 276          182
   1988   4    19 110          10     5 279          169
   1989   5     6 126          10     3 276          150
   1990   4    18 108          10    22 295          187
   1991   3    30  89          10     7 280          191
   1992   4    12 103          10    17 291          188
   1993   4     5  95          10    10 283          188
   1994   4     7  97          11     1 305          208
   1995   4     5  95          10    22 295          200
   1996   4     9 100          10    28 302          202
   1997   4    17 107          10    22 295          188
   1998   3    24  83          11     4 308          225
             MEAN=100              MEAN=294     MEAN=193
 
 LENGTH OF SEASON FOR STATION NUMBER 1402   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          10    31 304          197
   1952   4    10 101          10    17 291          190
   1953   4    18 108          10    27 300          192
   1954   4     4  94          10    31 304          210
   1955   3    28  87          11     3 307          220
   1956   4    24 115          11    10 315          200
   1957   4    13 103          10    25 298          195
   1958   3    25  84          11     6 310          226
   1959   3    22  81          11     5 309          228
   1960   4    10 101          10    20 294          193
   1961   4    16 106          11     3 307          201
   1962   4    16 106          10    24 297          191
   1963   3    22  81          11     2 306          225
   1964   4     4  95          10     9 283          188
   1965   3    30  89          11     9 313          224
   1966   3    28  87          10    24 297          210
   1967   3    22  81          10    21 294          213
   1968   4     5  96          11     9 314          218
   1969   3    31  90          10    23 296          206
   1970   4     5  95          11    15 319          224
   1971   4     6  96          11     4 308          212
   1972   4     8  99          10    19 293          194
   1973   4    13 103          11     5 309          206
   1974   3    25  84          10     2 275          191
   1975   4     4  94          10    29 302          208
   1976   3    22  82          10     8 282          200
   1977   4     6  96          11    11 315          219
   1978   3    25  84          11    14 318          234
   1979   4     6  96          11     7 311          215
   1980   3    25  85          10    29 303          218
   1981   3    20  79          10    22 295          216
   1982   4    11 101          10    21 294          193
   1983   4    18 108          11    17 321          213
   1984   3    24  84          10    23 297          213
   1985   4     9  99          11     5 309          210
   1986   4    22 112          11     2 306          194
   1987   4     4  94          10    11 284          190
   1988   4    19 110          10     5 279          169
   1989   5     6 126          10     4 277          151
   1990   4    18 108          11     7 311          203
   1991   3    30  89          10     7 280          191
   1992   4    12 103          10    17 291          188
   1993   4     5  95          10    31 304          209
   1994   4     7  97          11     1 305          208
   1995   4     5  95          11     3 307          212
   1996   4     9 100          10    31 305          205
   1997   4    17 107          10    22 295          188
   1998   3    24  83          11     4 308          225
             MEAN= 96              MEAN=300     MEAN=204
 
 THESE ARE THE MONTHLY AVG. MAX TEMPS 1951-1998 FOR STATION #1402
 YEAR    JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
  
 1951   20.8  27.5  31.4  49.3  72.5  73.1  80.1  76.7  67.7  59.5  37.2  26.4  51.8
 1952   25.2  34.6  36.7  60.2  67.2  81.9  83.4  79.0  75.6  58.2  46.9  30.2  56.6
 1953   28.1  31.2  42.8  49.9  69.5  81.1  83.9  85.4  79.1  72.9  51.4  34.5  59.2
 1954   27.8  44.6  41.2  63.2  67.0  82.8  86.6  81.8  76.5  59.8  49.5  31.9  59.4
 1955   26.1  28.7  42.3  67.5  77.0  78.5  89.9  89.8  80.0  64.0  39.3  26.2  59.1
 1956   25.1  30.3  38.7  57.7  73.4  86.5  82.0  83.1  75.3  70.8  43.6  33.4  58.3
 1957   23.2  36.0  43.0  60.2  69.6  79.3  88.1  83.1  71.9  58.7  40.4  35.0  57.4
 1958   28.5  25.5  40.9  60.7  75.2  75.7  79.9  83.4  75.6  67.0  49.2  26.5  57.3
 1959   22.7  26.0  39.3  60.5  73.5  82.3  83.0  86.3  73.4  56.3  35.8  37.8  56.4
 1960   28.3  29.8  30.2  60.8  70.3  78.9  84.3  82.9  74.7  63.7  49.0  29.6  56.9
 1961   26.0  36.2  40.3  51.9  69.7  82.6  82.0  84.5  72.3  65.9  44.7  26.3  56.9
 1962   21.9  25.6  34.5  56.6  76.1  78.9  80.9  82.7  70.5  64.1  47.7  31.2  55.9
 1963   15.4  26.1  47.0  62.4  70.1  85.1  83.8  81.3  76.0  74.3  50.1  20.7  57.7
 1964   34.4  39.9  39.7  59.7  76.6  81.9  89.3  82.5  72.5  62.0  47.7  26.3  59.4
 1965   24.0  26.3  29.3  53.9  74.8  79.5  84.0  81.6  68.0  64.2  46.3  38.4  55.9
 1966   17.7  30.9  47.8  52.8  67.8  80.4  86.2  80.8  74.6  64.2  44.1  30.0  56.4
 1967   28.9  26.8  46.5  59.1  67.3  79.3  81.6  79.4  73.3  60.5  41.0  33.1  56.4
 1968   26.3  29.4  54.3  63.0  67.5  81.0  82.3  81.9  73.2  62.6  43.4  27.9  57.7
 1969   20.1  29.0  35.1  60.3  72.3  74.0  83.4  84.7  74.4  57.0  44.8  27.8  55.2
 1970   16.2  30.6  37.4  60.8  73.1  81.3  85.5  82.5  72.3  60.4  42.2  29.4  56.0
 1971   18.9  25.8  36.8  61.5  69.0  85.9  80.7  83.5  77.4  67.2  44.5  30.7  56.8
 1972   21.0  25.4  40.4  54.6  73.5  80.3  81.3  82.0  73.0  57.2  39.4  22.8  54.2
 1973   27.5  32.4  49.7  55.0  67.4  83.0  84.3  84.1  71.7  67.7  44.8  25.7  57.8
 1974   23.9  30.6  41.7  60.8  65.8  77.9  88.5  80.2  72.4  63.0  43.7  31.1  56.6
 1975   26.5  26.8  32.8  49.7  74.2  79.7  86.5  85.1  70.5  68.7  49.4  32.1  56.8
 1976   28.8  41.8  44.4  63.1  69.5  82.7  88.1  83.5  77.2  57.5  39.0  26.4  58.5
 1977   14.1  37.3  50.0  67.6  80.1  83.4  87.6  78.9  74.2  59.6  42.1  24.2  58.2
 1978   16.4  21.0  40.5  57.8  72.2  81.7  81.9  83.8  80.6  61.2  42.1  25.1  55.4
 1979   11.6  19.7  36.7  51.6  70.5  79.8  82.3  80.0  76.8  61.5  41.9  37.6  54.2
 1980   25.9  26.1  39.9  61.2  74.4  82.1  86.9  82.5  76.8  57.9  47.9  31.5  57.8
 1981   32.5  36.1  49.9  63.8  69.3  81.0  82.8  80.2  74.2  59.3  47.2  27.1  58.6
