 
 THIS IS FOR STATION NUMBER  112 1951-> 1998
                                 # OF PRECIPITATION EVENTS - % IN PARENS
 CL                   MAX   MEAN  0.01-  0.26-  0.51-  1.01-          # OF DAYS
 WK    TIME PERIOD    VAL   RAIN    0.25   0.51   1.00   2.00  >2.01 MISSING TOTAL
  1 3/1-->3/7        1.55   0.51  60(64) 18(19) 11(11)  4( 4)  0( 0)   21       93
  2 3/8-->3/14       1.53   0.53  51(60) 17(20) 12(14)  4( 4)  0( 0)   21       84
  3 3/15-->3/21      0.95   0.38  51(64) 14(17) 14(17)  0( 0)  0( 0)   21       79
  4 3/22-->3/28      1.96   0.58  57(61) 14(15) 16(17)  5( 5)  0( 0)   21       92
  5 3/29-->4/4       2.18   0.77  75(63) 21(17) 13(10)  9( 7)  1( 0)   17      119
  6 4/5-->4/11       1.58   0.59  62(62) 16(16) 17(17)  5( 5)  0( 0)   14      100
  7 4/12-->4/18      1.57   0.95  73(53) 29(21) 22(16) 12( 8)  0( 0)   14      136
  8 4/19-->4/25      2.94   0.98  84(60) 27(19) 17(12)  7( 5)  3( 2)   14      138
  9 4/26-->5/2       2.11   0.88  57(50) 21(18) 27(24)  5( 4)  2( 1)   10      112
 10 5/3-->5/9        2.80   0.96  70(55) 24(19) 20(15) 11( 8)  1( 0)    0      126
 11 5/10-->5/16      3.20   1.03  59(50) 19(16) 26(22) 10( 8)  2( 1)    0      116
 12 5/17-->5/23      2.22   0.86  58(50) 27(23) 23(19)  7( 6)  1( 0)    0      116
 13 5/24-->5/30      2.75   1.35  60(44) 30(22) 28(20) 12( 8)  6( 4)    0      136
 14 5/31-->6/6       2.72   0.85  68(62) 13(12) 17(15)  6( 5)  4( 3)    0      108
 15 6/7-->6/13       3.25   1.16  75(55) 17(12) 25(18) 16(11)  2( 1)    0      135
 16 6/14-->6/20      4.54   1.04  68(56) 22(18) 14(11) 12(10)  4( 3)    0      120
 17 6/21-->6/27      3.71   0.88  49(48) 23(22) 21(20)  7( 6)  2( 1)    0      102
 18 6/28-->7/4       7.25   1.39  49(46) 21(20) 20(19)  7( 6)  8( 7)    0      105
 19 7/5-->7/11       2.69   1.13  46(44) 22(21) 22(21)  8( 7)  6( 5)    0      104
 20 7/12-->7/18      4.20   0.99  52(53) 17(17) 11(11) 13(13)  4( 4)    0       97
 21 7/19-->7/25      2.72   0.91  39(41) 24(25) 19(20) 12(12)  1( 1)    2       95
 22 7/26-->8/1       3.13   0.87  50(51) 17(17) 19(19) 11(11)  1( 1)    7       98
 23 8/2-->8/8        5.76   1.04  65(58) 14(12) 17(15)  9( 8)  6( 5)    7      111
 24 8/9-->8/15       2.56   0.93  63(58) 15(13) 15(13) 12(11)  3( 2)    7      108
 25 8/16-->8/22      2.81   0.72  60(60) 16(16) 15(15)  7( 7)  1( 1)    7       99
 26 8/23-->8/29      3.48   0.68  47(54) 20(22) 14(16)  4( 4)  2( 2)    7       87
 27 8/30-->9/5       2.32   0.90  57(55) 16(15) 14(13) 14(13)  2( 1)    7      103
 28 9/6-->9/12       2.59   0.71  47(51) 15(16) 24(26)  4( 4)  2( 2)    7       92
 29 9/13-->9/19      4.61   1.30  60(52) 20(17) 16(13) 11( 9)  8( 6)    7      115
 30 9/20-->9/26      3.15   0.96  59(52) 24(21) 16(14) 11( 9)  3( 2)    7      113
 31 9/27-->10/3      2.40   0.62  49(61)  9(11) 14(17)  7( 8)  1( 1)    8       80
 32 10/4-->10/10     3.60   0.80  50(56) 13(14) 13(14)  9(10)  3( 3)    7       88
 33 10/11-->10/17    2.20   0.53  44(60) 13(17) 10(13)  5( 6)  1( 1)    7       73
 34 10/18-->10/24    1.92   0.61  49(53) 22(24) 15(16)  5( 5)  0( 0)    7       91
 35 10/25-->10/31    1.49   0.48  57(65) 15(17) 10(11)  5( 5)  0( 0)    7       87
 36 11/1-->11/7      4.45   0.70  66(65) 14(13) 13(12)  6( 5)  2( 1)    7      101
 37 11/8-->11/14     1.76   0.42  41(58) 16(22) 11(15)  2( 2)  0( 0)    7       70
 38 11/15-->11/21    3.40   0.67  44(57) 12(15) 11(14)  7( 9)  3( 3)    7       77
 39 11/22-->11/28    1.21   0.39  54(67) 11(13) 13(16)  2( 2)  0( 0)    7       80
 40 11/29-->12/5     2.53   0.35  45(69) 10(15)  7(10)  2( 3)  1( 1)   12       65
 41 12/6-->12/12     2.28   0.39  59(68) 19(22)  5( 5)  2( 2)  1( 1)   14       86
 42 12/13-->12/19    1.17   0.21  48(78)  9(14)  3( 4)  1( 1)  0( 0)   14       61
 43 12/20-->12/26    1.37   0.29  50(72) 12(17)  4( 5)  3( 4)  0( 0)   14       69
 44 12/27-->1/2      0.90   0.27  55(72) 15(19)  6( 7)  0( 0)  0( 0)   14       76
 45 1/3-->1/9        1.23   0.23  43(76)  6(10)  6(10)  1( 1)  0( 0)   20       56
 46 1/10-->1/16      1.20   0.24  52(77)  9(13)  4( 5)  2( 2)  0( 0)   21       67
 47 1/17-->1/23      0.93   0.26  58(76) 15(19)  3( 3)  0( 0)  0( 0)   18       76
 48 1/24-->1/30      1.11   0.25  62(83)  6( 8)  4( 5)  2( 2)  0( 0)   14       74
 49 1/31-->2/6       0.90   0.22  55(79) 10(14)  4( 5)  0( 0)  0( 0)   20       69
 50 2/7-->2/13       1.31   0.19  53(82)  9(14)  1( 1)  1( 1)  0( 0)   21       64
 51 2/14-->2/20      0.76   0.33  56(70) 13(16) 10(12)  0( 0)  0( 0)   21       79
 52 2/21-->2/27      2.23   0.37  56(70) 16(20)  5( 6)  1( 1)  1( 1)   21       79
 53 2/28-->2/29      1.65   0.06   9(81)  0( 0)  1( 9)  1( 9)  0( 0)    4       11
 ANNUAL TOTALS       7.25   2926(59)867(17)718(14)319( 6) 88( 1)  510     4918
 23  0.70  1.63  0.82  0.80  1.80  1.21  0.95  1.04  1.56  0.81  1.00  0.67
 24  0.25  0.49  1.96  2.94  1.27  0.92  1.12  1.27  1.48  1.03  0.15  1.37
 25  0.87  0.26  1.53  1.65  2.01  1.82  1.20  1.19  1.04  0.39  0.52  0.66
 26  0.60  0.50  1.12  0.68  2.10  1.84  1.46  3.48  1.69  1.28  0.77  0.16
 27  1.11  0.52  1.05  1.62  2.11  2.05  1.17  0.95  2.40  0.50  0.52  0.27
 28  0.42  1.65  0.56  0.93  2.04  4.83  1.12  1.89  1.74  1.05  1.21  0.90
 29  0.70******  1.27  0.75  2.75  0.77  3.13  0.58  1.70  0.42  0.53  0.38
 30  0.52******  1.51  2.11  1.39  1.77  1.55  1.54  1.20  1.18  2.53  0.59
 31  0.16******  1.74******  0.81******  1.85  2.08******  1.49******  0.31
 
 RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) DURING 1951-1998 FOR STATION NUMBER  112
     JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1 32   2  48   4  50   2  41   5  41   8  35   4  29  10  34  14  37   9  44   5  34   2  33   2
  2 26   5  44   4  39   5  46   6  36   7  33   6  30  12  30   9  33   9  37   4  34   6  38   3
  3 32   5  35   3  32   2  38   3  34  10  35   6  36   7  34  10  34  11  35   4  37   3  32   5
  4 40   4  40   2  39   4  44   8  38   6  35   8  35   8  39   9  39   3  35   4  32   4  32   5
  5 40   3  37   1  34   2  45   6  39   4  32  12  33   8  30   4  34  10  40   7  31   4  33   3
  6 32   2  42   2  40   4  40   5  36  11  33   7  36   6  35   6  38   6  33   4  36   3  42   3
  7 31   6  37   2  41   4  53   6  37   5  37   7  33  11  33   5  36   7  42  10  34   4  32   3
  8 45   2  35   4  39   3  36   3  43   5  31   9  28  12  32   5  33   6  38  10  37   2  33   3
  9 32   7  33   2  39   4  41   6  35   6  35   4  32   8  34  12  33   8  37   5  36   7  32   3
 10 39   4  37   4  46   3  38   7  34  10  36  12  31   7  32  12  40  10  42   7  38   4  33   4
 11 44   3  41   5  40   4  36   2  39   9  33   9  34   7  32   9  37   6  36   6  37   4  33   3
 12 31   2  38   5  44   3  36   1  39   6  32   7  32   8  31  10  37  12  38  11  43   5  30   4
 13 37   6  38   4  35   4  40   6  37   9  35   3  38   8  36   9  36  10  40   6  37   2  32   4
 14 33   6  37   3  38   6  41   2  39  10  35   6  30  11  35  13  31   8  38   9  31   5  35   3
 15 51   2  51   4  40   7  41   9  34   8  29   9  30   9  35   8  37   8  35   5  39   5  38   5
 16 40   7  43   4  37   4  38  10  46   8  32  10  30  11  31   9  39   7  38   7  34   5  41   4
 17 37   4  38   3  38   6  46   4  34   6  35  12  37   9  30   9  40   6  37   8  34   5  30   4
 18 62   4  37   4  39   4  39   9  41   8  31  10  29  11  33   8  34  10  46   5  37   4  38   3
 19 47   3  40   2  34   3  36   4  35   6  32  15  31   8  32  13  38   6  35   7  42   5  33   5
 20 37   2  33   3  35   4  40   8  36  15  31  12  30   8  31   7  37  10  37   4  32   4  31   4
 21 45   2  41   3  32   5  38   8  32   6  31   7  29   6  31   8  39   6  37   4  33   4  42   3
 22 43   2  39   4  46   3  36   5  32  11  34  10  36  10  34  10  42  10  43   3  35   3  36   2
 23 37   5  37   5  41   4  38   5  39   7  30  12  29  10  31  11  37   4  37   3  38   6  31   1
 24 39   6  43   1  40   6  35  10  34   7  31  12  32  11  40   6  37   5  41   4  34   2  41   4
 25 39   4  40   2  45   4  37   6  33   8  33  10  29  10  34   8  39   5  37   4  31   3  29   3
 26 35   7  40   4  42   6  37   4  35   3  31  11  36  11  37   8  44   8  37   5  41   2  37   6
 27 32   4  33   3  48   1  35   7  33   4  34   8  34   8  37   8  39  10  41   6  40   2  31   3
 28 42   4  42   4  38   5  36   7  32   4  39   7  31  11  34   5  42   7  32   6  34   4  43   3
 29 37   3  **  **  42   5  37   5  36   9  33   9  34  13  33  11  42  10  40   5  36   4  41   3
 30 35   4  **  **  38   2  34   7  33   7  34   9  35  12  34  12  40   5  37   5  40   5  33   3
 31 47   7  **  **  41   3  **  **  32  12  **  **  43   7  35   8  **  **  38   5  **  **  33   3
 
 DAILY  MEAN  HIGHS AND LOWS OCCURRING DURING 1951-1998 FOR STATION NUMBER  112
     JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1 32  16  34  15  44  23  56  35  68  45  77  55  85  64  86  63  82  60  74  49  57  38  42  25
  2 32  16  31  13  43  24  57  36  70  46  76  54  86  64  86  65  83  60  73  48  54  36  43  26
  3 32  15  31  13  43  25  56  35  69  47  77  54  85  63  86  65  82  60  71  48  54  35  42  24
  4 31  13  33  14  43  23  56  34  69  48  78  56  85  64  85  64  80  58  70  47  51  35  41  24
  5 31  13  34  15  41  24  57  34  72  49  81  58  85  62  83  63  81  58  69  47  51  32  41  25
  6 30  14  31  14  42  22  59  35  70  47  80  59  86  63  84  64  81  59  68  46  50  32  39  21
  7 28  10  32  13  42  21  61  36  70  48  81  59  87  64  84  63  82  59  68  45  52  32  37  21
  8 29  11  33  14  43  22  58  38  70  48  81  59  86  65  85  64  81  58  68  46  52  32  35  20
  9 29  12  33  15  45  24  57  35  70  48  80  59  86  64  85  63  81  58  67  44  53  32  35  18
 10 28  11  35  18  47  26  58  36  71  48  81  58  86  64  85  63  79  55  67  42  52  31  36  18
 11 31  12  34  15  47  28  61  38  72  49  81  59  86  65  83  61  79  55  68  44  51  32  35  19
 12 31  14  35  17  47  28  58  38  72  48  82  61  87  66  84  61  79  56  69  45  50  31  35  18
 13 33  14  38  17  46  27  60  38  73  49  83  60  87  66  84  62  78  56  68  45  51  32  35  17
 14 32  15  38  20  48  28  61  39  74  51  81  61  87  67  85  63  76  55  69  46  50  32  35  18
 15 30  12  35  19  47  27  63  39  74  51  81  61  86  64  85  63  76  53  68  45  52  32  35  18
 16 31  11  36  17  49  27  65  42  74  51  81  60  87  65  85  63  74  53  67  44  51  32  35  17
 17 31  12  39  19  48  28  65  42  74  52  83  60  88  66  85  64  76  54  67  44  51  32  33  18
 18 31  13  41  23  48  29  66  43  76  53  83  62  88  67  85  64  76  55  63  41  49  32  34  17
 19 31  13  40  22  48  30  66  44  75  52  85  62  88  68  84  64  75  54  63  40  49  30  35  19
 20 30  12  42  21  49  30  65  44  76  53  84  62  88  67  84  62  75  53  63  41  48  30  32  16
 21 32  13  41  21  48  28  65  43  75  53  83  61  86  66  83  62  73  51  65  43  47  28  32  16
 22 34  15  39  21  52  29  65  42  74  54  83  61  86  65  84  62  72  50  66  42  48  28  34  18
 23 33  13  39  22  51  29  66  43  75  53  83  61  87  64  83  62  70  48  62  42  46  27  34  18
 24 32  13  40  21  50  29  67  44  75  53  84  61  86  64  83  61  71  49  62  40  45  26  34  15
 25 32  14  41  21  50  29  68  45  75  54  84  62  87  65  84  62  73  50  61  40  45  27  33  16
 26 29  12  43  22  52  31  69  47  73  54  85  63  87  65  85  62  73  49  62  39  44  26  34  16
 27 29  12  42  23  55  33  68  46  75  54  85  63  87  65  85  63  72  49  61  40  42  25  34  17
 28 31  11  43  24  56  35  66  43  75  54  87  64  87  65  85  61  74  50  59  38  38  20  35  19
 29 32  12  **  **  53  34  68  45  76  55  87  65  86  64  85  62  73  49  59  37  39  23  34  18
 30 31  11  **  **  54  34  68  46  77  55  86  64  86  64  85  63  73  49  59  39  42  23  33  15
 31 35  12  **  **  56  35  **  **  78  56  **  **  86  64  82  61  **  **  58  39  **  **  32  16
  
  # OF DAYS EACH YEAR WHERE MIN >=32 F  1951-1998 FOR STATION #  112
   51  52  53  54  55  56  57  58  59  60  61  62  63  64  65  66  67  68  69  70
  226 224 232 237 230 226 235 231 228 230 231 235 242 234 238 241 245 244 231 240
 
   71  72  73  74  75  76  77  78  79  80  81  82  83  84  85  86  87  88  89  90
  239 225 257 241 227 230 247 229 231 233 251 238 240 233 231 247 259 227 221 242
 
   91  92  93  94  95  96  97  98
  233 241 233 243 232 224 226 251
  
 MEAN=236
 
 LENGTH OF SEASON FOR STATION NUMBER  112   BASE TEMP=32
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    19 109           9    28 271          162
   1952   4    16 107          10     6 280          173
   1953   4    27 117          10    27 300          183
   1954   5     7 127          10    30 303          176
   1955   4     7  97          10    15 288          191
   1956   4    24 115          11     8 313          198
   1957   4    15 105          10    19 292          187
   1958   4    29 119          10     1 274          155
   1959   5    15 135          10    12 285          150
   1960   4    30 121          10    19 293          172
   1961   5     2 122          10    20 293          171
   1962   4    16 106          10    24 297          191
   1963   4    24 114          10    29 302          188
   1964   4     9 100          10     6 280          180
   1965   4    19 109          10    12 285          176
   1966   5    10 130          10    30 303          173
   1967   5     2 122          10    11 284          162
   1968   4    25 116          10    25 299          183
   1969   3    31  90          10    14 287          197
   1970   5     2 122          10    16 289          167
   1971   4    14 104          11     4 308          204
   1972   4    25 116           9    30 274          158
   1973   4    13 103          11     3 307          204
   1974   4    24 114           9    22 265          151
   1975   4    20 110          10     2 275          165
   1976   5     3 124          10     6 280          156
   1977   4     6  96          10    16 289          193
   1978   5     1 121          10    26 299          178
   1979   4    28 118          10    13 286          168
   1980   4    14 105          10    12 286          181
   1981   4    15 105          10     2 275          170
   1982   4    21 111          10    21 294          183
   1983   4    20 110           9    23 266          156
   1984   4     1  92           9    26 270          178
   1985   4     9  99          10     1 274          175
   1986   4    22 112          10    14 287          175
   1987   4     5  95          10     3 276          181
   1988   4    24 115          10     5 279          164
   1989   5     7 127           9    24 267          140
   1990   4    30 120          10    19 292          172
   1991   4    24 114           9    19 262          148
   1992   5     6 127           9    29 273          146
   1993   4    16 106          10    10 283          177
   1994   4    29 119          10    10 283          164
   1995   4    22 112           9    22 265          153
   1996   4    30 121          10    31 305          184
   1997   4    17 107          10    20 293          186
   1998   4    17 107          10    22 295          188
             MEAN=112              MEAN=285     MEAN=173
 
 LENGTH OF SEASON FOR STATION NUMBER  112   BASE TEMP=30
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107           9    28 271          164
   1952   4    15 106          10     6 280          174
   1953   4    20 110          10    27 300          190
   1954   5     4 124          10    30 303          179
   1955   4     7  97          10    24 297          200
   1956   4    24 115          11     8 313          198
   1957   4    14 104          10    25 298          194
   1958   4    29 119          10     1 274          155
   1959   4    22 112          10    12 285          173
   1960   4    10 101          10    19 293          192
   1961   4    16 106          10    26 299          193
   1962   4    16 106          10    24 297          191
   1963   4     4  94          10    29 302          208
   1964   4     9 100          10     9 283          183
   1965   4    19 109          10    24 297          188
   1966   4    21 111          11     1 305          194
   1967   4    24 114          10    27 300          186
   1968   4     6  97          10    25 299          202
   1969   3    31  90          10    14 287          197
   1970   4     5  95          11     3 307          212
   1971   4     6  96          11     4 308          212
   1972   4     8  99          10    15 289          190
   1973   4    13 103          11     3 307          204
   1974   4     8  98           9    22 265          167
   1975   4    12 102          10     2 275          173
   1976   5     3 124          10     8 282          158
   1977   4     6  96          10    16 289          193
   1978   3    27  86          11     7 311          225
   1979   4    10 100          10    13 286          186
   1980   4    14 105          10    12 286          181
   1981   4     6  96          10    22 295          199
   1982   4    21 111          10    21 294          183
   1983   4    20 110          11     5 309          199
   1984   4     1  92           9    29 273          181
   1985   4     9  99          11     4 308          209
   1986   4    22 112          11     2 306          194
   1987   4     4  94          10     3 276          182
   1988   4    24 115          10     5 279          164
   1989   5     7 127          10     4 277          150
   1990   4    18 108          10    19 292          184
   1991   4    24 114          10    15 288          174
   1992   5     6 127          10    17 291          164
   1993   4     6  96          10    10 283          187
   1994   4     7  97          10    25 298          201
   1995   4     5  95           9    22 265          170
   1996   4    23 114          10    31 305          191
   1997   4    17 107          10    21 294          187
   1998   3    25  84          11     5 309          225
             MEAN=104              MEAN=292     MEAN=187
 
 LENGTH OF SEASON FOR STATION NUMBER  112   BASE TEMP=28
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          10    31 304          197
   1952   4    15 106          10     6 280          174
   1953   4    20 110          10    29 302          192
   1954   4     4  94          10    30 303          209
   1955   3    28  87          10    24 297          210
   1956   4    24 115          11     8 313          198
   1957   4    14 104          10    25 298          194
   1958   4    29 119          11     6 310          191
   1959   4    11 101          10    28 301          200
   1960   4    10 101          10    20 294          193
   1961   4    16 106          11     3 307          201
   1962   4    15 105          10    24 297          192
   1963   3    22  81          11     2 306          225
   1964   4     9 100          10     9 283          183
   1965   3    31  90          10    24 297          207
   1966   4    21 111          11     2 306          195
   1967   4    24 114          10    28 301          187
   1968   4     5  96          11     8 313          217
   1969   3    31  90          10    27 300          210
   1970   4     4  94          11    15 319          225
   1971   4     6  96          11     6 310          214
   1972   4     8  99          10    15 289          190
   1973   4    13 103          11     5 309          206
   1974   4     8  98          10     2 275          177
   1975   4    12 102          10     2 275          173
   1976   4    12 103          10     8 282          179
   1977   4     6  96          11    11 315          219
   1978   3    26  85          11     7 311          226
   1979   4    10 100          10    13 286          186
   1980   4    12 103          10    26 300          197
   1981   3    23  82          10    23 296          214
   1982   4    21 111          10    21 294          183
   1983   4    19 109          11     5 309          200
   1984   4     1  92           9    29 273          181
   1985   4     9  99          11     4 308          209
   1986   4    22 112          11     9 313          201
   1987   4     4  94          10     3 276          182
   1988   4    19 110          10     6 280          170
   1989   4    13 103          10    20 293          190
   1990   4    12 102          10    19 292          190
   1991   3    30  89          10    15 288          199
   1992   4    12 103          10    17 291          188
   1993   4     6  96          10    10 283          187
   1994   4     7  97          10    26 299          202
   1995   4     5  95          10    22 295          200
   1996   4     9 100          10    31 305          205
   1997   4    17 107          10    22 295          188
   1998   3    25  84          11     5 309          225
             MEAN=100              MEAN=297     MEAN=197
 
 LENGTH OF SEASON FOR STATION NUMBER  112   BASE TEMP=26
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   3    26  85          11     1 305          220
   1952   4    11 102          10     6 280          178
   1953   4    20 110          11     5 309          199
   1954   4     4  94          10    30 303          209
   1955   3    28  87          11     2 306          219
   1956   4    24 115          11     9 314          199
   1957   4    14 104          10    25 298          194
   1958   4    29 119          11     6 310          191
   1959   3    22  81          11     5 309          228
   1960   4    10 101          10    20 294          193
   1961   4    16 106          11     3 307          201
   1962   4    15 105          10    25 298          193
   1963   3    22  81          11     2 306          225
   1964   4     9 100          10     9 283          183
   1965   3    30  89          11     9 313          224
   1966   4     9  99          11     2 306          207
   1967   4    24 114          10    28 301          187
   1968   3    23  83          11     8 313          230
   1969   3    31  90          10    27 300          210
   1970   4     2  92          11    15 319          227
   1971   4     6  96          11     6 310          214
   1972   4     8  99          10    19 293          194
   1973   4    13 103          11     5 309          206
   1974   3    25  84          10     2 275          191
   1975   4     6  96          11    13 317          221
   1976   4    12 103          10    16 290          187
   1977   4     6  96          11    12 316          220
   1978   3    25  84          11    14 318          234
   1979   4     6  96          10    13 286          190
   1980   4    12 103          10    26 300          197
   1981   3    20  79          10    23 296          217
   1982   4    11 101          10    22 295          194
   1983   4    18 108          11    17 321          213
   1984   3    23  83           9    29 273          190
   1985   4     9  99          11     5 309          210
   1986   4    22 112          11    10 314          202
   1987   4     4  94          10    11 284          190
   1988   4    19 110          10    28 302          192
   1989   4    13 103          10    20 293          190
   1990   4    12 102          11     7 311          209
   1991   3    30  89          10    19 292          203
   1992   4     2  93          10    17 291          198
   1993   4     5  95          10    30 303          208
   1994   4     7  97          10    26 299          202
   1995   4     5  95          11     3 307          212
   1996   4     9 100          11     1 306          206
   1997   4    17 107          10    22 295          188
   1998   3    25  84          11     6 310          226
             MEAN= 97              MEAN=301     MEAN=204
 
 LENGTH OF SEASON FOR STATION NUMBER  112   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   3    24  83          11     1 305          222
   1952   4    10 101          10     6 280          179
   1953   3    26  85          11     5 309          224
   1954   4     3  93          10    31 304          211
   1955   3    28  87          11     3 307          220
   1956   4    23 114          11     9 314          200
   1957   4    13 103          10    25 298          195
   1958   4    29 119          11    26 330          211
   1959   3    22  81          11     5 309          228
   1960   4    10 101          10    20 294          193
   1961   4    16 106          11     3 307          201
   1962   4    15 105          11     5 309          204
   1963   3    10  69          11     2 306          237
   1964   3    30  90          11    19 324          234
   1965   3    30  89          11     9 313          224
   1966   3    27  86          11     2 306          220
   1967   3    18  77          11     4 308          231
   1968   3    23  83          11     8 313          230
   1969   3    31  90          11    13 317          227
   1970   4     2  92          11    15 319          227
   1971   4     5  95          11     7 311          216
   1972   4     8  99          10    19 293          194
   1973   4    13 103          11     5 309          206
   1974   3    25  84          10     2 275          191
   1975   4     4  94          11    14 318          224
   1976   3    22  82          10    17 291          209
   1977   3    22  81          11    12 316          235
   1978   3    25  84          11    19 323          239
   1979   4     6  96          10    13 286          190
   1980   4    12 103          10    26 300          197
   1981   3    20  79          10    23 296          217
   1982   4     9  99          11     4 308          209
   1983   4    18 108          11    23 327          219
   1984   3    23  83          11     2 307          224
   1985   4     9  99          11    19 323          224
   1986   3    21  80          11    10 314          234
   1987   4     4  94          10    11 284          190
   1988   3    20  80          10    30 304          224
   1989   4    10 100          11    16 320          220
   1990   4    12 102          11     7 311          209
   1991   3    30  89          10    19 292          203
   1992   4     2  93          11    14 319          226
   1993   4     5  95          10    31 304          209
   1994   4     7  97          11    16 320          223
   1995   4     5  95          11     3 307          212
   1996   4     9 100          11     1 306          206
   1997   4    14 104          10    27 300          196
   1998   3    25  84          11     6 310          226
             MEAN= 92              MEAN=307     MEAN=214
 
 THESE ARE THE MONTHLY AVG. MAX TEMPS 1951-1998 FOR STATION # 112
 YEAR    JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
  
 1951   30.9  35.5  39.3  55.8  74.1  75.7  85.5  84.2  73.1  65.4  45.1  32.5  58.1
 1952   36.6  42.3  44.1  64.5  72.8  87.9  88.1  83.3  81.7  66.5  52.5  37.4  63.1
 1953   34.7  42.5  49.5  57.3  73.4  87.7  89.9  90.3  83.9  75.0  56.9  41.5  65.2
 1954   34.5  50.9  46.2  67.8  70.1  86.6  93.9  85.2  82.4  64.7  54.3  39.5  64.7
 1955   32.3  35.5  49.6  70.0  76.2  79.8  93.1  91.1  82.6  67.7  44.8  35.5  63.2
 1956   32.0  37.4  49.5  63.5  79.4  89.7  87.5  86.2  80.9  76.3  50.1  39.9  64.4
 1957   27.9  41.6  48.7  61.1  71.8  82.2  91.5  87.0  75.5  63.5  46.3  43.7  61.7
 1958   33.7  28.9  45.1  63.9  78.0  79.3  81.4  85.3  77.5  70.1  54.7  35.2  61.1
 1959   27.3  35.7  48.1  61.3  75.3  83.9  85.5  87.9  76.7  61.6  42.9  41.6  60.7
 1960   32.2  29.9  33.7  63.6  73.1  79.5  86.3  87.3  80.7  67.9  54.1  37.4  60.5
 1961   34.9  42.1  47.8  56.5  71.2  84.7  86.2  86.1  75.7  68.5  49.1  31.6  61.2
 1962   26.0  32.1  42.2  62.4  82.1  81.9  84.4  86.1  76.0  67.1  51.6  37.0  60.8
 1963   21.6  32.5  53.2  66.4  72.8  88.5  86.7  81.8  76.3  77.5  54.1  25.2  61.4
 1964   39.9  41.4  45.2  62.5  77.5  80.7  86.9  81.6  74.6  64.8  54.0  33.6  61.9
 1965   31.5  34.9  33.0  60.9  76.9  79.2  84.2  83.4  72.6  66.9  54.2  46.8  60.4
 1966   26.4  39.0  55.8  59.5  72.4  80.9  90.0  82.0  74.1  67.5  52.2  35.2  61.3
 1967   37.0  35.8  53.2  63.2  69.7  80.2  84.3  82.6  75.5  63.0  46.4  38.4  60.8
 1968   31.8  35.7  57.1  65.1  70.4  84.8  86.0  85.3  76.3  65.8  45.2  32.3  61.3
 1969   27.2  35.1  42.7  64.4  74.2  79.2  86.9  86.0  77.2  62.3  51.0  33.0  59.9
 1970   24.3  41.8  43.4  64.6  78.1  82.4  89.3  84.5  76.0  63.2  47.7  38.9  61.2
 1971   27.3  32.9  46.2  66.7  71.5  88.9  84.8  86.1  81.8  72.3  51.0  38.5  62.3
 1972   31.5  36.2  51.6  63.3  74.4  83.0  85.8  85.2  78.6  63.2  43.3  30.6  60.6
 1973   33.0  39.8  54.8  59.3  70.9  83.4  85.6  85.6  75.4  71.6  51.0  32.8  61.9
 1974   31.3  40.7  52.9  67.4  71.9  79.1  91.3  81.5  73.9  67.4  48.9  37.1  61.9
 1975   34.2  31.3  40.3  58.8  76.4  82.0  88.6  88.0  73.8  71.5  55.8  39.6  61.7
 1976   35.7  49.9  53.1  68.0  71.9  83.0  88.4  85.2  78.6  61.2  46.0  34.8  63.0
 1977   22.1  41.6  56.4  70.1  79.9  85.8  93.3  83.3  77.4  63.7  48.9  32.1  62.9
 1978   22.7  26.6  43.9  63.0  71.0  84.0  86.0  85.3  83.1  65.2  49.8  34.3  59.6
 1979   18.2  26.2  47.1  58.2  74.9  83.4  85.2  86.2  81.7  69.1  48.6  43.4  60.2
 1980   32.2  32.0  46.3  64.7  77.5  82.7  92.6  90.0  79.5  65.0  52.8  38.2  62.8
 1981   38.4  43.5  55.5  71.7  71.7  84.4  84.2  83.6  79.6  66.3  53.1  32.8  63.7
