 
 THIS IS FOR STATION NUMBER 8806 1951-> 1998
                                 # OF PRECIPITATION EVENTS - % IN PARENS
 CL                   MAX   MEAN  0.01-  0.26-  0.51-  1.01-          # OF DAYS
 WK    TIME PERIOD    VAL   RAIN    0.25   0.51   1.00   2.00  >2.01 MISSING TOTAL
  1 3/1-->3/7        1.60   0.38  59(69) 16(18)  9(10)  1( 1)  0( 0)    0       85
  2 3/8-->3/14       1.10   0.45  58(67) 13(15) 10(11)  5( 5)  0( 0)    2       86
  3 3/15-->3/21      1.20   0.40  64(71) 15(16)  9(10)  2( 2)  0( 0)    0       90
  4 3/22-->3/28      1.42   0.49  56(65) 15(17)  8( 9)  7( 8)  0( 0)    0       86
  5 3/29-->4/4       1.82   0.53  62(62) 20(20) 16(16)  2( 2)  0( 0)    1      100
  6 4/5-->4/11       1.50   0.44  51(60) 20(23) 12(14)  1( 1)  0( 0)    0       84
  7 4/12-->4/18      1.70   0.71  60(55) 28(25) 14(12)  6( 5)  0( 0)    0      108
  8 4/19-->4/25      2.05   0.80  72(58) 27(21) 18(14)  6( 4)  1( 0)    0      124
  9 4/26-->5/2       2.32   0.89  70(58) 20(16) 20(16)  7( 5)  2( 1)    0      119
 10 5/3-->5/9        2.10   0.78  63(55) 29(25) 15(13)  5( 4)  1( 0)    0      113
 11 5/10-->5/16      1.75   0.69  61(53) 35(30) 15(13)  4( 3)  0( 0)    0      115
 12 5/17-->5/23      2.55   0.91  63(52) 29(24) 16(13) 11( 9)  1( 0)    0      120
 13 5/24-->5/30      2.10   1.15  70(49) 33(23) 23(16) 14( 9)  1( 0)    0      141
 14 5/31-->6/6       1.76   0.79  74(61) 21(17) 15(12) 10( 8)  0( 0)    0      120
 15 6/7-->6/13       3.40   1.19  66(53) 21(16) 20(16) 12( 9)  5( 4)    0      124
 16 6/14-->6/20      2.61   1.34  64(48) 22(16) 24(18) 22(16)  1( 0)    0      133
 17 6/21-->6/27      3.83   1.16  59(53) 19(17) 20(18)  5( 4)  7( 6)    0      110
 18 6/28-->7/4       4.70   1.09  59(55) 15(14) 16(14) 13(12)  4( 3)    0      107
 19 7/5-->7/11       6.27   1.33  48(46) 18(17) 20(19)  9( 8)  9( 8)    0      104
 20 7/12-->7/18      5.10   1.11  49(49) 14(14) 23(23)  8( 8)  6( 6)    0      100
 21 7/19-->7/25      3.43   0.72  60(59) 20(19) 16(15)  4( 3)  1( 0)    0      101
 22 7/26-->8/1       3.02   0.86  52(54) 14(14) 18(18) 10(10)  2( 2)    0       96
 23 8/2-->8/8        3.30   0.87  66(61) 14(13) 14(13) 10( 9)  3( 2)    1      107
 24 8/9-->8/15       3.50   0.84  52(54) 15(15) 17(17)  9( 9)  3( 3)    0       96
 25 8/16-->8/22      5.20   1.06  53(55) 15(15) 12(12) 11(11)  5( 5)    0       96
 26 8/23-->8/29      3.10   1.14  52(49) 16(15) 18(17) 16(15)  3( 2)    0      105
 27 8/30-->9/5       2.43   0.75  55(56) 19(19) 13(13)  8( 8)  2( 2)    0       97
 28 9/6-->9/12       1.98   0.55  55(61) 19(21) 11(12)  5( 5)  0( 0)    1       90
 29 9/13-->9/19      3.01   0.79  53(54) 20(20) 16(16)  7( 7)  2( 2)    0       98
 30 9/20-->9/26      2.07   0.74  59(56) 20(19) 18(17)  5( 4)  2( 1)    0      104
 31 9/27-->10/3      2.02   0.57  52(62) 12(14) 12(14)  6( 7)  1( 1)    0       83
 32 10/4-->10/10     1.56   0.61  48(57) 10(11) 21(25)  5( 5)  0( 0)    0       84
 33 10/11-->10/17    1.90   0.55  48(59) 14(17) 14(17)  5( 6)  0( 0)    0       81
 34 10/18-->10/24    2.36   0.48  55(71)  9(11)  6( 7)  6( 7)  1( 1)    0       77
 35 10/25-->10/31    1.57   0.45  50(67)  8(10) 11(14)  5( 6)  0( 0)    0       74
 36 11/1-->11/7      2.08   0.39  48(68)  8(11) 11(15)  2( 2)  1( 1)    0       70
 37 11/8-->11/14     1.44   0.27  44(70) 12(19)  4( 6)  2( 3)  0( 0)    0       62
 38 11/15-->11/21    1.67   0.54  39(56)  8(11) 15(21)  7(10)  0( 0)    0       69
 39 11/22-->11/28    0.92   0.23  63(81)  9(11)  5( 6)  0( 0)  0( 0)    0       77
 40 11/29-->12/5     0.95   0.28  51(73)  9(13)  9(13)  0( 0)  0( 0)    0       69
 41 12/6-->12/12     0.85   0.27  45(71)  9(14)  9(14)  0( 0)  0( 0)    0       63
 42 12/13-->12/19    0.92   0.20  45(80)  8(14)  3( 5)  0( 0)  0( 0)    0       56
 43 12/20-->12/26    0.97   0.19  60(86)  6( 8)  3( 4)  0( 0)  0( 0)    0       69
 44 12/27-->1/2      1.70   0.24  53(81)  2( 3)  9(13)  1( 1)  0( 0)    3       65
 45 1/3-->1/9        0.95   0.14  43(82)  7(13)  2( 3)  0( 0)  0( 0)    7       52
 46 1/10-->1/16      0.83   0.17  47(79) 11(18)  1( 1)  0( 0)  0( 0)    7       59
 47 1/17-->1/23      0.69   0.17  58(86)  5( 7)  4( 5)  0( 0)  0( 0)    7       67
 48 1/24-->1/30      0.83   0.15  65(90)  5( 6)  2( 2)  0( 0)  0( 0)    7       72
 49 1/31-->2/6       1.01   0.20  49(81)  6(10)  4( 6)  1( 1)  0( 0)    1       60
 50 2/7-->2/13       0.83   0.17  52(88)  5( 8)  2( 3)  0( 0)  0( 0)    0       59
 51 2/14-->2/20      1.16   0.26  50(76)  9(13)  5( 7)  1( 1)  0( 0)    0       65
 52 2/21-->2/27      1.08   0.23  48(75) 12(18)  3( 4)  1( 1)  0( 0)    0       64
 53 2/28-->2/29      0.49   0.02   6(75)  2(25)  0( 0)  0( 0)  0( 0)    0        8
 ANNUAL TOTALS       6.27   2904(62)788(16)631(13)277( 5) 64( 1)   37     4664
 23  0.50  0.52  1.01  1.61  1.88  2.97  3.43  3.10  0.90  1.97  0.55  0.57
 24  0.16  0.23  0.48  1.10  1.41  3.83  1.92  0.98  1.14  0.85  0.65  0.60
 25  0.83  1.08  1.42  1.03  1.93  2.06  0.87  1.10  1.53  1.45  0.48  0.97
 26  0.10  0.62  1.20  0.70  1.01  1.87  0.76  1.50  2.07  0.98  0.30  0.58
 27  0.38  0.30  1.22  1.86  1.35  1.55  1.65  1.75  1.80  0.74  0.25  0.53
 28  0.65  0.49  0.98  1.65  1.80  1.34  1.80  2.52  0.45  1.25  0.92  1.70
 29  0.43******  0.57  2.32  2.10  2.78  2.06  1.94  2.02  0.59  0.87  0.79
 30  0.32******  1.82  2.30  1.26  2.30  1.70  1.30  0.81  0.91  0.60  0.56
 31  0.09******  0.67******  1.14******  1.12  2.43******  1.57******  0.28
 
 RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) DURING 1951-1998 FOR STATION NUMBER 8806
     JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1 35   2  40   4  45   4  46   4  45   7  38   9  34  11  41   7  41  10  52   9  46   3  33   3
  2 31   3  46   6  41   2  51   5  41   4  40   6  33  13  31  10  40   7  42  11  43   3  35   2
  3 40   4  36   7  35   2  41   3  40   7  39  10  39  11  35   7  41  10  45   3  42   5  33   4
  4 32   1  42   3  45   4  44   7  45   6  40  10  37  10  34   8  47   8  48   5  36   4  36   6
  5 37   3  35   2  38   3  47   5  42  11  43   6  37  13  34   7  39  13  46   4  36   5  29   5
  6 36   2  37   4  43   4  42   7  46   4  39   8  37   5  42   9  37  10  46   6  43   4  41   1
  7 32   3  39   2  41   6  46   6  42   5  38   9  34   8  38   4  45   9  44   7  40   6  45   3
  8 37   5  36   5  45   5  46   5  48   6  42   9  31  12  38   9  37   9  43   8  39   5  31   2
  9 32   6  44   4  40   6  49   2  42   8  40  10  33   9  34  12  44   5  41   7  38   4  34   5
 10 41   4  40   4  38   3  46   3  42   9  40  10  36  13  36  12  49   9  46   9  38   2  40   3
 11 41   4  38   3  35   3  46   5  40  13  37   9  31   9  36  10  44  10  43   5  43   2  43   6
 12 43   2  42   3  35   4  47   7  43   9  36   3  32  12  37   9  48   8  39   3  48   4  35   2
 13 36   3  39   3  40   4  49   4  44   6  39  14  40  10  35   7  38   8  42   5  41   4  36   2
 14 32   4  37   1  46   4  46   3  44   8  38  10  37   7  41   9  38   6  44   9  39   4  46   0
 15 42   4  36   5  41   2  50   4  42  11  32   6  32  10  39  11  40   8  44   5  39   6  32   2
 16 41   4  41   4  39   4  47   9  51   7  42   8  36   8  34   9  42   6  45   4  39   5  33   7
 17 41   4  35   3  37   5  44   6  44   7  38  11  40  10  40   9  38   9  42   5  36   4  34   3
 18 57   4  42   2  36   1  50   9  49   5  41   8  30   7  36  10  44   6  53   6  42   5  40   4
 19 46   2  36   5  42   4  48   6  40   7  37   8  31   4  33   8  48  11  44   6  49   5  31   5
 20 38   3  37   4  37   6  48   8  43  12  37   8  31   6  35   7  39   6  45   6  30   5  34   4
 21 41   4  49   5  39   3  47   8  40  10  33   8  33   7  38   8  42  10  45   6  35   3  43   3
 22 44   4  37   3  49   3  47   4  36   6  36  10  32  11  44   9  50  10  40   5  38   4  32   3
 23 38   5  37   5  42   5  44   8  39   9  41   8  35  12  35   8  40   5  47   3  36   4  34   2
 24 40   4  47   5  44   6  42   7  34  11  33  13  37  10  34   7  47   8  50   5  36   5  34   4
 25 33   1  40   6  40   7  43   7  39   5  35  13  34  13  39  11  47  12  47   5  41   4  32   2
 26 37   5  45   3  50   5  49   7  37   3  37   9  38   8  35   6  44   5  49   7  34   3  33   7
 27 35   6  40   6  47   4  42  10  38   5  35  13  37   8  37  10  45   5  44   5  36   3  45   2
 28 42   6  43   5  42   4  48   8  37   7  46  15  34  10  40   8  43   6  39   5  38   2  34   3
 29 39   3  **  **  50   3  49   7  38   7  33  10  37  15  40  10  46  13  44   5  35   5  40   4
 30 38   9  **  **  45   7  46   7  35   6  34  11  32  12  39   9  53   7  42   6  37   3  43   2
 31 40   5  **  **  47   4  **  **  38  11  **  **  38   5  42  12  **  **  43   4  **  **  33   3
 
 DAILY  MEAN  HIGHS AND LOWS OCCURRING DURING 1951-1998 FOR STATION NUMBER 8806
     JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1 27  11  27   8  39  17  52  31  67  42  76  52  83  61  83  59  79  56  72  44  52  34  36  20
  2 27  10  26   8  37  20  53  32  68  42  75  51  84  61  83  61  80  57  71  44  51  32  37  20
  3 26   9  26   7  37  20  53  31  67  43  77  51  84  60  83  61  79  57  69  44  51  31  37  19
  4 25   7  28   7  37  19  51  30  70  44  78  54  83  61  82  61  79  55  67  43  49  29  36  19
  5 26   6  28  10  37  19  54  31  70  46  80  55  83  60  81  60  78  54  67  43  48  29  36  19
  6 24   6  28   9  38  17  57  31  69  43  79  55  84  60  82  61  78  55  66  43  48  29  32  16
  7 22   4  28   9  37  16  57  33  68  43  79  58  85  61  83  60  80  54  66  42  49  27  32  16
  8 25   6  28  10  38  18  54  33  69  45  79  56  84  63  83  60  79  54  66  41  48  28  30  15
  9 24   6  29   9  40  19  55  31  69  46  78  55  83  61  82  60  78  55  64  39  48  28  31  13
 10 23   5  31  12  41  22  56  32  70  45  80  56  84  61  82  59  77  52  65  39  48  26  31  12
 11 25   6  29  11  41  24  57  34  70  46  80  58  84  62  81  58  77  51  66  41  47  27  30  13
 12 26   9  31  11  41  23  56  35  70  45  81  57  84  64  81  58  76  52  65  41  46  27  30  13
 13 27   9  33  12  41  23  57  34  71  44  82  57  85  63  81  59  76  52  65  41  46  28  30  13
 14 27   9  32  13  42  23  59  35  72  48  81  59  84  62  81  59  72  51  66  42  46  27  31  13
 15 25   6  30  12  41  23  62  36  73  47  80  58  84  61  81  58  73  50  65  41  47  28  29  12
 16 25   6  32  12  43  23  62  37  74  48  80  57  85  61  82  60  72  49  65  39  46  26  31  12
 17 26   6  34  14  42  25  63  37  74  49  81  58  86  63  83  60  74  49  63  39  46  28  29  12
 18 26   7  35  18  43  26  64  38  74  50  81  59  85  65  82  60  74  51  60  37  45  26  29  11
 19 26   6  34  16  44  26  63  39  74  50  82  59  85  64  82  60  74  50  60  35  44  25  30  13
 20 25   6  35  17  44  26  62  41  76  48  81  59  84  63  81  59  72  49  61  36  43  25  27  11
 21 27   8  35  16  44  24  63  39  75  50  82  59  84  62  81  59  71  48  62  37  42  23  28  11
 22 28   9  34  16  47  25  63  38  74  51  81  58  84  63  82  59  69  46  62  38  42  23  29  13
 23 27   7  35  17  46  26  64  39  73  51  82  59  84  61  80  59  67  43  59  38  40  23  28  12
 24 27   7  35  16  46  25  65  39  74  50  82  59  83  61  80  58  70  45  59  35  41  21  28  10
 25 25   8  36  15  46  26  67  40  73  51  83  60  85  61  82  58  72  45  58  36  40  22  28  11
 26 24   6  37  18  47  26  66  42  72  51  83  60  84  62  82  59  73  45  59  34  38  21  29  10
 27 24   6  37  20  52  29  66  42  74  51  84  60  83  62  82  60  71  45  59  36  36  19  29  12
 28 25   7  37  20  51  30  64  40  74  52  85  61  83  61  82  58  71  45  56  34  34  16  30  13
 29 26   6  **  **  48  30  65  41  75  53  84  62  83  60  82  60  71  45  56  33  34  18  29  12
 30 26   5  **  **  51  29  65  41  76  52  83  61  83  61  82  60  72  45  56  34  36  18  28  10
 31 28   6  **  **  52  31  **  **  76  53  **  **  83  60  80  57  **  **  55  34  **  **  27  11
  
  # OF DAYS EACH YEAR WHERE MIN >=32 F  1951-1998 FOR STATION # 8806
   51  52  53  54  55  56  57  58  59  60  61  62  63  64  65  66  67  68  69  70
  201 187 206 212 207 199 206 206 203 209 200 204 221 213 215 207 207 212 207 211
 
   71  72  73  74  75  76  77  78  79  80  81  82  83  84  85  86  87  88  89  90
  215 211 231 213 210 202 226 213 202 206 226 218 209 210 212 212 213 201 196 204
 
   91  92  93  94  95  96  97  98
  211 206 199 217 209 201 200 227
  
 MEAN=210
 
 LENGTH OF SEASON FOR STATION NUMBER 8806   BASE TEMP=32
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   5    11 131           9    28 271          140
   1952   4    25 116           9    21 265          149
   1953   5    13 133           9    22 265          132
   1954   5    20 140          10    17 290          150
   1955   4     8  98           9    11 254          156
   1956   5    16 137           9    20 264          127
   1957   5     5 125          10    10 283          158
   1958   4    29 119          10     1 274          155
   1959   4    22 112          10     9 282          170
   1960   5    12 133          10    16 290          157
   1961   5     2 122           9    28 271          149
   1962   4    19 109           9    20 263          154
   1963   5    23 143          10    29 302          159
   1964   4    14 105          10     6 280          175
   1965   4    28 118          10    13 286          168
   1966   5    14 134          10     1 274          140
   1967   5     6 126           9    28 271          145
   1968   5    10 131          10     4 278          147
   1969   5    12 132          10    14 287          155
   1970   5     2 122          10    10 283          161
   1971   5     3 123          10    10 283          160
   1972   4    25 116           9    30 274          158
   1973   5    15 135          10    16 289          154
   1974   5     6 126           9    22 265          139
   1975   4    12 102           9    22 265          163
   1976   5     8 129          10     6 280          151
   1977   4    26 116          10     3 276          160
   1978   5     6 126          10     8 281          155
   1979   5    12 132          10     5 278          146
   1980   5     9 130           9    17 261          131
   1981   5    11 131          10     2 275          144
   1982   4    22 112           9    21 264          152
   1983   5    15 135           9    23 266          131
   1984   4    30 121           9    26 270          149
   1985   4    15 105          10     1 274          169
   1986   5     2 122          10     6 279          157
   1987   4    28 118          10     3 276          158
   1988   4    28 119          10     3 277          158
   1989   5     7 127           9    23 266          139
   1990   5     2 122          10    10 283          161
   1991   5     7 127           9    19 262          135
   1992   5     6 127           9    29 273          146
   1993   4    26 116           9    29 272          156
   1994   5     2 122          10    10 283          161
   1995   4    28 118           9    22 265          147
   1996   5     2 123          10     3 277          154
   1997   5    20 140          10    15 288          148
   1998   4    18 108          10     8 281          173
             MEAN=123              MEAN=275     MEAN=152
 
 LENGTH OF SEASON FOR STATION NUMBER 8806   BASE TEMP=30
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    26 116           9    28 271          155
   1952   4    16 107           9    23 267          160
   1953   4    27 117           9    22 265          148
   1954   5    20 140          10    18 291          151
   1955   4     8  98           9    11 254          156
   1956   4    30 121           9    30 274          153
   1957   5     5 125          10    10 283          158
   1958   4    29 119          10     1 274          155
   1959   4    22 112          10    12 285          173
   1960   4    18 109          10    16 290          181
   1961   5     2 122           9    28 271          149
   1962   4    18 108          10    24 297          189
   1963   5    23 143          10    29 302          159
   1964   4    10 101          10     9 283          182
   1965   4    28 118          10    13 286          168
   1966   5    10 130          10    11 284          154
   1967   5     6 126           9    28 271          145
   1968   5     5 126          10     4 278          152
   1969   4    29 119          10    14 287          168
   1970   5     2 122          10    10 283          161
   1971   5     3 123          10    10 283          160
   1972   4    25 116           9    30 274          158
   1973   5    15 135          10    30 303          168
   1974   4    24 114           9    22 265          151
   1975   4    12 102          10     2 275          173
   1976   5     7 128          10     6 280          152
   1977   4     8  98          10     6 279          181
   1978   5     2 122          10     8 281          159
   1979   5    12 132          10     5 278          146
   1980   5     9 130           9    17 261          131
   1981   5    11 131          10     2 275          144
   1982   4    22 112          10    21 294          182
   1983   5    15 135           9    23 266          131
   1984   4    18 109           9    26 270          161
   1985   4    15 105          10     1 274          169
   1986   4    22 112          10     6 279          167
   1987   4     8  98          10     3 276          178
   1988   4    24 115          10     5 279          164
   1989   5     7 127           9    23 266          139
   1990   5     2 122          10    10 283          161
   1991   4    24 114           9    20 263          149
   1992   5     6 127           9    29 273          146
   1993   4    21 111          10     2 275          164
   1994   5     2 122          10    10 283          161
   1995   4    25 115           9    22 265          150
   1996   4    30 121          10     3 277          156
   1997   5    15 135          10    20 293          158
   1998   4    11 101          10    20 293          192
             MEAN=118              MEAN=278     MEAN=159
 
 LENGTH OF SEASON FOR STATION NUMBER 8806   BASE TEMP=28
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113          10    24 297          184
   1952   4    16 107          10     5 279          172
   1953   4    20 110          10    27 300          190
   1954   5     6 126          10    18 291          165
   1955   4     7  97          10    15 288          191
   1956   4    30 121           9    30 274          153
   1957   4    14 104          10    18 291          187
   1958   4    29 119          10     1 274          155
   1959   4    22 112          10    12 285          173
   1960   4    18 109          10    19 293          184
   1961   5     2 122           9    28 271          149
   1962   4    17 107          10    24 297          190
   1963   4    24 114          10    29 302          188
   1964   4    10 101          10     9 283          182
   1965   4    19 109          10    24 297          188
   1966   5     1 121          10    17 290          169
   1967   5     2 122          10    11 284          162
   1968   5     5 126          10     4 278          152
   1969   4    29 119          10    14 287          168
   1970   4    10 100          10    16 289          189
   1971   5     3 123          11     4 308          185
   1972   4    25 116          10    18 292          176
   1973   4    13 103          11     5 309          206
   1974   4     8  98           9    22 265          167
   1975   4    12 102          10     2 275          173
   1976   5     7 128          10     6 280          152
   1977   4     6  96          10    16 289          193
   1978   5     2 122          10     8 281          159
   1979   4    28 118          10    13 286          168
   1980   4    14 105          10    12 286          181
   1981   4    15 105          10     2 275          170
   1982   4    21 111          10    21 294          183
   1983   4    19 109           9    23 266          157
   1984   4    18 109           9    26 270          161
   1985   4     9  99          11     2 306          207
   1986   4    22 112          10     6 279          167
   1987   4     6  96          10     3 276          180
   1988   4    24 115          10     5 279          164
   1989   5     6 126           9    24 267          141
   1990   4    18 108          10    10 283          175
   1991   4    24 114          10     7 280          166
   1992   5     6 127           9    29 273          146
   1993   4    21 111          10    10 283          172
   1994   5     1 121          10    26 299          178
   1995   4    25 115          10    16 289          174
   1996   4    23 114          10     3 277          163
   1997   5    13 133          10    21 294          161
   1998   4     4  94          10    22 295          201
             MEAN=112              MEAN=285     MEAN=173
 
 LENGTH OF SEASON FOR STATION NUMBER 8806   BASE TEMP=26
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113          10    24 297          184
   1952   4    15 106          10     5 279          173
   1953   4    20 110          10    27 300          190
   1954   4    12 102          10    30 303          201
   1955   3    28  87          10    15 288          201
   1956   4    30 121          10     9 283          162
   1957   4    14 104          10    19 292          188
   1958   4    29 119          10    28 301          182
   1959   4    13 103          10    12 285          182
   1960   4    10 101          10    20 294          193
   1961   4    16 106          10    20 293          187
   1962   4    16 106          10    24 297          191
   1963   4     4  94          10    29 302          208
   1964   4     9 100          10     9 283          183
   1965   3    30  89          10    24 297          208
   1966   4    21 111          10    24 297          186
   1967   4    24 114          10    11 284          170
   1968   4     5  96          10    25 299          203
   1969   3    31  90          10    27 300          210
   1970   4    10 100          10    16 289          189
   1971   5     3 123          11     4 308          185
   1972   4    25 116          10    18 292          176
   1973   4    13 103          11     5 309          206
   1974   4     8  98          10     2 275          177
   1975   4     4  94          10    29 302          208
   1976   4     1  92          10     6 280          188
   1977   4     6  96          10    16 289          193
   1978   3    25  84          10    28 301          217
   1979   4     6  96          10    13 286          190
   1980   4    14 105          10    12 286          181
   1981   3    23  82          10    19 292          210
   1982   4    21 111          10    21 294          183
   1983   4    18 108          10    13 286          178
   1984   4    18 109           9    29 273          164
   1985   4     9  99          11     4 308          209
   1986   4    22 112          10    14 287          175
   1987   4     6  96          10     3 276          180
   1988   4    24 115          10     5 279          164
   1989   4    15 105          10     4 277          172
   1990   4    18 108          10    10 283          175
   1991   4    10 100          10     7 280          180
   1992   5     6 127          10    17 291          164
   1993   4     5  95          10    10 283          188
   1994   4     7  97          10    26 299          202
   1995   4     5  95          10    22 295          200
   1996   4    23 114          10    28 302          188
   1997   4    17 107          10    22 295          188
   1998   3    24  83          11     5 309          226
             MEAN=102              MEAN=291     MEAN=188
 
 LENGTH OF SEASON FOR STATION NUMBER 8806   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          10    31 304          197
   1952   4    10 101          10     5 279          178
   1953   4    20 110          10    27 300          190
   1954   4    12 102          10    31 304          202
   1955   3    28  87          10    31 304          217
   1956   4    24 115          10     9 283          168
   1957   4    14 104          10    25 298          194
   1958   4     8  98          10    28 301          203
   1959   4    13 103          11     5 309          206
   1960   4    10 101          10    20 294          193
   1961   4    16 106          10    20 293          187
   1962   4    15 105          10    24 297          192
   1963   3    22  81          10    29 302          221
   1964   3    30  90          10     9 283          193
   1965   3    30  89          11     1 305          216
   1966   4    21 111          10    24 297          186
   1967   4    24 114          10    11 284          170
   1968   4     5  96          10    25 299          203
   1969   3    31  90          10    27 300          210
   1970   4     2  92          11    15 319          227
   1971   4     6  96          11     4 308          212
   1972   4     8  99          10    19 293          194
   1973   4    13 103          11     5 309          206
   1974   4     8  98          10     2 275          177
   1975   4     4  94          10    29 302          208
   1976   3    22  82          10     8 282          200
   1977   4     6  96          11    11 315          219
   1978   3    25  84          11    14 318          234
   1979   4     6  96          10    13 286          190
   1980   3    25  85          10    12 286          201
   1981   3    23  82          10    22 295          213
   1982   4    11 101          11     4 308          207
   1983   4    15 105          11    17 321          216
   1984   3    31  91          10    23 297          206
   1985   4     9  99          11     4 308          209
   1986   4    22 112          11     2 306          194
   1987   4     5  95          10     3 276          181
   1988   4    19 110          10    12 286          176
   1989   4    15 105          10     4 277          172
   1990   4    18 108          10    19 292          184
   1991   4     1  91          10     7 280          189
   1992   4    12 103          10    17 291          188
   1993   4     5  95          10    31 304          209
   1994   4     7  97          10    26 299          202
   1995   4     4  94          10    22 295          201
   1996   4    23 114          10    31 305          191
   1997   4    17 107          10    22 295          188
   1998   3    24  83          11     6 310          227
             MEAN= 98              MEAN=297     MEAN=198
 
 THESE ARE THE MONTHLY AVG. MAX TEMPS 1951-1998 FOR STATION #8806
 YEAR    JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
  
 1951   26.7  31.4  33.6  52.6  74.3  74.2  82.5  80.4  71.3  61.9  39.6  27.4  54.7
 1952   28.3  36.8  39.0  62.5  70.3  87.0  86.1  81.5  80.5  62.2  48.6  31.0  59.5
 1953   28.7  33.2  45.7  53.0  71.2  84.3  85.1  85.8  81.1  72.7  52.0  37.3  60.8
 1954   28.1  45.9  39.0  64.4  67.5  82.9  89.3  80.9  77.6  60.4  50.6  34.3  60.1
 1955   28.3  29.7  43.9  69.0  76.7  77.9  90.3  90.6  80.4  65.3  39.8  27.3  59.9
 1956   26.2  31.6  42.5  59.7  74.2  88.1  83.8  84.4  77.1  72.0  44.2  35.2  59.9
 1957   23.4  36.3  45.0  61.0  69.2  80.2  88.5  83.5  72.5  58.9  40.9  37.3  58.1
 1958   29.6  26.0  41.2  61.2  76.5  76.4  79.6  84.4  76.8  68.6  50.7  29.6  58.4
 1959   23.6  28.2  42.4  61.1  72.6  83.0  83.6  87.2  73.1  57.2  36.3  38.7  57.3
 1960   26.7  26.9  28.5  61.5  71.5  77.8  83.2  83.0  74.8  64.8  50.0  31.2  56.7
 1961   29.4  35.0  41.8  53.2  69.5  80.4  81.7  81.9  71.8  67.0  43.9  27.0  56.9
 1962   22.8  26.6  34.8  57.9  76.6  78.0  79.7  81.6  71.4  64.7  49.1  33.7  56.4
 1963   17.5  28.4  49.2  63.3  70.1  84.4  83.3  80.2  76.1  75.7  52.2  23.2  58.6
 1964   36.0  39.7  41.8  59.9  77.5  81.1  87.0  79.8  73.2  63.7  51.2  29.2  60.0
 1965   26.7  28.2  29.2  55.8  75.4  79.3  82.4  81.0  67.8  65.3  48.0  40.5  56.6
 1966   19.5  33.1  50.7  53.6  70.1  80.1  86.4  79.8  73.8  66.1  45.6  31.1  57.5
 1967   31.0  31.2  50.3  62.5  68.2  77.7  81.7  79.5  73.0  61.0  43.6  35.5  57.9
 1968   27.5  31.1  56.4  63.5  68.9  82.7  82.3  81.9  73.1  64.8  43.0  29.1  58.7
 1969   21.6  29.2  33.8  60.9  73.1  75.1  82.0  82.2  73.9  58.2  46.9  28.5  55.5
 1970   17.7  33.6  38.6  62.4  75.1  81.1  84.8  80.9  73.2  60.9  43.1  32.0  57.0
 1971   21.5  28.4  39.5  63.7  70.2  85.7  80.5  82.9  77.6  67.1  45.2  32.1  57.9
 1972   24.1  26.2  43.8  57.5  72.9  79.9  81.0  80.5  73.8  58.2  39.9  24.3  55.2
 1973   28.0  32.3  49.1  57.9  68.9  83.0  82.6  83.4  71.3  67.4  46.1  27.3  58.1
 1974   24.7  33.2  46.5  63.2  68.1  79.3  88.8  78.4  71.8  64.6  44.8  32.1  58.0
 1975   28.1  28.6  35.5  51.8  76.3  79.7  86.3  84.9  71.1  69.7  50.0  33.9  58.0
 1976   31.7  44.1  46.9  66.0  72.0  82.1  87.1  84.9  78.6  58.3  42.6  30.7  60.4
 1977   17.7  40.7  52.9  69.8  81.2  85.5  90.9  79.9  75.5  60.5  44.2  27.0  60.5
 1978   17.9  22.6  42.5  58.8  72.3  81.3  83.4  83.4  79.9  62.6  43.7  26.7  56.3
 1979   12.6  20.5  38.9  54.3  72.5  81.5  83.1  81.0  78.1  63.6  43.5  38.6  55.7
 1980   27.8  27.9  42.2  63.2  75.5  82.1  89.9  83.6  78.2  60.2  51.5  33.0  59.6
 1981   35.0  38.7  53.8  66.2  70.9  82.9  84.2  80.3  76.1  59.1  48.9  29.7  60.5
