 
 THIS IS FOR STATION NUMBER 2110 1951-> 1998
                                 # OF PRECIPITATION EVENTS - % IN PARENS
 CL                   MAX   MEAN  0.01-  0.26-  0.51-  1.01-          # OF DAYS
 WK    TIME PERIOD    VAL   RAIN    0.25   0.51   1.00   2.00  >2.01 MISSING TOTAL
  1 3/1-->3/7        1.28   0.38  39(60) 15(23)  8(12)  3( 4)  0( 0)    0       65
  2 3/8-->3/14       1.68   0.43  61(70) 15(17)  8( 9)  3( 3)  0( 0)    0       87
  3 3/15-->3/21      1.16   0.38  48(64) 13(17) 12(16)  1( 1)  0( 0)    0       74
  4 3/22-->3/28      1.97   0.51  49(59) 18(21) 13(15)  3( 3)  0( 0)    0       83
  5 3/29-->4/4       1.95   0.59  52(57) 21(23) 15(16)  3( 3)  0( 0)    1       91
  6 4/5-->4/11       1.99   0.59  49(55) 21(23) 13(14)  5( 5)  0( 0)    0       88
  7 4/12-->4/18      3.03   0.85  64(55) 22(18) 24(20)  4( 3)  2( 1)    0      116
  8 4/19-->4/25      3.74   0.95  50(45) 26(23) 26(23)  7( 6)  1( 0)    0      110
  9 4/26-->5/2       2.34   0.98  66(51) 29(22) 23(17)  9( 7)  1( 0)    0      128
 10 5/3-->5/9        1.88   0.72  61(57) 17(16) 23(21)  5( 4)  0( 0)    0      106
 11 5/10-->5/16      2.97   0.89  63(53) 27(22) 19(16)  8( 6)  1( 0)    0      118
 12 5/17-->5/23      1.87   0.72  66(60) 26(23) 10( 9)  7( 6)  0( 0)    0      109
 13 5/24-->5/30      2.65   1.12  74(53) 28(20) 22(15) 13( 9)  1( 0)    0      138
 14 5/31-->6/6       1.41   0.69  61(60) 14(13) 20(19)  6( 5)  0( 0)    0      101
 15 6/7-->6/13       2.37   1.05  63(50) 26(20) 25(20)  8( 6)  3( 2)    0      125
 16 6/14-->6/20      2.32   1.06  54(46) 26(22) 22(18) 13(11)  2( 1)    2      117
 17 6/21-->6/27      4.99   1.26  68(55) 16(13) 21(17) 13(10)  4( 3)    0      122
 18 6/28-->7/4       3.27   1.16  53(47) 16(14) 29(25) 10( 8)  4( 3)    0      112
 19 7/5-->7/11       2.43   0.78  50(53) 24(25)  7( 7) 12(12)  1( 1)    0       94
 20 7/12-->7/18      3.06   1.17  59(50) 23(19) 17(14) 12(10)  5( 4)    0      116
 21 7/19-->7/25      2.17   1.01  48(47) 23(22) 15(14) 14(13)  2( 1)    0      102
 22 7/26-->8/1       6.08   0.92  58(61) 14(14) 12(12)  6( 6)  5( 5)    0       95
 23 8/2-->8/8        3.64   1.07  68(58) 15(12) 19(16)  9( 7)  5( 4)    0      116
 24 8/9-->8/15       3.43   0.81  45(50) 14(15) 17(19) 11(12)  2( 2)    0       89
 25 8/16-->8/22      2.21   0.76  60(57) 17(16) 19(18)  7( 6)  1( 0)    0      104
 26 8/23-->8/29      3.34   1.01  59(56) 13(12) 19(18)  9( 8)  5( 4)    0      105
 27 8/30-->9/5       3.62   0.84  55(58) 15(15) 15(15)  6( 6)  3( 3)    5       94
 28 9/6-->9/12       2.81   0.75  49(55) 14(15) 15(17)  8( 9)  2( 2)    7       88
 29 9/13-->9/19      2.15   0.82  60(55) 25(22) 14(12)  9( 8)  1( 0)    7      109
 30 9/20-->9/26      4.79   1.07  75(60) 22(17) 15(12)  8( 6)  4( 3)    7      124
 31 9/27-->10/3      1.45   0.58  53(57) 20(21) 14(15)  5( 5)  0( 0)    4       92
 32 10/4-->10/10     1.75   0.58  59(66) 10(11) 15(16)  5( 5)  0( 0)    0       89
 33 10/11-->10/17    1.66   0.51  44(56) 18(23) 11(14)  5( 6)  0( 0)    0       78
 34 10/18-->10/24    1.57   0.53  49(57) 19(22) 11(12)  6( 7)  0( 0)    0       85
 35 10/25-->10/31    1.28   0.42  48(62) 17(22)  8(10)  4( 5)  0( 0)    0       77
 36 11/1-->11/7      1.74   0.43  56(73)  6( 7)  9(11)  5( 6)  0( 0)    0       76
 37 11/8-->11/14     2.62   0.38  44(69)  9(14)  5( 7)  4( 6)  1( 1)    2       63
 38 11/15-->11/21    2.39   0.59  51(61) 11(13) 16(19)  4( 4)  1( 1)    3       83
 39 11/22-->11/28    0.82   0.34  48(64) 16(21) 11(14)  0( 0)  0( 0)    0       75
 40 11/29-->12/5     1.36   0.30  47(72) 10(15)  7(10)  1( 1)  0( 0)    0       65
 41 12/6-->12/12     0.86   0.27  58(80)  6( 8)  8(11)  0( 0)  0( 0)    0       72
 42 12/13-->12/19    1.34   0.21  46(79)  9(15)  2( 3)  1( 1)  0( 0)    0       58
 43 12/20-->12/26    0.75   0.20  51(80)  8(12)  4( 6)  0( 0)  0( 0)    0       63
 44 12/27-->1/2      0.82   0.20  44(78)  5( 8)  7(12)  0( 0)  0( 0)    1       56
 45 1/3-->1/9        1.15   0.17  44(84)  6(11)  1( 1)  1( 1)  0( 0)    1       52
 46 1/10-->1/16      0.64   0.17  43(79)  8(14)  3( 5)  0( 0)  0( 0)    0       54
 47 1/17-->1/23      0.52   0.20  64(86)  8(10)  2( 2)  0( 0)  0( 0)    0       74
 48 1/24-->1/30      1.25   0.22  70(85)  8( 9)  3( 3)  1( 1)  0( 0)    0       82
 49 1/31-->2/6       0.75   0.17  45(83)  5( 9)  4( 7)  0( 0)  0( 0)    1       54
 50 2/7-->2/13       0.87   0.15  49(87)  4( 7)  3( 5)  0( 0)  0( 0)    0       56
 51 2/14-->2/20      1.17   0.19  39(76)  9(17)  2( 3)  1( 1)  0( 0)    0       51
 52 2/21-->2/27      5.00   0.41  41(65) 12(19)  7(11)  2( 3)  1( 1)    1       63
 53 2/28-->2/29      0.15   0.01  10(**)  0( 0)  0( 0)  0( 0)  0( 0)    0       10
 ANNUAL TOTALS       6.08   2830(60)819(17)670(14)277( 5) 58( 1)   42     4654
 23  0.27  1.17  1.82  3.74  1.07  4.99  1.95  0.72  0.60  1.56  0.75  0.50
 24  0.60  5.00  1.04  1.43  1.49  0.98  1.78  2.93  1.84  1.00  0.54  0.20
 25  1.25  0.27  0.83  0.97  0.97  1.38  1.03  3.34  4.56  0.59  0.39  0.70
 26  0.50  0.67  0.60  0.70  2.65  4.72  1.92  2.10  2.14  0.37  0.82  0.27
 27  0.52  0.97  0.84  1.23  1.05  2.42  3.46  0.78  1.24  0.82  0.50  0.25
 28  0.28  0.15  1.97  2.34  1.17  3.27  0.98  1.46  0.72  0.29  0.79  0.82
 29  0.41******  0.98  1.56  1.72  1.91  6.08  2.11  1.02  1.20  0.49  0.27
 30  0.32******  0.90  1.78  1.61  1.72  1.54  2.47  1.45  1.28  0.92  0.68
 31  0.05******  1.20******  1.31******  2.19  3.62******  0.74******  0.11
 
 RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) DURING 1951-1998 FOR STATION NUMBER 2110
     JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1 34   3  36   3  46   3  41   4  40   7  39   8  37   9  33   5  44   9  44   8  48   3  35   2
  2 34   4  51   5  39   3  44   4  37   5  39   5  38   8  33  12  42   7  40   8  44   2  35   4
  3 35   2  36   4  35   5  33   5  39   6  39   9  35   8  35  11  44  10  43   5  39   2  29   2
  4 35   3  47   2  41   3  45   5  43   6  39  12  38   7  32   6  48  12  44   8  37   2  34   5
  5 37   2  41   4  35   5  44   5  40  11  39  14  37  10  36   7  38  10  40   6  38   3  31   5
  6 36   2  47   2  40   5  39   5  46   7  39   8  40  13  41   8  40   9  45   5  37   4  43   4
  7 41   3  39   3  41   6  46   7  40   4  43   8  33   8  39   8  38   8  38   6  43   4  31   2
  8 46   4  33   3  41   5  42   6  46   5  35  10  36   9  34   8  37   5  43   6  36   5  31   3
  9 32   5  39   6  39   3  44   5  45   7  38   9  34  11  32   8  45   8  42   6  37   3  34   3
 10 41   3  39   3  37   5  45   6  42   7  40   7  37  12  35   3  44   9  44   8  39   4  32   3
 11 44   5  42   3  33   5  47   6  39   9  44   7  37   6  34  11  41   5  45   3  34   4  47   3
 12 41   3  35   4  34   5  43   7  43   6  40   4  34   9  37   8  44   5  47   8  39   4  35   4
 13 44   3  45   4  36   2  44   6  47   7  42  11  33   6  37  10  37   5  44   3  38   3  42   2
 14 36   5  46   3  40   2  44   4  42   9  39   9  32  10  42   6  40   5  41   3  37   3  33   2
 15 40   2  47   6  46   5  43   4  41   5  35  11  37  10  33   5  45   4  42   4  40   4  39   3
 16 40   3  43   5  44   4  49   6  52   9  37   8  35   9  34   4  41   8  44   5  37   3  38   5
 17 36   5  41   3  40   4  45   6  43   7  40  13  36  11  35  14  39   7  39   4  40   4  37   3
 18 48   2  37   2  49   2  49   6  51   5  35   4  43  11  37  11  40   9  51   4  36   2  35   2
 19 39   4  30   2  36   4  44   5  41   7  36  11  39   9  34  11  41   5  39   5  44   6  37   2
 20 44   3  48   4  36   2  45   5  39   9  35  10  34  13  39  10  38   5  39   6  32   4  33   3
 21 42   1  39   2  33   4  48   5  48  12  39  10  35  10  42   6  36   5  39   5  34   4  43   5
 22 43   2  39   3  46   5  45   6  38   2  34  11  33  11  36  11  38   9  43   5  38   4  31   3
 23 44   5  37   2  41   5  42   8  40   9  38  11  32   8  33   2  39   8  46   4  36   3  33   3
 24 33   4  40   4  47   4  43   2  38   8  36  11  37  10  39   7  48   7  54   7  36   4  36   3
 25 34   2  46   6  36   5  42   3  39   8  38  11  34   6  37  10  47   3  45   5  39   3  32   2
 26 38   5  42   7  43   5  40   8  40   3  40   7  37   8  36   7  42   8  46   5  37   1  41   4
 27 44   3  44   6  44   5  40   9  41   6  36   5  38   9  37   8  41  10  39   6  39   3  36   3
 28 41   1  39   4  36   4  46   6  37   6  39  10  34  11  41   7  38   4  38   7  32   4  40   3
 29 34   3  **  **  38   4  46   6  46   5  37   9  34   8  33   8  47   4  44   2  38   4  41   5
 30 45   6  **  **  50   7  50   7  40   6  37   5  31  10  33   7  48   7  40   5  38   5  37   4
 31 41   7  **  **  40   3  **  **  39   7  **  **  39  10  33  10  **  **  47   4  **  **  36   3
 
 DAILY  MEAN  HIGHS AND LOWS OCCURRING DURING 1951-1998 FOR STATION NUMBER 2110
     JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1 25  10  25   6  36  16  49  30  65  41  75  51  82  58  83  59  78  55  69  44  51  33  35  19
  2 26   9  24   4  36  18  51  30  66  43  73  50  82  60  83  61  79  56  69  44  50  33  35  19
  3 25   6  24   4  36  19  50  30  66  42  75  50  82  59  84  61  79  56  68  44  50  32  34  19
  4 23   5  26   5  36  18  49  29  68  43  77  51  81  60  81  60  78  54  66  42  47  31  35  17
  5 24   5  27   7  35  18  52  30  68  44  78  53  82  58  81  59  77  53  66  42  47  29  34  18
  6 22   7  26   6  36  17  54  30  67  41  79  54  83  58  82  59  77  55  63  43  47  28  31  16
  7 21   2  26   5  36  15  55  31  67  43  78  55  83  60  82  59  79  53  63  41  47  28  31  15
  8 23   3  26   7  36  16  52  31  67  45  78  55  83  61  81  59  77  54  64  42  46  28  30  16
  9 23   4  27   7  37  18  53  31  67  44  77  54  83  60  81  59  77  54  62  41  46  27  30  14
 10 21   3  29  12  38  19  54  30  69  45  78  55  83  59  81  59  75  52  62  38  46  27  29  13
 11 24   4  28   9  40  23  56  33  69  46  79  56  83  60  80  57  76  50  64  40  46  27  29  12
 12 25   6  29  11  41  23  55  35  69  44  79  56  84  61  81  57  75  51  64  40  44  26  29  13
 13 26   8  30  10  40  24  55  34  70  44  81  56  83  62  81  59  73  52  63  39  45  27  29  13
 14 26   9  31  11  41  23  55  34  71  47  80  57  82  61  82  59  72  51  64  42  44  27  29  14
 15 23   5  30  12  40  21  59  35  71  47  79  57  83  59  81  58  71  49  63  41  46  27  29  12
 16 24   3  30  11  41  21  60  37  72  46  78  56  84  61  82  59  71  48  63  40  46  27  30  11
 17 24   6  32  12  41  22  62  36  72  48  80  56  84  63  82  59  72  49  62  40  45  28  27  11
 18 25   5  33  17  42  23  62  38  73  49  79  59  85  64  81  58  73  50  58  36  44  27  28  12
 19 25   6  32  16  42  25  61  39  73  48  81  57  84  62  81  58  72  50  58  35  43  26  28  12
 20 24   4  34  14  42  24  61  40  74  48  80  58  83  62  81  58  69  48  59  36  41  26  26  11
 21 26   8  33  15  42  23  63  38  74  48  80  57  83  62  81  58  68  48  59  38  40  23  26  10
 22 27   9  33  14  44  22  62  37  73  50  80  57  83  62  80  58  68  46  60  37  40  23  27  12
 23 26   7  33  15  45  24  61  38  73  50  80  57  83  61  79  57  65  43  58  39  38  22  27  13
 24 25   7  33  14  44  23  62  38  72  50  81  57  83  59  79  57  68  44  57  36  38  20  27  10
 25 25   6  33  12  46  26  64  40  71  49  81  58  84  60  80  57  70  45  56  35  39  23  25   9
 26 23   4  35  15  46  25  65  40  72  50  82  59  84  60  80  59  70  44  57  35  37  21  26   9
 27 22   3  35  17  49  27  64  42  72  51  82  59  83  61  81  60  69  45  57  36  36  19  28  10
 28 22   5  35  17  49  30  63  40  72  52  83  60  83  61  81  58  69  43  55  34  32  16  29  12
 29 23   5  **  **  47  28  64  40  74  52  83  61  83  60  81  59  68  45  55  34  33  17  28  10
 30 23   2  **  **  49  28  64  41  75  51  83  60  82  60  81  60  70  44  55  35  35  17  26   8
 31 25   2  **  **  50  29  **  **  76  52  **  **  82  59  79  57  **  **  54  35  **  **  26   9
  
  # OF DAYS EACH YEAR WHERE MIN >=32 F  1951-1998 FOR STATION # 2110
   51  52  53  54  55  56  57  58  59  60  61  62  63  64  65  66  67  68  69  70
  197 185 205 197 199 196 201 195 204 211 196 200 217 213 212 206 203 213 205 214
 
   71  72  73  74  75  76  77  78  79  80  81  82  83  84  85  86  87  88  89  90
  206 202 235 208 208 199 227 205 207 206 223 212 223 215 215 215 220 199 201 215
 
   91  92  93  94  95  96  97  98
  203 209 204 213 205 195 196 238
  
 MEAN=208
 
 LENGTH OF SEASON FOR STATION NUMBER 2110   BASE TEMP=32
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   5    11 131           9    25 268          137
   1952   5    29 150          10     3 277          127
   1953   5    13 133           9    13 256          123
   1954   5    20 140           9    23 266          126
   1955   4    29 119           9    11 254          135
   1956   5    16 137           9    20 264          127
   1957   5     6 126           9    27 270          144
   1958   5    23 143           9    28 271          128
   1959   5     8 128           9    18 261          133
   1960   5    12 133          10     3 277          144
   1961   5    26 146           9    28 271          125
   1962   4    23 113           9    20 263          150
   1963   5    23 143          10    13 286          143
   1964   4    15 106           9    28 272          166
   1965   5    29 149          10    10 283          134
   1966   5    10 130           9    26 269          139
   1967   5    22 142           9    28 271          129
   1968   5     5 126          10     4 278          152
   1969   5    12 132          10    14 287          155
   1970   5     2 122          10     4 277          155
   1971   5    27 147          10     7 280          133
   1972   4    26 117           9    30 274          157
   1973   5     4 124          10    30 303          179
   1974   5    25 145           9    22 265          120
   1975   4    22 112          10     2 275          163
   1976   5     4 125           9    24 268          143
   1977   4     8  98          10     6 279          181
   1978   5     2 122          10     8 281          159
   1979   4    30 120          10     7 280          160
   1980   5     7 128          10     5 279          151
   1981   5    11 131          10     2 275          144
   1982   4    27 117          10    17 290          173
   1983   5     8 128          10    13 286          158
   1984   4    30 121           9    26 270          149
   1985   4    15 105          10     1 274          169
   1986   5     3 123          10     6 279          156
   1987   5     5 125          10     3 276          151
   1988   4    29 120          10     3 277          157
   1989   5    11 131           9    23 266          135
   1990   5    11 131          10    11 284          153
   1991   5     2 122           9    19 262          140
   1992   5    27 148           9    29 273          125
   1993   4    26 116           9    30 273          157
   1994   5     6 126          10    10 283          157
   1995   4    28 118           9    22 265          147
   1996   5    13 134          10     3 277          143
   1997   5    21 141          10    14 287          146
   1998   4    28 118          10    14 287          169
             MEAN=127              MEAN=274     MEAN=146
 
 LENGTH OF SEASON FOR STATION NUMBER 2110   BASE TEMP=30
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   5    11 131           9    28 271          140
   1952   4    24 115          10     3 277          162
   1953   5    13 133           9    22 265          132
   1954   5    20 140          10     7 280          140
   1955   4     8  98           9    11 254          156
   1956   5    16 137           9    20 264          127
   1957   5     5 125           9    27 270          145
   1958   5     7 127          10     1 274          147
   1959   4    22 112          10    12 285          173
   1960   5    12 133          10    17 291          158
   1961   5     4 124           9    28 271          147
   1962   4    19 109           9    20 263          154
   1963   5    23 143          10    28 301          158
   1964   4    15 106           9    28 272          166
   1965   5    29 149          10    13 286          137
   1966   5    10 130           9    26 269          139
   1967   5     7 127           9    29 272          145
   1968   5     5 126          10     4 278          152
   1969   5    12 132          10    14 287          155
   1970   4    22 112          10     4 277          165
   1971   5     3 123          10    31 304          181
   1972   4    25 116           9    30 274          158
   1973   4    28 118          10    30 303          185
   1974   5     6 126           9    22 265          139
   1975   4    22 112          10     2 275          163
   1976   4    27 118          10     6 280          162
   1977   4     8  98          10    10 283          185
   1978   5     1 121          10    23 296          175
   1979   4    14 104          10     7 280          176
   1980   4    24 115          10    12 286          171
   1981   5    10 130          10     2 275          145
   1982   4    21 111          10    21 294          183
   1983   4    20 110          10    13 286          176
   1984   4     1  92           9    26 270          178
   1985   4    15 105          10    16 289          184
   1986   5     3 123          10     6 279          156
   1987   4     7  97          10     3 276          179
   1988   4    29 120          10     5 279          159
   1989   5     7 127           9    24 267          140
   1990   5    11 131          10    11 284          153
   1991   4    22 112           9    20 263          151
   1992   5     6 127           9    29 273          146
   1993   4    22 112           9    30 273          161
   1994   5     2 122          10    10 283          161
   1995   4    23 113           9    23 266          153
   1996   5    13 134          10     3 277          143
   1997   5    21 141          10    14 287          146
   1998   4    28 118          10    20 293          175
             MEAN=120              MEAN=278     MEAN=157
 
 LENGTH OF SEASON FOR STATION NUMBER 2110   BASE TEMP=28
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    26 116           9    29 272          156
   1952   4    24 115          10     3 277          162
   1953   4    27 117          10     7 280          163
   1954   5     7 127          10     7 280          153
   1955   4     8  98           9    11 254          156
   1956   4    30 121           9    20 264          143
   1957   5     5 125           9    27 270          145
   1958   5     5 125          10     1 274          149
   1959   4    22 112          10    17 290          178
   1960   4    18 109          10    20 294          185
   1961   5     2 122           9    28 271          149
   1962   4    19 109          10    24 297          188
   1963   5    23 143          10    29 302          159
   1964   4    15 106           9    28 272          166
   1965   4    28 118          10    13 286          168
   1966   5    10 130          10     6 279          149
   1967   5     6 126           9    29 272          146
   1968   5     5 126          10     4 278          152
   1969   5    12 132          10    14 287          155
   1970   4    10 100          10    16 289          189
   1971   5     3 123          11     6 310          187
   1972   4     9 100           9    30 274          174
   1973   4    13 103          10    30 303          200
   1974   5     6 126           9    22 265          139
   1975   4    22 112          10     2 275          163
   1976   4    27 118          10     6 280          162
   1977   4     8  98          10    10 283          185
   1978   5     1 121          10    28 301          180
   1979   4    10 100          10    26 299          199
   1980   4    24 115          10    12 286          171
   1981   4    15 105          10    19 292          187
   1982   4    21 111          10    21 294          183
   1983   4    20 110          10    13 286          176
   1984   4     1  92           9    29 273          181
   1985   4     9  99          11     3 307          208
   1986   4    22 112          10    15 288          176
   1987   4     6  96          10     3 276          180
   1988   4    28 119          10     5 279          160
   1989   5     6 126          10     4 277          151
   1990   4    18 108          10    11 284          176
   1991   4     2  92           9    20 263          171
   1992   5     6 127           9    29 273          146
   1993   4    22 112          10     2 275          163
   1994   5     1 121          11     1 305          184
   1995   4    22 112           9    23 266          154
   1996   5    13 134          10     3 277          143
   1997   5    16 136          10    20 293          157
   1998   4    17 107          10    22 295          188
             MEAN=114              MEAN=282     MEAN=167
 
 LENGTH OF SEASON FOR STATION NUMBER 2110   BASE TEMP=26
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    19 109          10     8 281          172
   1952   4    16 107          10     3 277          170
   1953   4    21 111          10     7 280          169
   1954   4    12 102          10    18 291          189
   1955   4     7  97          10    16 289          192
   1956   4    30 121          10     9 283          162
   1957   4    15 105          10    10 283          178
   1958   4    29 119          10     1 274          155
   1959   4    22 112          10    17 290          178
   1960   4    18 109          10    21 295          186
   1961   4    17 107           9    28 271          164
   1962   4    16 106          10    24 297          191
   1963   5     1 121          11     2 306          185
   1964   4    15 106          10     9 283          177
   1965   4    19 109          10    13 286          177
   1966   5    10 130          10    20 293          163
   1967   5     6 126           9    29 272          146
   1968   4    15 106          10    25 299          193
   1969   4    29 119          10    23 296          177
   1970   4    10 100          10    16 289          189
   1971   5     3 123          11     6 310          187
   1972   4     9 100          10    15 289          189
   1973   4    13 103          11     5 309          206
   1974   4    24 114           9    22 265          151
   1975   4    13 103          10    19 292          189
   1976   3    22  82          10     8 282          200
   1977   4     6  96          11    11 315          219
   1978   3    30  89          10    28 301          212
   1979   4    10 100          10    26 299          199
   1980   4    11 102          10    28 302          200
   1981   4    15 105          10    19 292          187
   1982   4    11 101          10    21 294          193
   1983   4    19 109          11    12 316          207
   1984   3    31  91          10    29 303          212
   1985   4     9  99          11     5 309          210
   1986   4    22 112          11     2 306          194
   1987   4     5  95          10     3 276          181
   1988   4    24 115          10     5 279          164
   1989   5     6 126          10     4 277          151
   1990   4    18 108          10    19 292          184
   1991   4     1  91          10     7 280          189
   1992   5     6 127          10    17 291          164
   1993   4    21 111          10    10 283          172
   1994   4     7  97          11     1 305          208
   1995   4     5  95          10    16 289          194
   1996   4    23 114          10    19 293          179
   1997   4    17 107          10    22 295          188
   1998   3    24  83          11     7 311          228
             MEAN=106              MEAN=291     MEAN=184
 
 LENGTH OF SEASON FOR STATION NUMBER 2110   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    19 109          11     1 305          196
   1952   4    15 106          10     3 277          171
   1953   4    21 111          10    27 300          189
   1954   4    12 102          10    19 292          190
   1955   3    29  88          10    16 289          201
   1956   4    30 121          10    10 284          163
   1957   4    15 105          10    19 292          187
   1958   4    29 119          10    29 302          183
   1959   4    22 112          11     5 309          197
   1960   4    10 101          10    21 295          194
   1961   4    16 106          11     3 307          201
   1962   4    16 106          10    24 297          191
   1963   3    22  81          11     2 306          225
   1964   4     9 100          10     9 283          183
   1965   3    30  89          10    24 297          208
   1966   5    10 130          10    24 297          167
   1967   3    23  82           9    29 272          190
   1968   4     5  96          10    25 299          203
   1969   3    31  90          10    23 296          206
   1970   4    10 100          10    16 289          189
   1971   4     7  97          11     6 310          213
   1972   4     9 100          10    19 293          193
   1973   4    13 103          11     5 309          206
   1974   4     8  98          10     2 275          177
   1975   4     5  95          10    29 302          207
   1976   3    22  82          10     8 282          200
   1977   4     6  96          11    11 315          219
   1978   3    25  84          10    28 301          217
   1979   4    10 100          11     7 311          211
   1980   4    11 102          10    28 302          200
   1981   4     6  96          10    22 295          199
   1982   4    11 101          10    22 295          194
   1983   4    19 109          11    12 316          207
   1984   3    23  83          11     1 306          223
   1985   4     9  99          11     8 312          213
   1986   4    22 112          11     2 306          194
   1987   4     5  95          10     8 281          186
   1988   4    19 110          10    12 286          176
   1989   4    19 109          10     4 277          168
   1990   4    18 108          10    22 295          187
   1991   4     1  91          10    19 292          201
   1992   4    12 103          10    17 291          188
   1993   4    21 111          10    10 283          172
   1994   4     7  97          11     1 305          208
   1995   4     5  95          11     3 307          212
   1996   4    23 114          10    19 293          179
   1997   4    17 107          10    22 295          188
   1998   3    24  83          11    13 317          234
             MEAN=100              MEAN=296     MEAN=195
 
 THESE ARE THE MONTHLY AVG. MAX TEMPS 1951-1998 FOR STATION #2110
 YEAR    JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
  
 1951   22.6  30.0  35.6  51.3  73.7  74.4  81.6  77.5  69.7  60.2  37.5  28.0  53.5
 1952   29.0  35.5  37.8  60.9  69.3  81.9  85.8  80.4  76.4  59.8  48.5  32.1  58.1
 1953   29.4  32.5  43.2  51.4  70.4  81.6  82.8  82.7  76.5  70.6  50.9  34.5  58.9
 1954   28.4  42.6  41.5  62.0  65.2  82.0  85.7  80.7  75.3  59.9  48.6  32.3  58.7
 1955   26.1  28.7  41.5  66.6  75.9  77.8  89.9  88.6  79.2  63.2  38.8  27.0  58.6
 1956   27.2  30.5  38.0  56.5  71.9  85.1  80.8  82.2  73.4  70.1  43.7  34.1  57.8
 1957   23.3  36.0  43.2  59.6  67.9  78.5  86.1  81.5  70.9  58.9  41.0  35.8  56.9
 1958   29.3  26.4  42.6  60.3  74.0  75.3  80.8  83.5  75.0  67.1  49.0  26.9  57.5
 1959   22.6  26.7  39.7  59.3  73.6  81.1  82.8  84.8  74.0  55.5  37.1  38.6  56.3
 1960   29.4  30.6  32.5  60.0  69.4  77.2  82.5  82.7  75.0  62.7  49.0  30.5  56.8
 1961   26.7  38.8  42.0  51.9  69.3  81.9  82.2  83.9  71.8  64.9  44.8  27.3  57.1
 1962   22.3  26.6  37.1  56.8  73.9  77.8  79.5  81.5  70.5  63.2  46.7  31.1  55.6
 1963   15.4  26.4  47.0  62.3  69.9  84.8  84.4  81.2  75.0  73.4  50.3  21.8  57.7
 1964   33.8  39.0  40.6  60.5  76.8  82.0  89.4  82.5  73.1  61.7  48.5  27.0  59.6
 1965   24.5  26.9  31.7  54.6  74.6  79.0  83.5  81.6  67.7  62.4  45.7  38.7  55.9
 1966   19.9  31.8  48.3  53.4  68.4  81.1  87.0  81.9  74.3  63.8  45.5  31.0  57.2
 1967   30.0  26.1  44.8  59.2  67.7  79.9  82.4  80.5  74.1  60.1  40.8  33.6  56.6
 1968   27.1  29.1  54.7  62.9  68.0  79.3  82.3  82.4  73.5  63.0  43.1  29.2  57.9
 1969   21.6  30.7  36.6  61.0  71.9  72.5  83.1  84.7  73.9  57.4  44.7  29.5  55.6
 1970   16.9  30.4  39.1  60.7  72.3  80.7  85.9  82.5  72.7  61.6  42.5  30.7  56.3
 1971   19.7  26.7  37.5  61.6  69.2  84.7  79.2  80.5  74.4  66.0  43.2  30.4  56.1
 1972   19.7  24.4  38.2  51.8  72.1  78.1  78.5  79.5  70.3  54.3  38.4  22.7  52.3
 1973   26.9  30.8  48.9  52.2  64.2  79.2  80.7  80.5  69.3  64.5  43.7  25.3  55.5
 1974   22.3  27.8  39.1  59.1  64.2  75.3  84.7  78.0  67.9  59.9  43.5  29.9  54.3
 1975   24.7  25.6  31.7  48.3  71.5  76.4  83.0  82.1  66.3  65.1  47.8  30.1  54.4
 1976   25.2  37.2  42.3  60.2  67.7  79.9  85.0  81.5  73.0  54.6  37.2  23.1  55.6
 1977   10.8  31.8  47.8  65.6  77.2  79.7  84.8  76.5  71.5  57.4  41.4  23.7  55.7
 1978   15.8  21.1  38.6  56.2  70.3  78.8  80.1  82.5  77.9  59.0  42.0  24.9  54.0
 1979   11.3  20.8  36.6  50.8  68.3  76.9  81.1  77.8  74.4  58.0  40.6  36.8  52.8
 1980   25.2  24.9  36.9  59.5  72.9  79.2  85.3  80.1  72.1  54.5  46.1  29.2  55.5
 1981   29.6  33.1  47.3  60.6  68.4  78.1  81.5  79.2  72.6  56.9  45.8  26.7  56.6
