 
 THIS IS FOR STATION NUMBER 2724 1951-> 1998
                                 # OF PRECIPITATION EVENTS - % IN PARENS
 CL                   MAX   MEAN  0.01-  0.26-  0.51-  1.01-          # OF DAYS
 WK    TIME PERIOD    VAL   RAIN    0.25   0.51   1.00   2.00  >2.01 MISSING TOTAL
  1 3/1-->3/7        1.51   0.35  41(66) 10(16)  8(12)  3( 4)  0( 0)   27       62
  2 3/8-->3/14       1.50   0.35  33(57) 12(21)  9(15)  3( 5)  0( 0)   24       57
  3 3/15-->3/21      1.50   0.34  43(65) 14(21)  8(12)  1( 1)  0( 0)   26       66
  4 3/22-->3/28      1.42   0.46  40(58) 12(17) 10(14)  6( 8)  0( 0)   21       68
  5 3/29-->4/4       1.90   0.53  38(48) 24(30) 11(14)  5( 6)  0( 0)   13       78
  6 4/5-->4/11       1.42   0.41  61(72) 12(14)  7( 8)  4( 4)  0( 0)    4       84
  7 4/12-->4/18      1.96   0.66  49(54) 20(22) 12(13)  9(10)  0( 0)    0       90
  8 4/19-->4/25      2.10   0.75  56(57) 21(21)  7( 7) 12(12)  1( 1)    1       97
  9 4/26-->5/2       3.50   0.87  58(52) 30(27) 14(12)  6( 5)  3( 2)    1      111
 10 5/3-->5/9        3.25   0.76  56(54) 18(17) 21(20)  6( 5)  1( 0)    0      102
 11 5/10-->5/16      3.00   0.80  50(46) 31(28) 22(20)  3( 2)  1( 0)    0      107
 12 5/17-->5/23      3.00   0.76  51(49) 31(29) 14(13)  7( 6)  1( 0)    0      104
 13 5/24-->5/30      2.26   0.92  66(56) 18(15) 21(17) 10( 8)  2( 1)    1      117
 14 5/31-->6/6       3.89   0.77  39(46) 21(25) 10(12) 11(13)  2( 2)    0       83
 15 6/7-->6/13       3.50   1.06  60(52) 25(21) 17(14)  9( 7)  4( 3)    0      115
 16 6/14-->6/20      3.50   1.23  64(49) 29(22) 19(14) 13(10)  4( 3)    0      129
 17 6/21-->6/27      2.43   1.15  46(45) 19(18) 19(18) 13(12)  5( 4)    1      102
 18 6/28-->7/4       3.26   1.01  37(40) 23(25) 17(18) 11(12)  3( 3)    0       91
 19 7/5-->7/11       2.38   0.98  53(51) 19(18) 17(16) 10( 9)  4( 3)    0      103
 20 7/12-->7/18      2.00   0.71  53(54) 18(18) 21(21)  5( 5)  1( 1)    0       98
 21 7/19-->7/25      2.37   0.72  48(52) 25(27)  9( 9)  8( 8)  2( 2)    0       92
 22 7/26-->8/1       2.13   0.64  45(54) 19(22) 10(12)  8( 9)  1( 1)    1       83
 23 8/2-->8/8        2.20   0.83  43(47) 18(19) 17(18) 12(13)  1( 1)    7       91
 24 8/9-->8/15       1.86   0.76  37(46) 17(21) 12(15) 14(17)  0( 0)    7       80
 25 8/16-->8/22      2.50   0.82  49(50) 24(24) 11(11) 13(13)  1( 1)    7       98
 26 8/23-->8/29      2.75   0.94  45(48) 16(17) 20(21)  9( 9)  3( 3)    7       93
 27 8/30-->9/5       5.80   0.75  43(51) 23(27) 11(13)  5( 5)  2( 2)    2       84
 28 9/6-->9/12       4.75   0.67  50(60) 13(15) 11(13)  6( 7)  2( 2)    0       82
 29 9/13-->9/19      3.70   0.81  47(52) 15(16) 16(17)  8( 8)  3( 3)    0       89
 30 9/20-->9/26      2.50   0.82  50(51) 20(20) 17(17) 10(10)  1( 1)    0       98
 31 9/27-->10/3      2.58   0.56  39(54) 12(16) 16(22)  4( 5)  1( 1)    3       72
 32 10/4-->10/10     2.01   0.57  46(57) 16(20) 12(15)  5( 6)  1( 1)    7       80
 33 10/11-->10/17    1.95   0.41  27(48) 17(30)  8(14)  4( 7)  0( 0)    7       56
 34 10/18-->10/24    1.25   0.35  32(56) 13(22) 10(17)  2( 3)  0( 0)    8       57
 35 10/25-->10/31    2.01   0.33  35(64)  9(16)  6(11)  3( 5)  1( 1)    7       54
 36 11/1-->11/7      1.65   0.26  43(72)  8(13)  6(10)  2( 3)  0( 0)    7       59
 37 11/8-->11/14     1.95   0.37  30(58)  8(15)  8(15)  5( 9)  0( 0)   11       51
 38 11/15-->11/21    2.40   0.43  37(58) 11(17) 10(15)  4( 6)  1( 1)    9       63
 39 11/22-->11/28    0.95   0.16  35(81)  6(13)  2( 4)  0( 0)  0( 0)   16       43
 40 11/29-->12/5     2.30   0.22  32(69)  7(15)  6(13)  0( 0)  1( 2)   16       46
 41 12/6-->12/12     0.50   0.11  36(85)  5(11)  1( 2)  0( 0)  0( 0)   11       42
 42 12/13-->12/19    1.11   0.20  31(70)  7(15)  5(11)  1( 2)  0( 0)   13       44
 43 12/20-->12/26    0.75   0.13  31(73) 10(23)  1( 2)  0( 0)  0( 0)   12       42
 44 12/27-->1/2      0.92   0.19  37(72)  9(17)  5( 9)  0( 0)  0( 0)   19       51
 45 1/3-->1/9        1.41   0.18  26(70)  8(21)  2( 5)  1( 2)  0( 0)   30       37
 46 1/10-->1/16      1.37   0.15  31(77)  5(12)  3( 7)  1( 2)  0( 0)   31       40
 47 1/17-->1/23      1.22   0.12  29(78)  6(16)  1( 2)  1( 2)  0( 0)   38       37
 48 1/24-->1/30      1.12   0.14  31(79)  5(12)  2( 5)  1( 2)  0( 0)   42       39
 49 1/31-->2/6       0.50   0.12  26(76)  7(20)  1( 2)  0( 0)  0( 0)   15       34
 50 2/7-->2/13       1.00   0.15  33(84)  2( 5)  2( 5)  2( 5)  0( 0)    9       39
 51 2/14-->2/20      1.68   0.24  35(74)  5(10)  3( 6)  4( 8)  0( 0)   11       47
 52 2/21-->2/27      0.85   0.20  33(68) 10(20)  5(10)  0( 0)  0( 0)   10       48
 53 2/28-->2/29      0.65   0.04   8(72)  2(18)  1( 9)  0( 0)  0( 0)    2       11
 ANNUAL TOTALS       5.80   2194(57)785(20)534(13)280( 7) 53( 1)  484     3846
 24  0.32  0.50  1.25  1.50  1.00  2.02  0.44  2.75  0.68  1.25  0.35  0.75
 25  0.77  0.85  1.05  1.45  0.85  2.18  0.55  1.88  0.96  0.15  0.35  0.34
 26  0.30  0.47  0.60  0.75  1.11  2.05  1.34  1.68  1.20  0.40  0.85  0.20
 27  0.85  0.76  1.25  2.30  1.40  1.63  2.13  2.00  1.00  2.01  0.20  0.50
 28  0.10  0.65  1.05  1.20  1.78  1.20  1.07  1.50  0.48  0.60  0.95  0.92
 29  0.27******  1.29  0.65  0.78  3.26  1.50  2.05  1.64  1.24  0.65  0.35
 30  1.12******  0.56  1.50  2.26  3.19  1.29  5.80  2.58  1.12  2.30  0.35
 31  0.17******  0.35******  2.00******  1.35  1.81******  1.35******  0.21
 
 RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) DURING 1951-1998 FOR STATION NUMBER 2724
     JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1 34   4  51   4  32   5  51   5  49   3  35  14  34   5  34   5  42  12  43   7  41   4  33   1
  2 35   1  54   4  40   3  39   5  41   7  35   4  34  10  30  11  45   9  47   7  37   5  35   2
  3 39   4  38   4  39   5  62   5  45   7  37   4  30  11  32   9  40   7  40   5  39   5  28   3
  4 36   2  49   4  32   5  53   6  44   4  38   9  30   9  33  10  39   8  44   6  38   4  38   2
  5 37   3  37   4  37   8  40   7  39   6  36  10  33   8  34   7  39   6  44   8  34   4  29   5
  6 38   3  36   4  47   5  42   4  41   7  40   9  35  12  31   8  33   8  41   8  35   2  38   4
  7 32   5  40   3  47   9  41   5  37   8  34   8  32  11  32   8  42   3  40   4  31   3  30   3
  8 40   4  45   4  46   7  42   6  36   3  38   4  32   9  34   7  45  11  47   3  32   6  32   2
  9 38   6  30   9  34   3  47   5  39   8  45   6  36   9  33   7  41   6  45   4  38   3  37   3
 10 32   5  36   4  38   8  44   5  43  11  35   9  36  10  44   7  36   5  40   7  33   4  33   4
 11 37   5  31   3  43   5  48   1  41   5  37   6  32   6  37   9  40   7  41   4  33   4  39   4
 12 33   5  37   5  34   5  39   5  41   6  38   8  34   6  35   7  45   6  44   8  38   4  32   4
 13 45   5  46   4  33   3  44   3  45   8  35  13  31  10  33  12  43   6  38   7  34   6  51   6
 14 35   6  33   5  36   4  37   5  50   7  34  12  31   7  36   7  38   5  41  11  32   5  30   3
 15 44   7  36   4  34   5  45   3  51   8  33   7  31   6  33  12  41   8  44   5  36   3  41   1
 16 44   5  35   5  38   2  43   7  43   4  33   9  31   9  32   7  43   5  42   6  36   2  53   8
 17 52   7  35   5  41   3  49   6  39   9  35   8  33  11  40  10  39   6  44   6  39   4  33   4
 18 42   5  40   3  38   1  41   6  40   5  32   7  33  13  33  11  38   7  41   8  33   2  36   4
 19 36   4  36   2  36   3  51   4  40   4  35   4  32  11  35   7  36   6  43   4  34   7  35   2
 20 36   5  36   2  33   1  42   7  39   9  35   6  33   4  35   9  44   5  45   2  34   3  38   4
 21 36   4  38   1  35   5  45   5  36   9  36  10  34   9  32   6  43   6  37   6  40   5  40   6
 22 41   4  37   3  43   0  41   6  34   7  33  14  35   8  34   8  41   8  45   5  33   3  33   4
 23 36   8  37   4  45   2  43   5  39   4  37   8  32   6  34  11  46   4  45   3  33   4  32   3
 24 36   7  56   6  33   5  38   7  36  12  35   8  35   8  35   4  43   8  42   4  27   3  48   3
 25 41   4  35   3  47   3  37   6  40   4  37  15  39  10  32   4  41  10  43   5  44   2  40   2
 26 37   5  32   8  42   6  37  10  34   3  36   6  33  11  34   2  47   6  46   6  35   3  45   4
 27 44   4  32   5  48   1  41   4  33   4  33   5  32  10  31   6  39  10  44   7  32   3  40   5
 28 39   4  40   2  41   3  45   3  36   4  44   9  36   7  38   7  44   9  43   8  44   2  44   2
 29 37   4  **  **  46   4  44   6  37   3  37   3  36  12  36   4  39   8  35   4  37   1  44   5
 30 41   7  **  **  45   3  45   5  41   5  34   6  31  12  35   8  44   4  44   6  35   3  40   3
 31 42   8  **  **  58   5  **  **  37  10  **  **  34  12  35  10  **  **  34   4  **  **  37   1
 
 DAILY  MEAN  HIGHS AND LOWS OCCURRING DURING 1951-1998 FOR STATION NUMBER 2724
     JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1 24   7  24   5  32  15  49  28  63  40  73  51  82  59  82  59  78  55  69  43  52  31  34  18
  2 25   6  22   3  34  15  48  29  64  40  73  51  83  59  83  60  77  55  69  42  49  30  34  18
  3 25   5  23   4  31  15  49  28  64  40  75  51  81  59  83  60  77  54  68  41  48  29  33  17
  4 23   4  25   6  32  15  48  27  67  42  78  53  81  60  81  59  77  53  65  40  47  27  33  15
  5 22   3  26   8  34  15  48  28  68  43  77  54  81  60  81  58  77  53  66  40  46  27  33  15
  6 22   4  24   7  34  15  50  29  66  41  79  55  83  59  80  59  77  53  64  41  46  27  31  11
  7 21   2  25   6  34  12  54  30  67  42  78  57  83  60  80  58  78  53  62  39  46  26  28  12
  8 21   0  26   6  32  14  52  30  66  43  78  55  83  61  81  59  78  53  63  39  47  26  28  12
  9 21   1  25   6  34  16  49  29  66  44  77  54  82  59  81  58  76  52  62  38  45  26  29  10
 10 20   1  27   8  37  17  51  29  68  44  77  55  83  60  81  57  75  50  62  37  46  26  27  10
 11 21   2  26   8  38  20  54  31  69  44  79  56  83  61  80  56  76  50  63  39  44  26  27   9
 12 22   6  26   8  38  21  53  32  69  44  79  56  83  62  80  57  75  50  65  38  43  24  27  10
 13 24   5  28   9  38  21  54  32  69  43  81  57  83  61  80  58  73  49  62  39  43  25  29   9
 14 24   6  29  10  39  21  55  34  69  45  81  57  82  61  81  57  71  49  63  40  42  24  27  10
 15 22   3  28  10  38  19  55  34  70  46  79  57  83  60  80  58  70  47  63  38  42  24  27  10
 16 22   1  26   8  39  19  58  35  71  47  78  56  83  61  81  58  71  48  60  37  44  25  27   9
 17 24   4  30  10  40  21  59  36  72  48  79  57  85  62  81  58  71  47  61  36  43  24  28  10
 18 22   4  31  14  38  23  59  35  72  48  80  58  85  63  81  58  73  48  61  35  42  23  27   9
 19 22   3  29  12  40  23  60  37  72  48  79  58  85  62  80  58  71  49  58  34  41  24  26  10
 20 21   2  31  12  40  23  60  38  73  47  80  57  83  62  80  57  70  47  58  34  40  23  24   7
 21 21   4  30  12  40  22  61  38  74  49  80  57  82  61  79  57  69  45  58  35  39  22  24   7
 22 25   6  32  12  42  22  60  36  73  49  80  57  83  61  80  57  68  43  59  35  39  21  26   9
 23 24   4  32  14  43  23  60  37  72  49  79  56  82  59  79  57  65  41  58  35  38  20  26  10
 24 24   5  32  12  41  23  62  37  73  49  80  57  82  60  79  57  67  42  57  34  35  18  25   8
 25 24   6  32  12  43  24  63  39  72  49  81  58  84  60  79  57  69  43  56  34  38  19  24   9
 26 20   3  34  13  43  23  64  40  71  50  82  58  83  60  81  58  69  44  57  33  35  18  25   6
 27 20   2  34  16  46  25  63  39  71  50  83  59  82  60  81  59  69  43  57  33  35  18  25   7
 28 21   3  34  16  47  27  61  38  72  50  84  60  82  60  80  57  69  42  56  31  32  15  27  10
 29 22   2  **  **  45  27  62  39  73  51  84  61  82  59  79  58  67  42  53  30  31  15  25   8
 30 23   2  **  **  46  27  63  39  74  51  82  60  82  59  80  58  67  43  54  31  34  16  23   7
 31 24   3  **  **  48  28  **  **  75  51  **  **  82  59  78  55  **  **  52  32  **  **  24   7
  
  # OF DAYS EACH YEAR WHERE MIN >=32 F  1951-1998 FOR STATION # 2724
   51  52  53  54  55  56  57  58  59  60  61  62  63  64  65  66  67  68  69  70
  199 195 210 211 205 197 197 202 195 206 205 208 217 209 205 189 188 204 193 189
 
   71  72  73  74  75  76  77  78  79  80  81  82  83  84  85  86  87  88  89  90
  202 194 212 189 200 190 221 204 185 186 213 200 194 195 199 204 206 186 188 186
 
   91  92  93  94  95  96  97  98
  194 191 188 202 199 185 186 228
  
 MEAN=199
 
 LENGTH OF SEASON FOR STATION NUMBER 2724   BASE TEMP=32
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    24 114           9    28 271          157
   1952   4    24 115           9    23 267          152
   1953   5    13 133           9    22 265          132
   1954   5     8 128           9    22 265          137
   1955   5     8 128          10    15 288          160
   1956   5     4 125           9    30 274          149
   1957   5     4 124          10    10 283          159
   1958   4    29 119          10     1 274          155
   1959   4    22 112          10     9 282          170
   1960   5     8 129          10    19 293          164
   1961   5     2 122           9    28 271          149
   1962   4    19 109          10    23 296          187
   1963   5    23 143          10    28 301          158
   1964   4    18 109          10     9 283          174
   1965   4    28 118           9    23 266          148
   1966   5    12 132          10     1 274          142
   1967   5    12 132           9    28 271          139
   1968   5    10 131          10     4 278          147
   1969   5    12 132          10    13 286          154
   1970   5     2 122          10     4 277          155
   1971   5    14 134           9    20 263          129
   1972   4    26 117           9    30 274          157
   1973   5    15 135          10    16 289          154
   1974   5     6 126           9    22 265          139
   1975   4    20 110           9    24 267          157
   1976   5     7 128           9    22 266          138
   1977   4     8  98          10     2 275          177
   1978   5     2 122          10     8 281          159
   1979   5    12 132          10     5 278          146
   1980   5     8 129           9    26 270          141
   1981   5    11 131          10     2 275          144
   1982   4    27 117          10    16 289          172
   1983   5    15 135           9    22 265          130
   1984   5     1 122           9    26 270          148
   1985   4    10 100           9    26 269          169
   1986   5     3 123          10     6 279          156
   1987   4    11 101          10     3 276          175
   1988   4    24 115          10     4 278          163
   1989   5     7 127           9    23 266          139
   1990   5     3 123          10     9 282          159
   1991   5     7 127           9    19 262          135
   1992   5     5 126           9    28 272          146
   1993   4    26 116          10     2 275          159
   1994   5     2 122          10     9 282          160
   1995   5     2 122           9    22 265          143
   1996   5    12 133          10     3 277          144
   1997   5    16 136          10    14 287          151
   1998   4    17 107          10     8 281          174
             MEAN=122              MEAN=275     MEAN=153
 
 LENGTH OF SEASON FOR STATION NUMBER 2724   BASE TEMP=30
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    24 114           9    28 271          157
   1952   4    15 106          10     5 279          173
   1953   5    13 133          10     7 280          147
   1954   5     8 128          10     7 280          152
   1955   4     7  97          10    15 288          191
   1956   4    30 121           9    30 274          153
   1957   5     4 124          10    10 283          159
   1958   4    29 119          10     1 274          155
   1959   4    21 111          10     9 282          171
   1960   5     1 122          10    19 293          171
   1961   5     2 122           9    28 271          149
   1962   4    17 107          10    23 296          189
   1963   5    22 142          10    29 302          160
   1964   4     9 100          10     9 283          183
   1965   4    28 118           9    23 266          148
   1966   5    10 130          10    17 290          160
   1967   5     6 126           9    28 271          145
   1968   5    10 131          10     4 278          147
   1969   4    29 119          10    14 287          168
   1970   5     2 122          10    10 283          161
   1971   5     3 123          10    31 304          181
   1972   4    26 117           9    30 274          157
   1973   5    15 135          10    29 302          167
   1974   5     6 126           9    22 265          139
   1975   4    13 103           9    24 267          164
   1976   5     7 128          10     6 280          152
   1977   4     8  98          10    16 289          191
   1978   5     2 122          10     8 281          159
   1979   5     4 124          10    12 285          161
   1980   4    27 118          10     4 278          160
   1981   5    11 131          10     2 275          144
   1982   4    27 117          10    20 293          176
   1983   4    20 110           9    23 266          156
   1984   5     1 122           9    26 270          148
   1985   4    10 100          10     9 282          182
   1986   5     2 122          10     6 279          157
   1987   4     6  96          10     3 276          180
   1988   4    24 115          10     4 278          163
   1989   5     7 127           9    23 266          139
   1990   5     2 122          10    10 283          161
   1991   4    21 111           9    19 262          151
   1992   4    27 118           9    29 273          155
   1993   4    26 116          10     2 275          159
   1994   4    30 120          10    25 298          178
   1995   5     2 122           9    22 265          143
   1996   4    30 121          10     3 277          156
   1997   5    15 135          10    14 287          152
   1998   4     5  95          10    14 287          192
             MEAN=118              MEAN=280     MEAN=161
 
 LENGTH OF SEASON FOR STATION NUMBER 2724   BASE TEMP=28
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    22 112           9    28 271          159
   1952   4    15 106          10     5 279          173
   1953   4    27 117          10    26 299          182
   1954   5     7 127          10    18 291          164
   1955   4     7  97          10    15 288          191
   1956   4    30 121           9    30 274          153
   1957   4    14 104          10    10 283          179
   1958   4    29 119          10     1 274          155
   1959   4    21 111          10     9 282          171
   1960   5     1 122          10    19 293          171
   1961   5     1 121           9    28 271          150
   1962   4    17 107          10    24 297          190
   1963   4     4  94          10    29 302          208
   1964   4     9 100          10     9 283          183
   1965   4    28 118           9    23 266          148
   1966   5    10 130          10    17 290          160
   1967   5     6 126           9    28 271          145
   1968   5     5 126          10    25 299          173
   1969   4     7  97          10    14 287          190
   1970   5     2 122          10    10 283          161
   1971   4    14 104          10    31 304          200
   1972   4    25 116           9    30 274          158
   1973   5    15 135          10    29 302          167
   1974   5     6 126           9    22 265          139
   1975   4    11 101          10    16 289          188
   1976   5     7 128          10     6 280          152
   1977   4     8  98          10    16 289          191
   1978   4    21 111          10     8 281          170
   1979   4    12 102          10    13 286          184
   1980   4    27 118          10     4 278          160
   1981   5    10 130          10     2 275          145
   1982   4    21 111          10    20 293          182
   1983   4    19 109           9    23 266          157
   1984   4     5  96           9    26 270          174
   1985   4    10 100          10    10 283          183
   1986   4    22 112          10    13 286          174
   1987   4     6  96          10     3 276          180
   1988   4    20 111          10     5 279          168
   1989   5     7 127           9    24 267          140
   1990   4    19 109          10    10 283          174
   1991   4    11 101           9    20 263          162
   1992   4    13 104          10    17 291          187
   1993   4    11 101          10    10 283          182
   1994   4    11 101          10    25 298          197
   1995   4    12 102          10    22 295          193
   1996   4    30 121          10     3 277          156
   1997   4    18 108          10    20 293          185
   1998   3    25  84          11     3 307          223
             MEAN=111              MEAN=283     MEAN=172
 
 LENGTH OF SEASON FOR STATION NUMBER 2724   BASE TEMP=26
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          10    23 296          189
   1952   4    11 102          10     5 279          177
   1953   4    20 110          10    27 300          190
   1954   5     5 125          10    18 291          166
   1955   3    28  87          10    15 288          201
   1956   4    30 121          10     9 283          162
   1957   4    14 104          10    10 283          179
   1958   4    29 119          10    11 284          165
   1959   4    21 111          10    12 285          174
   1960   4    30 121          10    19 293          172
   1961   5     1 121          10     1 274          153
   1962   4    16 106          10    24 297          191
   1963   4     4  94          10    29 302          208
   1964   4     8  99          10     9 283          184
   1965   4    28 118          10    13 286          168
   1966   5     1 121          10    24 297          176
   1967   5     4 124           9    28 271          147
   1968   5     5 126          10    25 299          173
   1969   4     7  97          10    22 295          198
   1970   4     4  94          10    10 283          189
   1971   4    13 103          10    31 304          201
   1972   4     9 100          10    15 289          189
   1973   4    11 101          10    29 302          201
   1974   4     9  99           9    22 265          166
   1975   4     4  94          10    29 302          208
   1976   4     4  95          10     6 280          185
   1977   4     7  97          11    10 314          217
   1978   3    26  85          10    23 296          211
   1979   4    12 102          10    13 286          184
   1980   4    14 105          10    12 286          181
   1981   4    15 105          10    22 295          190
   1982   4    11 101          10    20 293          192
   1983   4    19 109          11    10 314          205
   1984   4     1  92           9    26 270          178
   1985   4     9  99          11     3 307          208
   1986   4    22 112          11     1 305          193
   1987   4     6  96          10     3 276          180
   1988   4    20 111          10     5 279          168
   1989   4    13 103          10     4 277          174
   1990   4    19 109          10    10 283          174
   1991   4    10 100          10     7 280          180
   1992   4    13 104          10    17 291          187
   1993   4     6  96          10    10 283          187
   1994   4    10 100          10    26 299          199
   1995   4     5  95          10    22 295          200
   1996   4    24 115          10     3 277          162
   1997   4    18 108          10    22 295          187
   1998   3    25  84          11     4 308          224
             MEAN=104              MEAN=290     MEAN=185
 
 LENGTH OF SEASON FOR STATION NUMBER 2724   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          10    23 296          189
   1952   4    10 101          10    17 291          190
   1953   4    19 109          10    28 301          192
   1954   5     5 125          10    18 291          166
   1955   3    28  87          10    15 288          201
   1956   4    23 114          11     8 313          199
   1957   4    13 103          10    10 283          180
   1958   4    29 119          11     6 310          191
   1959   4     9  99          10    12 285          186
   1960   4    10 101          10    19 293          192
   1961   4    16 106          10    26 299          193
   1962   4    15 105          10    24 297          192
   1963   4     4  94          11     2 306          212
   1964   4     8  99          10     9 283          184
   1965   3    30  89          10    24 297          208
   1966   4    21 111          10    24 297          186
   1967   5     3 123          10    11 284          161
   1968   4     6  97          10    25 299          202
   1969   4     6  96          10    22 295          199
   1970   4     4  94          10    10 283          189
   1971   4     4  94          11     4 308          214
   1972   4     9 100          10    18 292          192
   1973   4    11 101          11     4 308          207
   1974   4     9  99           9    22 265          166
   1975   4     4  94          10    29 302          208
   1976   4     4  95          10    17 291          196
   1977   4     7  97          11    11 315          218
   1978   3    25  84          11    14 318          234
   1979   4    11 101          10    13 286          185
   1980   4    13 104          10    12 286          182
   1981   3    27  86          10    22 295          209
   1982   4    11 101          10    21 294          193
   1983   4    18 108          11    23 327          219
   1984   3    31  91          11     1 306          215
   1985   4     9  99          11     4 308          209
   1986   3    21  80          11     2 306          226
   1987   4     4  94          10    10 283          189
   1988   4    19 110          10     5 279          169
   1989   4    11 101          10    19 292          191
   1990   4    19 109          10    25 298          189
   1991   3    31  90          10     7 280          190
   1992   4    13 104          10    18 292          188
   1993   4     5  95          10    30 303          208
   1994   4     7  97          10    26 299          202
   1995   4     5  95          10    22 295          200
   1996   4     9 100          10    28 302          202
   1997   4    18 108          10    22 295          187
   1998   3    24  83          11     4 308          225
             MEAN= 99              MEAN=296     MEAN=196
 
 THESE ARE THE MONTHLY AVG. MAX TEMPS 1951-1998 FOR STATION #2724
 YEAR    JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
  
 1951   22.0  30.9  28.7  50.4  73.1  73.6  82.1  79.7  68.2  62.0  36.4  23.9  52.6
 1952   24.6  34.6  34.1  60.5  69.6  85.0  84.5  79.5  77.5  60.1  46.4  30.1  57.2
 1953   25.7  30.6  42.2  49.8  70.2  82.7  84.2  84.3  79.0  71.8  49.6  32.6  58.6
 1954   24.6  44.1  36.6  61.0  65.2  81.2  86.6  81.4  73.8  56.7  50.2  32.2  57.8
 1955   26.7  25.1  41.3  69.1  76.5  79.2  90.7  91.6  79.3  65.4  38.6  22.6  58.9
 1956   23.6  28.6  37.3  56.5  71.9  88.5  81.3  82.8  77.4  71.6  42.9  35.5  58.2
 1957   22.5  35.0  41.7  59.5  68.7  79.0  89.5  81.7  72.9  58.0  40.8  36.8  57.2
 1958   31.8  26.2  40.9  59.2  76.5  76.6  80.7  86.8  77.8  67.9  48.8  28.1  58.5
 1959   22.5  25.0  41.8  61.5  71.5  82.7  85.3  85.7  73.6  54.9  35.5  37.9  56.5
 1960   26.5  26.9  27.9  58.9  69.5  76.9  83.8  83.1  73.8  63.6  46.8  30.4  55.7
 1961   26.9  33.5  41.6  51.4  68.1  81.2  82.8  83.4  70.4  65.1  56.7  24.6  57.2
 1962   22.0  26.6  32.7  54.5  72.5  77.2  78.6  82.2  70.1  62.4  47.7  32.5  54.9
 1963   17.4  28.1  46.8  61.5  68.9  83.2  82.7  79.5  74.5  71.9  49.5  22.1  57.2
 1964   33.0  39.0  39.2  57.6  75.9  82.0  86.1  78.1  70.8  62.5  46.1  24.4  57.9
 1965   23.2  26.8  28.5  53.9  73.6  79.7  83.3  80.4  62.9  65.1  44.9  37.2  54.9
 1966   16.7  29.9  49.3  50.5  68.5  80.4  88.9  79.6  73.2  62.5  41.5  27.7  55.7
 1967   27.6  24.6  45.0  57.0  65.8  76.7  83.0  80.6  73.1  60.2  42.5  29.8  55.5
 1968   22.2  25.3  52.1  59.6  65.7  78.8  82.2  80.5  71.1  61.7  42.6  26.3  55.7
 1969   16.5  26.0  30.2  56.6  70.9  73.1  82.4  82.2  73.2  55.2  42.8  29.1  53.2
 1970   14.5  28.6  34.1  57.1  71.5  82.0  84.5  82.3  74.4  58.6  40.3  27.2  54.6
 1971   17.1  24.4  34.5  60.5  68.1  82.3  78.6  81.1  73.5  62.9  43.4  26.6  54.4
 1972   19.7  22.7  38.6  51.7  70.3  78.5  79.0  78.9  70.7  55.4  38.0  21.4  52.1
 1973   25.3  28.9  45.5  55.8  66.1  81.3  81.5  82.6  70.0  66.2  43.3  24.5  55.9
 1974   22.9  30.2  41.5  57.7  65.7  77.8  87.1  76.9  69.8  62.6  43.6  30.2  55.5
 1975   24.6  23.6  31.5  47.3  73.4  77.7  86.3  82.5  68.9  66.1  47.1  29.4  54.8
 1976   27.1  40.8  40.3  64.1  71.1  81.5  85.4  83.4  73.6  54.5  36.8  22.8  56.8
 1977   10.6  34.9  46.2  64.3  78.8  81.8  83.9  76.7  72.3  56.8  39.6  21.9  55.7
 1978   11.8  19.1  39.4  54.5  71.8  79.9  81.5  80.6  78.8  60.8  42.1  22.7  53.6
 1979    8.3  14.6  33.5  48.7  66.6  77.1  81.5  78.1  74.3  59.2  39.8  35.1  51.4
 1980   24.1  21.0  33.6  56.9  71.1  78.8  84.2  78.4  71.5  53.9  46.9  27.8  54.0
 1981   30.8  35.4  50.3  62.3  68.5  79.9  81.3  77.4  73.7  55.9  47.9  25.3  57.4
 1982   12.9  24.2  38.0  53.1  69.0  73.0  83.1  78.4  69.5  60.1  38.3  32.1  52.6
