 
 THIS IS FOR STATION NUMBER 1277 1951-> 1998
                                 # OF PRECIPITATION EVENTS - % IN PARENS
 CL                   MAX   MEAN  0.01-  0.26-  0.51-  1.01-          # OF DAYS
 WK    TIME PERIOD    VAL   RAIN    0.25   0.51   1.00   2.00  >2.01 MISSING TOTAL
  1 3/1-->3/7        1.77   0.38  57(70) 13(16)  9(11)  2( 2)  0( 0)    1       81
  2 3/8-->3/14       1.44   0.41  61(71) 12(14)  8( 9)  4( 4)  0( 0)    0       85
  3 3/15-->3/21      1.35   0.42  57(68) 12(14)  9(10)  5( 6)  0( 0)    0       83
  4 3/22-->3/28      2.28   0.63  42(54) 13(16) 14(18)  7( 9)  1( 1)    0       77
  5 3/29-->4/4       1.31   0.59  54(57) 18(19) 19(20)  3( 3)  0( 0)    0       94
  6 4/5-->4/11       2.52   0.47  43(57) 18(24) 11(14)  2( 2)  1( 1)    0       75
  7 4/12-->4/18      1.36   0.68  71(61) 21(18) 20(17)  4( 3)  0( 0)    0      116
  8 4/19-->4/25      2.92   0.76  50(50) 23(23) 20(20)  6( 6)  1( 1)    0      100
  9 4/26-->5/2       3.80   0.98  60(53) 19(16) 22(19) 10( 8)  2( 1)    0      113
 10 5/3-->5/9        1.93   0.78  59(55) 22(20) 15(14) 10( 9)  0( 0)    0      106
 11 5/10-->5/16      2.00   0.78  56(50) 28(25) 21(19)  4( 3)  1( 0)    0      110
 12 5/17-->5/23      2.90   1.07  50(47) 15(14) 26(24) 11(10)  3( 2)    0      105
 13 5/24-->5/30      2.21   1.15  76(55) 22(16) 21(15) 16(11)  1( 0)    0      136
 14 5/31-->6/6       2.58   0.96  67(58) 14(12) 22(19)  7( 6)  4( 3)    0      114
 15 6/7-->6/13       2.47   1.13  70(53) 25(19) 22(16) 11( 8)  3( 2)    0      131
 16 6/14-->6/20      3.63   1.32  57(47) 26(21) 16(13) 14(11)  6( 5)    0      119
 17 6/21-->6/27      3.16   1.19  57(51) 18(16) 15(13) 13(11)  7( 6)    0      110
 18 6/28-->7/4       4.28   0.67  46(56) 13(16) 15(18)  5( 6)  2( 2)    0       81
 19 7/5-->7/11       5.66   1.08  48(48) 16(16) 16(16) 14(14)  4( 4)    0       98
 20 7/12-->7/18     12.02   1.15  43(51) 13(15) 13(15) 10(11)  5( 5)    0       84
 21 7/19-->7/25      2.23   0.61  49(59) 15(18) 11(13)  7( 8)  1( 1)    0       83
 22 7/26-->8/1       4.00   0.82  53(55) 12(12) 21(21)  8( 8)  2( 2)    0       96
 23 8/2-->8/8        3.85   0.92  56(55) 21(20) 12(11)  9( 8)  3( 2)    0      101
 24 8/9-->8/15       2.77   0.86  48(52) 18(19) 12(13)  9( 9)  4( 4)    0       91
 25 8/16-->8/22      2.49   0.73  46(51) 19(21) 16(17)  6( 6)  2( 2)    0       89
 26 8/23-->8/29      2.14   0.74  52(55) 17(18) 13(13) 11(11)  1( 1)    0       94
 27 8/30-->9/5       3.79   0.89  42(46) 22(24) 16(17)  6( 6)  4( 4)    1       90
 28 9/6-->9/12       3.11   0.86  36(48)  8(10) 17(22) 11(14)  3( 4)    0       75
 29 9/13-->9/19      5.41   0.86  35(40) 22(25) 19(22)  9(10)  1( 1)    0       86
 30 9/20-->9/26      2.62   0.58  62(65) 17(17) 11(11)  4( 4)  1( 1)    0       95
 31 9/27-->10/3      2.30   0.53  43(58) 12(16) 15(20)  3( 4)  1( 1)    0       74
 32 10/4-->10/10     3.71   0.70  41(56) 13(17)  9(12)  7( 9)  3( 4)    0       73
 33 10/11-->10/17    2.40   0.50  34(59)  9(15)  7(12)  4( 7)  3( 5)    0       57
 34 10/18-->10/24    1.45   0.44  40(58) 11(16) 14(20)  3( 4)  0( 0)    0       68
 35 10/25-->10/31    2.00   0.45  31(54) 10(17)  8(14)  7(12)  1( 1)    0       57
 36 11/1-->11/7      1.41   0.31  30(62)  7(14)  6(12)  5(10)  0( 0)    0       48
 37 11/8-->11/14     1.59   0.29  29(65)  6(13)  4( 9)  5(11)  0( 0)    0       44
 38 11/15-->11/21    1.51   0.44  37(60)  6( 9) 13(21)  5( 8)  0( 0)    0       61
 39 11/22-->11/28    0.96   0.17  42(79)  7(13)  4( 7)  0( 0)  0( 0)    0       53
 40 11/29-->12/5     2.15   0.19  42(79)  7(13)  2( 3)  1( 1)  1( 1)    0       53
 41 12/6-->12/12     1.21   0.17  39(81)  6(12)  2( 4)  1( 2)  0( 0)    0       48
 42 12/13-->12/19    1.19   0.21  43(81)  3( 5)  6(11)  1( 1)  0( 0)    0       53
 43 12/20-->12/26    0.85   0.12  44(86)  5( 9)  2( 3)  0( 0)  0( 0)    0       51
 44 12/27-->1/2      1.37   0.21  41(75)  9(16)  3( 5)  1( 1)  0( 0)    0       54
 45 1/3-->1/9        0.48   0.10  37(84)  7(15)  0( 0)  0( 0)  0( 0)    0       44
 46 1/10-->1/16      0.92   0.16  45(84)  3( 5)  5( 9)  0( 0)  0( 0)    2       53
 47 1/17-->1/23      0.72   0.17  48(80)  8(13)  4( 6)  0( 0)  0( 0)    3       60
 48 1/24-->1/30      0.65   0.12  51(86)  7(11)  1( 1)  0( 0)  0( 0)    1       59
 49 1/31-->2/6       0.59   0.12  38(84)  6(13)  1( 2)  0( 0)  0( 0)    1       45
 50 2/7-->2/13       0.61   0.14  41(83)  4( 8)  4( 8)  0( 0)  0( 0)    0       49
 51 2/14-->2/20      1.64   0.27  52(76) 10(14)  5( 7)  1( 1)  0( 0)    0       68
 52 2/21-->2/27      0.85   0.17  50(84)  3( 5)  6(10)  0( 0)  0( 0)    0       59
 53 2/28-->2/29      1.47   0.05   9(81)  1( 9)  0( 0)  1( 9)  0( 0)    0       11
 ANNUAL TOTALS      12.02   2510(60)692(16)603(14)283( 6) 72( 1)    9     4160
 23  0.51  0.29  2.28  1.08  1.25  1.71  0.73  0.83  0.77  0.90  0.05  0.08
 24  0.32  0.16  1.54  0.85  1.67  2.74  1.07  1.22  1.00  0.62  0.24  0.76
 25  0.20  0.71  0.62  0.89  1.82  3.16  1.46  1.86  0.65  0.33  0.61  0.44
 26  0.27  0.56  1.82  1.35  2.21  1.07  1.18  1.45  2.62  1.04  0.37  0.22
 27  0.40  0.73  1.25  3.80  1.65  2.03  1.37  1.13  0.87  1.35  0.96  1.37
 28  0.38  1.47  1.01  2.92  1.97  1.18  0.67  1.29  2.30  0.45  0.55  0.87
 29  0.65******  1.05  1.44  1.10  2.44  4.00  2.14  1.00  1.16  0.40  0.68
 30  0.07******  0.89  1.06  0.86  1.30  1.12  3.79  1.04  2.00  2.15  0.46
 31  0.24******  0.96******  2.06******  0.90  2.94******  1.14******  0.34
 
 RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) DURING 1951-1998 FOR STATION NUMBER 1277
     JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1 33   3  47   3  40   5  51   7  40   5  35  10  32   8  37  13  34  10  37   6  35   3  36   4
  2 35   3  47   5  38   5  46   7  38   8  35   6  29  13  31  13  40  10  43   6  42   5  36   5
  3 35   6  36   6  41   5  45   7  41   6  39  10  38  12  32  11  37   8  36   6  32   5  34   4
  4 30   4  36   3  41   4  44   8  43   6  36   9  31  10  35   9  37  11  38   7  35   3  38   5
  5 34   3  40   5  37   4  54   5  35   9  42   8  32   9  32  10  33   8  36   4  37   4  35   3
  6 40   3  36   5  43   5  40   6  39  12  34   9  31  15  31   8  33  13  37   6  32   4  32   4
  7 35   5  36   4  43   3  55   6  45   5  37   9  31  16  39   8  41  13  42   7  34   4  41   4
  8 38   6  36   5  41   4  41   3  50   9  35   7  30  12  31  11  35   9  36   4  40   5  35   5
  9 31   6  38   3  36   6  40   7  36   9  36   7  31  12  36   6  36   9  41   7  36   3  35   4
 10 37   8  35   3  40   5  47   3  44   8  39  12  32  10  32   9  39   7  46   7  38   3  45   4
 11 41   5  37   4  37   3  47   3  35   3  33   2  31  10  32   8  36   8  40   6  35   6  49   3
 12 39   3  44   5  42   5  53   6  37   6  37   8  28  10  36   8  35   7  38   7  35   3  36   4
 13 32   4  43   6  37   4  40   6  38  10  35  11  34  11  36   7  39   5  41   6  37   3  35   4
 14 36   5  34   6  43   6  47   2  37   5  34  11  34   9  33   9  36   8  44   5  31   7  40   4
 15 46   5  34   3  36   7  41   3  41   7  31  10  32   8  34  11  38   8  39   8  39   7  35   2
 16 47   6  38   5  42   5  45  12  47   5  37  10  34  12  32  12  40   7  37   7  35   5  43   6
 17 41   7  36   4  36   3  41   6  40   9  41   7  34  12  30   9  35   9  38   4  35   5  37   3
 18 54   4  48   3  42   2  42   9  36   4  38  10  32  13  30  11  39   8  40   6  34   3  36   4
 19 39   6  40   3  42   4  49   5  45  10  34  11  31  12  31  14  39   7  41   4  40   3  34   5
 20 48   5  43   5  43   6  41   7  40  11  37  12  33  13  35   8  36   7  55   5  36   2  33   3
 21 37   2  57   5  43   5  42   5  33   7  37  11  31   5  33  10  41   7  43   5  35   4  46   4
 22 44   4  44   4  40   5  39   9  37   9  36   7  31   9  37  14  42   9  37   5  42   7  35   4
 23 36   7  35   5  39  10  39   9  36   9  38   8  32   9  32   8  46   8  38   3  33   5  40   5
 24 43   6  46   6  45   4  42  11  37  11  33  12  33  11  33   3  41   8  44   5  36   2  36   4
 25 40   6  38   4  38   6  41  13  37   5  36  16  34  14  36   7  39  10  38   6  42   4  36   6
 26 44   5  41   5  49   1  43   8  33   9  34   5  35  14  35   8  37  10  40   8  34   5  36   7
 27 33   5  31   5  53   6  36   9  34   6  32  11  32   9  34  11  37  10  36   6  43   5  33   6
 28 43   7  36   4  40   6  48   7  34   6  38   9  34  12  34   8  42   8  39   6  40   3  39   3
 29 44   6  **  **  39   6  41   8  37   4  32   7  32  12  38   6  40   7  39   4  40   4  46   4
 30 43   7  **  **  45   6  39   5  38  10  36   6  30  11  32  10  44  11  39   5  34   5  40   2
 31 44   5  **  **  52   6  **  **  34   9  **  **  36  11  32  10  **  **  37   3  **  **  31   3
 
 DAILY  MEAN  HIGHS AND LOWS OCCURRING DURING 1951-1998 FOR STATION NUMBER 1277
     JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1 29  12  31  11  41  20  55  32  66  42  75  52  83  62  84  62  79  58  72  46  54  35  40  22
  2 30  11  29  10  40  21  56  33  68  43  76  52  84  62  84  63  81  59  72  46  52  32  39  22
  3 28  10  29  10  38  20  55  31  68  44  77  53  84  62  84  63  80  58  70  45  51  32  39  21
  4 27  10  31  12  39  20  54  31  69  46  78  56  84  62  83  62  79  57  69  44  49  29  39  20
  5 28   8  30  12  38  20  55  31  70  47  79  56  84  62  83  62  79  56  68  45  50  30  39  20
  6 26   8  31  12  40  19  59  33  68  45  80  57  84  62  82  62  80  57  67  44  49  30  33  17
  7 24   6  30  12  39  18  60  34  69  45  80  58  85  63  83  62  81  57  66  42  50  30  33  18
  8 27   8  31  12  39  19  57  34  71  46  80  56  85  63  84  62  79  56  67  43  50  29  32  16
  9 24   8  31  13  42  21  56  32  70  46  78  56  84  62  83  61  78  56  64  41  48  29  33  15
 10 25   6  33  15  43  23  58  34  70  46  79  57  84  62  83  61  78  54  65  40  49  28  34  15
 11 27   8  31  13  44  24  59  36  70  47  80  58  85  63  81  59  78  53  67  43  48  28  33  15
 12 28  11  33  13  43  25  57  35  70  46  81  58  85  64  82  60  77  54  68  43  47  27  33  14
 13 30  10  36  15  44  25  58  35  71  46  82  59  86  64  83  61  75  53  66  43  48  29  33  15
 14 30  11  35  16  44  24  59  36  71  49  82  60  85  63  83  61  73  51  67  43  47  27  32  14
 15 28   8  32  15  43  23  63  36  72  48  80  58  84  62  83  61  74  50  66  42  48  28  32  14
 16 28   8  34  13  44  24  64  39  73  50  81  58  85  63  83  61  72  51  65  41  46  27  33  13
 17 28  10  37  16  45  26  64  40  74  50  81  59  87  64  84  62  73  51  64  40  48  28  31  14
 18 29  10  37  19  46  27  64  40  74  51  82  60  86  65  83  62  74  53  60  39  45  27  32  13
 19 28   9  36  17  47  27  64  41  75  51  83  60  87  65  83  61  74  52  61  37  45  26  31  14
 20 27   8  37  18  47  26  63  40  75  50  83  60  85  64  82  60  71  49  61  39  44  27  29  11
 21 28  10  38  17  46  24  63  40  75  51  82  59  84  63  82  60  71  48  62  39  44  25  29  12
 22 31  11  37  18  49  26  64  40  74  52  82  59  84  63  82  61  70  47  63  40  44  25  30  14
 23 30  10  38  19  48  27  66  40  74  52  82  59  84  63  81  61  68  45  61  39  41  24  31  14
 24 30  11  37  17  48  26  66  41  75  51  82  59  85  63  81  60  70  46  60  38  42  22  30  12
 25 28  11  39  18  48  27  67  42  74  52  84  61  85  63  83  60  72  48  60  38  43  24  30  12
 26 26   8  41  20  51  27  67  43  73  52  83  61  85  62  83  61  73  48  60  37  40  22  32  13
 27 26   8  40  22  55  30  66  42  73  52  84  61  84  63  83  61  72  46  60  38  37  20  32  15
 28 28   8  39  21  54  31  65  40  75  53  85  62  84  62  82  59  72  46  58  35  36  17  32  16
 29 29   9  **  **  49  30  65  43  76  54  85  63  84  62  83  61  71  47  58  34  37  20  30  12
 30 30   8  **  **  53  30  65  42  76  53  83  61  84  62  82  61  72  46  56  36  38  20  29  11
 31 32  10  **  **  55  31  **  **  75  53  **  **  84  62  81  58  **  **  55  36  **  **  29  11
  
  # OF DAYS EACH YEAR WHERE MIN >=32 F  1951-1998 FOR STATION # 1277
   51  52  53  54  55  56  57  58  59  60  61  62  63  64  65  66  67  68  69  70
  204 208 214 218 217 206 213 224 208 211 200 221 230 220 220 217 212 220 206 195
 
   71  72  73  74  75  76  77  78  79  80  81  82  83  84  85  86  87  88  89  90
  218 212 234 223 212 210 230 214 210 213 235 218 210 210 214 216 224 216 215 225
 
   91  92  93  94  95  96  97  98
  227 223 211 234 224 211 222 250
  
 MEAN=218
 
 LENGTH OF SEASON FOR STATION NUMBER 1277   BASE TEMP=32
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113           9    28 271          158
   1952   4    15 106          10     5 279          173
   1953   5    13 133          10    27 300          167
   1954   5     9 129          10    16 289          160
   1955   4     7  97          10    17 290          193
   1956   4    30 121           9    30 274          153
   1957   4    14 104          10    24 297          193
   1958   4    29 119          10    10 283          164
   1959   5    15 135          10     9 282          147
   1960   4    30 121          10    19 293          172
   1961   5     9 129           9    28 271          142
   1962   4    17 107          10    23 296          189
   1963   5    22 142          10    29 302          160
   1964   4     9 100          10     9 283          183
   1965   4    28 118           9    24 267          149
   1966   5    10 130          10     1 274          144
   1967   5     4 124           9    28 271          147
   1968   5     8 129          10     4 278          149
   1969   5    11 131          10     8 281          150
   1970   5     2 122          10     9 282          160
   1971   5    12 132          10    10 283          151
   1972   4    25 116           9    30 274          158
   1973   5    15 135          10    29 302          167
   1974   4    23 113           9    22 265          152
   1975   4    20 110          10     1 274          164
   1976   5     3 124          10     6 280          156
   1977   4     6  96          10     6 279          183
   1978   5     2 122          10     4 277          155
   1979   5     4 124          10    13 286          162
   1980   5     8 129          10     3 277          148
   1981   5    10 130          10     2 275          145
   1982   4    22 112          10    16 289          177
   1983   5    15 135           9    21 264          129
   1984   5     1 122           9    26 270          148
   1985   4     9  99           9    26 269          170
   1986   4    22 112          10     6 279          167
   1987   4     6  96          10     3 276          180
   1988   4    28 119          10     4 278          159
   1989   5     6 126           9    23 266          140
   1990   5     1 121          10    10 283          162
   1991   4    10 100           9    19 262          162
   1992   4    27 118          10    15 289          171
   1993   4    20 110          10     9 282          172
   1994   5     1 121          10    25 298          177
   1995   4    27 117           9    22 265          148
   1996   4    27 118          10     3 277          159
   1997   5    13 133          10    14 287          154
   1998   4     4  94          11     3 307          213
             MEAN=118              MEAN=280     MEAN=162
 
 LENGTH OF SEASON FOR STATION NUMBER 1277   BASE TEMP=30
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113           9    28 271          158
   1952   4    13 104          10     6 280          176
   1953   4    20 110          10    27 300          190
   1954   5     7 127          10    18 291          164
   1955   4     7  97          10    24 297          200
   1956   4    30 121           9    30 274          153
   1957   4    14 104          10    25 298          194
   1958   4    29 119          10    26 299          180
   1959   5    15 135          10     9 282          147
   1960   4    30 121          10    19 293          172
   1961   5     1 121          10     1 274          153
   1962   4    16 106          10    23 296          190
   1963   5    22 142          10    29 302          160
   1964   4     9 100          10     9 283          183
   1965   4    16 106           9    24 267          161
   1966   5     9 129          10     1 274          145
   1967   5     4 124           9    28 271          147
   1968   5     8 129          10     4 278          149
   1969   4     6  96          10     8 281          185
   1970   5     2 122          10     9 282          160
   1971   4    29 119          10    31 304          185
   1972   4     9 100           9    30 274          174
   1973   4    28 118          10    29 302          184
   1974   4    16 106           9    22 265          159
   1975   4    20 110          10     1 274          164
   1976   5     3 124          10     6 280          156
   1977   4     6  96          10     6 279          183
   1978   4    21 111          10     7 280          169
   1979   4    28 118          10    13 286          168
   1980   5     8 129          10     3 277          148
   1981   5    10 130          10     2 275          145
   1982   4    22 112          10    20 293          181
   1983   4    18 108           9    21 264          156
   1984   4     1  92           9    26 270          178
   1985   4     9  99          10     1 274          175
   1986   4    22 112          10    13 286          174
   1987   4     5  95          10     3 276          181
   1988   4    27 118          10     4 278          160
   1989   4    12 102           9    23 266          164
   1990   5     1 121          10    18 291          170
   1991   4    10 100           9    19 262          162
   1992   4    22 113          10    15 289          176
   1993   4     5  95          10     9 282          187
   1994   5     1 121          10    25 298          177
   1995   4    12 102           9    22 265          163
   1996   4    23 114          10    30 304          190
   1997   5    13 133          10    21 294          161
   1998   4     4  94          11     5 309          215
             MEAN=112              MEAN=283     MEAN=170
 
 LENGTH OF SEASON FOR STATION NUMBER 1277   BASE TEMP=28
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    22 112           9    28 271          159
   1952   4    11 102          10     6 280          178
   1953   4    20 110          10    27 300          190
   1954   5     7 127          10    30 303          176
   1955   4     7  97          10    24 297          200
   1956   4    30 121          11     7 312          191
   1957   4    14 104          10    25 298          194
   1958   4    29 119          10    26 299          180
   1959   5    15 135          10     9 282          147
   1960   4    30 121          10    19 293          172
   1961   4    17 107          10    20 293          186
   1962   4    16 106          10    25 298          192
   1963   4    23 113          10    29 302          189
   1964   4     8  99          10     9 283          184
   1965   4    16 106           9    24 267          161
   1966   5     1 121          10    16 289          168
   1967   5     3 123           9    28 271          148
   1968   4    25 116          10     4 278          162
   1969   4     6  96          10    14 287          191
   1970   4    11 101          10    10 283          182
   1971   4    14 104          10    31 304          200
   1972   4     8  99          10    18 292          193
   1973   4    28 118          10    29 302          184
   1974   4    15 105          10     2 275          170
   1975   4    20 110          10     1 274          164
   1976   5     3 124          10     6 280          156
   1977   4     6  96          10     9 282          186
   1978   4    21 111          10     7 280          169
   1979   4    28 118          10    13 286          168
   1980   5     8 129          10     3 277          148
   1981   4    15 105          10    19 292          187
   1982   4    22 112          10    20 293          181
   1983   4    18 108          10    14 287          179
   1984   4     1  92           9    26 270          178
   1985   4     9  99          11     2 306          207
   1986   4    22 112          10    13 286          174
   1987   4     4  94          10    11 284          190
   1988   4    27 118          10     4 278          160
   1989   4    12 102          10    18 291          189
   1990   4    17 107          10    18 291          184
   1991   4    10 100          10    19 292          192
   1992   4    22 113          10    17 291          178
   1993   4     5  95          10    10 283          188
   1994   4     7  97          10    26 299          202
   1995   4     5  95           9    22 265          170
   1996   4    23 114          10    30 304          190
   1997   4    17 107          10    26 299          192
   1998   3    24  83          11     6 310          227
             MEAN=108              MEAN=288     MEAN=180
 
 LENGTH OF SEASON FOR STATION NUMBER 1277   BASE TEMP=26
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    19 109          10    31 304          195
   1952   4    11 102          10     6 280          178
   1953   4    20 110          11     5 309          199
   1954   4     8  98          10    30 303          205
   1955   3    29  88          10    31 304          216
   1956   4    24 115          11     8 313          198
   1957   4    14 104          10    25 298          194
   1958   4    29 119          10    30 303          184
   1959   4     9  99          10    17 290          191
   1960   4    30 121          10    19 293          172
   1961   4    16 106          10    26 299          193
   1962   4    15 105          10    25 298          193
   1963   4     4  94          11     2 306          212
   1964   4     8  99          10     9 283          184
   1965   4    16 106          10    24 297          191
   1966   4    21 111          10    16 289          178
   1967   5     3 123          10    11 284          161
   1968   4    25 116          11     7 312          196
   1969   3    31  90          10    14 287          197
   1970   4     4  94          10    10 283          189
   1971   4     6  96          10    31 304          208
   1972   4     8  99          10    18 292          193
   1973   4    28 118          10    29 302          184
   1974   4     8  98          10     7 280          182
   1975   4    11 101          10    25 298          197
   1976   5     3 124          10    16 290          166
   1977   4     6  96          10     9 282          186
   1978   4    21 111          10     7 280          169
   1979   4     6  96          10    13 286          190
   1980   5     8 129          10     3 277          148
   1981   3    20  79          10    22 295          216
   1982   4    21 111          10    20 293          182
   1983   4    18 108          11    10 314          206
   1984   3    30  90           9    26 270          180
   1985   4     9  99          11     2 306          207
   1986   4    15 105          10    13 286          181
   1987   4     4  94          10    11 284          190
   1988   4    19 110          11    10 315          205
   1989   4    12 102          10    19 292          190
   1990   4    17 107          11     4 308          201
   1991   3    30  89          10    19 292          203
   1992   4    22 113          10    17 291          178
   1993   4     4  94          10    29 302          208
   1994   4     7  97          10    26 299          202
   1995   4     5  95          11     2 306          211
   1996   4     9 100          10    30 304          204
   1997   4    17 107          10    26 299          192
   1998   3    24  83          11     6 310          227
             MEAN=103              MEAN=295     MEAN=192
 
 LENGTH OF SEASON FOR STATION NUMBER 1277   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   3    25  84          10    31 304          220
   1952   4    10 101          10     6 280          179
   1953   4    18 108          11     5 309          201
   1954   4     4  94          10    31 304          210
   1955   3    28  87          11     3 307          220
   1956   4    24 115          11     8 313          198
   1957   4    14 104          10    25 298          194
   1958   4    29 119          10    30 303          184
   1959   4     9  99          11     5 309          210
   1960   4    10 101          10    19 293          192
   1961   4    16 106          11     2 306          200
   1962   4    15 105          10    25 298          193
   1963   4     4  94          11     2 306          212
   1964   3    31  91          10    20 294          203
   1965   3    30  89          10    24 297          208
   1966   4    21 111          11     1 305          194
   1967   5     3 123          10    28 301          178
   1968   4    25 116          11     8 313          197
   1969   3    31  90          10    14 287          197
   1970   4     4  94          10    10 283          189
   1971   4     6  96          11     6 310          214
   1972   4     8  99          10    18 292          193
   1973   4    28 118          11     5 309          191
   1974   4     8  98          11     4 308          210
   1975   4     3  93          11    13 317          224
   1976   5     3 124          10    16 290          166
   1977   4     6  96          10    12 285          189
   1978   3    26  85          10     7 280          195
   1979   4     6  96          10    13 286          190
   1980   3    26  86          10    26 300          214
   1981   3    20  79          10    22 295          216
   1982   4     9  99          10    21 294          195
   1983   4    18 108          11    23 327          219
   1984   3    30  90           9    29 273          183
   1985   4     9  99          11    10 314          215
   1986   4    14 104          10    13 286          182
   1987   4     4  94          10    11 284          190
   1988   4    19 110          11    17 322          212
   1989   4    12 102          10    19 292          190
   1990   4    11 101          11     5 309          208
   1991   3    30  89          10    19 292          203
   1992   4    12 103          10    18 292          189
   1993   4     2  92          10    29 302          210
   1994   4     6  96          11    19 323          227
   1995   4     5  95          11     2 306          211
   1996   4     6  97          10    30 304          207
   1997   4    17 107          10    27 300          193
   1998   3    15  74          11     6 310          236
             MEAN= 99              MEAN=300     MEAN=201
 
 THESE ARE THE MONTHLY AVG. MAX TEMPS 1951-1998 FOR STATION #1277
 YEAR    JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
  
 1951   27.9  36.0  36.3  52.4  70.8  72.3  80.4  80.4  68.7  60.5  41.5  28.2  54.6
 1952   29.2  39.7  39.0  59.2  68.5  85.0  83.7  77.8  76.8  63.0  47.7  31.7  58.4
 1953   29.8  35.1  46.7  53.1  69.1  85.1  85.7  83.7  79.5  71.1  52.5  39.7  60.9
 1954   28.8  47.6  39.7  63.1  66.2  80.9  88.7  80.4  77.9  58.9  53.7  37.7  60.3
 1955   30.6  27.7  43.4  70.0  76.5  77.3  91.7  90.5  79.5  67.1  40.8  29.2  60.4
 1956   27.5  33.4  45.8  58.4  73.1  88.3  83.2  85.5  79.1  72.7  46.2  38.6  61.0
 1957   24.4  39.0  46.2  59.7  68.4  78.3  87.8  83.1  70.7  58.2  43.2  42.8  58.5
 1958   31.5  27.0  40.0  59.7  75.3  77.8  78.5  83.3  77.1  68.3  51.9  34.7  58.8
 1959   26.3  30.9  45.7  61.0  70.9  81.8  83.0  85.6  72.7  58.3  39.2  41.4  58.1
 1960   25.0  24.4  27.9  61.5  71.1  76.4  83.1  82.5  75.3  66.0  51.4  35.0  56.7
 1961   32.0  38.2  44.0  55.7  69.3  79.7  84.2  82.9  70.7  66.1  44.2  27.0  57.8
 1962   25.4  29.8  35.9  61.9  77.7  78.5  82.1  82.5  71.4  65.1  49.9  35.1  57.9
 1963   19.4  33.4  49.8  65.2  71.3  83.7  85.5  81.3  76.1  73.7  53.8  26.3  60.0
 1964   37.8  39.6  43.0  61.5  77.1  79.8  87.9  79.0  72.9  65.5  50.1  31.0  60.4
 1965   29.8  30.3  31.1  61.8  76.3  80.1  84.5  82.1  66.7  67.7  49.5  42.2  58.5
 1966   22.5  35.9  51.8  55.0  72.4  79.3  87.2  80.5  72.9  67.2  48.1  34.2  58.9
 1967   31.3  36.0  54.4  64.6  68.5  77.7  82.7  82.4  73.5  61.7  46.9  36.8  59.7
 1968   30.1  33.9  59.6  65.1  68.4  85.0  84.5  83.2  73.7  64.4  44.3  28.7  60.1
 1969   22.1  31.2  35.1  64.0  73.5  78.1  84.5  84.5  76.2  58.4  49.5  30.5  57.3
 1970   21.5  40.7  39.5  63.9  77.7  82.6  86.9  87.4  77.1  59.8  44.9  35.3  59.8
 1971   24.5  31.1  42.5  64.0  69.9  86.0  83.0  84.3  78.7  68.3  46.7  33.4  59.4
 1972   26.6  30.4  48.9  61.3  71.6  83.2  81.8  81.5  73.6  60.0  40.4  26.2  57.1
 1973   30.6  33.8  50.0  60.8  71.6  84.2  84.7  85.5  72.3  68.7  46.5  29.0  59.8
 1974   27.9  39.7  52.3  64.8  70.9  80.5  92.2  79.6  72.8  67.1  47.2  34.4  60.8
 1975   29.3  27.4  37.6  55.0  76.3  79.7  87.7  87.5  71.4  71.3  49.7  34.2  58.9
 1976   33.6  47.0  47.8  66.5  72.3  83.3  88.4  88.9  80.1  60.3  43.9  35.0  62.3
 1977   20.6  42.9  53.5  68.2  78.2  84.9  88.7  81.1  75.8  62.0  45.4  30.0  60.9
 1978   17.1  20.9  43.5  58.8  71.9  83.4  85.6  83.6  80.6  64.0  44.1  27.7  56.8
 1979   14.1  21.6  41.2  57.3  72.0  83.1  85.2  84.1  78.7  64.8  43.8  41.5  57.3
 1980   31.4  29.8  44.2  65.4  74.4  82.3  90.5  85.1  79.7  62.8  52.5  35.4  61.1
 1981   36.7  39.8  54.6  70.5  71.6  85.8  84.6  81.3  78.7  60.0  50.0  30.6  62.0
