 
 THIS IS FOR STATION NUMBER 7669 1951-> 1998
                                 # OF PRECIPITATION EVENTS - % IN PARENS
 CL                   MAX   MEAN  0.01-  0.26-  0.51-  1.01-          # OF DAYS
 WK    TIME PERIOD    VAL   RAIN    0.25   0.51   1.00   2.00  >2.01 MISSING TOTAL
  1 3/1-->3/7        1.37   0.47  50(62) 13(16) 14(17)  3( 3)  0( 0)   28       80
  2 3/8-->3/14       1.46   0.41  53(68)  8(10) 13(16)  3( 3)  0( 0)   29       77
  3 3/15-->3/21      1.66   0.48  48(60) 14(17) 14(17)  3( 3)  0( 0)   28       79
  4 3/22-->3/28      1.53   0.51  48(62)  9(11) 13(16)  7( 9)  0( 0)   28       77
  5 3/29-->4/4       1.74   0.61  59(64) 15(16) 10(10)  8( 8)  0( 0)   16       92
  6 4/5-->4/11       1.30   0.52  51(58) 20(22) 13(14)  3( 3)  0( 0)    7       87
  7 4/12-->4/18      2.94   0.81  58(55) 22(21) 17(16)  5( 4)  2( 1)    7      104
  8 4/19-->4/25      2.67   0.64  58(59) 22(22) 10(10)  6( 6)  1( 1)    7       97
  9 4/26-->5/2       1.60   0.90  72(57) 19(15) 23(18) 11( 8)  0( 0)    9      125
 10 5/3-->5/9        1.75   0.89  54(49) 22(20) 24(21) 10( 9)  0( 0)   14      110
 11 5/10-->5/16      2.30   0.75  49(49) 28(28) 17(17)  3( 3)  3( 3)   14      100
 12 5/17-->5/23      2.23   1.12  63(50) 25(20) 20(16) 14(11)  2( 1)   10      124
 13 5/24-->5/30      4.48   1.22  79(58) 19(14) 23(17)  8( 5)  5( 3)    7      134
 14 5/31-->6/6       3.23   0.79  66(57) 24(20) 16(13)  7( 6)  2( 1)    1      115
 15 6/7-->6/13       2.79   1.08  67(53) 21(16) 25(19) 12( 9)  1( 0)    0      126
 16 6/14-->6/20      2.19   1.05  46(45) 20(19) 15(14) 18(17)  2( 1)    2      101
 17 6/21-->6/27      2.71   1.13  54(47) 24(21) 21(18)  8( 7)  7( 6)    2      114
 18 6/28-->7/4       3.80   1.10  33(41) 12(15) 17(21) 14(17)  4( 5)    4       80
 19 7/5-->7/11       5.20   1.20  59(52) 16(14) 21(18) 13(11)  4( 3)    7      113
 20 7/12-->7/18      5.00   0.96  40(47) 10(11) 21(24) 12(14)  2( 2)    7       85
 21 7/19-->7/25      8.75   1.48  50(50) 11(11) 13(13) 18(18)  8( 8)    7      100
 22 7/26-->8/1       7.10   0.76  46(60) 10(13) 10(13)  7( 9)  3( 3)    6       76
 23 8/2-->8/8        3.16   0.94  55(52) 17(16) 19(18) 12(11)  1( 0)    0      104
 24 8/9-->8/15       3.48   0.91  52(50) 23(22) 16(15)  7( 6)  4( 3)    0      102
 25 8/16-->8/22      2.82   0.98  34(39) 20(22) 19(21) 10(11)  4( 4)    0       87
 26 8/23-->8/29      4.32   0.88  45(52) 13(15) 14(16) 10(11)  3( 3)    0       85
 27 8/30-->9/5       4.17   1.01  56(58)  9( 9) 15(15) 12(12)  4( 4)   10       96
 28 9/6-->9/12       4.16   0.83  45(56) 10(12) 14(17)  7( 8)  4( 5)   14       80
 29 9/13-->9/19      2.20   0.86  44(47) 16(17) 21(22) 11(11)  1( 1)   14       93
 30 9/20-->9/26      3.01   0.83  45(51) 18(20) 15(17)  7( 7)  3( 3)   14       88
 31 9/27-->10/3      2.11   0.47  45(65)  8(11) 10(14)  5( 7)  1( 1)   11       69
 32 10/4-->10/10     1.86   0.72  40(49) 17(20) 12(14) 12(14)  0( 0)    7       81
 33 10/11-->10/17    3.85   0.64  40(61)  8(12)  7(10)  8(12)  2( 3)    7       65
 34 10/18-->10/24    2.08   0.51  45(62) 13(18)  9(12)  3( 4)  2( 2)    7       72
 35 10/25-->10/31    3.28   0.63  40(53) 15(20) 10(13)  9(12)  1( 1)    7       75
 36 11/1-->11/7      1.99   0.51  42(61) 11(16)  7(10)  8(11)  0( 0)   14       68
 37 11/8-->11/14     1.68   0.32  40(68)  6(10)  9(15)  3( 5)  0( 0)   14       58
 38 11/15-->11/21    2.10   0.50  34(53) 15(23)  6( 9)  7(11)  1( 1)   14       63
 39 11/22-->11/28    1.22   0.24  42(73)  9(15)  5( 8)  1( 1)  0( 0)   14       57
 40 11/29-->12/5     1.71   0.32  45(73)  7(11)  5( 8)  4( 6)  0( 0)   14       61
 41 12/6-->12/12     0.83   0.21  51(83)  4( 6)  6( 9)  0( 0)  0( 0)   15       61
 42 12/13-->12/19    1.22   0.21  46(79)  7(12)  4( 6)  1( 1)  0( 0)   14       58
 43 12/20-->12/26    0.90   0.17  36(78)  4( 8)  6(13)  0( 0)  0( 0)   14       46
 44 12/27-->1/2      1.13   0.25  52(76) 12(17)  3( 4)  1( 1)  0( 0)   15       68
 45 1/3-->1/9        1.24   0.17  35(77)  7(15)  2( 4)  1( 2)  0( 0)   15       45
 46 1/10-->1/16      0.92   0.13  34(85)  2( 5)  4(10)  0( 0)  0( 0)   15       40
 47 1/17-->1/23      0.71   0.19  37(72)  9(17)  5( 9)  0( 0)  0( 0)   16       51
 48 1/24-->1/30      0.79   0.15  34(75)  8(17)  3( 6)  0( 0)  0( 0)   14       45
 49 1/31-->2/6       1.43   0.26  43(72)  9(15)  6(10)  1( 1)  0( 0)   14       59
 50 2/7-->2/13       1.03   0.16  33(73) 10(22)  1( 2)  1( 2)  0( 0)   14       45
 51 2/14-->2/20      2.12   0.23  43(76)  6(10)  6(10)  0( 0)  1( 1)   18       56
 52 2/21-->2/27      1.27   0.22  47(77) 10(16)  3( 4)  1( 1)  0( 0)   14       61
 53 2/28-->2/29      0.86   0.05   9(75)  2(16)  1( 8)  0( 0)  0( 0)    2       12
 ANNUAL TOTALS       8.75   2492(58)709(16)633(14)335( 7) 78( 1)  581     4247
 23  0.30  0.28  1.03  1.18  3.22  0.89  4.09  1.43  1.80  1.70  0.30  0.58
 24  0.53  0.22  0.64  2.67  1.39  2.26  2.80  1.94  1.93  0.20  0.59  0.90
 25  0.26  1.27  0.91  1.41  1.45  2.17  1.09  2.72  0.64  0.57  0.90  0.38
 26  0.56  0.31  1.53  1.31  4.48  2.71  7.10  0.90  3.01  1.38  0.57  0.08
 27  0.40  0.40  1.09  1.53  2.10  2.27  0.97  1.90  0.80  0.87  1.22  0.98
 28  0.05  0.86  1.15  1.13  4.01  2.79  1.11  4.32  2.11  1.12  0.61  1.13
 29  0.79******  1.72  1.58  1.28  1.89  1.00  2.60  1.19  1.33  0.46  0.46
 30  0.12******  1.17  1.60  2.24  3.80  2.96  1.29  0.91  3.28  1.70  0.80
 31  0.73******  1.74******  1.18******  1.10  4.17******  0.62******  0.35
 
 RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) DURING 1951-1998 FOR STATION NUMBER 7669
     JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1 37   3  46   8  55   7  55   7  40   8  34   8  37   8  32  11  33  10  49   9  43   4  33   4
  2 29   4  48   5  43   5  40   6  39   9  42  11  31  15  32  15  43   9  46  10  38   6  34   3
  3 35   5  39   6  46   3  45   3  35   6  34   8  34   8  33   9  34  10  37   3  37   5  37   3
  4 37   4  37   5  40   3  49   8  40   6  35   7  30  14  39   8  38   8  44   6  33   5  35   7
  5 45   7  40   2  41   6  51   4  35   8  37  11  34  13  33  12  37   8  41  10  34   2  35   2
  6 43   3  38   3  42   7  45   6  39   8  35  12  36  12  32   7  40   7  39   7  38   6  34   4
  7 33   6  39   6  40   4  50  12  37   7  31  11  35  11  30   5  39  10  45  12  34   5  45   4
  8 38   3  35   5  37   3  41   6  39   7  33  11  30  11  32  12  44   8  42   6  37   3  31   3
  9 32   5  37   4  40   4  46   5  34  10  39   3  32  14  32  12  34   8  46   7  35   7  38   4
 10 41   7  38   5  41   4  44   9  36   8  38   8  31   8  32  12  34  10  48   9  40   5  46   3
 11 38   7  37   4  43   6  42   3  40   8  33   7  34  10  32  12  37  10  43   7  35   2  45   3
 12 36   5  42   5  48   5  47   5  35  11  31  10  32  10  31  12  41   9  42   7  50   2  37   5
 13 37   5  47   4  40   6  41   6  36   3  33   6  35   7  33  10  41   3  36   4  43   5  39   3
 14 34   5  35   7  45   3  42   4  34   8  34  15  36   9  36  11  37   8  39   7  33   2  47   4
 15 38   5  60   3  39   7  42   5  39   7  32   7  39   6  37   5  38  10  40  12  37   5  38   5
 16 39   5  36   4  41   4  40   6  40   6  35  13  34   4  33   7  40   7  39   5  34   5  44   7
 17 37   5  44   4  44   4  44   6  38   9  41  11  41   9  35   4  35   8  36   6  37   4  34   4
 18 53   5  42   4  46   1  40   8  40   8  37  15  30  13  33   6  43  11  49   5  36   6  41   3
 19 49   5  37   4  37   3  43   5  41   9  34  11  31   7  31  10  50   4  43   5  36   4  31   5
 20 47   7  42   4  43   7  45   6  39  11  34   9  33  11  37  13  43   7  51   6  36   3  35   3
 21 38   6  48   5  43   5  47   5  37  12  33  15  35   6  32  11  38   8  41   4  42   3  40   4
 22 34   5  38   3  45   7  45   9  36   6  35  14  35   7  37   6  43   8  42   6  44   4  32   3
 23 43   5  36   7  41   5  42   9  38   8  34   9  39  13  31  11  39   7  44   4  29   2  39   4
 24 54   6  47   5  52   5  41  13  38   5  39   7  32  12  32  12  39   3  46   6  37   7  46   2
 25 36   5  37   7  59   5  38   4  36   8  34  14  33  13  42  10  43   7  39   4  39   6  34   4
 26 40   6  43   6  42   3  38  12  35   9  34   6  38   7  35  10  42   8  47   6  36   5  35   6
 27 36   5  35   4  41   5  35   7  32   6  38   5  34  12  35  10  47   7  37   8  43   4  35   6
 28 53   4  39   7  40   7  37   6  38   3  39  14  39  12  38  11  44  11  35   7  42   3  43   3
 29 45   6  **  **  39   5  39   4  42   6  31  14  35  15  37   7  41   7  45   7  32   4  48   4
 30 42   5  **  **  43   6  44   4  32   8  33  10  36  14  35  12  41   8  38   5  36   3  38   5
 31 46   9  **  **  48   5  **  **  39   6  **  **  36  12  38  14  **  **  42   5  **  **  38   2
 
 DAILY  MEAN  HIGHS AND LOWS OCCURRING DURING 1951-1998 FOR STATION NUMBER 7669
     JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1 32  15  36  15  46  22  60  35  69  46  77  55  86  65  87  64  84  61  76  49  58  37  43  25
  2 33  15  34  14  46  25  59  36  71  46  79  55  88  65  88  65  84  61  76  49  56  36  44  25
  3 33  14  33  14  44  23  59  35  71  47  80  57  87  65  87  65  83  60  74  49  54  35  45  25
  4 32  12  35  15  43  22  58  34  71  49  80  58  87  65  87  64  82  59  73  47  53  33  43  24
  5 32  13  35  15  43  23  58  34  73  49  82  58  87  64  87  64  82  58  72  47  52  32  43  25
  6 31  12  34  15  45  23  62  35  72  49  82  59  87  64  86  64  83  59  69  47  53  33  39  22
  7 28  10  34  15  44  22  64  38  71  49  83  60  87  65  85  64  84  60  70  45  54  32  38  22
  8 30  11  35  16  45  24  61  38  73  49  82  59  88  66  87  64  83  59  70  45  53  32  36  20
  9 31  12  35  16  47  25  59  36  73  49  81  59  88  65  86  64  81  58  69  44  52  32  37  18
 10 29  10  38  19  49  27  61  37  74  50  81  59  87  64  86  63  81  56  69  43  54  31  38  20
 11 31  12  38  16  49  28  64  39  73  50  82  60  88  66  85  62  80  56  70  44  51  31  38  19
 12 32  13  38  17  50  27  60  39  74  50  83  61  88  67  85  62  80  55  71  45  51  30  37  18
 13 34  13  40  18  48  28  61  38  73  50  85  61  89  67  85  63  79  56  70  45  52  30  37  18
 14 34  15  40  20  50  27  62  39  74  51  85  62  89  66  86  63  77  54  72  46  51  31  37  18
 15 33  13  38  19  48  27  65  39  75  52  84  62  87  64  85  63  76  54  70  45  53  32  36  18
 16 31  11  38  17  50  28  66  42  75  53  84  61  88  65  86  64  76  53  69  43  51  31  36  17
 17 33  14  42  18  51  29  67  42  76  53  85  62  89  66  86  64  77  54  68  44  51  31  36  17
 18 32  15  42  22  51  30  67  41  76  54  86  62  90  68  86  64  78  54  65  41  50  31  36  17
 19 32  12  41  22  50  31  68  44  77  52  86  63  89  67  86  63  78  54  64  39  49  28  35  18
 20 32  12  42  22  51  30  67  44  77  54  86  63  89  67  85  63  76  52  65  41  49  29  33  16
 21 33  13  43  22  51  27  67  43  77  54  85  62  86  66  85  63  75  51  66  42  49  28  33  16
 22 35  14  42  21  55  29  66  43  76  54  84  61  86  65  85  62  74  50  66  42  49  28  35  17
 23 35  14  42  22  54  31  68  43  77  54  84  62  87  65  84  62  72  49  65  42  46  27  35  18
 24 36  15  42  21  52  30  70  44  77  54  85  62  87  65  84  62  73  49  63  40  46  26  34  15
 25 34  15  43  21  52  30  71  46  78  55  86  63  88  65  86  62  74  50  63  40  46  26  35  16
 26 31  13  45  23  54  31  71  47  76  55  86  63  88  65  87  63  77  49  64  39  45  26  36  17
 27 31  12  45  25  59  33  68  46  75  54  86  64  88  66  87  63  75  49  62  40  42  24  36  18
 28 34  12  44  24  59  35  67  43  77  55  88  64  88  65  86  62  76  49  61  37  40  20  36  19
 29 35  13  **  **  55  34  69  46  78  56  88  66  88  64  86  63  74  49  61  37  40  22  35  17
 30 33  12  **  **  56  34  69  46  78  56  87  65  88  65  87  63  75  49  61  39  42  22  33  14
 31 36  13  **  **  58  34  **  **  79  55  **  **  87  65  85  61  **  **  59  39  **  **  32  15
  
  # OF DAYS EACH YEAR WHERE MIN >=32 F  1951-1998 FOR STATION # 7669
   51  52  53  54  55  56  57  58  59  60  61  62  63  64  65  66  67  68  69  70
  223 223 230 244 224 220 237 236 223 225 228 245 249 236 242 236 232 236 228 233
 
   71  72  73  74  75  76  77  78  79  80  81  82  83  84  85  86  87  88  89  90
  238 235 257 253 232 230 240 230 223 230 257 232 236 245 236 245 261 250 231 222
 
   91  92  93  94  95  96  97  98
  222 233 219 229 226 216 220 255
  
 MEAN=235
 
 LENGTH OF SEASON FOR STATION NUMBER 7669   BASE TEMP=32
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    22 112           9    28 271          159
   1952   4    13 104          10     6 280          176
   1953   4    27 117          10     7 280          163
   1954   4     8  98          10    18 291          193
   1955   4     8  98          10    24 297          199
   1956   4    24 115           9    30 274          159
   1957   4    14 104          10    25 298          194
   1958   4    29 119          10     1 274          155
   1959   5    15 135          10     9 282          147
   1960   4    30 121          10    19 293          172
   1961   4    28 118           9    28 271          153
   1962   4    15 105          10    25 298          193
   1963   4    23 113          10    29 302          189
   1964   4     9 100          10     9 283          183
   1965   4    28 118           9    24 267          149
   1966   5     1 121          10    16 289          168
   1967   5     3 123          10    11 284          161
   1968   4    25 116          10    19 293          177
   1969   4     6  96          10    14 287          191
   1970   4    23 113          10     9 282          169
   1971   4     6  96          10    31 304          208
   1972   4     9 100          10    18 292          192
   1973   4    16 106          10    29 302          196
   1974   4     8  98          10     2 275          177
   1975   4    12 102          10    19 292          190
   1976   5     3 124          10    16 290          166
   1977   4     6  96          10    12 285          189
   1978   4    21 111          10    16 289          178
   1979   4    10 100          10    13 286          186
   1980   5     8 129          10    19 293          164
   1981   3    23  82          10    22 295          213
   1982   4    22 112          10    20 293          181
   1983   4    19 109          10    13 286          177
   1984   4     5  96           9    29 273          177
   1985   4     9  99          10     1 274          175
   1986   4    22 112          10    13 286          174
   1987   4     5  95          10    10 283          188
   1988   4    18 109          10    23 297          188
   1989   4    19 109          10    20 293          184
   1990   4    29 119          10    10 283          164
   1991   4    11 101           9    19 262          161
   1992   4    23 114          10    16 290          176
   1993   4     6  96          10    10 283          187
   1994   5     1 121          10    25 298          177
   1995   4    13 103           9    22 265          162
   1996   4    24 115          10    23 297          182
   1997   5    13 133          10    26 299          166
   1998   4     4  94          11     6 310          216
             MEAN=108              MEAN=286     MEAN=178
 
 LENGTH OF SEASON FOR STATION NUMBER 7669   BASE TEMP=30
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    16 106          10    31 304          198
   1952   4    11 102          10     6 280          178
   1953   4    27 117          10    27 300          183
   1954   4     8  98          10    30 303          205
   1955   3    29  88          10    24 297          209
   1956   4    24 115           9    30 274          159
   1957   4    14 104          10    25 298          194
   1958   4    29 119          10    26 299          180
   1959   4    13 103          10     9 282          179
   1960   4    10 101          10    19 293          192
   1961   4    16 106          10    20 293          187
   1962   4    15 105          10    25 298          193
   1963   4    23 113          11     1 305          192
   1964   4     8  99          10    20 294          195
   1965   3    31  90          10    24 297          207
   1966   4    21 111          10    16 289          178
   1967   5     3 123          10    11 284          161
   1968   4     5  96          11     7 312          216
   1969   4     2  92          10    14 287          195
   1970   4     4  94          10    29 302          208
   1971   4     6  96          10    31 304          208
   1972   4     4  95          10    18 292          197
   1973   4    10 100          10    29 302          202
   1974   4     8  98          10     2 275          177
   1975   4    12 102          10    25 298          196
   1976   5     3 124          10    16 290          166
   1977   4     6  96          11     9 313          217
   1978   4    21 111          11    14 318          207
   1979   4     9  99          10    13 286          187
   1980   4    14 105          10    26 300          195
   1981   3    20  79          10    22 295          216
   1982   4     9  99          10    20 293          194
   1983   4    19 109          11    10 314          205
   1984   3    30  90           9    29 273          183
   1985   4     9  99          11     2 306          207
   1986   4    22 112          11     2 306          194
   1987   4     4  94          10    11 284          190
   1988   4    18 109          10    28 302          193
   1989   4    12 102          10    20 293          191
   1990   4    18 108          10    19 292          184
   1991   3    31  90           9    19 262          172
   1992   4    23 114          10    17 291          177
   1993   4     6  96          10    27 300          204
   1994   4     8  98          10    25 298          200
   1995   4     6  96           9    22 265          169
   1996   4    14 105          10    31 305          200
   1997   4    18 108          10    27 300          192
   1998   3    25  84          11     6 310          226
             MEAN=102              MEAN=294     MEAN=192
 
 LENGTH OF SEASON FOR STATION NUMBER 7669   BASE TEMP=28
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    16 106          10    31 304          198
   1952   4    10 101          10     6 280          179
   1953   4    20 110          10    27 300          190
   1954   4     8  98          10    31 304          206
   1955   3    28  87          11     2 306          219
   1956   4    24 115          11     9 314          199
   1957   4    14 104          10    25 298          194
   1958   4    29 119          11     6 310          191
   1959   4    13 103          10    18 291          188
   1960   4    10 101          10    19 293          192
   1961   4    16 106          11     3 307          201
   1962   4    15 105          10    25 298          193
   1963   4     4  94          11     1 305          211
   1964   4     8  99          11    19 324          225
   1965   3    30  89          10    24 297          208
   1966   4    21 111          10    16 289          178
   1967   4    24 114          10    28 301          187
   1968   4     5  96          11     8 313          217
   1969   3    31  90          10    14 287          197
   1970   4     4  94          11     1 305          211
   1971   4     6  96          11     6 310          214
   1972   4     4  95          10    19 293          198
   1973   4    10 100          11     5 309          209
   1974   4     8  98          11    14 318          220
   1975   4    11 101          10    25 298          197
   1976   5     3 124          10    16 290          166
   1977   4     5  95          11    10 314          219
   1978   3    26  85          11    14 318          233
   1979   4     6  96          10    13 286          190
   1980   3    25  85          10    26 300          215
   1981   3    20  79          10    23 296          217
   1982   4     9  99          11     4 308          209
   1983   4    18 108          11    11 315          207
   1984   3    30  90          11     2 307          217
   1985   4     9  99          11    10 314          215
   1986   4    14 104          11     9 313          209
   1987   4     4  94          10    11 284          190
   1988   3    18  78          10    28 302          224
   1989   4    11 101          10    20 293          192
   1990   4    18 108          11     5 309          201
   1991   3    31  90          10     7 280          190
   1992   4    23 114          10    17 291          177
   1993   4     6  96          10    28 301          205
   1994   4     8  98          11    19 323          225
   1995   4     5  95           9    22 265          170
   1996   4     7  98          11     1 306          208
   1997   4    14 104          10    27 300          196
   1998   3    24  83          11     6 310          227
             MEAN= 99              MEAN=301     MEAN=202
 
 LENGTH OF SEASON FOR STATION NUMBER 7669   BASE TEMP=26
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    16 106          11     1 305          199
   1952   4    10 101          10     6 280          179
   1953   4    20 110          10    27 300          190
   1954   4     4  94          10    31 304          210
   1955   3    28  87          11     3 307          220
   1956   4    24 115          11     9 314          199
   1957   4    14 104          10    25 298          194
   1958   4    29 119          11    18 322          203
   1959   4     9  99          11     5 309          210
   1960   4     9 100          10    20 294          194
   1961   4     2  92          11     3 307          215
   1962   4    15 105          10    25 298          193
   1963   3    21  80          11     2 306          226
   1964   3    30  90          11    19 324          234
   1965   3    30  89          11     9 313          224
   1966   4    21 111          10    16 289          178
   1967   4    24 114          10    28 301          187
   1968   4     5  96          11     8 313          217
   1969   3    30  89          10    27 300          211
   1970   4     4  94          11    15 319          225
   1971   4     6  96          11     6 310          214
   1972   4     4  95          10    19 293          198
   1973   4    10 100          11     5 309          209
   1974   4     5  95          11    14 318          223
   1975   4     4  94          11    13 317          223
   1976   3    16  76          10    17 291          215
   1977   4     5  95          11    12 316          221
   1978   3    18  77          11    14 318          241
   1979   4     6  96          10    13 286          190
   1980   3    21  81          10    26 300          219
   1981   3    20  79          10    23 296          217
   1982   4     9  99          11     4 308          209
   1983   4    18 108          11    23 327          219
   1984   3    30  90          11     2 307          217
   1985   4     1  91          11    19 323          232
   1986   4    14 104          11     9 313          209
   1987   4     3  93          10    11 284          191
   1988   3    18  78          10    28 302          224
   1989   3    31  90          11     2 306          216
   1990   4    12 102          11     5 309          207
   1991   3    31  90          10    30 303          213
   1992   4    23 114          11     6 311          197
   1993   4     3  93          10    30 303          210
   1994   4     8  98          11    23 327          229
   1995   4     5  95          11     3 307          212
   1996   4     7  98          11     1 306          208
   1997   4    14 104          10    27 300          196
   1998   3    21  80          11    20 324          244
             MEAN= 95              MEAN=306     MEAN=210
 
 LENGTH OF SEASON FOR STATION NUMBER 7669   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   3    24  83          11     1 305          222
   1952   4    10 101          10     7 281          180
   1953   4    18 108          10    27 300          192
   1954   4     4  94          10    31 304          210
   1955   3    28  87          11     3 307          220
   1956   4    24 115          11     9 314          199
   1957   4    13 103          10    25 298          195
   1958   3    21  80          11    25 329          249
   1959   4     9  99          11     5 309          210
   1960   3    26  86          10    20 294          208
   1961   4     1  91          11     3 307          216
   1962   4     2  92          10    25 298          206
   1963   3    14  73          11    13 317          244
   1964   3    30  90          11    20 325          235
   1965   3    30  89          11     9 313          224
   1966   4    21 111          11     2 306          195
   1967   3    18  77          10    28 301          224
   1968   4     5  96          11     8 313          217
   1969   3    30  89          10    27 300          211
   1970   4     4  94          11    15 319          225
   1971   4     1  91          11     6 310          219
   1972   4     4  95          10    19 293          198
   1973   4    10 100          11     5 309          209
   1974   3    24  83          11    24 328          245
   1975   4     4  94          11    13 317          223
   1976   3    16  76          10    17 291          215
   1977   3    22  81          11    12 316          235
   1978   3    17  76          11    14 318          242
   1979   4     6  96          11     7 311          215
   1980   3    11  71          10    29 303          232
   1981   3    20  79          10    23 296          217
   1982   4     6  96          11     4 308          212
   1983   3    28  87          11    23 327          240
   1984   3    20  80          11     2 307          227
   1985   3     5  64          11    19 323          259
   1986   3    21  80          11    10 314          234
   1987   4     3  93          11    10 314          221
   1988   3    18  78          10    28 302          224
   1989   3    21  80          11     2 306          226
   1990   4     8  98          11     7 311          213
   1991   3    31  90          10    30 303          213
   1992   4    23 114          11     6 311          197
   1993   4     2  92          10    30 303          211
   1994   4     7  97          11    29 333          236
   1995   4     5  95          11     3 307          212
   1996   4     7  98          11     2 307          209
   1997   4    14 104          10    27 300          196
   1998   3    16  75          12     7 341          266
             MEAN= 90              MEAN=309     MEAN=219
 
 THESE ARE THE MONTHLY AVG. MAX TEMPS 1951-1998 FOR STATION #7669
 YEAR    JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
  
 1951   34.8  40.7  44.6  57.0  75.6  78.1  86.1  86.5  73.7  65.1  47.2  33.9  60.3
 1952   37.3  47.1  45.0  63.7  75.6  92.0  89.3  83.5  82.8  68.7  52.7  35.7  64.4
 1953   36.1  46.1  53.0  60.5  74.9  89.2  91.0  88.1  83.7  74.6  57.8  45.1  66.7
 1954   37.4  55.4  48.2  70.7  71.4  85.6  95.0  86.4  83.6  65.8  58.3  41.4  66.6
 1955   35.3  33.5  51.3  73.7  79.3  80.3  93.8  92.1  84.5  70.6  46.1  35.4  64.7
 1956   34.0  39.2  53.4  65.2  77.8  88.6  88.1  89.2  84.3  76.0  51.8  42.8  65.9
 1957   29.3  44.4  50.6  62.4  73.1  82.4  92.2  87.7  75.0  61.4  45.9  46.3  62.6
 1958   35.4  30.8  43.9  64.3  77.7  82.6  82.9  86.5  79.6  71.4  55.8  38.4  62.4
 1959   30.4  37.4  51.7  65.2  74.4  84.7  85.4  88.2  77.3  62.9  46.3  45.0  62.4
 1960   29.7  28.3  32.7  66.1  75.7  80.4  86.2  85.5  80.0  70.1  54.4  40.9  60.8
 1961   39.9  43.8  49.8  61.2  71.6  82.5  86.7  84.9  74.5  69.7  48.4  29.9  61.9
 1962   28.0  35.9  43.4  65.9  82.7  82.4  85.3  86.1  76.3  69.5  52.1  39.1  62.2
 1963   24.1  39.6  55.4  68.9  74.9  88.0  88.6  85.4  78.5  79.9  59.4  30.2  64.4
 1964   42.7  44.7  50.4  66.8  79.6  82.0  90.8  84.6  77.0  69.3  55.4  37.2  65.0
 1965   36.5  35.7  36.3  67.0  79.4  81.0  85.0  86.5  73.9  72.1  55.2  47.1  63.0
 1966   29.5  42.0  57.5  60.8  77.0  82.6  90.5  83.9  74.6  71.3  53.7  38.0  63.5
 1967   36.7  41.3  59.5  67.1  71.7  80.2  86.8  86.0  76.4  65.9  50.1  38.7  63.4
 1968   32.3  38.9  62.9  67.8  72.0  88.7  90.1  86.5  78.7  70.4  47.1  34.1  64.1
 1969   28.2  35.5  44.1  67.0  75.9  82.2  88.1  86.1  79.8  63.8  54.0  34.6  61.6
 1970   27.6  47.6  48.1  68.1  81.2  84.5  92.0  91.1  79.8  64.1  48.2  41.5  64.5
 1971   29.3  34.1  49.1  68.8  73.4  91.7  87.9  91.0  85.0  73.3  51.8  38.6  64.5
 1972   32.7  42.6  57.7  65.6  74.5  87.2  86.2  86.9  80.8  64.4  43.9  31.0  62.8
 1973   33.4  38.9  52.9  63.3  74.3  87.7  85.6  87.9  75.0  72.0  52.0  32.7  63.0
 1974   31.1  43.9  56.8  68.7  75.5  84.2  97.7  84.7  77.3  70.5  51.4  38.9  65.1
 1975   33.9  32.0  43.9  61.8  78.6  83.2  90.8  93.5  75.8  74.8  54.1  41.4  63.6
 1976   39.3  51.7  53.2  69.5  73.0  85.6  90.0  89.4  81.9  63.5  48.8  41.4  65.6
 1977   24.8  47.1  59.0  71.8  81.0  88.8  94.2  84.4  78.3  66.0  49.6  35.9  65.1
 1978   24.5  26.3  47.0  63.1  74.2  86.5  87.0  87.8  83.7  69.0  48.8  34.8  61.1
 1979   18.9  27.2  49.1  60.8  74.9  84.8  84.9  85.0  83.3  71.4  48.4  45.5  61.2
 1980   33.9  31.8  46.2  67.3  77.9  86.7  95.5  90.5  82.2  68.6  56.3  40.5  64.8
 1981   41.5  44.1  57.5  74.4  73.5  88.1  86.6  83.3  79.9  64.1  54.2  34.2  65.1
