 
 THIS IS FOR STATION NUMBER 8755 1951-> 1998
                                 # OF PRECIPITATION EVENTS - % IN PARENS
 CL                   MAX   MEAN  0.01-  0.26-  0.51-  1.01-          # OF DAYS
 WK    TIME PERIOD    VAL   RAIN    0.25   0.51   1.00   2.00  >2.01 MISSING TOTAL
  1 3/1-->3/7        0.78   0.23  37(67) 15(27)  3( 5)  0( 0)  0( 0)    2       55
  2 3/8-->3/14       5.00   0.48  41(61) 16(23)  7(10)  2( 2)  1( 1)    3       67
  3 3/15-->3/21      1.32   0.35  30(54) 12(21) 11(20)  2( 3)  0( 0)    4       55
  4 3/22-->3/28      1.62   0.48  27(42) 22(34) 11(17)  3( 4)  0( 0)    2       63
  5 3/29-->4/4       4.17   0.62  38(50) 18(23) 16(21)  3( 3)  1( 1)    2       76
  6 4/5-->4/11       1.15   0.55  32(43) 22(30) 13(17)  6( 8)  0( 0)    1       73
  7 4/12-->4/18      1.79   0.85  47(45) 27(25) 22(21)  8( 7)  0( 0)    0      104
  8 4/19-->4/25      2.85   0.90  39(40) 33(34) 14(14) 10(10)  1( 1)    0       97
  9 4/26-->5/2       2.40   0.91  39(41) 28(30) 15(16)  9( 9)  2( 2)    0       93
 10 5/3-->5/9        1.34   0.68  38(45) 21(25) 18(21)  6( 7)  0( 0)    0       83
 11 5/10-->5/16      2.54   0.86  45(45) 27(27) 18(18)  9( 9)  1( 1)    0      100
 12 5/17-->5/23      2.87   0.71  45(50) 24(26) 14(15)  6( 6)  1( 1)    0       90
 13 5/24-->5/30      2.14   1.07  55(47) 27(23) 21(18) 12(10)  1( 0)    0      116
 14 5/31-->6/6       1.73   0.66  35(43) 20(25) 15(18) 10(12)  0( 0)    0       80
 15 6/7-->6/13       1.58   0.99  46(42) 30(27) 18(16) 15(13)  0( 0)    0      109
 16 6/14-->6/20      3.02   1.05  39(40) 22(22) 21(21) 11(11)  4( 4)    2       97
 17 6/21-->6/27      3.58   1.09  46(46) 14(14) 28(28)  8( 8)  4( 4)    4      100
 18 6/28-->7/4       2.86   1.10  30(34) 27(31) 15(17)  8( 9)  7( 8)    0       87
 19 7/5-->7/11       2.26   0.73  38(47) 20(25) 11(13) 10(12)  1( 1)    1       80
 20 7/12-->7/18      2.82   0.99  35(39) 22(25) 16(18) 13(14)  2( 2)    0       88
 21 7/19-->7/25      2.45   1.07  32(39) 13(16) 18(22) 14(17)  4( 4)    1       81
 22 7/26-->8/1       4.05   0.82  36(45) 16(20) 19(23)  7( 8)  2( 2)    8       80
 23 8/2-->8/8        4.72   1.08  46(46) 17(17) 22(22) 10(10)  4( 4)    0       99
 24 8/9-->8/15       3.00   0.86  33(43) 11(14) 21(27)  9(11)  2( 2)    0       76
 25 8/16-->8/22      2.16   0.75  41(48) 16(19) 18(21)  7( 8)  2( 2)    1       84
 26 8/23-->8/29      3.78   0.99  34(41) 12(14) 22(26) 12(14)  2( 2)    0       82
 27 8/30-->9/5       3.76   0.80  31(43) 17(23) 14(19)  7( 9)  3( 4)    0       72
 28 9/6-->9/12       3.21   0.72  32(47) 14(20) 10(14)  8(11)  3( 4)    0       67
 29 9/13-->9/19      1.90   0.74  34(40) 26(31) 15(18)  8( 9)  0( 0)    0       83
 30 9/20-->9/26      3.35   0.93  32(35) 30(33) 19(21)  6( 6)  3( 3)    0       90
 31 9/27-->10/3      2.32   0.52  44(56) 20(25) 11(14)  2( 2)  1( 1)    0       78
 32 10/4-->10/10     1.80   0.54  37(52) 13(18) 20(28)  1( 1)  0( 0)    1       71
 33 10/11-->10/17    1.90   0.51  33(51) 13(20) 12(18)  6( 9)  0( 0)    0       64
 34 10/18-->10/24    1.70   0.52  37(54) 14(20) 12(17)  5( 7)  0( 0)    0       68
 35 10/25-->10/31    1.00   0.44  31(46) 20(29) 14(20)  2( 2)  0( 0)    0       67
 36 11/1-->11/7      2.02   0.47  40(62) 12(18)  6( 9)  5( 7)  1( 1)    4       64
 37 11/8-->11/14     2.04   0.34  30(61)  9(18)  5(10)  4( 8)  1( 2)    1       49
 38 11/15-->11/21    1.91   0.57  34(50) 15(22) 12(17)  7(10)  0( 0)    1       68
 39 11/22-->11/28    0.82   0.30  39(61) 19(30)  5( 7)  0( 0)  0( 0)    1       63
 40 11/29-->12/5     0.66   0.17  45(84)  6(11)  2( 3)  0( 0)  0( 0)   15       53
 41 12/6-->12/12     0.93   0.22  42(75) 11(19)  3( 5)  0( 0)  0( 0)   16       56
 42 12/13-->12/19    0.46   0.18  32(69) 14(30)  0( 0)  0( 0)  0( 0)   19       46
 43 12/20-->12/26    0.47   0.15  32(72) 12(27)  0( 0)  0( 0)  0( 0)   22       44
 44 12/27-->1/2      0.68   0.17  24(63) 11(28)  3( 7)  0( 0)  0( 0)   23       38
 45 1/3-->1/9        1.08   0.15  27(72)  9(24)  0( 0)  1( 2)  0( 0)   15       37
 46 1/10-->1/16      1.23   0.14  33(80)  6(14)  1( 2)  1( 2)  0( 0)   17       41
 47 1/17-->1/23      0.68   0.14  33(80)  6(14)  2( 4)  0( 0)  0( 0)   21       41
 48 1/24-->1/30      0.81   0.17  36(80)  4( 8)  5(11)  0( 0)  0( 0)   22       45
 49 1/31-->2/6       7.00   0.24  25(83)  3(10)  1( 3)  0( 0)  1( 3)   18       30
 50 2/7-->2/13       1.22   0.12  21(77)  4(14)  1( 3)  1( 3)  0( 0)   20       27
 51 2/14-->2/20      0.73   0.14  24(68)  9(25)  2( 5)  0( 0)  0( 0)   25       35
 52 2/21-->2/27      1.40   0.22  29(65) 11(25)  3( 6)  1( 2)  0( 0)   27       44
 53 2/28-->2/29      0.20   0.01   5(**)  0( 0)  0( 0)  0( 0)  0( 0)    3        5
 ANNUAL TOTALS       7.00   1866(50)860(23)605(16)275( 7) 55( 1)  302     3661
 24  0.24  0.38  0.57  1.60  1.52  1.22  2.45  1.55  0.72  1.02  0.47  0.26
 25  0.66  0.37  0.75  1.06  1.61  1.32  1.90  3.78  1.07  1.00  0.63  0.25
 26  0.50  0.34  0.58  0.66  2.14  2.46  1.77  1.18  1.15  0.47  0.55  0.30
 27  0.81  1.40  0.80  1.78  0.88  3.50  1.45  0.92  2.32  0.47  0.46  0.68
 28  0.12  0.20  1.62  1.76  1.53  2.20  1.52  1.70  0.63  0.56  0.59  0.64
 29  0.62******  0.63  0.94  1.82  2.35  4.05  1.95  0.96  0.84  0.64  0.54
 30  0.20******  1.02  2.02  1.66  2.86  0.83  2.02  1.82  1.00  0.66  0.40
 31  0.00******  1.39******  1.73******  2.08  3.08******  0.82******  0.37
 
 RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) DURING 1951-1998 FOR STATION NUMBER 8755
     JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1 37   4  32   5  33   3  38   3  34   6  42   9  33   9  31   6  32   7  37   8  29   4  26   4
  2 28   5  47   5  30   4  43   6  34   3  35   5  27  12  28  12  34   4  42   7  39   4  29   5
  3 33   2  30   4  30   6  38   6  33   5  33   8  30   8  31  10  37   5  35   5  37   3  28   2
  4 34   2  45   3  32   3  56   6  34   7  30   9  30   7  27  10  38  12  38   6  33   6  36   5
  5 35   2  39   4  31   6  40   7  33   9  32   9  31   8  36   8  31   3  33   7  32   3  27   3
  6 33   3  31   1  35   5  40   7  37   8  32  10  28  12  32   3  34  11  38   6  33   6  38   4
  7 35   4  35   3  41   8  37   9  38   8  31   6  32   8  31   6  34   6  34   6  33   4  34   3
  8 38   5  27   5  39   5  32   4  42   3  37   6  31   8  33   5  32   6  40   4  28   6  23   4
  9 31   1  36   6  38   6  34   3  40   6  34   9  27  10  31  11  40   8  39   6  39   4  36   1
 10 34   5  34   3  36   4  34   9  38  10  36   6  29  12  39   8  36   5  33   5  31   4  32   4
 11 42   5  42   4  37   5  38   5  40  10  34  11  31   8  28   3  32   5  41   6  30   3  32   3
 12 32   6  32   4  30   7  36   5  36  11  26  10  30  12  28   9  38   6  39  10  32   4  30   3
 13 45   3  34   6  40   2  35   5  40   7  33  11  34   9  28   7  32   9  36   4  33   3  41   2
 14 30   5  35   2  40   3  39   6  36  11  34   9  32   8  35   6  38   6  39   6  35   6  33   3
 15 34   5  34   4  45   4  36   3  31   5  30   7  30   7  34   5  36   6  32   6  37   5  31   2
 16 36   2  34   6  36   5  42   7  36  10  31   7  30  12  33   9  33   8  36   6  33   4  40   4
 17 37   4  37   2  35   3  46   4  42   9  29   5  28  11  32   6  41   6  35   7  31   4  35   3
 18 30   6  32   3  34   6  36   6  39   6  31   6  33  12  33  11  34   6  44   4  39   4  31   3
 19 44   6  26   4  31   3  49   5  35   8  27   6  29  11  31   7  36   8  36   6  39   5  29   4
 20 38   4  37   5  29   5  34   6  37   8  28   7  27   9  33   5  36   8  37   8  29   3  32   4
 21 32   3  35   3  29   4  40   5  37  12  29  11  27  10  30   8  33   5  38   8  25   5  42   6
 22 34   4  37   2  38   6  33   7  41   3  31   8  28   7  29  12  32   6  33   3  29   5  33   4
 23 31   3  34   3  36   4  44   8  32   9  30  12  32   5  30   7  31   7  34   5  29   4  37   4
 24 30   6  36   1  41   7  37   5  31   6  33   7  30  10  30   9  34   6  37   5  39   3  41   4
 25 34   4  39   5  36   4  33   2  30   7  27  10  29   7  36   9  42  10  37   7  30   3  27   3
 26 38   6  33   6  38   6  36  10  44   5  28   7  32  10  27   7  38   7  33   3  29   3  36   4
 27 31   4  37   5  38   7  40   6  36   7  28  10  31   8  29  10  35   5  35   3  40   3  37   4
 28 43   4  30   5  35   6  47   4  35   5  32   7  30   9  30   7  37   5  34   6  31   4  34   3
 29 31   4  **  **  35   2  39   0  35  10  30   9  31   5  30   9  38   5  33   6  28   5  41   5
 30 40   7  **  **  35   7  39   6  38   6  30   8  25   9  33   4  34   8  34   5  38   5  29   5
 31 41   5  **  **  40   5  **  **  31   9  **  **  34   7  31  10  **  **  42   4  **  **  38   1
 
 DAILY  MEAN  HIGHS AND LOWS OCCURRING DURING 1951-1998 FOR STATION NUMBER 8755
     JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1 25  10  24   7  35  16  48  30  63  41  73  51  80  59  81  59  76  56  68  45  51  33  33  19
  2 25   9  23   6  35  18  49  30  64  42  72  51  80  60  81  60  76  56  67  44  49  32  34  19
  3 24   8  23   5  35  18  49  29  64  43  73  51  80  59  81  60  76  56  66  44  49  31  34  19
  4 22   6  24   6  35  17  48  29  65  44  74  53  79  60  80  60  76  54  64  42  47  30  33  17
  5 23   6  26   8  34  18  50  30  66  45  76  55  79  59  79  59  74  54  64  43  46  29  33  18
  6 22   7  24   8  35  18  51  31  66  42  76  55  80  60  79  60  75  54  63  43  45  29  31  15
  7 21   4  25   6  35  15  54  31  65  43  76  55  81  60  79  60  76  55  62  41  45  27  30  15
  8 21   3  24   8  35  16  51  31  65  45  76  56  81  61  79  59  75  53  63  42  46  28  29  16
  9 21   4  26   8  36  17  51  30  65  44  74  55  80  60  79  59  74  55  61  41  45  27  29  13
 10 21   3  27  11  37  19  53  31  67  44  75  55  80  59  79  59  73  52  61  39  45  27  28  13
 11 22   4  27  10  39  22  53  33  68  45  76  56  81  60  78  58  74  51  62  41  45  27  28  12
 12 23   7  28  11  39  23  54  34  68  45  77  57  81  61  78  58  74  52  63  40  43  26  27  12
 13 25   8  29  12  39  22  54  34  69  45  78  57  81  62  79  59  71  52  62  40  44  26  28  11
 14 25   9  29  12  39  23  54  35  68  47  78  58  80  61  79  59  70  51  63  41  44  27  28  13
 15 22   6  29  12  39  21  57  35  68  48  77  57  80  61  79  59  69  49  62  41  45  26  27  13
 16 22   4  29  11  39  21  58  37  69  47  76  56  82  61  79  59  69  48  61  39  44  27  29  12
 17 23   6  30  12  40  22  60  37  70  47  77  56  82  63  80  59  70  50  61  40  44  27  27  11
 18 23   6  32  16  41  23  60  38  70  49  78  59  83  63  79  59  70  50  59  37  44  27  26  11
 19 23   6  31  15  40  24  60  39  71  49  78  58  82  63  79  59  70  50  56  35  41  26  27  12
 20 23   6  33  14  41  24  60  40  71  49  78  58  81  62  78  58  69  49  58  36  40  25  26  11
 21 24   8  32  15  41  23  61  39  72  49  78  58  81  61  78  59  67  47  58  37  39  23  25  10
 22 25  10  32  14  43  23  60  38  71  50  77  58  81  62  78  58  65  46  59  38  39  22  27  11
 23 25   8  32  16  44  24  60  38  70  50  78  57  80  61  77  57  64  43  56  38  37  21  26  11
 24 24   8  32  16  43  23  60  38  70  50  78  58  81  60  77  57  65  44  56  36  37  19  26  10
 25 24   6  32  13  44  25  62  41  69  49  78  58  82  61  78  57  68  45  55  36  37  21  24   9
 26 22   5  34  15  45  25  65  41  70  50  80  60  81  61  78  59  68  46  55  36  37  22  25   9
 27 21   3  34  17  46  27  63  42  70  50  80  60  81  61  79  59  67  45  56  36  34  19  26   9
 28 21   5  34  17  48  30  62  40  70  50  81  60  80  60  78  59  67  45  54  35  31  16  27  12
 29 21   5  **  **  47  28  62  41  72  52  81  60  81  60  79  59  66  46  53  33  32  16  27  10
 30 23   3  **  **  48  28  62  41  73  52  80  60  80  60  78  58  67  45  54  35  33  17  25   9
 31 23   4  **  **  49  29  **  **  73  53  **  **  80  60  77  58  **  **  53  36  **  **  26   9
  
  # OF DAYS EACH YEAR WHERE MIN >=32 F  1951-1998 FOR STATION # 8755
   51  52  53  54  55  56  57  58  59  60  61  62  63  64  65  66  67  68  69  70
  201 201 210 205 205 194 197 209 197 203 189 199 214 216 210 206 209 220 205 209
 
   71  72  73  74  75  76  77  78  79  80  81  82  83  84  85  86  87  88  89  90
  219 208 233 207 212 200 223 207 205 201 220 209 207 201 213 213 214 191 201 220
 
   91  92  93  94  95  96  97  98
  220 220 200 209 195 177 186 238
  
 MEAN=208
 
 LENGTH OF SEASON FOR STATION NUMBER 8755   BASE TEMP=32
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113           9    28 271          158
   1952   4    15 106          10     3 277          171
   1953   5    13 133          10     7 280          147
   1954   5     9 129          10     7 280          151
   1955   5     8 128          10    14 287          159
   1956   5    16 137           9    20 264          127
   1957   5     4 124           9    27 270          146
   1958   5     5 125          10     1 274          149
   1959   4    20 110          10     9 282          172
   1960   5    10 131          10    19 293          162
   1961   5    26 146           9    28 271          125
   1962   4    20 110          10    23 296          186
   1963   5     1 121          10    29 302          181
   1964   4    15 106          10     6 280          174
   1965   5    29 149          10    12 285          136
   1966   5    11 131          10    16 289          158
   1967   5    22 142           9    29 272          130
   1968   5     5 126          10     4 278          152
   1969   4    29 119          10    14 287          168
   1970   5     6 126          10    10 283          157
   1971   4    24 114          10    31 304          190
   1972   4    24 115           9    30 274          159
   1973   4    16 106          10    30 303          197
   1974   5    10 130           9    22 265          135
   1975   4    22 112          10     2 275          163
   1976   5     4 125          10     6 280          155
   1977   5     9 129          10    11 284          155
   1978   5     1 121          10     8 281          160
   1979   4    30 120          10     7 280          160
   1980   4    24 115          10     5 279          164
   1981   5    11 131          10     2 275          144
   1982   4    22 112          10    16 289          177
   1983   5     8 128          10    13 286          158
   1984   5     8 129           9    26 270          141
   1985   4     9  99          10     6 279          180
   1986   4    22 112          10     6 279          167
   1987   4     5  95          10     3 276          181
   1988   4    27 118          10     4 278          160
   1989   5     6 126           9    23 266          140
   1990   5     1 121          10    11 284          163
   1991   4    10 100          10     7 280          180
   1992   4    27 118          10    17 291          173
   1993   4    21 111           9    30 273          162
   1994   5     7 127          10    10 283          156
   1995   4    25 115           9    22 265          150
   1996   5    14 135          10     3 277          142
   1997   5    21 141          10    14 287          146
   1998   4    28 118          11     3 307          189
             MEAN=121              MEAN=281     MEAN=159
 
 LENGTH OF SEASON FOR STATION NUMBER 8755   BASE TEMP=30
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113          10     8 281          168
   1952   4    15 106          10     3 277          171
   1953   5    13 133          10     7 280          147
   1954   5     7 127          10    18 291          164
   1955   5     8 128          10    16 289          161
   1956   4    30 121          10     9 283          162
   1957   4    14 104          10    11 284          180
   1958   5     5 125          10     1 274          149
   1959   4    20 110          10    12 285          175
   1960   4    18 109          10    19 293          184
   1961   5     2 122           9    28 271          149
   1962   4    20 110          10    23 296          186
   1963   5     1 121          10    29 302          181
   1964   4     9 100          10     9 283          183
   1965   4    28 118          10    22 295          177
   1966   5    10 130          10    16 289          159
   1967   5     3 123           9    29 272          149
   1968   4    25 116          10     4 278          162
   1969   4    11 101          10    14 287          186
   1970   4    10 100          10    10 283          183
   1971   4    24 114          10    31 304          190
   1972   4    24 115           9    30 274          159
   1973   4    16 106          11     1 305          199
   1974   5    10 130           9    22 265          135
   1975   4    22 112          10    16 289          177
   1976   4    27 118          10     6 280          162
   1977   4     8  98          10    12 285          187
   1978   5     1 121          10    17 290          169
   1979   4    14 104          10     7 280          176
   1980   4    24 115          10     5 279          164
   1981   5    10 130          10     2 275          145
   1982   4    21 111          10    16 289          178
   1983   4    20 110          10    13 286          176
   1984   4    22 113           9    26 270          157
   1985   4     9  99          10    16 289          190
   1986   4    22 112          10    10 283          171
   1987   4     4  94          10     3 276          182
   1988   4    27 118          10     4 278          160
   1989   5     6 126          10     3 276          150
   1990   5     1 121          10    19 292          171
   1991   4    10 100          10     7 280          180
   1992   4    12 103          10    17 291          188
   1993   4    16 106           9    30 273          167
   1994   5     7 127          10    10 283          156
   1995   4    11 101           9    23 266          165
   1996   5    13 134          10     3 277          143
   1997   5    16 136          10    14 287          151
   1998   4     5  95          11     3 307          212
             MEAN=114              MEAN=283     MEAN=169
 
 LENGTH OF SEASON FOR STATION NUMBER 8755   BASE TEMP=28
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113          10    27 300          187
   1952   4    11 102          10     3 277          175
   1953   5    13 133          10    27 300          167
   1954   5     7 127          10    20 293          166
   1955   4     7  97          10    16 289          192
   1956   4    30 121          10     9 283          162
   1957   4    14 104          10    25 298          194
   1958   4    29 119          10     1 274          155
   1959   4    11 101          10    12 285          184
   1960   4    18 109          10    19 293          184
   1961   5     1 121           9    28 271          150
   1962   4    20 110          10    24 297          187
   1963   4    30 120          11     1 305          185
   1964   4     9 100          10     9 283          183
   1965   4     3  93          10    24 297          204
   1966   5    10 130          10    17 290          160
   1967   5     3 123          10    26 299          176
   1968   4    15 106          10    29 303          197
   1969   4     1  91          10    14 287          196
   1970   4     4  94          11    14 318          224
   1971   4    24 114          11     3 307          193
   1972   4     9 100          10    17 291          191
   1973   4    13 103          11     5 309          206
   1974   4     8  98          10     2 275          177
   1975   4    12 102          10    29 302          200
   1976   4    12 103          10     8 282          179
   1977   4     8  98          10    13 286          188
   1978   5     1 121          11     7 311          190
   1979   4    14 104          10    24 297          193
   1980   4    24 115          10    12 286          171
   1981   5    10 130          10    19 292          162
   1982   4    21 111          10    21 294          183
   1983   4    20 110          10    13 286          176
   1984   3    31  91           9    26 270          179
   1985   4     9  99          11     5 309          210
   1986   4    22 112          11     2 306          194
   1987   4     4  94          10     3 276          182
   1988   4    24 115          10     4 278          163
   1989   5     6 126          10    18 291          165
   1990   4    18 108          10    19 292          184
   1991   3    30  89          10    19 292          203
   1992   4    12 103          10    17 291          188
   1993   4    10 100          10    10 283          183
   1994   4     8  98          11     1 305          207
   1995   4    11 101          10    22 295          194
   1996   4    28 119          10     3 277          158
   1997   5    14 134          10    15 288          154
   1998   3    25  84          11     4 308          224
             MEAN=108              MEAN=292     MEAN=183
 
 LENGTH OF SEASON FOR STATION NUMBER 8755   BASE TEMP=26
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          10    27 300          193
   1952   4    11 102          10     5 279          177
   1953   4    19 109          11     4 308          199
   1954   4     9  99          10    30 303          204
   1955   4     7  97          10    24 297          200
   1956   4    30 121          11     8 313          192
   1957   4    14 104          10    25 298          194
   1958   4    29 119          11     6 310          191
   1959   4    11 101          10    17 290          189
   1960   4    18 109          10    20 294          185
   1961   4    17 107           9    28 271          164
   1962   4    16 106          10    24 297          191
   1963   4    10 100          11     2 306          206
   1964   4     9 100          10     9 283          183
   1965   4     3  93          10    24 297          204
   1966   5     9 129          11     1 305          176
   1967   5     3 123          10    28 301          178
   1968   4     5  96          11    10 315          219
   1969   4     1  91          10    14 287          196
   1970   4     4  94          11    14 318          224
   1971   4     6  96          11     4 308          212
   1972   4     9 100          10    17 291          191
   1973   4    11 101          11     5 309          208
   1974   4     8  98          10     2 275          177
   1975   4    11 101          11    13 317          216
   1976   3    22  82          10    17 291          209
   1977   4     6  96          11    11 315          219
   1978   4    21 111          11     7 311          200
   1979   4    10 100          10    26 299          199
   1980   4    24 115          10    28 302          187
   1981   4     6  96          10    19 292          196
   1982   4    11 101          10    21 294          193
   1983   4    20 110          10    13 286          176
   1984   3    29  89          10    23 297          208
   1985   4     9  99          11     7 311          212
   1986   4    22 112          11     2 306          194
   1987   4     4  94          10     3 276          182
   1988   4    19 110          10     5 279          169
   1989   5     6 126          10    19 292          166
   1990   4    17 107          11     7 311          204
   1991   3    30  89          10    19 292          203
   1992   4    12 103          10    17 291          188
   1993   4    10 100          10    10 283          183
   1994   4     8  98          11     1 305          207
   1995   4     6  96          11     3 307          211
   1996   4    28 119          10     8 282          163
   1997   5    14 134          10    22 295          161
   1998   3    25  84          11     7 311          227
             MEAN=103              MEAN=297     MEAN=194
 
 LENGTH OF SEASON FOR STATION NUMBER 8755   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          10    31 304          197
   1952   4    11 102          10     5 279          177
   1953   4    18 108          11     4 308          200
   1954   4     9  99          10    30 303          204
   1955   3    29  88          10    24 297          209
   1956   4    30 121          11     9 314          193
   1957   4    14 104          10    25 298          194
   1958   4    29 119          11     6 310          191
   1959   4    11 101          11     2 306          205
   1960   4    10 101          10    20 294          193
   1961   4    17 107          11     3 307          200
   1962   4    16 106          10    24 297          191
   1963   4     4  94          11     2 306          212
   1964   4     4  95          10    10 284          189
   1965   3    30  89          11     9 313          224
   1966   3    28  87          11     2 306          219
   1967   5     3 123          10    28 301          178
   1968   4     5  96          11    12 317          221
   1969   4     1  91          10    23 296          205
   1970   4     2  92          11    15 319          227
   1971   4     5  95          11     4 308          213
   1972   4     9 100          10    19 293          193
   1973   4    11 101          11     5 309          208
   1974   4     8  98          11    14 318          220
   1975   4     5  95          11    13 317          222
   1976   3    22  82          10    22 296          214
   1977   4     6  96          11    11 315          219
   1978   3    24  83          11    15 319          236
   1979   4    10 100          10    26 299          199
   1980   4    11 102          10    28 302          200
   1981   4     6  96          10    19 292          196
   1982   4    11 101          10    21 294          193
   1983   4    19 109          11     4 308          199
   1984   3    29  89          11     2 307          218
   1985   4     9  99          11     8 312          213
   1986   4    22 112          11     2 306          194
   1987   4     4  94          10    11 284          190
   1988   4    19 110          10    25 299          189
   1989   4    13 103          11     2 306          203
   1990   4    12 102          11     7 311          209
   1991   3    30  89          10    19 292          203
   1992   4    12 103          10    17 291          188
   1993   4     4  94          10    31 304          210
   1994   4     8  98          11     1 305          207
   1995   4     6  96          11     3 307          211
   1996   4    10 101          10    31 305          204
   1997   4    18 108          10    22 295          187
   1998   3    24  83          11     7 311          228
             MEAN= 99              MEAN=303     MEAN=204
 
 THESE ARE THE MONTHLY AVG. MAX TEMPS 1951-1998 FOR STATION #8755
 YEAR    JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
  
 1951   20.4  27.2  32.4  49.9  70.7  72.4  78.9  74.8  67.7  58.7  35.8  26.3  51.3
 1952   27.3  33.6  36.1  59.2  67.3  78.8  83.2  78.2  74.4  58.6  46.9  30.3  56.2
 1953   27.9  30.9  42.0  49.7  68.2  79.5  80.8  81.5  74.9  69.2  49.3  32.8  57.2
 1954   26.7  41.1  39.6  60.4  63.2  79.7  83.5  79.5  73.5  58.9  46.5  30.6  56.9
 1955   23.8  27.3  39.1  64.0  74.1  75.3  86.6  86.5  77.0  60.9  37.1  24.5  56.3
 1956   25.3  28.6  35.7  55.8  69.6  82.2  79.5  79.9  70.8  67.8  41.6  32.3  55.8
 1957   20.5  34.7  42.0  56.6  65.4  75.9  83.5  78.9  69.3  57.7  40.0  33.9  54.9
 1958   27.0  24.0  40.3  58.5  72.1  73.2  78.7  81.8  72.7  65.0  48.0  24.3  55.5
 1959   20.2  24.0  37.2  56.7  71.2  78.5  79.5  81.4  71.7  53.2  34.3  36.0  53.7
 1960   27.2  29.2  31.0  58.7  67.4  75.0  80.3  80.7  72.7  60.9  47.1  28.2  54.9
 1961   24.2  36.5  39.7  50.6  67.1  79.0  80.0  81.1  68.9  62.4  42.2  25.1  54.7
 1962   20.0  24.8  34.1  54.4  71.3  74.5  75.4  77.9  66.1  59.1  43.2  28.3  52.4
 1963   12.5  24.5  45.3  60.2  67.2  81.9  81.7  78.5  71.9  71.2  48.3  19.1  55.2
 1964   31.3  37.6  38.8  58.1  73.8  78.7  85.9  79.5  69.1  59.7  48.0  24.7  57.1
 1965   22.7  24.9  30.5  52.8  71.7  75.6  80.1  78.1  65.9  60.0  43.9  36.8  53.6
 1966   17.5  29.0  45.7  51.6  65.9  77.8  83.4  79.0  70.5  61.8  44.3  28.6  54.6
 1967   27.9  23.6  42.3  57.2  65.5  76.3  80.1  77.5  70.5  57.6  39.3  31.8  54.1
 1968   25.5  27.4  52.5  60.8  65.7  76.6  79.3  79.1  70.6  61.1  42.0  27.7  55.7
 1969   19.9  29.6  35.5  58.1  69.4  70.6  80.3  82.3  71.6  56.5  44.1  28.3  53.9
 1970   16.4  30.4  39.0  59.1  70.6  78.0  82.7  80.0  70.6  60.3  41.3  29.5  54.8
 1971   18.2  24.8  36.1  59.8  66.8  81.0  77.4  79.3  74.8  66.6  43.2  30.4  54.9
 1972   21.2  25.2  38.6  52.6  72.1  77.6  77.7  78.6  70.6  55.7  38.2  23.5  52.6
 1973   27.5  32.2  50.1  53.0  65.0  78.5  80.9  79.8  69.5  66.2  43.9  26.4  56.1
 1974   23.9  28.9  40.8  60.6  64.7  74.5  83.5  76.5  68.6  61.5  44.9  30.5  54.9
 1975   24.3  25.8  32.8  48.7  70.9  74.7  81.1  80.5  66.3  65.8  49.0  31.1  54.3
 1976   26.5  39.1  44.2  61.1  68.3  79.2  85.6  79.6  73.2  55.9  38.2  23.4  56.2
 1977   11.5  32.4  49.2  66.6  77.4  78.0  83.6  76.5  71.2  58.5  41.0  24.0  55.8
 1978   15.7  20.9  39.2  57.0  69.3  77.9  78.4  79.9  76.6  58.4  41.7  25.2  53.3
 1979   11.5  19.5  36.8  52.4  68.7  77.3  79.7  76.8  74.7  59.4  41.6  35.1  52.8
 1980   23.5  24.2  37.5  59.1  71.8  77.5  84.3  79.5  71.8  55.1  45.5  29.3  54.9
 1981   29.6  33.6  47.7  61.0  66.9  76.4  79.5  77.5  70.3  56.9  45.5  26.5  56.0
 1982   15.0  26.9  37.3  52.2  70.5  71.9  81.4  77.1  68.8  61.1  41.8  34.0  53.2
