 
 THIS IS FOR STATION NUMBER 2689 1951-> 1999
                                 # OF PRECIPITATION EVENTS - % IN PARENS
 CL                   MAX   MEAN  0.01-  0.26-  0.51-  1.01-          # OF DAYS
 WK    TIME PERIOD    VAL   RAIN    0.25   0.51   1.00   2.00  >2.01 MISSING TOTAL
  1 3/1-->3/7        1.10   0.42  46(60) 15(19) 12(15)  3( 3)  0( 0)    7       76
  2 3/8-->3/14       2.36   0.47  61(68) 17(19)  6( 6)  4( 4)  1( 1)    9       89
  3 3/15-->3/21      2.00   0.44  47(61) 19(24)  7( 9)  3( 3)  1( 1)    7       77
  4 3/22-->3/28      2.79   0.64  46(56) 21(25)  7( 8)  5( 6)  3( 3)    7       82
  5 3/29-->4/4       1.30   0.59  57(58) 20(20) 16(16)  5( 5)  0( 0)    7       98
  6 4/5-->4/11       1.41   0.49  44(56) 19(24) 11(14)  4( 5)  0( 0)    7       78
  7 4/12-->4/18      2.20   0.65  55(56) 17(17) 19(19)  5( 5)  1( 1)    7       97
  8 4/19-->4/25      2.33   0.75  45(48) 22(23) 17(18)  7( 7)  2( 2)    7       93
  9 4/26-->5/2       2.04   0.83  59(51) 22(19) 26(22)  6( 5)  1( 0)    8      114
 10 5/3-->5/9        1.50   0.78  55(48) 29(25) 22(19)  7( 6)  0( 0)    6      113
 11 5/10-->5/16      1.30   0.79  58(51) 25(22) 20(17)  9( 8)  0( 0)    1      112
 12 5/17-->5/23      3.20   0.87  56(53) 22(21) 15(14)  8( 7)  3( 2)    1      104
 13 5/24-->5/30      2.73   0.96  71(58) 16(13) 23(18) 10( 8)  2( 1)    0      122
 14 5/31-->6/6       2.00   0.89  53(50) 16(15) 24(22) 11(10)  2( 1)    0      106
 15 6/7-->6/13       2.56   1.04  49(44) 22(20) 23(21) 12(11)  3( 2)    0      109
 16 6/14-->6/20      3.85   1.25  69(51) 18(13) 26(19) 18(13)  2( 1)    1      133
 17 6/21-->6/27      4.28   1.18  45(41) 23(21) 22(20) 14(12)  4( 3)    0      108
 18 6/28-->7/4       2.65   0.95  49(48) 24(23) 15(14) 11(10)  3( 2)    5      102
 19 7/5-->7/11       3.21   1.05  44(44) 21(21) 18(18) 12(12)  4( 4)    7       99
 20 7/12-->7/18      3.70   0.90  53(52) 16(15) 18(17) 11(10)  3( 2)    7      101
 21 7/19-->7/25      1.77   0.76  54(54) 19(19) 17(17) 10(10)  0( 0)    9      100
 22 7/26-->8/1       4.68   0.92  53(56) 19(20)  9( 9) 10(10)  3( 3)    6       94
 23 8/2-->8/8        2.92   0.87  38(44) 22(25) 11(12) 11(12)  4( 4)    0       86
 24 8/9-->8/15       3.12   0.86  35(42) 20(24) 17(20)  6( 7)  5( 6)    0       83
 25 8/16-->8/22      4.83   0.92  51(52) 20(20) 17(17)  6( 6)  4( 4)    0       98
 26 8/23-->8/29      2.28   0.86  40(44) 19(21) 15(16) 14(15)  2( 2)    2       90
 27 8/30-->9/5       4.10   0.81  47(56) 13(15) 12(14)  5( 6)  6( 7)   10       83
 28 9/6-->9/12       4.10   0.71  56(62) 12(13) 11(12)  8( 8)  2( 2)   15       89
 29 9/13-->9/19      2.17   0.67  55(59) 12(13) 17(18)  6( 6)  2( 2)   14       92
 30 9/20-->9/26      3.35   0.75  58(56) 23(22) 12(11)  8( 7)  1( 0)   14      102
 31 9/27-->10/3      1.64   0.47  47(61) 10(13) 15(19)  4( 5)  0( 0)   11       76
 32 10/4-->10/10     2.00   0.65  43(52) 15(18) 14(17)  9(10)  1( 1)   13       82
 33 10/11-->10/17    2.03   0.46  35(54) 10(15) 14(21)  4( 6)  1( 1)    9       64
 34 10/18-->10/24    1.39   0.41  34(52) 18(27) 11(16)  2( 3)  0( 0)    7       65
 35 10/25-->10/31    1.98   0.35  37(67)  8(14)  5( 9)  5( 9)  0( 0)    7       55
 36 11/1-->11/7      1.75   0.33  44(70)  8(12)  5( 8)  5( 8)  0( 0)   14       62
 37 11/8-->11/14     1.84   0.34  44(68) 13(20)  4( 6)  3( 4)  0( 0)   15       64
 38 11/15-->11/21    2.17   0.43  33(52) 12(19) 15(23)  2( 3)  1( 1)   15       63
 39 11/22-->11/28    0.80   0.23  50(74) 12(17)  5( 7)  0( 0)  0( 0)   14       67
 40 11/29-->12/5     2.08   0.24  41(75)  6(11)  6(11)  0( 0)  1( 1)   19       54
 41 12/6-->12/12     1.32   0.19  45(81)  5( 9)  4( 7)  1( 1)  0( 0)   21       55
 42 12/13-->12/19    1.34   0.23  34(66) 11(21)  5( 9)  1( 1)  0( 0)   22       51
 43 12/20-->12/26    1.10   0.20  43(81)  4( 7)  5( 9)  1( 1)  0( 0)   22       53
 44 12/27-->1/2      1.90   0.25  36(73)  8(16)  2( 4)  3( 6)  0( 0)   22       49
 45 1/3-->1/9        1.20   0.14  44(88)  4( 8)  1( 2)  1( 2)  0( 0)   14       50
 46 1/10-->1/16      0.97   0.18  39(78)  6(12)  5(10)  0( 0)  0( 0)   14       50
 47 1/17-->1/23      1.38   0.20  42(75)  9(16)  4( 7)  1( 1)  0( 0)   14       56
 48 1/24-->1/30      0.65   0.15  53(88)  3( 5)  4( 6)  0( 0)  0( 0)   14       60
 49 1/31-->2/6       0.64   0.15  30(75)  5(12)  5(12)  0( 0)  0( 0)    8       40
 50 2/7-->2/13       0.87   0.15  33(78)  6(14)  3( 7)  0( 0)  0( 0)    9       42
 51 2/14-->2/20      2.08   0.29  35(62) 13(23)  5( 8)  2( 3)  1( 1)    9       56
 52 2/21-->2/27      1.25   0.25  39(72)  9(16)  3( 5)  3( 5)  0( 0)    9       54
 53 2/28-->2/29      1.55   0.05   8(88)  0( 0)  0( 0)  1(11)  0( 0)    1        9
 ANNUAL TOTALS       4.83   2438(57)778(18)625(14)297( 7) 69( 1)  467     4207
 22  0.31  0.90  1.20  1.06  1.78  1.39  1.77  3.55  1.42  0.84  0.22  1.10
 23  0.57  1.25  2.79  1.90  3.15  4.28  0.94  1.25  0.97  1.39  0.48  0.21
 24  0.26  0.28  0.88  1.20  1.11  2.14  0.91  0.50  0.79  0.58  0.34  0.72
 25  0.65  0.40  2.10  0.93  1.05  2.50  0.76  2.08  1.77  0.26  0.77  0.89
 26  0.17  1.20  1.42  0.73  2.21  1.45  4.68  2.28  1.69  0.34  0.30  0.34
 27  0.52  0.14  1.80  1.45  1.48  2.00  3.75  1.50  1.64  1.98  0.31  0.95
 28  0.22  1.55  1.08  1.06  1.70  1.60  1.64  1.60  0.90  0.12  0.80  1.90
 29  0.55******  0.75  0.76  1.37  2.65  1.69  1.50  1.33  1.14  0.50  0.41
 30  0.52******  1.05  1.20  2.73  1.85  1.13  4.10  0.85  1.38  2.08  0.26
 31  0.12******  0.56******  2.00******  3.40  1.48******  1.10******  0.17
 
 RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) DURING 1951-1999 FOR STATION NUMBER 2689
     JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1 32   2  35   3  35   5  43   4  43   6  37  10  34  12  37   7  38  10  47   8  39   1  32   2
  2 39   3  55   3  36   5  47   3  42   5  40   6  30  11  33  11  46   8  40   2  41   1  38   3
  3 39   4  39   4  35   0  43   2  41   8  43   7  34   9  35  10  39  10  39   6  39   2  36   3
  4 34   5  49   3  38   4  40   8  51   8  37  12  34  11  31   8  41   8  44   5  39   2  37   3
  5 37   3  37   3  38   4  42   6  39   6  38  11  35   5  33   3  40  11  51   7  37   4  31   4
  6 38   3  40   3  36   4  44   7  38   2  36  10  35   8  33   5  38  13  46   6  40   2  35   3
  7 33   5  37   5  38   6  48   5  40   3  34   9  34   8  33   5  43  11  45   4  45   4  46   2
  8 38   5  39   3  45   5  40   4  45   5  35   5  31  12  37   5  41   8  40   2  37   6  34   3
  9 38   7  37   3  37   5  48   2  44  10  40   6  36  10  31  13  41   7  41   4  38   3  36   3
 10 38   3  34   4  45   5  43   3  43   9  40   8  34  10  36  12  43  11  41   6  36   2  35   6
 11 36   1  40   2  31   5  49   3  37   9  39  12  32   9  33   7  39   7  43   6  44   5  49   5
 12 39   2  40   2  35   5  42   6  41   8  35   5  31   6  37  10  45   9  44   5  47   2  40   4
 13 33   2  34   4  37   4  42   7  42   6  36  14  35   9  36  10  37   5  43   6  36   5  38   2
 14 36   5  37   4  39   4  44   4  44   7  34  10  31   7  38   9  36   6  43  11  41   5  38   2
 15 42   6  36   2  42   5  48   8  43  12  33  10  31   3  32  11  40   9  40   5  40   4  38   4
 16 41   5  40   3  40   3  47   7  48  10  36   7  39  11  35   9  40   8  41   9  41   3  38   4
 17 40   4  44   3  37   3  45   5  39   6  37  11  36  12  37  11  36   3  40   6  37   5  34   3
 18 54   4  40   2  34   3  52   4  39   8  41   8  29  12  35   6  39   6  44   6  38   3  33   2
 19 37   6  36   3  37   2  40   4  40   8  34   3  31  11  33   5  50   3  42   6  49   1  35   6
 20 42   1  36   4  36   6  40   8  39   8  39  10  33  10  38  10  40   5  53   6  32   3  34   4
 21 38   2  46   6  35   4  46   7  33  10  35  11  32   9  38   6  41   5  45   4  32   5  36   4
 22 44   3  38   4  45   6  44   5  33   6  36   9  32   8  40  11  44   9  41   5  48   4  31   4
 23 34   3  33   5  42   6  37  10  40   9  37   9  37   9  32   8  39   4  38   6  33   5  34   5
 24 35   4  48   7  46   4  40   2  38   7  36  13  33   8  33   7  44   9  47   6  40   2  33   6
 25 38   3  37   5  41   4  51   4  40   1  35  12  37  10  37   9  45  10  46   5  44   2  36   3
 26 34   3  40   2  45   4  37   4  40   6  37   5  31   8  39   6  42   6  50   7  34   4  42   5
 27 33   4  39   4  43   5  39   8  37   8  40  11  32  10  39   9  40   8  45   5  31   5  36   5
 28 36   5  40   5  42   4  46   6  39   8  38   8  33  10  40   6  41   6  43  10  33   3  34   5
 29 39   6  **  **  47   4  44   7  40   6  37  12  37  13  38   9  47   4  43   5  38   5  34   1
 30 37   6  **  **  47   5  42   3  41   5  35   6  32  12  40   8  49  10  46   4  33   3  37   1
 31 39   5  **  **  51   4  **  **  40  10  **  **  36   8  39   7  **  **  42   3  **  **  34   1
 
 DAILY  MEAN  HIGHS AND LOWS OCCURRING DURING 1951-1999 FOR STATION NUMBER 2689
     JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1 25   9  25   7  36  17  51  31  65  41  75  52  84  61  83  60  78  56  70  44  52  33  35  19
  2 26   8  25   7  35  18  52  31  67  42  75  52  83  62  83  61  80  56  69  43  50  31  36  20
  3 25   6  25   6  34  19  51  30  67  43  78  52  83  60  83  61  79  56  67  43  49  30  35  18
  4 23   5  26   7  35  18  49  29  70  44  79  54  84  62  82  60  78  55  66  42  47  29  35  18
  5 23   4  27   9  35  17  53  30  68  45  80  56  83  61  82  60  78  55  67  42  48  27  34  17
  6 23   4  26   8  35  16  55  31  67  43  79  56  84  60  82  61  78  54  65  42  47  28  31  14
  7 21   2  27   8  33  14  55  33  68  44  79  58  85  61  82  60  79  54  65  41  48  27  31  15
  8 23   4  27   8  35  17  52  32  68  45  79  56  84  62  83  61  78  54  64  41  47  27  30  13
  9 22   4  28   9  38  19  52  31  68  45  78  56  83  61  81  59  77  54  63  40  47  28  30  12
 10 22   3  29  12  39  20  55  32  69  45  79  57  84  61  82  59  76  51  64  38  48  26  30  12
 11 23   5  28  10  40  22  56  34  70  46  80  57  84  62  80  58  77  51  66  40  44  26  29  12
 12 25   7  30  10  39  22  55  33  69  45  81  58  84  63  81  59  76  52  65  41  44  26  29  11
 13 26   7  31  12  39  23  56  34  70  45  82  58  84  63  81  59  74  51  65  41  45  27  29  11
 14 25   7  31  12  40  22  58  35  71  48  81  58  83  62  81  59  71  50  65  40  44  25  29  13
 15 23   5  29  12  40  21  60  35  72  48  80  58  84  61  81  59  72  49  63  40  45  26  29  11
 16 24   4  31  11  41  22  60  37  74  48  80  57  86  62  82  59  71  48  64  39  44  25  30  10
 17 24   6  33  13  41  23  61  37  73  49  81  58  85  63  83  60  73  49  62  39  44  25  27  12
 18 25   6  32  17  41  24  62  38  73  50  80  58  86  64  81  59  73  51  58  36  42  25  28  11
 19 24   5  32  14  42  25  62  39  74  49  82  59  85  64  81  59  73  50  59  35  42  24  28  11
 20 23   5  33  15  42  25  61  40  75  49  81  59  84  62  81  59  70  49  59  36  41  25  25   9
 21 25   7  33  13  42  23  62  38  75  50  81  59  84  62  81  58  70  47  61  37  40  23  25  10
 22 26   7  32  14  44  24  61  38  73  51  81  58  83  62  81  59  67  44  61  38  40  21  26  11
 23 26   6  33  16  44  25  63  39  73  51  81  58  83  61  80  59  66  43  58  36  39  21  26  11
 24 25   8  33  14  45  25  63  39  73  50  82  59  84  61  80  58  69  45  58  35  39  20  26   9
 25 23   7  34  15  44  26  66  40  73  50  84  60  84  62  81  58  71  45  59  35  39  21  26   9
 26 21   5  36  17  46  26  66  42  73  51  84  60  84  62  81  59  72  45  59  35  36  20  28   9
 27 23   5  35  19  50  28  64  42  73  51  84  60  83  62  82  60  71  45  59  35  34  18  27  11
 28 24   6  35  18  49  28  64  39  74  52  85  61  83  61  81  58  70  44  56  33  32  16  29  11
 29 24   5  **  **  46  29  64  41  75  53  84  61  84  60  81  59  69  45  56  32  34  17  27  10
 30 24   4  **  **  50  29  64  41  76  52  84  61  84  61  80  59  71  44  54  33  35  17  26   9
 31 26   5  **  **  51  30  **  **  76  53  **  **  83  60  79  56  **  **  53  34  **  **  26   9
  
  # OF DAYS EACH YEAR WHERE MIN >=32 F  1951-1999 FOR STATION # 2689
   51  52  53  54  55  56  57  58  59  60  61  62  63  64  65  66  67  68  69  70
  200 200 216 217 210 196 201 210 202 207 200 209 218 208 203 193 204 208 202 202
 
   71  72  73  74  75  76  77  78  79  80  81  82  83  84  85  86  87  88  89  90
  213 202 225 207 210 198 230 215 197 202 218 207 201 199 203 213 221 199 200 207
 
   91  92  93  94  95  96  97  98  99
  210 216 201 218 213 201 200 236 211
  
 MEAN=208
 
 LENGTH OF SEASON FOR STATION NUMBER 2689   BASE TEMP=32
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    26 116           9    28 271          155
   1952   4    16 107          10     5 279          172
   1953   5    13 133           9    22 265          132
   1954   5     8 128          10     7 280          152
   1955   4     7  97          10     8 281          184
   1956   4    30 121           9    30 274          153
   1957   5     5 125          10    10 283          158
   1958   4    29 119          10     1 274          155
   1959   4    22 112          10     9 282          170
   1960   4    30 121          10    19 293          172
   1961   5     2 122           9    28 271          149
   1962   4    19 109          10    23 296          187
   1963   5    23 143          10    29 302          159
   1964   4    10 101           9    28 272          171
   1965   4    28 118           9    26 269          151
   1966   5    12 132          10     1 274          142
   1967   5     6 126           9    28 271          145
   1968   5     5 126          10     4 278          152
   1969   4    29 119          10    14 287          168
   1970   5     2 122          10     9 282          160
   1971   5     3 123          10    28 301          178
   1972   4    25 116           9    30 274          158
   1973   5    15 135          10    29 302          167
   1974   5     6 126           9    22 265          139
   1975   4    20 110          10     2 275          165
   1976   5     3 124          10     6 280          156
   1977   4     8  98          10    12 285          187
   1978   5     2 122          10     8 281          159
   1979   5     4 124          10     9 282          158
   1980   5     9 130          10     3 277          147
   1981   5    10 130          10     2 275          145
   1982   4    22 112          10    16 289          177
   1983   4    24 114           9    21 264          150
   1984   5     1 122           9    26 270          148
   1985   4    10 100           9    26 269          169
   1986   5     2 122          10    13 286          164
   1987   4     4  94          10     3 276          182
   1988   4    26 117          10     4 278          161
   1989   5     7 127           9    23 266          139
   1990   5     2 122          10    10 283          161
   1991   4    24 114           9    19 262          148
   1992   4    25 116           9    29 273          157
   1993   4    14 104          10     2 275          171
   1994   5     2 122          10    10 283          161
   1995   4    27 117           9    22 265          148
   1996   4    27 118          10     3 277          159
   1997   5    15 135          10    14 287          152
   1998   4    18 108          10     8 281          173
   1999   4    19 109          10     2 275          166
             MEAN=118              MEAN=278     MEAN=159
 
 LENGTH OF SEASON FOR STATION NUMBER 2689   BASE TEMP=30
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    26 116           9    28 271          155
   1952   4    16 107          10     5 279          172
   1953   4    20 110          10     7 280          170
   1954   5     8 128          10    18 291          163
   1955   4     7  97          10    15 288          191
   1956   4    30 121           9    30 274          153
   1957   4    14 104          10    10 283          179
   1958   4    29 119          10    11 284          165
   1959   4    14 104          10     9 282          178
   1960   4    30 121          10    19 293          172
   1961   5     1 121           9    28 271          150
   1962   4    17 107          10    24 297          190
   1963   5    23 143          10    29 302          159
   1964   4    10 101           9    28 272          171
   1965   4    28 118          10    13 286          168
   1966   5    10 130          10    17 290          160
   1967   5     6 126           9    29 272          146
   1968   5     5 126          10    24 298          172
   1969   4    29 119          10    14 287          168
   1970   5     2 122          10    10 283          161
   1971   4    14 104          10    31 304          200
   1972   4    25 116          10    15 289          173
   1973   4    13 103          10    29 302          199
   1974   4    24 114           9    22 265          151
   1975   4    12 102          10     2 275          173
   1976   5     3 124          10     6 280          156
   1977   4     8  98          10    12 285          187
   1978   4    21 111          10     8 281          170
   1979   4    15 105          10    12 285          180
   1980   4    24 115          10     4 278          163
   1981   5    10 130          10     2 275          145
   1982   4    22 112          10    16 289          177
   1983   4    20 110           9    21 264          154
   1984   4    30 121           9    26 270          149
   1985   4     9  99          10     1 274          175
   1986   4    22 112          10    13 286          174
   1987   4     4  94          10     3 276          182
   1988   4    24 115          10     5 279          164
   1989   5     6 126          10     4 277          151
   1990   5     1 121          10    10 283          162
   1991   4    10 100           9    20 263          163
   1992   4    22 113          10    17 291          178
   1993   4    10 100          10     9 282          182
   1994   4    29 119          10    25 298          179
   1995   4    27 117           9    22 265          148
   1996   4    23 114          10     3 277          163
   1997   5    15 135          10    20 293          158
   1998   3    25  84          11     3 307          223
   1999   4    19 109          10     2 275          166
             MEAN=113              MEAN=282     MEAN=169
 
 LENGTH OF SEASON FOR STATION NUMBER 2689   BASE TEMP=28
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113          10    23 296          183
   1952   4    11 102          10     5 279          177
   1953   4    20 110          10    28 301          191
   1954   5     6 126          10    18 291          165
   1955   4     7  97          10    24 297          200
   1956   4    30 121          11     8 313          192
   1957   4    14 104          10    25 298          194
   1958   4    29 119          11     6 310          191
   1959   4    13 103          10    12 285          182
   1960   4    30 121          10    19 293          172
   1961   5     1 121           9    28 271          150
   1962   4    17 107          10    24 297          190
   1963   4    24 114          10    29 302          188
   1964   4     9 100          10     9 283          183
   1965   4    16 106          10    24 297          191
   1966   5    10 130          10    25 298          168
   1967   5     4 124          10    11 284          160
   1968   4    25 116          10    25 299          183
   1969   4     6  96          10    14 287          191
   1970   4    10 100          10    10 283          183
   1971   4    14 104          10    31 304          200
   1972   4     8  99          10    17 291          192
   1973   4    13 103          11     4 308          205
   1974   4     8  98           9    22 265          167
   1975   4    11 101          10    16 289          188
   1976   4    12 103          10     6 280          177
   1977   4     6  96          10    16 289          193
   1978   4    20 110          10    23 296          186
   1979   4    15 105          10    13 286          181
   1980   4    14 105          10    26 300          195
   1981   4    15 105          10     2 275          170
   1982   4    21 111          10    20 293          182
   1983   4    20 110           9    23 266          156
   1984   4     1  92           9    26 270          178
   1985   4     9  99          10    31 304          205
   1986   4    22 112          10    13 286          174
   1987   4     4  94          10     3 276          182
   1988   4    19 110          10     5 279          169
   1989   4    15 105          10     7 280          175
   1990   4    18 108          10    18 291          183
   1991   4    10 100          10     7 280          180
   1992   4    13 104          10    17 291          187
   1993   4     5  95          10    10 283          188
   1994   4     7  97          10    26 299          202
   1995   4    10 100           9    22 265          165
   1996   4    23 114          10    28 302          188
   1997   5    13 133          10    21 294          161
   1998   3    25  84          11     3 307          223
   1999   3    29  88          10     2 275          187
             MEAN=106              MEAN=289     MEAN=183
 
 LENGTH OF SEASON FOR STATION NUMBER 2689   BASE TEMP=26
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          10    24 297          190
   1952   4    11 102          10     5 279          177
   1953   4    20 110          10    28 301          191
   1954   4    12 102          10    31 304          202
   1955   3    28  87          10    24 297          210
   1956   4    30 121          11     8 313          192
   1957   4    14 104          10    25 298          194
   1958   4    29 119          11     6 310          191
   1959   4    13 103          10    12 285          182
   1960   4    10 101          10    19 293          192
   1961   4    18 108          10    20 293          185
   1962   4    15 105          10    24 297          192
   1963   4     4  94          10    29 302          208
   1964   4     9 100          10     9 283          183
   1965   3    30  89          10    24 297          208
   1966   5    10 130          10    25 298          168
   1967   5     4 124          10    11 284          160
   1968   4    24 115          10    25 299          184
   1969   3    31  90          10    14 287          197
   1970   4     4  94          10    10 283          189
   1971   4     6  96          10    31 304          208
   1972   4     8  99          10    18 292          193
   1973   4    11 101          11     4 308          207
   1974   4     8  98          10     2 275          177
   1975   4     5  95          10    29 302          207
   1976   3    17  77          10     8 282          205
   1977   4     6  96          11    10 314          218
   1978   3    25  84          11     1 305          221
   1979   4     6  96          10    13 286          190
   1980   4    14 105          10    27 301          196
   1981   4    14 104          10    19 292          188
   1982   4    21 111          10    20 293          182
   1983   4    19 109          10    13 286          177
   1984   4     1  92           9    26 270          178
   1985   4     9  99          11     2 306          207
   1986   4    22 112          11     2 306          194
   1987   4     4  94          10    10 283          189
   1988   4    19 110          10    22 296          186
   1989   4    12 102          10    19 292          190
   1990   4    18 108          10    19 292          184
   1991   4    10 100          10     7 280          180
   1992   4    13 104          10    17 291          187
   1993   4     4  94          10    29 302          208
   1994   4     7  97          10    26 299          202
   1995   4     4  94           9    22 265          171
   1996   4    13 104          10    30 304          200
   1997   5    13 133          10    22 295          162
   1998   3    25  84          11     4 308          224
   1999   3    29  88          10     3 276          188
             MEAN=101              MEAN=293     MEAN=192
 
 LENGTH OF SEASON FOR STATION NUMBER 2689   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          10    27 300          193
   1952   4    10 101          10    17 291          190
   1953   4    18 108          11     5 309          201
   1954   4     4  94          10    31 304          210
   1955   3    28  87          10    24 297          210
   1956   4    30 121          11    10 315          194
   1957   4    14 104          10    25 298          194
   1958   4    29 119          11     6 310          191
   1959   3    27  86          11     5 309          223
   1960   4    10 101          10    19 293          192
   1961   4    16 106          11     3 307          201
   1962   4    15 105          10    25 298          193
   1963   4     4  94          11     1 305          211
   1964   4     8  99          10     9 283          184
   1965   3    30  89          11     9 313          224
   1966   4    21 111          11     1 305          194
   1967   5     3 123          10    11 284          161
   1968   4     5  96          10    29 303          207
   1969   3    31  90          10    28 301          211
   1970   4     4  94          10    10 283          189
   1971   4     4  94          11     4 308          214
   1972   4     8  99          10    18 292          193
   1973   4    10 100          11     5 309          209
   1974   3    25  84          10     2 275          191
   1975   4     5  95          10    29 302          207
   1976   3    17  77          10    16 290          213
   1977   4     6  96          11    10 314          218
   1978   3    17  76          11    13 317          241
   1979   4     6  96          11     7 311          215
   1980   3    25  85          10    28 302          217
   1981   3    20  79          10    22 295          216
   1982   4    21 111          10    21 294          183
   1983   4    19 109          11     9 313          204
   1984   3    30  90           9    26 270          180
   1985   4     9  99          11     4 308          209
   1986   3    21  80          11     2 306          226
   1987   4     3  93          10    11 284          191
   1988   4    19 110          10    26 300          190
   1989   4    10 100          10    19 292          192
   1990   4    17 107          11     5 309          202
   1991   3    30  89          10    19 292          203
   1992   4    12 103          10    18 292          189
   1993   4     3  93          10    30 303          210
   1994   4     7  97          10    26 299          202
   1995   4     4  94           9    22 265          171
   1996   4     5  96          10    30 304          208
   1997   4    12 102          10    27 300          198
   1998   3    24  83          11     6 310          227
   1999   3    25  84          10    24 297          213
             MEAN= 97              MEAN=299     MEAN=202
 
 THESE ARE THE MONTHLY AVG. MAX TEMPS 1951-1999 FOR STATION #2689
 YEAR    JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
  
 1951   23.7  31.2  29.9  49.8  71.9  72.8  80.4  77.3  67.8  59.5  38.0  25.2  52.3
 1952   25.0  35.1  35.7  61.0  68.8  84.1  83.8  78.1  77.2  61.4  48.0  30.4  57.4
 1953   26.4  30.9  42.9  50.5  70.0  82.9  83.5  81.9  76.1  70.4  50.9  35.6  58.5
 1954   25.8  45.1  37.3  62.5  65.5  80.8  85.8  79.2  72.8  56.7  50.6  33.0  57.9
 1955   27.4  26.8  40.9  67.9  76.3  76.7  88.7  89.5  78.5  65.1  37.7  23.5  58.3
 1956   23.5  27.5  38.9  56.3  72.2  87.1  81.3  83.6  76.3  71.0  43.5  35.3  58.0
 1957   22.7  36.0  42.3  59.9  68.0  78.6  89.0  82.4  70.9  57.4  40.2  37.3  57.1
 1958   30.5  26.5  40.8  59.3  76.0  76.7  80.4  86.6  76.8  67.4  49.0  27.9  58.2
 1959   22.9  26.0  42.3  61.9  72.3  83.7  84.6  86.6  73.2  55.7  34.4  36.9  56.7
 1960   25.9  27.0  28.0  60.0  70.4  77.6  84.0  82.9  73.6  64.2  48.4  30.1  56.0
 1961   26.5  31.9  39.7  51.2  68.2  80.9  83.3  83.5  70.8  65.3  42.1  25.9  55.8
 1962   20.6  25.0  32.5  55.9  75.1  78.9  80.3  82.7  71.1  63.9  48.4  32.3  55.5
 1963   16.2  29.4  47.5  62.2  70.2  85.5  84.5  81.6  75.2  74.2  50.9  23.2  58.4
 1964   34.8  39.1  38.0  59.0  76.7  81.3  87.6  78.5  71.7  64.0  45.9  24.8  58.4
 1965   23.0  25.4  28.1  54.7  74.3  80.2  85.5  82.4  62.6  64.7  44.8  37.0  55.2
 1966   17.0  30.2  49.1  50.9  70.0  81.3  88.8  80.3  74.2  64.8  42.8  29.9  56.6
 1967   28.3  27.9  48.3  59.5  66.1  77.5  83.4  81.4  75.8  60.5  42.5  33.1  57.0
 1968   26.5  27.7  55.1  63.7  67.3  82.9  83.1  81.8  72.8  63.8  42.5  25.6  57.7
 1969   18.7  27.8  31.2  60.6  73.2  75.3  83.1  83.6  74.5  55.9  44.3  27.8  54.7
 1970   16.7  31.5  35.9  60.0  74.9  83.7  86.2  82.9  74.7  59.1  42.1  29.0  56.4
 1971   18.8  28.8  38.2  62.4  71.7  85.5  80.5  83.2  75.6  64.9  44.3  30.2  57.0
 1972   21.8  24.4  42.9  54.7  71.7  79.6  79.1  79.6  72.3  57.1  38.6  24.1  53.8
 1973   26.5  31.5  47.1  57.9  70.5  83.3  83.2  83.8  70.8  67.5  45.2  27.2  57.9
 1974   24.9  33.9  44.4  61.2  69.0  80.7  88.9  80.0  72.6  65.5  43.9  32.2  58.1
 1975   26.9  25.9  33.3  48.7  76.3  79.2  87.4  84.4  71.6  68.9  47.0  30.9  56.7
 1976   28.8  41.0  45.7  66.6  72.2  84.7  88.0  86.8  78.5  56.7  40.8  30.3  60.0
 1977   16.4  39.9  49.6  68.5  80.9  85.1  88.4  80.2  74.4  59.4  42.5  25.3  59.2
 1978   16.6  19.9  43.1  57.2  73.5  83.2  84.6  84.4  82.0  64.5  41.6  23.9  56.2
 1979   11.8  20.9  35.6  52.9  70.6  81.6  84.3  80.1  77.9  62.2  41.7  39.1  54.9
