 
 THIS IS FOR STATION NUMBER 1354 1951-> 1999
                                 # OF PRECIPITATION EVENTS - % IN PARENS
 CL                   MAX   MEAN  0.01-  0.26-  0.51-  1.01-          # OF DAYS
 WK    TIME PERIOD    VAL   RAIN    0.25   0.51   1.00   2.00  >2.01 MISSING TOTAL
  1 3/1-->3/7        2.02   0.54  51(63) 12(15) 11(13)  5( 6)  1( 1)    7       80
  2 3/8-->3/14       1.53   0.50  48(57) 17(20) 15(18)  3( 3)  0( 0)   10       83
  3 3/15-->3/21      1.74   0.43  32(48) 20(30) 12(18)  2( 3)  0( 0)    8       66
  4 3/22-->3/28      1.47   0.56  48(58) 15(18) 11(13)  8( 9)  0( 0)    7       82
  5 3/29-->4/4       2.08   0.74  48(48) 24(24) 17(17)  8( 8)  1( 1)   12       98
  6 4/5-->4/11       3.96   0.58  41(53) 15(19) 14(18)  5( 6)  1( 1)   14       76
  7 4/12-->4/18      1.46   0.85  41(38) 31(29) 27(25)  7( 6)  0( 0)   16      106
  8 4/19-->4/25      2.97   1.06  49(43) 31(27) 19(16) 10( 8)  3( 2)   14      112
  9 4/26-->5/2       2.48   0.84  38(42) 21(23) 20(22)  9(10)  2( 2)   12       90
 10 5/3-->5/9        2.00   0.97  50(45) 23(21) 21(19) 14(12)  1( 0)    8      109
 11 5/10-->5/16      1.82   0.90  43(41) 27(26) 22(21) 11(10)  0( 0)    7      103
 12 5/17-->5/23      1.87   0.73  46(46) 26(26) 21(21)  6( 6)  0( 0)    4       99
 13 5/24-->5/30      3.06   1.14  59(47) 26(21) 21(17) 14(11)  3( 2)    0      123
 14 5/31-->6/6       2.83   0.91  46(50) 19(20) 10(10) 12(13)  4( 4)    1       91
 15 6/7-->6/13       2.03   1.15  46(42) 21(19) 20(18) 21(19)  1( 0)    2      109
 16 6/14-->6/20      2.57   0.88  50(50) 21(21) 14(14) 13(13)  1( 1)    1       99
 17 6/21-->6/27      3.33   0.97  42(50) 10(12) 17(20)  9(10)  5( 6)    5       83
 18 6/28-->7/4       4.37   1.06  35(38) 22(24) 20(22)  9(10)  4( 4)    3       90
 19 7/5-->7/11       4.26   0.88  38(46)  8( 9) 24(29) 10(12)  2( 2)    0       82
 20 7/12-->7/18      2.80   0.97  34(40) 17(20) 20(23)  9(10)  5( 5)    2       85
 21 7/19-->7/25      3.10   1.10  40(41) 27(27) 17(17)  5( 5)  8( 8)    1       97
 22 7/26-->8/1       3.90   0.94  33(41) 13(16) 18(22) 12(15)  3( 3)    1       79
 23 8/2-->8/8        4.49   1.06  39(45) 17(19) 11(12) 14(16)  5( 5)    7       86
 24 8/9-->8/15       2.25   0.91  34(39) 20(22) 20(22) 11(12)  2( 2)    4       87
 25 8/16-->8/22      2.46   0.89  37(44) 19(22) 17(20)  7( 8)  4( 4)    0       84
 26 8/23-->8/29      4.00   0.71  23(38)  9(15) 12(20) 13(22)  2( 3)    1       59
 27 8/30-->9/5       4.19   0.70  25(37) 17(25) 16(24)  6( 9)  2( 3)    5       66
 28 9/6-->9/12       2.97   0.85  26(36) 12(16) 21(29)  9(12)  3( 4)    7       71
 29 9/13-->9/19      3.00   1.01  33(39) 13(15) 21(25) 12(14)  4( 4)    8       83
 30 9/20-->9/26      2.77   0.90  25(32) 22(28) 14(17) 15(19)  2( 2)    8       78
 31 9/27-->10/3      2.74   0.69  24(36) 14(21) 19(28)  8(12)  1( 1)    7       66
 32 10/4-->10/10     4.25   0.88  30(41) 18(24) 13(17)  7( 9)  5( 6)    8       73
 33 10/11-->10/17    2.52   0.60  21(36) 18(31)  9(15)  7(12)  2( 3)    8       57
 34 10/18-->10/24    2.43   0.56  35(50) 14(20) 16(22)  3( 4)  2( 2)    7       70
 35 10/25-->10/31    1.32   0.46  34(53) 14(21) 11(17)  5( 7)  0( 0)    7       64
 36 11/1-->11/7      2.28   0.61  41(56)  9(12) 12(16)  8(11)  2( 2)   11       72
 37 11/8-->11/14     1.98   0.39  31(51) 18(30)  9(15)  2( 3)  0( 0)    9       60
 38 11/15-->11/21    1.94   0.48  27(48) 14(25)  8(14)  7(12)  0( 0)    7       56
 39 11/22-->11/28    1.65   0.31  37(64)  9(15) 10(17)  1( 1)  0( 0)   12       57
 40 11/29-->12/5     1.05   0.28  31(60)  8(15) 11(21)  1( 1)  0( 0)   17       51
 41 12/6-->12/12     2.32   0.38  43(64) 14(20)  6( 8)  3( 4)  1( 1)   10       67
 42 12/13-->12/19    1.86   0.21  33(73)  6(13)  4( 8)  2( 4)  0( 0)    8       45
 43 12/20-->12/26    1.04   0.24  31(65)  9(19)  4( 8)  3( 6)  0( 0)   12       47
 44 12/27-->1/2      1.06   0.27  35(66) 10(18)  7(13)  1( 1)  0( 0)   16       53
 45 1/3-->1/9        1.09   0.21  29(63) 12(26)  3( 6)  2( 4)  0( 0)   11       46
 46 1/10-->1/16      1.35   0.20  34(70)  7(14)  6(12)  1( 2)  0( 0)    8       48
 47 1/17-->1/23      1.54   0.27  46(69) 17(25)  2( 3)  1( 1)  0( 0)   11       66
 48 1/24-->1/30      0.82   0.21  49(77)  8(12)  6( 9)  0( 0)  0( 0)   14       63
 49 1/31-->2/6       0.79   0.18  44(80)  8(14)  3( 5)  0( 0)  0( 0)   23       55
 50 2/7-->2/13       0.67   0.18  37(67) 17(30)  1( 1)  0( 0)  0( 0)   21       55
 51 2/14-->2/20      0.92   0.31  38(61) 14(22) 10(16)  0( 0)  0( 0)   21       62
 52 2/21-->2/27      1.54   0.27  40(70) 12(21)  4( 7)  1( 1)  0( 0)   26       57
 53 2/28-->2/29      0.54   0.03   3(60)  0( 0)  2(40)  0( 0)  0( 0)    5        5
 ANNUAL TOTALS       4.49   1973(49)845(21)699(17)352( 8) 82( 2)  454     3951
 22  0.83  0.76  0.61  2.97  1.04  1.16  2.12  2.38  1.12  1.25  0.28  0.34
 23  0.20  0.82  0.87  1.34  1.36  3.22  0.87  2.02  1.78  1.56  1.65  0.67
 24  0.55  0.22  0.95  1.54  1.73  2.45  1.19  1.48  2.42  0.87  0.35  1.04
 25  0.35  0.20  1.47  1.15  2.34  3.33  1.02  1.14  1.43  0.38  0.53  0.62
 26  0.51  0.28  1.21  0.72  1.25  1.33  2.07  4.00  1.25  0.79  0.62  0.02
 27  0.82  0.46  1.32  1.45  3.06  1.36  1.68  1.54  1.24  0.76  0.81  0.80
 28  0.50  0.54  0.51  2.18  1.01  1.31  0.80  0.57  1.74  1.21  0.81  0.97
 29  0.63******  0.57  1.11  1.60  0.70  3.90  1.15  1.91  1.10  0.28  0.70
 30  0.25******  1.70  1.65  1.40  2.40  3.04  0.78  1.12  1.20  1.05  0.80
 31  0.30******  1.58******  1.82******  0.71  4.19******  1.32******  0.35
 
 RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) DURING 1951-1999 FOR STATION NUMBER 1354
     JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1 31   3  38   2  40   4  40   6  41  10  38   9  31   8  36  12  37   9  42   5  41   3  36   2
  2 26   6  37   4  42   5  44   6  36  10  31   8  32  13  33   8  35   7  34   7  38   5  33   3
  3 37   3  37   4  33   2  36   6  37   6  33   8  37   9  33  11  38  10  37   3  36   5  30   7
  4 34   3  42   3  39   3  39   7  42   5  33  10  34  10  37   6  40   6  39   4  36   4  32   3
  5 36   2  38   2  42   3  45   6  36   9  33  11  33  10  33   9  35  10  41   9  37   4  35   5
  6 41   3  36   4  38   3  39   7  43   7  35  10  34   5  39   9  37   8  40   3  33   2  47   2
  7 33   4  39   3  40   4  48  10  39   4  33   9  33  12  36   5  37   6  41   8  35   4  40   4
  8 40   4  40   3  44   2  38   5  41   8  33   9  31  11  33   9  38   8  38   7  43   3  29   3
  9 33   6  33   4  40   6  48   6  41   5  36   4  31   9  31  11  32  10  36   4  37   6  31   3
 10 39   4  36   6  44   5  42   5  38   8  32  10  32   8  34  13  39  12  44   7  38   5  33   4
 11 36   4  39   5  41   6  38   1  35   8  34   9  36   9  32  10  36   8  40   6  37   3  35   4
 12 38   4  39   3  37   5  39   4  41  11  29   7  34   7  32   6  36  10  36   2  45   5  36   1
 13 38   5  41   3  37   6  38   4  36   6  32   3  39   8  32   9  37   6  39   4  36   3  37   3
 14 36   6  39   4  41   8  36   5  37   7  33   8  37   6  38  11  31   6  37   7  37   5  38   3
 15 50   5  51   3  35   7  42  11  33  14  30  10  31   7  32   9  35   7  38   6  41   6  33   4
 16 36   7  39   5  39   7  39  13  40   6  31  11  30  12  33  11  40   5  37   6  35   4  36   4
 17 38   5  37   3  37   7  44   5  41   2  36  12  39  12  31   9  41   7  41   7  36   4  27   3
 18 61   5  38   4  39   5  35   6  45   8  36   9  37  11  31   4  37   6  46   5  42   5  39   3
 19 45   5  41   3  33   3  38   4  36   8  37  12  32   8  34   6  37   4  37   6  34   4  39   4
 20 38   4  39   3  37   3  39   9  34  12  33  14  31  11  37  13  41   5  47   5  35   5  34   4
 21 41   2  41   3  35   7  35   4  40   7  33  12  32   5  30  12  39   6  39   5  33   5  45   4
 22 39   4  41   3  44   7  33   4  36  11  31  10  31  11  33   9  45   6  42   4  45   3  34   4
 23 40   4  36   4  46   5  42   9  37   8  32  12  30  12  30   8  34   4  38   7  33   6  30   1
 24 41   4  38   5  41   3  42   9  35   6  33  11  32  12  35   9  37   6  42   4  36   2  39   4
 25 40   3  40   3  42   5  36   8  35   8  34  10  33   9  35   9  37   8  37   4  32   3  31   3
 26 34   3  35   5  41   4  37   6  35   8  30   9  34   7  36  10  42   5  35   5  36   3  30   5
 27 32   4  38   3  44   4  37   7  34   3  37   8  38   8  37   8  40   7  38   6  39   4  35   4
 28 44   2  42   4  36   4  37  10  30   5  41  12  34  11  39  11  40   2  37   9  34   4  29   2
 29 36   3  **  **  42   4  38   5  31   4  32  10  32  12  40  12  42   9  39   5  33   4  41   5
 30 37   7  **  **  36   4  36   8  32   4  33   9  37  13  33  12  39   7  36   5  40   2  43   3
 31 43  10  **  **  42   2  **  **  31   6  **  **  37   9  42  10  **  **  40   3  **  **  32   5
 
 DAILY  MEAN  HIGHS AND LOWS OCCURRING DURING 1951-1999 FOR STATION NUMBER 1354
     JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1 31  15  34  16  44  24  56  35  68  45  77  55  85  63  85  63  82  60  73  49  57  38  42  25
  2 32  17  32  14  44  24  57  36  70  47  75  54  86  64  86  64  82  60  72  49  55  37  44  26
  3 31  15  31  14  44  25  57  35  69  47  77  54  85  64  86  65  82  60  70  47  54  35  43  25
  4 31  13  33  15  44  23  55  34  70  48  78  56  85  65  85  63  81  59  69  47  52  34  42  25
  5 31  13  34  15  42  23  57  35  71  49  80  58  85  63  84  63  81  58  69  46  52  32  42  25
  6 30  13  32  14  43  23  60  35  70  48  80  59  86  63  84  63  80  58  67  46  51  33  40  22
  7 28  10  33  13  42  21  62  36  69  48  81  59  87  64  84  63  82  59  67  44  52  32  38  22
  8 29  11  33  15  44  23  58  37  70  48  81  60  87  65  85  64  81  58  68  45  53  33  36  21
  9 29  11  34  16  44  24  58  35  70  48  79  59  85  64  84  63  80  58  67  44  53  33  35  19
 10 28  10  37  18  47  26  58  36  72  49  81  59  86  64  84  62  79  56  67  43  52  31  36  18
 11 29  12  35  16  47  28  61  38  71  49  80  60  86  65  83  61  79  56  68  45  52  32  36  19
 12 31  14  36  17  47  28  58  38  72  49  81  61  87  66  83  60  79  55  68  45  50  31  36  17
 13 33  14  38  18  46  27  59  38  71  49  83  61  87  65  84  62  78  55  68  45  51  33  35  17
 14 31  15  38  20  47  28  60  40  72  51  81  61  86  66  84  62  75  54  68  46  51  32  35  18
 15 31  12  36  19  47  26  63  39  73  50  80  61  86  65  84  63  75  53  67  45  53  33  34  18
 16 32  12  36  18  49  28  64  41  74  51  81  60  87  65  84  64  74  53  68  44  51  31  36  18
 17 31  13  39  20  48  29  65  41  75  53  82  60  87  65  84  64  76  54  66  43  51  31  34  18
 18 31  13  41  22  50  29  66  42  75  53  83  61  88  67  85  64  75  54  62  40  50  31  34  17
 19 32  13  40  22  48  31  65  44  75  52  84  62  88  68  84  64  75  54  62  39  49  31  35  18
 20 30  13  41  21  49  30  65  43  76  53  83  61  87  67  83  61  74  52  64  41  48  29  33  17
 21 32  14  40  21  48  28  65  44  75  53  83  61  86  66  83  62  72  50  65  42  47  28  33  16
 22 34  16  40  21  51  29  65  43  74  54  82  62  86  66  84  62  72  50  65  42  48  28  34  17
 23 33  14  39  22  51  30  66  43  75  53  83  61  86  65  83  61  69  48  62  41  46  27  33  18
 24 32  13  40  21  50  29  67  44  75  53  83  61  86  65  83  61  71  49  61  40  45  26  34  14
 25 32  14  41  22  50  30  68  45  74  54  85  62  87  65  85  61  72  50  60  40  45  27  33  16
 26 30  13  43  23  51  31  69  46  74  54  85  63  87  65  85  62  73  49  62  39  45  27  34  17
 27 29  12  42  23  56  33  67  46  75  54  84  63  87  65  84  63  72  49  61  40  43  25  35  18
 28 31  13  43  23  56  35  66  44  74  54  86  64  86  65  85  62  72  48  60  37  39  21  35  18
 29 32  13  **  **  54  34  67  45  76  55  86  65  86  64  85  62  72  49  60  37  41  23  35  18
 30 32  11  **  **  54  34  68  45  77  55  85  63  86  64  84  62  73  48  60  40  42  23  32  15
 31 35  13  **  **  57  35  **  **  77  56  **  **  87  64  82  61  **  **  58  40  **  **  33  16
  
  # OF DAYS EACH YEAR WHERE MIN >=32 F  1951-1999 FOR STATION # 1354
   51  52  53  54  55  56  57  58  59  60  61  62  63  64  65  66  67  68  69  70
  221 213 236 240 229 227 231 229 223 221 216 224 248 230 234 226 229 234 230 235
 
   71  72  73  74  75  76  77  78  79  80  81  82  83  84  85  86  87  88  89  90
  243 227 260 249 225 229 245 229 223 224 245 228 236 229 238 252 258 230 231 251
 
   91  92  93  94  95  96  97  98  99
  241 249 234 245 236 228 228 259 243
  
 MEAN=235
 
 LENGTH OF SEASON FOR STATION NUMBER 1354   BASE TEMP=32
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113           9    28 271          158
   1952   4    16 107          10     6 280          173
   1953   5     4 124          10    27 300          176
   1954   5     7 127          10    18 291          164
   1955   4     7  97          10    15 288          191
   1956   4    24 115          11     8 313          198
   1957   5     4 124          10    19 292          168
   1958   4    29 119          10     1 274          155
   1959   4    22 112          10     9 282          170
   1960   4    30 121          10    19 293          172
   1961   5     2 122           9    28 271          149
   1962   4    16 106          10    24 297          191
   1963   4    24 114          10    29 302          188
   1964   4     9 100          10     6 280          180
   1965   4    19 109           9    30 273          164
   1966   5    10 130          10     6 279          149
   1967   5     2 122           9    29 272          150
   1968   4    25 116          10    18 292          176
   1969   3    31  90          10    17 290          200
   1970   5     2 122          10    10 283          161
   1971   4    14 104          11     4 308          204
   1972   4    25 116          10    15 289          173
   1973   4    13 103          11     3 307          204
   1974   4    15 105          10     2 275          170
   1975   4    12 102          10     1 274          172
   1976   5     4 125          10     6 280          155
   1977   4     6  96          10    13 286          190
   1978   4    13 103          10     8 281          178
   1979   4    28 118          10     5 278          160
   1980   5     9 130          10     5 279          149
   1981   4    15 105          10    19 292          187
   1982   4    21 111          10    20 293          182
   1983   4    20 110           9    21 264          154
   1984   5     8 129           9    29 273          144
   1985   4     9  99          10     1 274          175
   1986   4    22 112          10    14 287          175
   1987   4     4  94          10     3 276          182
   1988   4    24 115          10     5 279          164
   1989   5     7 127           9    24 267          140
   1990   4    18 108          10    19 292          184
   1991   4    10 100           9    19 262          162
   1992   4    22 113          10    17 291          178
   1993   4    22 112          10    10 283          171
   1994   4    29 119          10    25 298          179
   1995   4    13 103           9    22 265          162
   1996   4    30 121          10    31 305          184
   1997   4    17 107          10    22 295          188
   1998   4     5  95          11     5 309          214
   1999   4    17 107          10    18 291          184
             MEAN=111              MEAN=285     MEAN=173
 
 LENGTH OF SEASON FOR STATION NUMBER 1354   BASE TEMP=30
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    19 109           9    28 271          162
   1952   4    16 107          10     6 280          173
   1953   5     4 124          10    28 301          177
   1954   5     4 124          10    30 303          179
   1955   4     7  97          10    15 288          191
   1956   4    24 115          11     8 313          198
   1957   4    14 104          10    25 298          194
   1958   4    29 119          11     6 310          191
   1959   4    21 111          10    12 285          174
   1960   4    10 101          10    20 294          193
   1961   4    18 108          10    20 293          185
   1962   4    16 106          10    24 297          191
   1963   4     4  94          11     1 305          211
   1964   4     9 100          10     9 283          183
   1965   4    17 107          11     4 308          201
   1966   5    10 130          10     6 279          149
   1967   4    24 114          10    11 284          170
   1968   4    23 114          10    29 303          189
   1969   3    31  90          10    17 290          200
   1970   4     5  95          11     1 305          210
   1971   4     6  96          11     6 310          214
   1972   4     8  99          10    15 289          190
   1973   4    13 103          11     5 309          206
   1974   4     8  98          10     2 275          177
   1975   4    12 102          10    19 292          190
   1976   5     4 125          10     6 280          155
   1977   4     6  96          10    16 289          193
   1978   3    27  86          10     8 281          195
   1979   4    10 100          10     5 278          178
   1980   4    16 107          10     5 279          172
   1981   4    15 105          10    19 292          187
   1982   4    21 111          10    21 294          183
   1983   4    20 110           9    23 266          156
   1984   4     1  92           9    29 273          181
   1985   4     9  99          11     4 308          209
   1986   4    22 112          10    14 287          175
   1987   4     4  94          10     3 276          182
   1988   4    24 115          10     6 280          165
   1989   5     7 127          10    20 293          166
   1990   4    17 107          10    19 292          185
   1991   3    30  89          10    19 292          203
   1992   4    21 112          10    17 291          179
   1993   4     6  96          10    29 302          206
   1994   4     7  97          10    25 298          201
   1995   4     5  95          10    22 295          200
   1996   4    10 101          11     1 306          205
   1997   4    17 107          10    22 295          188
   1998   3    25  84          11     5 309          225
   1999   3    27  86          10    18 291          205
             MEAN=104              MEAN=292     MEAN=187
 
 LENGTH OF SEASON FOR STATION NUMBER 1354   BASE TEMP=28
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          10    31 304          197
   1952   4    15 106          10     6 280          174
   1953   4    20 110          10    29 302          192
   1954   4     4  94          10    31 304          210
   1955   3    28  87          10    24 297          210
   1956   4    24 115          11     8 313          198
   1957   4    14 104          10    26 299          195
   1958   4    29 119          11     6 310          191
   1959   3    28  87          10    28 301          214
   1960   4    10 101          10    20 294          193
   1961   4    18 108          10    20 293          185
   1962   4    16 106          10    25 298          192
   1963   3    22  81          11     2 306          225
   1964   4     4  95          10     9 283          188
   1965   4     3  93          11     9 313          220
   1966   4    21 111          10    23 296          185
   1967   4    24 114          10    11 284          170
   1968   4     5  96          10    29 303          207
   1969   3    31  90          10    17 290          200
   1970   4     4  94          11    15 319          225
   1971   4     5  95          11     6 310          215
   1972   4     8  99          10    19 293          194
   1973   4    13 103          11     5 309          206
   1974   4     8  98          10     7 280          182
   1975   4     7  97          10    19 292          195
   1976   5     4 125          10    16 290          165
   1977   4     6  96          11    11 315          219
   1978   3    27  86          11     7 311          225
   1979   4    10 100          10     5 278          178
   1980   4    12 103          10    26 300          197
   1981   4     6  96          10    23 296          200
   1982   4    10 100          10    22 295          195
   1983   4    20 110          11     5 309          199
   1984   4     1  92          10    24 298          206
   1985   4     9  99          11     5 309          210
   1986   4    22 112          11     9 313          201
   1987   4     4  94          10    10 283          189
   1988   3    30  90          10    26 300          210
   1989   4    10 100          10    20 293          193
   1990   4    12 102          10    22 295          193
   1991   3    30  89          10    19 292          203
   1992   4    12 103          10    17 291          188
   1993   4     5  95          10    30 303          208
   1994   4     7  97          11    10 314          217
   1995   4     5  95          11     2 306          211
   1996   4    10 101          11     1 306          205
   1997   4    17 107          10    23 296          189
   1998   3    25  84          11     6 310          226
   1999   3    27  86          10    24 297          211
             MEAN= 99              MEAN=299     MEAN=200
 
 LENGTH OF SEASON FOR STATION NUMBER 1354   BASE TEMP=26
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          11     1 305          198
   1952   4    10 101          10     6 280          179
   1953   4    20 110          10    29 302          192
   1954   4     4  94          10    31 304          210
   1955   3    28  87          11     3 307          220
   1956   4    24 115          11     9 314          199
   1957   4    14 104          10    26 299          195
   1958   4    29 119          11    26 330          211
   1959   3    22  81          11     5 309          228
   1960   4    10 101          10    20 294          193
   1961   4    16 106          11     3 307          201
   1962   4    16 106          10    25 298          192
   1963   3    22  81          11     2 306          225
   1964   3    30  90          10     9 283          193
   1965   4     3  93          11     9 313          220
   1966   4    10 100          11     2 306          206
   1967   4    24 114          10    11 284          170
   1968   4     5  96          10    29 303          207
   1969   3    31  90          10    28 301          211
   1970   4     4  94          11    15 319          225
   1971   4     3  93          11     7 311          218
   1972   4     8  99          10    19 293          194
   1973   4    11 101          11     5 309          208
   1974   3    25  84          11    14 318          234
   1975   4     4  94          11    14 318          224
   1976   3    13  73          10    16 290          217
   1977   4     6  96          11    11 315          219
   1978   3    25  84          11     7 311          227
   1979   4     6  96          10    13 286          190
   1980   4    12 103          10    26 300          197
   1981   4     6  96          10    23 296          200
   1982   4    10 100          10    22 295          195
   1983   4    19 109          11    17 321          212
   1984   3    23  83          11     2 307          224
   1985   4     9  99          11    17 321          222
   1986   3    21  80          11    10 314          234
   1987   4     4  94          10    10 283          189
   1988   3    21  81          10    28 302          221
   1989   4    10 100          11    16 320          220
   1990   4    12 102          11     7 311          209
   1991   3    30  89          11     1 305          216
   1992   4     2  93          10    17 291          198
   1993   4     5  95          10    31 304          209
   1994   4     7  97          11    16 320          223
   1995   4     5  95          11     3 307          212
   1996   4     9 100          11     1 306          206
   1997   4    14 104          10    27 300          196
   1998   3    25  84          11     6 310          226
   1999   3    27  86          11     4 308          222
             MEAN= 95              MEAN=304     MEAN=208
 
 LENGTH OF SEASON FOR STATION NUMBER 1354   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   3    24  83          11     1 305          222
   1952   4    10 101          10     6 280          179
   1953   3    26  85          11     5 309          224
   1954   4     3  93          10    31 304          211
   1955   3    28  87          11     3 307          220
   1956   4    24 115          11     9 314          199
   1957   4    13 103          10    26 299          196
   1958   3    25  84          11    26 330          246
   1959   3    22  81          11     5 309          228
   1960   4    10 101          10    20 294          193
   1961   4    16 106          11     3 307          201
   1962   4    15 105          11     5 309          204
   1963   3    22  81          11     2 306          225
   1964   3    30  90          11    19 324          234
   1965   4     3  93          11     9 313          220
   1966   3    28  87          11     2 306          219
   1967   3    18  77          10    28 301          224
   1968   4     5  96          11    10 315          219
   1969   3    31  90          11    14 318          228
   1970   4     4  94          11    15 319          225
   1971   3    24  83          11     7 311          228
   1972   4     8  99          10    19 293          194
   1973   4    11 101          11     5 309          208
   1974   3    25  84          11    15 319          235
   1975   4     4  94          11    14 318          224
   1976   3    13  73          10    17 291          218
   1977   4     6  96          11    12 316          220
   1978   3    25  84          11    14 318          234
   1979   4     6  96          10    13 286          190
   1980   3    18  78          10    26 300          222
   1981   3    20  79          10    23 296          217
   1982   4    10 100          11     4 308          208
   1983   4    19 109          11    17 321          212
   1984   3    23  83          11     2 307          224
   1985   4     9  99          11    19 323          224
   1986   3    21  80          11    10 314          234
   1987   4     4  94          11    11 315          221
   1988   3    19  79          10    30 304          225
   1989   4    10 100          11    16 320          220
   1990   4     7  97          11     7 311          214
   1991   3    30  89          11     1 305          216
   1992   4     2  93          11    15 320          227
   1993   4     2  92          10    31 304          212
   1994   4     7  97          11    16 320          223
   1995   4     5  95          11     3 307          212
   1996   4     6  97          11     1 306          209
   1997   4    14 104          10    27 300          196
   1998   3    16  75          11    21 325          250
   1999   3    27  86          12     6 340          254
             MEAN= 91              MEAN=309     MEAN=218
 
 THESE ARE THE MONTHLY AVG. MAX TEMPS 1951-1999 FOR STATION #1354
 YEAR    JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
  
 1951   33.5  37.8  41.8  57.2  75.2  76.5  83.7  83.7  72.1  64.6  44.6  34.2  58.7
 1952   37.5  43.7  44.0  64.3  72.9  86.4  87.0  81.9  80.0  65.6  52.4  37.3  62.7
 1953   34.8  43.6  50.0  57.4  72.5  87.6  89.3  88.5  83.0  73.6  55.4  42.0  64.8
 1954   35.4  51.7  45.6  67.7  68.2  85.7  93.5  85.2  82.5  64.2  54.0  40.1  64.5
 1955   32.1  35.2  49.6  70.2  75.5  78.8  91.0  89.6  81.7  66.7  45.4  36.1  62.7
 1956   32.4  37.4  51.0  63.1  78.2  87.0  85.5  84.7  79.8  75.2  51.1  40.3  63.8
 1957   29.1  43.5  49.3  60.7  72.3  82.1  90.6  86.3  74.9  62.0  46.9  43.8  61.8
 1958   33.7  29.4  44.6  63.5  76.0  79.7  82.0  85.2  77.4  69.5  55.4  35.4  61.0
 1959   28.0  36.1  48.8  62.5  75.1  84.1  85.1  87.4  76.1  61.1  44.3  41.5  60.8
 1960   31.9  29.5  33.2  63.0  71.6  79.6  85.6  86.0  80.6  68.2  54.9  37.6  60.2
 1961   36.3  42.4  49.7  57.4  70.9  83.5  86.6  86.9  76.1  68.2  49.4  31.6  61.6
 1962   26.6  34.5  44.5  63.9  82.2  82.5  86.0  86.3  76.0  67.6  51.7  37.4  61.6
 1963   23.3  34.6  54.9  68.0  73.2  87.4  87.4  84.3  77.4  79.2  57.8  27.3  62.9
 1964   40.7  39.7  46.3  62.7  79.1  82.4  89.4  84.8  76.9  66.3  56.5  35.6  63.4
 1965   33.8  36.5  35.9  64.0  78.3  80.4  86.0  84.1  74.7  67.6  55.0  47.2  62.0
 1966   27.1  38.6  56.0  60.6  71.8  80.6  89.6  81.1  74.5  66.9  54.1  36.4  61.4
 1967   38.1  35.2  55.4  64.5  70.0  79.3  84.8  81.8  76.1  63.3  47.4  36.9  61.1
 1968   32.3  36.0  56.9  65.0  70.0  84.3  86.1  84.0  75.5  67.4  43.5  31.9  61.1
 1969   26.5  34.6  41.3  63.8  74.5  79.8  86.2  85.8  77.5  62.2  53.5  33.2  59.9
 1970   23.5  41.4  43.7  65.4  77.1  81.2  89.5  84.4  77.0  63.8  47.7  38.4  61.1
 1971   27.5  33.0  43.9  65.9  70.4  87.7  84.4  85.7  81.0  71.6  50.6  37.7  61.6
 1972   30.5  35.8  49.8  62.7  74.2  82.7  86.2  83.7  76.6  62.1  41.8  31.2  59.8
 1973   32.8  38.2  53.7  58.3  69.9  82.5  85.7  85.9  74.7  70.2  51.1  32.6  61.3
 1974   30.1  40.0  52.3  66.2  72.6  78.7  90.5  81.0  73.1  68.4  50.2  37.4  61.7
 1975   35.2  33.0  42.2  58.4  76.5  81.7  88.0  87.5  72.7  70.1  55.1  39.9  61.7
 1976   33.6  47.6  52.2  66.7  69.9  81.7  88.5  84.5  77.0  59.5  44.3  32.8  61.5
 1977   22.1  41.0  56.7  68.7  79.5  84.2  91.4  82.9  76.8  63.6  48.5  33.3  62.4
 1978   21.6  24.9  42.5  61.4  70.1  84.7  84.9  83.8  82.0  63.7  49.1  35.6  58.7
 1979   16.9  25.4  46.2  57.9  74.0  82.0  84.0  83.8  79.8  68.0  47.8  43.0  59.1
