 
 THIS IS FOR STATION NUMBER 6103 1951-> 1999
                                 # OF PRECIPITATION EVENTS - % IN PARENS
 CL                   MAX   MEAN  0.01-  0.26-  0.51-  1.01-          # OF DAYS
 WK    TIME PERIOD    VAL   RAIN    0.25   0.51   1.00   2.00  >2.01 MISSING TOTAL
  1 3/1-->3/7        0.98   0.40  43(61) 10(14) 17(24)  0( 0)  0( 0)    7       70
  2 3/8-->3/14       1.31   0.49  49(63) 10(12) 15(19)  3( 3)  0( 0)    7       77
  3 3/15-->3/21      1.32   0.38  53(68)  9(11) 12(15)  3( 3)  0( 0)    9       77
  4 3/22-->3/28      2.06   0.56  46(58) 15(19) 10(12)  6( 7)  1( 1)    7       78
  5 3/29-->4/4       1.43   0.56  49(53) 23(25) 15(16)  4( 4)  0( 0)    4       91
  6 4/5-->4/11       2.00   0.50  59(64) 19(20)  8( 8)  4( 4)  1( 1)    0       91
  7 4/12-->4/18      1.47   0.76  49(49) 20(20) 23(23)  7( 7)  0( 0)    1       99
  8 4/19-->4/25      2.80   0.88  52(48) 26(24) 21(19)  6( 5)  2( 1)    0      107
  9 4/26-->5/2       2.74   0.91  52(47) 25(22) 21(19) 10( 9)  1( 0)    0      109
 10 5/3-->5/9        1.60   0.74  54(52) 19(18) 22(21)  8( 7)  0( 0)    0      103
 11 5/10-->5/16      1.94   0.91  63(52) 26(21) 23(19)  9( 7)  0( 0)    0      121
 12 5/17-->5/23      1.92   0.79  48(47) 26(25) 17(16) 10( 9)  0( 0)    0      101
 13 5/24-->5/30      3.00   1.29  69(52) 19(14) 23(17) 16(12)  5( 3)    0      132
 14 5/31-->6/6       2.96   0.73  47(52) 19(21) 16(17)  6( 6)  2( 2)    2       90
 15 6/7-->6/13       2.47   1.00  67(53) 26(20) 20(15) 11( 8)  2( 1)    1      126
 16 6/14-->6/20      5.06   1.33  54(45) 26(21) 20(16) 13(10)  7( 5)    1      120
 17 6/21-->6/27      3.70   1.17  41(38) 23(21) 25(23) 14(13)  3( 2)    0      106
 18 6/28-->7/4       2.21   0.83  44(48) 19(20) 14(15) 12(13)  2( 2)    4       91
 19 7/5-->7/11       3.28   1.05  34(40) 17(20) 16(18) 12(14)  6( 7)    8       85
 20 7/12-->7/18      2.98   0.95  44(47) 17(18) 17(18) 11(11)  3( 3)    8       92
 21 7/19-->7/25      3.14   1.11  52(50) 17(16) 16(15) 11(10)  7( 6)    7      103
 22 7/26-->8/1       3.56   0.92  51(52) 23(23) 12(12)  7( 7)  5( 5)    7       98
 23 8/2-->8/8        2.79   1.09  61(54) 15(13) 19(17) 11( 9)  5( 4)    8      111
 24 8/9-->8/15       3.05   0.71  44(57) 11(14) 10(12)  8(10)  4( 5)    7       77
 25 8/16-->8/22      6.65   0.97  40(45) 17(19) 21(24)  5( 5)  4( 4)    8       87
 26 8/23-->8/29      3.02   1.12  44(43) 19(18) 22(21) 11(10)  5( 4)   14      101
 27 8/30-->9/5       4.47   0.75  56(58) 14(14) 17(17)  8( 8)  1( 1)    4       96
 28 9/6-->9/12       2.79   0.66  49(56) 17(19) 13(15)  5( 5)  2( 2)    0       86
 29 9/13-->9/19      3.70   0.89  57(61) 10(10) 13(13)  9( 9)  4( 4)    0       93
 30 9/20-->9/26      2.07   0.82  58(53) 22(20) 20(18)  7( 6)  1( 0)    6      108
 31 9/27-->10/3      2.58   0.64  43(53) 12(14) 20(24)  4( 4)  2( 2)    5       81
 32 10/4-->10/10     1.63   0.57  51(58) 15(17) 17(19)  4( 4)  0( 0)    0       87
 33 10/11-->10/17    2.13   0.47  36(59)  9(14) 10(16)  5( 8)  1( 1)    0       61
 34 10/18-->10/24    2.30   0.44  40(58) 14(20) 10(14)  3( 4)  1( 1)    0       68
 35 10/25-->10/31    1.66   0.42  41(62) 10(15) 11(16)  4( 6)  0( 0)    0       66
 36 11/1-->11/7      1.95   0.34  39(63) 11(18)  8(13)  3( 4)  0( 0)    0       61
 37 11/8-->11/14     1.92   0.30  40(71)  7(12)  7(12)  2( 3)  0( 0)    0       56
 38 11/15-->11/21    1.76   0.49  34(52) 13(20) 10(15)  8(12)  0( 0)    1       65
 39 11/22-->11/28    1.38   0.35  44(63) 16(23)  8(11)  1( 1)  0( 0)    0       69
 40 11/29-->12/5     1.62   0.28  46(77)  3( 5)  7(11)  3( 5)  0( 0)    6       59
 41 12/6-->12/12     1.00   0.23  48(77)  7(11)  6( 9)  1( 1)  0( 0)    7       62
 42 12/13-->12/19    0.98   0.22  38(69) 13(23)  4( 7)  0( 0)  0( 0)    8       55
 43 12/20-->12/26    0.77   0.20  50(81)  7(11)  4( 6)  0( 0)  0( 0)    8       61
 44 12/27-->1/2      1.27   0.24  45(75)  8(13)  5( 8)  2( 3)  0( 0)    5       60
 45 1/3-->1/9        1.80   0.19  50(84)  5( 8)  3( 5)  1( 1)  0( 0)    2       59
 46 1/10-->1/16      0.94   0.18  48(84)  5( 8)  4( 7)  0( 0)  0( 0)    0       57
 47 1/17-->1/23      0.92   0.25  46(74)  7(11)  9(14)  0( 0)  0( 0)    3       62
 48 1/24-->1/30      0.94   0.23  50(76) 11(16)  4( 6)  0( 0)  0( 0)    1       65
 49 1/31-->2/6       0.80   0.15  40(83)  6(12)  2( 4)  0( 0)  0( 0)   12       48
 50 2/7-->2/13       0.92   0.13  36(81)  4( 9)  4( 9)  0( 0)  0( 0)   14       44
 51 2/14-->2/20      1.00   0.22  31(68)  6(13)  7(15)  1( 2)  0( 0)   14       45
 52 2/21-->2/27      0.91   0.19  40(74)  9(16)  5( 9)  0( 0)  0( 0)   15       54
 53 2/28-->2/29      0.16   0.01   8(**)  0( 0)  0( 0)  0( 0)  0( 0)    3        8
 ANNUAL TOTALS       6.65   2473(57)757(17)683(15)289( 6) 77( 1)  224     4279
 22  0.92  0.26  0.90  1.35  0.92  1.72  1.48  4.00  1.55  0.52  1.38  0.77
 23  0.55  0.61  2.06  1.13  1.08  2.35  2.64  3.00  0.97  2.30  0.75  0.75
 24  0.40  0.61  0.62  2.15  2.07  1.42  1.14  1.37  0.85  0.98  0.34  0.43
 25  0.94  0.21  1.88  0.94  0.73  1.63  1.01  2.64  1.44  0.52  0.35  0.56
 26  0.20  0.91  1.01  1.70  2.02  3.70  2.10  3.02  1.56  0.18  0.80  0.23
 27  0.56  0.40  1.52  1.50  0.73  0.90  2.69  0.90  0.52  1.17  0.41  1.27
 28  0.29  0.16  1.54  2.74  2.35  2.21  1.29  1.95  1.20  0.84  0.93  1.06
 29  0.92******  0.77  0.99  3.00  1.45  3.56  1.71  2.23  1.66  0.20  0.80
 30  0.14******  1.27  1.56  1.54  1.73  2.58  1.08  2.58  1.17  1.62  0.35
 31  0.15******  0.94******  1.65******  2.67  4.47******  0.79******  0.14
 
 RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) DURING 1951-1999 FOR STATION NUMBER 6103
     JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1 35   3  42   8  38   5  38   3  40   7  37   9  32   9  34   7  39  11  43   7  38   3  31   2
  2 32   1  49   6  34   2  45   5  38   4  36   9  32  10  32   9  35  12  44   8  42   3  34   4
  3 40   3  35   5  35   3  45   4  42   3  40   6  31  11  31   4  36   3  41   4  35   4  33   4
  4 33   2  41   3  38   4  57   6  45   6  39   9  35  11  30   9  38  12  45   5  38   5  35   6
  5 34   4  38   5  36   4  40   6  38   8  38   9  30   9  37   5  36   2  46   6  34   3  27   5
  6 36   2  34   6  37   5  40   6  40   8  33  10  33   7  31   5  36  11  44   8  35   4  34   3
  7 33   2  33   4  39   8  42   5  42   4  33   8  33   8  36   6  40   8  40   7  37   6  32   2
  8 39   5  32   3  34   6  40   3  42   6  38   8  31  13  34   5  36   9  38   4  37   5  25   3
  9 33   7  38   5  35   2  46   5  40   6  36   9  32   7  33  12  37   5  38   7  43   4  32   4
 10 39   2  32   5  35   5  38   6  42   7  36  10  35   7  33   9  39   9  40   7  37   4  31   1
 11 42   3  36   2  35   5  47   4  38   9  36   5  30   9  32  11  37   8  37   7  39   1  38   5
 12 45   4  33   3  34   5  40   4  40   8  32   7  32  12  35   9  40   5  44   4  43   2  31   3
 13 41   4  37   3  35   3  42   3  45   6  36  15  35  11  32   9  35   6  44   6  40   4  39   4
 14 27   3  44   6  39   4  42   6  41   8  34   7  35   7  37   8  37   6  41   8  38   4  33   1
 15 40   5  36   4  38   6  45   2  36   9  35   6  32   6  33   6  39   6  43   5  42   6  35   2
 16 42   5  40   4  44   5  45   4  40   5  33  10  33  12  33  11  44   7  40   5  36   3  33   4
 17 38   5  33   4  38   3  48   4  39   5  35   4  32  14  32  13  36   4  38   5  30   4  35   5
 18 38   5  35   1  33   5  40   5  42   6  38   8  32  11  34   8  43   3  44   3  39   3  33   4
 19 33   2  35   4  32   3  50   5  38   4  32   4  35  15  30  11  45   6  40   4  43   6  26   3
 20 39   3  36   4  32   5  42   7  39  13  39  10  31   8  37   9  36   3  42   6  45   4  36   4
 21 37   3  42   5  31   3  44   8  38   9  34  10  31  10  34   8  37   9  39   5  30   3  43   5
 22 33   4  39   3  36   4  38   5  36   7  37  11  37   8  32   9  44   7  38   4  42   1  27   3
 23 44   5  38   1  37   3  45   8  37  10  34   8  32   5  32   7  40   3  36   6  32   4  34   4
 24 36   7  47   4  50   4  41   5  40   8  32   8  33   8  35   7  43   6  43   6  30   3  39   2
 25 36   3  38   4  37   4  45   5  37   5  31  12  31  10  34  11  42   9  41   4  42   2  32   1
 26 34   7  36   4  39   8  38   8  38   3  35   7  32  12  35   8  43  10  44   7  30   3  45   4
 27 36   4  43   4  38   4  36   6  32   6  35   4  33   4  37  10  42   8  45   5  36   4  38   5
 28 35   5  36   5  41   2  43   5  37   5  38  10  33  11  36   6  41   4  33   7  35   3  30   1
 29 36   5  **  **  44   3  43   6  37   6  38  13  31   7  37   9  44   6  43   4  33   3  41   2
 30 38   4  **  **  46   2  45   6  33   8  30   6  30  14  37   6  45   7  42   2  33   3  32   2
 31 40   5  **  **  40   4  **  **  34  12  **  **  33   8  35  11  **  **  39   3  **  **  32   2
 
 DAILY  MEAN  HIGHS AND LOWS OCCURRING DURING 1951-1999 FOR STATION NUMBER 6103
     JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1 23   7  24   5  34  15  48  30  64  40  74  51  83  60  83  59  78  55  69  43  50  33  33  18
  2 24   7  23   4  34  17  49  30  65  41  73  51  82  61  83  60  78  55  68  43  49  31  34  18
  3 23   5  24   4  33  17  49  29  66  42  76  51  82  60  83  61  78  56  67  42  48  30  34  18
  4 22   5  25   6  33  16  49  28  68  43  78  54  82  61  81  60  77  54  65  41  46  28  34  16
  5 22   2  25   5  34  16  50  29  68  45  79  55  82  60  81  59  77  53  65  41  46  27  32  16
  6 21   4  24   7  35  16  52  30  66  42  79  56  83  59  82  60  76  53  64  41  46  28  29  13
  7 19   1  25   5  33  13  53  31  65  42  78  57  83  60  81  59  79  53  64  41  46  27  29  14
  8 21   0  25   6  33  15  51  31  67  43  78  56  83  60  80  60  78  53  63  41  46  27  27  14
  9 20   3  26   6  35  17  51  30  66  44  77  56  83  60  80  59  75  54  61  39  44  27  28  12
 10 19   1  27  10  36  18  52  30  68  44  78  55  82  60  80  57  76  51  62  38  46  26  27  11
 11 21   2  26   9  38  21  54  32  69  45  78  57  83  61  80  57  75  50  62  39  44  26  28  11
 12 23   5  27   9  38  21  53  34  69  44  79  57  83  62  81  58  74  50  64  40  42  25  27  10
 13 24   6  29  11  38  22  53  33  70  45  82  57  83  62  81  59  73  50  63  40  43  26  27  10
 14 23   6  29  10  39  22  55  34  70  46  81  58  83  62  81  58  71  49  64  40  43  25  28  12
 15 22   3  29  11  38  20  58  34  71  47  79  58  82  60  81  58  70  48  62  39  44  25  27  11
 16 21   1  28  10  40  20  58  36  71  47  78  56  84  61  81  58  71  47  62  39  44  25  27  10
 17 23   5  31  11  40  22  60  36  72  48  79  57  85  63  82  59  72  49  61  38  43  26  26  10
 18 22   5  31  15  40  23  59  37  73  49  80  58  85  64  81  59  73  49  59  36  43  25  26  10
 19 22   4  31  13  39  24  61  38  72  48  81  58  85  63  81  59  71  49  57  35  40  24  26  10
 20 22   3  31  12  40  24  60  39  74  49  80  58  83  62  80  58  69  47  58  35  39  23  24   8
 21 23   5  31  12  40  22  60  38  74  49  80  58  83  62  79  58  68  46  59  36  38  22  24   8
 22 25   7  31  13  43  22  61  37  73  51  80  58  83  61  80  58  68  44  58  36  40  21  25  10
 23 24   4  32  14  43  24  60  37  73  49  80  58  82  62  79  58  66  42  57  36  37  21  25  10
 24 24   6  31  14  43  23  61  38  72  50  81  58  83  60  79  57  67  43  57  35  36  19  25   8
 25 22   5  32  12  43  25  64  39  71  50  82  59  84  61  80  57  69  44  56  35  37  21  24   8
 26 20   2  33  14  43  24  65  40  70  51  82  59  83  61  80  58  71  44  57  34  35  19  25   8
 27 20   2  33  17  47  26  63  40  72  51  82  60  82  61  81  59  68  44  57  34  33  17  25   8
 28 21   4  33  17  48  28  62  39  73  51  83  60  82  60  81  58  68  43  54  33  30  14  27  10
 29 22   3  **  **  45  28  63  40  73  52  83  61  82  60  81  58  67  44  54  33  31  15  26   9
 30 22   1  **  **  48  28  63  41  75  52  82  60  82  60  79  58  68  43  54  34  32  16  25   7
 31 23   2  **  **  50  29  **  **  75  53  **  **  82  60  79  56  **  **  52  34  **  **  24   8
  
  # OF DAYS EACH YEAR WHERE MIN >=32 F  1951-1999 FOR STATION # 6103
   51  52  53  54  55  56  57  58  59  60  61  62  63  64  65  66  67  68  69  70
  197 183 201 201 202 187 198 209 204 203 202 204 215 211 208 200 201 210 199 198
 
   71  72  73  74  75  76  77  78  79  80  81  82  83  84  85  86  87  88  89  90
  208 205 228 204 208 202 225 208 195 200 220 203 206 208 214 213 214 197 187 196
 
   91  92  93  94  95  96  97  98  99
  201 192 187 206 195 180 182 218 205
  
 MEAN=203
 
 LENGTH OF SEASON FOR STATION NUMBER 6103   BASE TEMP=32
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113           9    25 268          155
   1952   4    25 116           9    20 264          148
   1953   5    13 133           9    13 256          123
   1954   5    20 140          10    17 290          150
   1955   5     8 128          10    15 288          160
   1956   5    16 137           9    30 274          137
   1957   5     5 125          10    10 283          158
   1958   4    29 119          10     1 274          155
   1959   4    21 111          10     9 282          171
   1960   5    11 132          10    19 293          161
   1961   5     2 122           9    28 271          149
   1962   4    20 110          10    23 296          186
   1963   5    23 143          10    29 302          159
   1964   4    15 106           9    28 272          166
   1965   4    28 118           9    26 269          151
   1966   5    11 131          10     1 274          143
   1967   5     4 124           9    28 271          147
   1968   5    10 131          10     4 278          147
   1969   5    12 132          10    14 287          155
   1970   5     2 122          10     4 277          155
   1971   5    12 132          10    28 301          169
   1972   4    26 117           9    30 274          157
   1973   5     3 123          10    30 303          180
   1974   5     6 126           9    22 265          139
   1975   4    22 112          10     2 275          163
   1976   5     7 128          10     6 280          152
   1977   4     8  98          10     6 279          181
   1978   5     2 122          10     8 281          159
   1979   5    12 132          10     5 278          146
   1980   5     7 128          10     5 279          151
   1981   5    11 131           9    28 271          140
   1982   4    27 117          10    16 289          172
   1983   5    15 135           9    22 265          130
   1984   4    30 121           9    26 270          149
   1985   4     9  99          10     1 274          175
   1986   4    22 112          10     6 279          167
   1987   4     6  96          10     3 276          180
   1988   4    28 119          10     4 278          159
   1989   5     7 127           9    23 266          139
   1990   5     2 122          10    10 283          161
   1991   4    22 112           9    19 262          150
   1992   4    27 118           9    28 272          154
   1993   4    22 112           9    29 272          160
   1994   5     2 122          10    10 283          161
   1995   4    28 118           9    22 265          147
   1996   5     1 122          10     3 277          155
   1997   5    21 141          10    14 287          146
   1998   4    18 108          10     8 281          173
   1999   4    23 113           9    21 264          151
             MEAN=121              MEAN=277     MEAN=155
 
 LENGTH OF SEASON FOR STATION NUMBER 6103   BASE TEMP=30
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113           9    28 271          158
   1952   4    25 116          10     3 277          161
   1953   5    13 133           9    22 265          132
   1954   5     7 127          10    18 291          164
   1955   5     8 128          10    15 288          160
   1956   4    30 121           9    30 274          153
   1957   4    14 104          10    10 283          179
   1958   4    29 119          10     1 274          155
   1959   4    21 111          10    12 285          174
   1960   5     8 129          10    19 293          164
   1961   5     2 122           9    28 271          149
   1962   4    19 109          10    23 296          187
   1963   5    22 142          10    29 302          160
   1964   4     9 100          10     9 283          183
   1965   4    28 118          10    13 286          168
   1966   5    11 131          10    17 290          159
   1967   5     4 124           9    28 271          147
   1968   5     5 126          10     4 278          152
   1969   4    29 119          10    14 287          168
   1970   5     2 122          10    10 283          161
   1971   5    12 132          10    31 304          172
   1972   4    24 115           9    30 274          159
   1973   4    16 106          10    30 303          197
   1974   5     6 126           9    22 265          139
   1975   4    12 102          10     2 275          173
   1976   5     7 128          10     6 280          152
   1977   4     8  98          10    13 286          188
   1978   4    21 111          10     8 281          170
   1979   5    12 132          10     5 278          146
   1980   4    24 115          10    12 286          171
   1981   5    10 130          10     2 275          145
   1982   4    23 113          10    16 289          176
   1983   4    20 110           9    23 266          156
   1984   4    30 121           9    26 270          149
   1985   4     9  99          10    16 289          190
   1986   4    22 112          11     1 305          193
   1987   4     5  95          10     3 276          181
   1988   4    24 115          10     5 279          164
   1989   5     7 127           9    23 266          139
   1990   5     2 122          10    10 283          161
   1991   4    22 112           9    20 263          151
   1992   4    14 105           9    29 273          168
   1993   4    22 112          10     2 275          163
   1994   5     1 121          10    26 299          178
   1995   4    11 101          10    15 288          187
   1996   4    30 121          10     3 277          156
   1997   5    15 135          10    14 287          152
   1998   4    18 108          10    22 295          187
   1999   4    13 103          10     4 277          174
             MEAN=117              MEAN=281     MEAN=164
 
 LENGTH OF SEASON FOR STATION NUMBER 6103   BASE TEMP=28
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113           9    28 271          158
   1952   4    15 106          10     3 277          171
   1953   5    13 133          10     7 280          147
   1954   5     7 127          10    18 291          164
   1955   5     8 128          10    15 288          160
   1956   4    30 121          10     9 283          162
   1957   4    14 104          10    19 292          188
   1958   4    29 119          10     1 274          155
   1959   4    13 103          10    12 285          182
   1960   4    18 109          10    19 293          184
   1961   5     2 122          10    20 293          171
   1962   4    16 106          10    24 297          191
   1963   4     4  94          10    29 302          208
   1964   4     9 100          10     9 283          183
   1965   4    28 118          10    24 297          179
   1966   5    11 131          10    24 297          166
   1967   5     3 123           9    29 272          149
   1968   4    25 116          10     4 278          162
   1969   4    29 119          10    14 287          168
   1970   5     2 122          10    10 283          161
   1971   4    24 114          10    31 304          190
   1972   4     9 100          10    15 289          189
   1973   4    13 103          11     3 307          204
   1974   4     8  98           9    22 265          167
   1975   4    11 101          10    29 302          201
   1976   4    12 103          10     6 280          177
   1977   4     6  96          10    16 289          193
   1978   4    21 111          10    23 296          185
   1979   5    12 132          10    12 285          153
   1980   4    14 105          10    12 286          181
   1981   4    15 105          10     2 275          170
   1982   4    23 113          10    21 294          181
   1983   4    19 109          11    11 315          206
   1984   3    31  91           9    26 270          179
   1985   4     9  99          11     2 306          207
   1986   4    22 112          11     1 305          193
   1987   4     5  95          10     3 276          181
   1988   4    19 110          10     5 279          169
   1989   5     7 127           9    23 266          139
   1990   4    18 108          10    10 283          175
   1991   4    11 101          10     7 280          179
   1992   4    13 104          10    17 291          187
   1993   4    21 111          10     2 275          164
   1994   4     8  98          10    26 299          201
   1995   4    11 101          10    16 289          188
   1996   4    30 121          10     3 277          156
   1997   5    14 134          10    20 293          159
   1998   3    25  84          10    22 295          211
   1999   3    27  86          10     4 277          191
             MEAN=109              MEAN=287     MEAN=177
 
 LENGTH OF SEASON FOR STATION NUMBER 6103   BASE TEMP=26
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    19 109          10    27 300          191
   1952   4    11 102          10     5 279          177
   1953   4    20 110          10    27 300          190
   1954   5     3 123          10    18 291          168
   1955   4     7  97          10    24 297          200
   1956   4    30 121          10     9 283          162
   1957   4    14 104          10    25 298          194
   1958   4    29 119          11     6 310          191
   1959   4    13 103          10    12 285          182
   1960   4    10 101          10    19 293          192
   1961   5     1 121          10    20 293          172
   1962   4    16 106          10    24 297          191
   1963   4     4  94          10    29 302          208
   1964   4     8  99          10     9 283          184
   1965   3    31  90          10    24 297          207
   1966   5    11 131          10    24 297          166
   1967   5     3 123          10    19 292          169
   1968   4    24 115          10    25 299          184
   1969   4     1  91          10    22 295          204
   1970   4    10 100          11    14 318          218
   1971   4    14 104          11     4 308          204
   1972   4     8  99          10    15 289          190
   1973   4    13 103          11     4 308          205
   1974   4     8  98           9    22 265          167
   1975   4    11 101          10    29 302          201
   1976   3    22  82          10     8 282          200
   1977   3    23  82          11    10 314          232
   1978   3    26  85          11     7 311          226
   1979   4    10 100          10    13 286          186
   1980   4    14 105          10    12 286          181
   1981   3    22  81          10     2 275          194
   1982   4    20 110          10    21 294          184
   1983   4    19 109          11    12 316          207
   1984   3    31  91          10    23 297          206
   1985   4     9  99          11     4 308          209
   1986   4    22 112          11     2 306          194
   1987   4     4  94          10     3 276          182
   1988   4    19 110          10     5 279          169
   1989   5     7 127          10     3 276          149
   1990   4    18 108          10    10 283          175
   1991   3    31  90          10    15 288          198
   1992   4    13 104          10    17 291          187
   1993   4     4  94          10    10 283          189
   1994   4     8  98          11     1 305          207
   1995   4    10 100          10    22 295          195
   1996   4    23 114          10    30 304          190
   1997   4    18 108          10    22 295          187
   1998   3    24  83          11     4 308          225
   1999   3    27  86          10     4 277          191
             MEAN=102              MEAN=294     MEAN=191
 
 LENGTH OF SEASON FOR STATION NUMBER 6103   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          10    27 300          193
   1952   4    11 102          10     5 279          177
   1953   4    18 108          10    27 300          192
   1954   4     8  98          10    30 303          205
   1955   3    28  87          11     2 306          219
   1956   4    24 115          11     9 314          199
   1957   4    14 104          10    25 298          194
   1958   4    29 119          11     6 310          191
   1959   3    28  87          10    12 285          198
   1960   4    10 101          10    20 294          193
   1961   4    16 106          10    26 299          193
   1962   4    15 105          10    24 297          192
   1963   3    22  81          11     2 306          225
   1964   4     8  99          10     9 283          184
   1965   3    30  89          10    24 297          208
   1966   5    11 131          11     1 305          174
   1967   5     3 123          10    26 299          176
   1968   4     5  96          11    12 317          221
   1969   4     1  91          10    22 295          204
   1970   4     4  94          11    14 318          224
   1971   4     6  96          11     4 308          212
   1972   4     8  99          10    18 292          193
   1973   4    13 103          11     5 309          206
   1974   4     8  98          10     2 275          177
   1975   4     5  95          10    29 302          207
   1976   3    22  82          10     8 282          200
   1977   3    23  82          11    11 315          233
   1978   3    26  85          11    15 319          234
   1979   4    10 100          11     7 311          211
   1980   4    13 104          10    28 302          198
   1981   3    20  79          10    19 292          213
   1982   4    11 101          10    21 294          193
   1983   4    19 109          11    23 327          218
   1984   3    24  84          11     1 306          222
   1985   4     9  99          11     4 308          209
   1986   3    27  86          11     2 306          220
   1987   4     3  93          10     3 276          183
   1988   4    19 110          10    24 298          188
   1989   4    13 103          10    18 291          188
   1990   4    17 107          10    25 298          191
   1991   3    31  90          10    19 292          202
   1992   4    13 104          10    17 291          187
   1993   4     4  94          10    31 304          210
   1994   4     7  97          11    15 319          222
   1995   4     5  95          10    22 295          200
   1996   4     9 100          10    31 305          205
   1997   4    18 108          10    22 295          187
   1998   3    24  83          11     4 308          225
   1999   3    26  85          10    24 297          212
             MEAN= 98              MEAN=300     MEAN=202
 
 THESE ARE THE MONTHLY AVG. MAX TEMPS 1951-1999 FOR STATION #6103
 YEAR    JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
  
 1951   20.5  26.8  29.8  47.2  72.4  73.1  80.2  77.3  69.4  60.2  35.2  24.9  51.4
 1952   25.1  33.2  34.5  59.5  67.6  83.4  83.4  76.7  74.5  58.3  47.3  29.7  56.1
 1953   27.0  29.5  40.8  48.8  69.7  82.4  82.5  82.5  76.2  70.4  48.3  31.7  57.5
 1954   24.9  43.0  36.7  61.4  65.3  79.9  85.8  80.7  73.2  58.3  48.1  29.0  57.2
 1955   24.3  27.5  38.6  65.9  75.7  77.8  88.5  89.0  78.4  63.1  36.8  24.3  57.5
 1956   22.5  28.8  35.8  55.0  71.8  85.9  80.4  81.1  73.0  69.4  42.3  33.7  56.6
 1957   21.1  34.1  40.7  59.1  68.5  77.9  87.4  81.3  71.0  57.6  39.5  34.7  56.1
 1958   28.6  25.6  40.0  59.5  74.4  75.4  80.6  84.1  75.7  66.8  48.3  26.1  57.1
 1959   21.6  25.4  39.3  59.9  72.2  81.8  83.4  86.3  73.0  54.6  34.2  36.7  55.7
 1960   27.1  28.4  30.6  59.5  70.5  78.0  83.7  83.0  73.5  63.3  47.3  28.8  56.1
 1961   25.4  34.3  39.2  50.1  68.5  81.5  81.6  83.6  71.6  64.8  42.5  25.9  55.7
 1962   21.2  23.9  33.6  55.2  73.5  79.9  79.9  81.4  69.4  62.7  47.5  31.0  54.9
 1963   14.6  26.8  46.1  61.2  69.8  83.9  82.9  80.8  75.4  73.5  50.0  20.4  57.1
 1964   33.1  38.8  38.0  57.9  76.4  82.1  88.4  81.9  71.9  61.9  45.6  25.3  58.4
 1965   22.6  25.0  28.1  51.7  73.0  79.6  83.1  80.8  65.4  64.3  44.6  37.1  54.6
 1966   15.2  28.8  47.7  51.4  68.3  80.8  86.3  80.2  73.8  63.7  42.0  29.1  55.6
 1967   27.0  25.5  44.8  58.2  66.4  78.1  81.0  78.9  73.3  59.5  41.4  32.3  55.5
 1968   25.5  27.7  54.0  62.7  66.5  80.1  81.8  81.9  72.7  62.5  41.7  26.5  57.0
 1969   18.8  28.3  33.1  60.3  72.3  72.1  83.6  85.2  75.0  56.5  43.7  26.6  54.6
 1970   15.3  29.1  36.1  58.9  72.8  81.6  85.2  82.5  72.3  59.7  40.5  27.7  55.1
 1971   17.5  25.3  36.5  61.7  69.1  84.7  80.7  82.8  75.9  65.1  43.0  28.5  55.9
 1972   18.8  23.8  39.8  54.1  73.1  79.7  80.3  80.8  71.4  55.9  38.1  20.9  53.1
 1973   26.5  30.6  47.7  54.3  67.6  81.7  83.4  82.8  71.1  66.2  43.4  24.3  56.6
 1974   22.8  29.1  39.8  60.5  66.5  79.0  89.2  79.4  71.5  63.7  42.2  30.0  56.1
 1975   24.8  25.8  32.9  48.0  74.1  79.8  86.6  84.0  70.4  68.4  47.0  29.6  56.0
 1976   26.3  39.9  43.3  64.0  70.9  83.1  87.9  85.1  77.2  56.3  38.7  25.3  58.1
 1977   12.6  35.6  49.2  67.7  80.9  83.2  87.5  78.5  73.6  58.3  41.2  22.5  57.6
 1978   15.2  20.2  40.4  56.3  73.0  80.9  82.0  83.6  79.4  60.6  40.6  23.1  54.6
 1979    9.4  18.4  35.1  52.4  71.3  80.7  83.4  80.3  76.4  59.8  40.3  35.8  53.6
