 
 THIS IS FOR STATION NUMBER 1731 1951-> 1999
                                 # OF PRECIPITATION EVENTS - % IN PARENS
 CL                   MAX   MEAN  0.01-  0.26-  0.51-  1.01-          # OF DAYS
 WK    TIME PERIOD    VAL   RAIN    0.25   0.51   1.00   2.00  >2.01 MISSING TOTAL
  1 3/1-->3/7        3.43   0.59  70(64) 22(20) 12(11)  3( 2)  1( 0)    0      108
  2 3/8-->3/14       1.63   0.58  54(56) 19(20) 15(15)  7( 7)  0( 0)    0       95
  3 3/15-->3/21      1.35   0.48  61(64) 19(20) 12(12)  2( 2)  0( 0)    0       94
  4 3/22-->3/28      1.76   0.57  83(69) 16(13) 16(13)  4( 3)  0( 0)    0      119
  5 3/29-->4/4       2.65   0.72  72(62) 21(18) 16(13)  6( 5)  1( 0)    1      116
  6 4/5-->4/11       1.58   0.68  68(60) 21(18) 16(14)  7( 6)  0( 0)    0      112
  7 4/12-->4/18      3.22   0.92  71(56) 22(17) 22(17)  9( 7)  2( 1)    0      126
  8 4/19-->4/25      3.75   1.11  76(55) 25(18) 23(16) 10( 7)  3( 2)    0      137
  9 4/26-->5/2       1.60   0.90  68(52) 29(22) 23(17) 10( 7)  0( 0)    0      130
 10 5/3-->5/9        2.38   0.95  85(62) 20(14) 18(13) 12( 8)  2( 1)    0      137
 11 5/10-->5/16      3.90   1.05  80(60) 17(12) 23(17) 10( 7)  3( 2)    0      133
 12 5/17-->5/23      3.30   0.95  72(56) 31(24) 14(10)  8( 6)  3( 2)    0      128
 13 5/24-->5/30      3.29   1.14  79(54) 29(20) 16(11) 19(13)  1( 0)    5      144
 14 5/31-->6/6       4.65   0.82  74(60) 19(15) 22(18)  6( 4)  1( 0)    2      122
 15 6/7-->6/13       3.00   1.26  76(55) 18(13) 23(16) 16(11)  4( 2)    0      137
 16 6/14-->6/20      2.68   1.01  54(51) 14(13) 17(16) 16(15)  3( 2)    0      104
 17 6/21-->6/27      2.42   0.86  60(54) 23(20) 16(14) 10( 9)  2( 1)    0      111
 18 6/28-->7/4       2.36   1.01  56(50) 18(16) 16(14) 19(17)  1( 0)    0      110
 19 7/5-->7/11       3.22   1.20  48(42) 27(24) 15(13) 19(16)  3( 2)    0      112
 20 7/12-->7/18      2.76   0.96  56(53) 16(15) 20(19) 11(10)  2( 1)    0      105
 21 7/19-->7/25      3.36   0.92  60(53) 20(17) 22(19)  8( 7)  3( 2)    0      113
 22 7/26-->8/1       2.05   0.82  54(52) 17(16) 19(18) 11(10)  1( 0)    0      102
 23 8/2-->8/8        4.90   1.08  64(52) 23(19) 21(17) 10( 8)  3( 2)    0      121
 24 8/9-->8/15       2.73   0.84  59(57) 19(18)  9( 8) 10( 9)  5( 4)    1      102
 25 8/16-->8/22      2.54   0.92  43(46) 17(18) 19(20) 12(12)  2( 2)    0       93
 26 8/23-->8/29      4.51   0.85  49(56) 13(15) 12(13)  6( 6)  6( 6)    0       86
 27 8/30-->9/5       5.64   0.98  52(54) 14(14) 16(16) 10(10)  3( 3)    0       95
 28 9/6-->9/12       2.25   0.72  55(58) 15(15) 16(17)  6( 6)  2( 2)    0       94
 29 9/13-->9/19      5.56   1.16  62(53) 20(17) 17(14) 13(11)  4( 3)    0      116
 30 9/20-->9/26      2.51   0.98  49(48) 16(15) 22(21) 12(11)  3( 2)    0      102
 31 9/27-->10/3      3.75   0.66  49(59) 10(12) 16(19)  6( 7)  2( 2)    0       83
 32 10/4-->10/10     3.25   0.87  54(55) 21(21)  9( 9)  8( 8)  5( 5)    0       97
 33 10/11-->10/17    2.32   0.67  50(58) 12(13) 14(16)  6( 6)  4( 4)    0       86
 34 10/18-->10/24    1.80   0.75  46(48) 19(20) 18(19) 11(11)  0( 0)    0       94
 35 10/25-->10/31    2.48   0.61  46(51) 22(24) 18(20)  3( 3)  1( 1)    0       90
 36 11/1-->11/7      1.76   0.55  72(68) 12(11) 14(13)  7( 6)  0( 0)    7      105
 37 11/8-->11/14     2.17   0.52  60(63) 13(13) 17(18)  3( 3)  1( 1)    7       94
 38 11/15-->11/21    2.20   0.65  50(54) 19(20) 17(18)  3( 3)  2( 2)    7       91
 39 11/22-->11/28    1.81   0.50  76(70) 16(14) 14(12)  2( 1)  0( 0)    7      108
 40 11/29-->12/5     1.67   0.49  77(73) 13(12)  9( 8)  6( 5)  0( 0)    2      105
 41 12/6-->12/12     1.45   0.45  66(70) 11(11) 12(12)  4( 4)  0( 0)    0       93
 42 12/13-->12/19    2.50   0.31  60(77) 10(12)  4( 5)  2( 2)  1( 1)    0       77
 43 12/20-->12/26    1.84   0.37  69(74) 12(12) 10(10)  2( 2)  0( 0)    1       93
 44 12/27-->1/2      1.03   0.37  70(71) 14(14) 13(13)  1( 1)  0( 0)    0       98
 45 1/3-->1/9        1.66   0.28  65(80)  8( 9)  6( 7)  2( 2)  0( 0)    0       81
 46 1/10-->1/16      2.15   0.27  81(89)  5( 5)  3( 3)  1( 1)  1( 1)    0       91
 47 1/17-->1/23      1.10   0.35  86(78) 16(14)  5( 4)  2( 1)  0( 0)    0      109
 48 1/24-->1/30      0.92   0.24  80(83) 11(11)  5( 5)  0( 0)  0( 0)    1       96
 49 1/31-->2/6       0.76   0.21  79(86)  9( 9)  3( 3)  0( 0)  0( 0)    0       91
 50 2/7-->2/13       1.00   0.20  70(85)  9(10)  2( 2)  1( 1)  0( 0)    0       82
 51 2/14-->2/20      1.69   0.37  71(74) 15(15)  8( 8)  1( 1)  0( 0)    0       95
 52 2/21-->2/27      2.35   0.44  60(64) 25(26)  6( 6)  1( 1)  1( 1)    0       93
 53 2/28-->2/29      0.56   0.03   7(77)  1(11)  1(11)  0( 0)  0( 0)    0        9
 ANNUAL TOTALS       5.64   3354(61)903(16)752(13)374( 6) 82( 1)   41     5465
 22  0.85  0.70  1.27  1.19  0.65  2.06  2.09  2.25  2.15  1.37  1.81  0.85
 23  1.01  0.48  0.68  1.74  2.85  1.44  1.35  1.31  2.10  1.80  0.97  0.60
 24  0.44  1.12  1.76  3.75  1.05  2.42  3.36  0.75  1.06  1.19  0.37  1.84
 25  0.34  0.41  1.05  0.73  1.91  1.28  0.63  2.30  1.52  1.02  0.80  0.86
 26  0.92  0.49  0.87  1.20  3.29  0.82  1.03  2.75  1.55  0.85  0.84  0.64
 27  0.60  0.79  0.84  1.38  1.43  1.10  1.21  1.57  3.75  0.65  1.10  0.68
 28  0.27  0.56  1.08  0.80  1.43  1.38  1.32  4.51  2.25  0.70  0.84  0.65
 29  0.25******  1.26  1.21  1.16  1.15  1.25  2.15  1.23  1.20  0.64  0.73
 30  0.29******  1.07  1.60  1.27  2.36  1.94  5.64  0.80  1.27  1.16  0.92
 31  0.30******  2.65******  1.25******  2.05  3.15******  2.48******  0.64
 
 RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) DURING 1951-1999 FOR STATION NUMBER 1731
     JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1 35   2  33   5  46   4  40   6  41  10  37   6  36  11  34   8  40  13  48   4  46   1  34   3
  2 30   3  41   4  37   5  47   2  41  11  34   5  34  15  31   6  41  11  42   7  33   5  34   2
  3 32   5  38   3  34   5  45   5  39  10  39   5  35   9  33  10  41   9  42   5  38   6  39   6
  4 41   5  43   3  40   5  41   5  38   3  40   8  36  10  37  12  49  13  39   7  37   6  39   5
  5 41   3  38   2  33   3  44   5  37   7  38  12  33  12  35   7  35  12  36   8  34   4  33   3
  6 35   2  40   3  44   3  46   7  42   8  35   9  38  11  37   8  45   9  42   5  36   3  35   2
  7 33   4  33   2  40   6  49  10  41   5  39   8  34   9  37   7  38   9  42   5  43   4  32   2
  8 37   4  31   4  43   3  39   6  38   5  34   8  32  10  34   7  37   5  42   8  37   4  30   4
  9 34   5  31   4  41   4  43   7  39   6  36  13  36  12  31  13  41   7  39   3  38   4  31   3
 10 38   4  37   4  41   3  47   6  38   9  37  11  33  13  35  12  42   7  46   6  42   5  37   2
 11 41   4  40   4  37   4  40   3  39  10  38  12  34  10  38  10  41   8  50   8  44   4  33   3
 12 43   3  43   4  33   4  43   4  38   6  36  12  32  11  34  11  49  11  43   8  42   5  30   3
 13 36   3  40   3  35   5  44   7  44   9  35   8  35  10  36  11  40   9  39   9  44   5  38   5
 14 37   3  33   2  35   6  40   6  43  10  34  12  37   6  41  10  38   7  44   7  42   3  29   2
 15 49   2  37   2  41   5  41   9  40   7  32  11  35  10  33  13  38  10  41   9  44   4  34   4
 16 40   4  38   4  38   6  39   6  40   7  37  11  36  11  36   9  42   7  40   6  34   5  36   5
 17 38   3  37   2  39   6  46   9  39   8  37  13  37  11  36   9  35   5  37   8  33   6  36   2
 18 55   3  36   4  41   3  34  11  39   4  38   7  32  15  37   9  37   6  47   9  44   3  38   4
 19 48   3  36   4  40   5  37   7  38   4  42  14  33  10  33   7  37   6  42  10  37   4  31   3
 20 46   3  43   6  32   5  38   7  39  11  33  15  31   7  35  12  34   7  41   4  39   5  29   3
 21 42   3  35   3  33   5  42   6  38  10  37  11  37   6  35   7  40   9  41   5  36   4  41   5
 22 42   2  40   4  45   7  34   9  34  11  33   7  35  12  36   9  47  10  41   3  39   3  39   2
 23 37   3  34   4  40   3  44   8  40  11  41   9  34   7  35  11  42   6  40   5  42   5  29   4
 24 44   3  36   5  42   7  40   8  39   8  35  12  31  11  36   8  44   4  53   3  36   2  40   5
 25 34   5  37   5  42   5  38   7  36   4  37  14  33  13  41  10  39   8  45   5  32   5  33   4
 26 41   6  37   7  43   3  37   5  36   6  35  12  40   6  37  10  45   7  44   3  40   3  40   2
 27 39   4  39   3  41   3  36   7  37   6  45   8  40   9  37   6  44   8  44   5  33   3  36   5
 28 42   3  36   5  41   4  40   7  35   4  42  10  33  11  40   9  50   6  35   8  36   4  37   3
 29 35   0  **  **  39   6  39   7  37   9  33  10  30   8  37  11  44   8  45   9  38   6  41   4
 30 39   6  **  **  46   4  39   8  35  12  37  10  32   6  36   9  44   7  41   5  38   4  32   3
 31 40   4  **  **  45   6  **  **  40  12  **  **  35   4  36  11  **  **  43   4  **  **  45   4
 
 DAILY  MEAN  HIGHS AND LOWS OCCURRING DURING 1951-1999 FOR STATION NUMBER 1731
     JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1 31  14  31  15  43  23  56  35  69  44  77  55  85  62  86  61  82  58  73  48  57  38  41  24
  2 31  16  30  14  42  24  57  36  70  45  76  54  86  63  86  63  83  59  73  47  55  36  43  26
  3 31  14  30  13  42  24  56  35  69  46  77  54  85  63  86  63  82  59  71  47  54  35  42  24
  4 29  11  32  12  42  23  56  33  70  46  79  55  85  63  84  63  81  57  69  45  51  34  41  23
  5 30  11  33  13  40  23  56  35  72  48  81  57  85  61  83  62  81  57  70  46  51  32  41  24
  6 30  13  31  14  41  22  59  35  70  46  81  59  85  61  83  62  80  57  68  45  50  31  38  22
  7 27   9  31  13  41  21  61  35  70  46  82  58  87  63  84  62  82  57  68  43  52  31  37  21
  8 28  10  31  14  43  22  57  36  70  47  81  59  86  64  84  62  80  57  68  44  52  32  36  21
  9 28  10  32  15  44  23  57  34  70  47  81  58  85  63  84  62  80  57  67  44  52  32  35  19
 10 26   9  34  18  45  24  58  34  72  47  82  58  86  62  84  61  79  54  67  41  52  30  35  18
 11 29   9  33  16  45  27  60  38  72  49  82  59  86  63  83  60  79  53  68  43  52  30  35  19
 12 30  12  33  16  45  28  60  38  72  48  82  60  87  64  83  59  80  54  69  44  49  30  35  17
 13 32  13  36  17  45  27  60  38  72  48  83  60  87  65  84  60  78  54  68  43  51  31  34  17
 14 31  14  37  18  47  27  60  39  74  50  82  60  86  64  84  61  76  54  68  45  51  31  34  18
 15 29  11  36  18  46  26  63  39  73  50  81  60  86  63  84  61  76  52  69  44  51  32  35  18
 16 29  10  35  17  48  27  64  41  75  50  82  59  86  63  85  62  74  52  68  43  51  31  34  16
 17 30  11  37  18  47  28  66  41  75  51  83  59  87  64  85  62  75  53  66  42  50  31  33  17
 18 29  12  39  22  48  28  66  43  76  53  83  61  88  65  84  61  77  54  63  40  50  31  33  16
 19 31  12  39  21  48  30  65  43  76  52  85  61  88  66  84  62  76  54  63  38  48  29  34  18
 20 29  12  41  20  48  29  65  44  76  52  84  61  87  65  83  60  74  52  63  40  47  29  32  17
 21 31  13  39  21  48  27  66  43  76  52  83  60  86  65  84  61  73  50  65  41  46  27  32  15
 22 33  15  39  20  50  28  66  42  75  53  83  61  86  64  84  60  72  49  66  41  47  27  33  16
 23 32  13  38  22  52  30  65  42  75  53  83  60  86  64  83  60  71  47  62  41  46  28  33  18
 24 31  13  39  20  51  29  66  42  75  52  84  61  86  64  83  60  72  48  60  39  45  26  33  15
 25 31  12  39  20  50  30  68  44  75  53  85  61  87  64  84  60  74  49  61  38  45  27  32  15
 26 29  11  41  22  51  30  69  46  74  53  85  62  86  63  85  61  74  49  61  38  45  27  32  15
 27 28  11  41  23  54  32  69  46  76  53  85  62  87  64  84  62  72  48  61  39  42  26  34  17
 28 29  11  41  24  56  35  67  43  75  53  86  63  86  64  85  61  73  47  59  37  38  21  35  17
 29 29  11  **  **  54  33  67  44  76  54  86  63  85  63  85  61  73  48  60  36  39  21  34  17
 30 29  10  **  **  54  33  69  45  78  54  85  63  85  62  84  61  73  47  59  38  41  22  32  15
 31 32  10  **  **  56  35  **  **  79  55  **  **  85  63  83  60  **  **  58  39  **  **  32  15
  
  # OF DAYS EACH YEAR WHERE MIN >=32 F  1951-1999 FOR STATION # 1731
   51  52  53  54  55  56  57  58  59  60  61  62  63  64  65  66  67  68  69  70
  216 204 217 219 217 218 227 220 227 226 226 225 240 227 240 233 236 231 222 222
 
   71  72  73  74  75  76  77  78  79  80  81  82  83  84  85  86  87  88  89  90
  225 226 255 233 225 228 245 229 230 224 244 234 238 238 240 239 249 223 225 245
 
   91  92  93  94  95  96  97  98  99
  236 242 225 238 222 220 225 262 248
  
 MEAN=231
 
 LENGTH OF SEASON FOR STATION NUMBER 1731   BASE TEMP=32
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113           9    28 271          158
   1952   4    16 107          10     3 277          170
   1953   4    27 117           9    22 265          148
   1954   5     7 127          10    18 291          164
   1955   4     8  98           9    12 255          157
   1956   4    30 121           9    20 264          143
   1957   4    15 105           9    28 271          166
   1958   5     7 127          10     1 274          147
   1959   4    22 112          10    12 285          173
   1960   4    18 109          10    20 294          185
   1961   5     2 122          10    24 297          175
   1962   4    16 106          10    24 297          191
   1963   5    23 143          10    29 302          159
   1964   4    15 106          10     6 280          174
   1965   4    19 109          10    24 297          188
   1966   5    10 130          10     6 279          149
   1967   5     7 127           9    29 272          145
   1968   4    25 116          10     4 278          162
   1969   4    29 119          10    14 287          168
   1970   5     2 122          10     4 277          155
   1971   5    13 133          10     7 280          147
   1972   4    25 116           9    30 274          158
   1973   5    15 135          10    30 303          168
   1974   4    24 114           9    22 265          151
   1975   4    13 103           9    26 269          166
   1976   5     3 124          10     6 280          156
   1977   4    29 119          10    13 286          167
   1978   5     2 122          10     8 281          159
   1979   4    28 118          10    13 286          168
   1980   4    16 107          10    12 286          179
   1981   5    12 132          10    19 292          160
   1982   4    21 111          10    16 289          178
   1983   4    20 110           9    23 266          156
   1984   4    30 121           9    26 270          149
   1985   4     9  99          10     1 274          175
   1986   4    22 112          10    14 287          175
   1987   4     5  95          10     3 276          181
   1988   4    24 115          10     5 279          164
   1989   5     7 127          10     4 277          150
   1990   4    18 108          10    19 292          184
   1991   4    10 100           9    19 262          162
   1992   5     6 127          10    17 291          164
   1993   4    17 107          10    10 283          176
   1994   4    30 120          10    10 283          163
   1995   4    22 112           9    22 265          153
   1996   4    30 121          10    19 293          172
   1997   4    18 108          10    20 293          185
   1998   3    24  83          10    22 295          212
   1999   4    12 102          10    18 291          189
             MEAN=115              MEAN=281     MEAN=166
 
 LENGTH OF SEASON FOR STATION NUMBER 1731   BASE TEMP=30
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113          10     8 281          168
   1952   4    16 107          10     3 277          170
   1953   4    27 117          10     7 280          163
   1954   5     4 124          10    18 291          167
   1955   4     8  98          10    16 289          191
   1956   4    24 115          11     8 313          198
   1957   4    14 104           9    29 272          168
   1958   4    29 119          10     1 274          155
   1959   4    22 112          10    12 285          173
   1960   4    10 101          10    20 294          193
   1961   4    29 119          11     3 307          188
   1962   4    16 106          10    24 297          191
   1963   5     1 121          11     2 306          185
   1964   4     9 100          10     6 280          180
   1965   4    19 109          10    24 297          188
   1966   5    10 130          10     6 279          149
   1967   5     7 127           9    29 272          145
   1968   4    15 106          10     4 278          172
   1969   4    29 119          10    14 287          168
   1970   4     7  97          10    16 289          192
   1971   4    14 104          10    12 285          181
   1972   4    25 116           9    30 274          158
   1973   4    13 103          10    30 303          200
   1974   4    24 114           9    22 265          151
   1975   4    12 102          10     2 275          173
   1976   4    12 103          10     8 282          179
   1977   4    29 119          10    16 289          170
   1978   3    27  86          11     7 311          225
   1979   4     7  97          10    13 286          189
   1980   4    15 106          10    12 286          180
   1981   3    24  83          10    19 292          209
   1982   4    21 111          10    21 294          183
   1983   4    20 110          11     4 308          198
   1984   4     1  92           9    26 270          178
   1985   4     9  99          11     4 308          209
   1986   4    22 112          11     2 306          194
   1987   4     4  94          10     3 276          182
   1988   4    24 115          10     5 279          164
   1989   5     6 126          10     4 277          151
   1990   4    18 108          10    19 292          184
   1991   3    30  89           9    20 263          174
   1992   4    12 103          10    17 291          188
   1993   4    17 107          10    10 283          176
   1994   4     7  97          10    25 298          201
   1995   4     5  95           9    22 265          170
   1996   4    23 114          10    19 293          179
   1997   4    17 107          10    22 295          188
   1998   3    24  83          10    22 295          212
   1999   3    27  86          10    18 291          205
             MEAN=106              MEAN=287     MEAN=180
 
 LENGTH OF SEASON FOR STATION NUMBER 1731   BASE TEMP=28
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113          10    31 304          191
   1952   4    11 102          10     7 281          179
   1953   4    20 110          10     7 280          170
   1954   4     4  94          10    19 292          198
   1955   3    29  88          10    19 292          204
   1956   4    24 115          11     9 314          199
   1957   4    14 104          10    19 292          188
   1958   4    29 119          10     1 274          155
   1959   4    13 103          10    28 301          198
   1960   4    10 101          10    20 294          193
   1961   4    16 106          11     3 307          201
   1962   4    16 106          10    24 297          191
   1963   3    22  81          11     2 306          225
   1964   4     9 100          10    10 284          184
   1965   3    31  90          10    24 297          207
   1966   4    10 100          10    25 298          198
   1967   4    24 114          10    11 284          170
   1968   4     5  96          10    25 299          203
   1969   3    31  90          10    14 287          197
   1970   4     4  94          10    16 289          195
   1971   4    10 100          10    12 285          185
   1972   4     8  99          10    15 289          190
   1973   4    13 103          11     3 307          204
   1974   4    24 114          10     2 275          161
   1975   4    12 102          10    30 303          201
   1976   4    12 103          10    17 291          188
   1977   4    29 119          11    11 315          196
   1978   3    27  86          11     7 311          225
   1979   4     6  96          10    13 286          190
   1980   4    15 106          10    12 286          180
   1981   3    23  82          10    19 292          210
   1982   4    21 111          10    22 295          184
   1983   4    19 109          11     5 309          200
   1984   4     1  92           9    29 273          181
   1985   4     9  99          11     4 308          209
   1986   4    22 112          11     9 313          201
   1987   4     4  94          10     3 276          182
   1988   4    19 110          10    12 286          176
   1989   4    13 103          10     4 277          174
   1990   4    18 108          10    22 295          187
   1991   3    30  89           9    20 263          174
   1992   4    12 103          10    17 291          188
   1993   4     5  95          10    10 283          188
   1994   4     7  97          11     1 305          208
   1995   4     5  95          11     3 307          212
   1996   4    21 112          10    31 305          193
   1997   4    17 107          10    22 295          188
   1998   3    24  83          11     5 309          226
   1999   3    26  85          10    18 291          206
             MEAN=100              MEAN=293     MEAN=192
 
 LENGTH OF SEASON FOR STATION NUMBER 1731   BASE TEMP=26
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          11     1 305          198
   1952   4    10 101          10     7 281          180
   1953   4    20 110          10    29 302          192
   1954   4     4  94          10    30 303          209
   1955   3    29  88          10    19 292          204
   1956   4    24 115          11     9 314          199
   1957   4    14 104          10    20 293          189
   1958   4    29 119          10    30 303          184
   1959   4    11 101          11     6 310          209
   1960   4    10 101          10    20 294          193
   1961   4    16 106          11     8 312          206
   1962   4    15 105          10    26 299          194
   1963   3    22  81          11     2 306          225
   1964   4     9 100          10    10 284          184
   1965   3    30  89          11    13 317          228
   1966   4    10 100          10    25 298          198
   1967   4    24 114          10    11 284          170
   1968   3    24  84          10    29 303          219
   1969   3    31  90          10    27 300          210
   1970   4     2  92          10    16 289          197
   1971   4    10 100          11     4 308          208
   1972   4     8  99          10    15 289          190
   1973   4    13 103          11     5 309          206
   1974   4     9  99          10     2 275          176
   1975   4    12 102          11    14 318          216
   1976   4    12 103          10    17 291          188
   1977   4     6  96          11    11 315          219
   1978   3    27  86          11     7 311          225
   1979   4     6  96          10    13 286          190
   1980   4    15 106          10    28 302          196
   1981   3    23  82          10    23 296          214
   1982   4    11 101          10    22 295          194
   1983   4    19 109          11    17 321          212
   1984   3    23  83          11     2 307          224
   1985   4     9  99          11    19 323          224
   1986   4    22 112          11    10 314          202
   1987   4     4  94          10    11 284          190
   1988   4    19 110          10    12 286          176
   1989   4    13 103          11     2 306          203
   1990   4    12 102          10    22 295          193
   1991   3    30  89          10    19 292          203
   1992   4     2  93          10    17 291          198
   1993   4     4  94          10    31 304          210
   1994   4     7  97          11    16 320          223
   1995   4     4  94          11     3 307          213
   1996   4    10 101          10    31 305          204
   1997   4    17 107          10    22 295          188
   1998   3    24  83          11     5 309          226
   1999   3    26  85          10    24 297          212
             MEAN= 98              MEAN=300     MEAN=202
 
 LENGTH OF SEASON FOR STATION NUMBER 1731   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          11     1 305          198
   1952   4     7  98          10     7 281          183
   1953   4    18 108          10    29 302          194
   1954   4     3  93          10    30 303          210
   1955   3    29  88          10    31 304          216
   1956   4    24 115          11     9 314          199
   1957   4    14 104          10    27 300          196
   1958   4    29 119          11     7 311          192
   1959   3    22  81          11     6 310          229
   1960   4    10 101          10    20 294          193
   1961   4    10 100          11     8 312          212
   1962   4     3  93          10    26 299          206
   1963   3    22  81          11     2 306          225
   1964   3    30  90          10    10 284          194
   1965   3    30  89          11    14 318          229
   1966   4    10 100          10    25 298          198
   1967   3    22  81          10    26 299          218
   1968   3    23  83          11     4 309          226
   1969   3    31  90          10    28 301          211
   1970   4     2  92          11     3 307          215
   1971   4     6  96          11     4 308          212
   1972   4     8  99          10    15 289          190
   1973   4    11 101          11     5 309          208
   1974   3    25  84          10     2 275          191
   1975   4     4  94          11    14 318          224
   1976   4    12 103          10    17 291          188
   1977   4     6  96          11    12 316          220
   1978   3    25  84          11    19 323          239
   1979   4     6  96          11     7 311          215
   1980   3    14  74          10    29 303          229
   1981   3    20  79          10    23 296          217
   1982   4    11 101          10    22 295          194
   1983   4    19 109          11    17 321          212
   1984   3    23  83          11     2 307          224
   1985   4     9  99          11    19 323          224
   1986   4    22 112          11    10 314          202
   1987   4     4  94          10    11 284          190
   1988   3    19  79          10    30 304          225
   1989   4    10 100          11     2 306          206
   1990   4    12 102          11     8 312          210
   1991   3    30  89          10    19 292          203
   1992   4     2  93          11    14 319          226
   1993   4     2  92          10    31 304          212
   1994   4     7  97          11    16 320          223
   1995   4     4  94          11     3 307          213
   1996   4    10 101          11     1 306          205
   1997   4    14 104          10    22 295          191
   1998   3    24  83          11     5 309          226
   1999   3    26  85          10    24 297          212
             MEAN= 94              MEAN=304     MEAN=209
 
 THESE ARE THE MONTHLY AVG. MAX TEMPS 1951-1999 FOR STATION #1731
 YEAR    JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
  
 1951   30.5  35.6  40.1  57.3  74.9  76.1  82.8  81.3  73.0  65.6  43.5  33.5  57.8
 1952   35.8  40.3  42.4  64.1  71.2  85.7  87.5  82.5  79.3  64.5  53.8  37.2  62.0
 1953   34.1  41.6  48.0  56.8  71.6  85.7  87.6  88.1  82.0  74.5  55.3  40.1  63.8
 1954   33.1  47.7  45.6  66.8  68.8  85.3  88.6  82.2  80.2  64.1  55.0  37.8  62.9
 1955   31.1  34.8  47.6  69.2  75.3  76.9  92.2  90.1  81.4  65.9  44.3  33.9  61.9
 1956   32.7  35.4  47.3  61.8  77.4  88.4  85.7  85.4  79.9  74.8  49.5  38.8  63.1
 1957   28.1  38.6  46.1  61.7  72.0  80.9  89.6  87.1  74.8  62.9  46.5  42.5  60.9
 1958   31.2  26.9  44.2  63.0  76.4  77.6  81.2  84.8  77.0  69.5  54.8  33.0  60.0
 1959   26.3  34.1  47.3  61.7  76.4  83.7  84.7  88.1  77.4  59.4  42.6  42.6  60.4
 1960   32.3  30.0  33.3  64.4  70.6  79.0  85.5  86.5  81.3  67.6  53.3  36.9  60.1
 1961   33.8  41.0  48.5  56.0  71.3  84.9  85.8  86.3  77.0  68.0  49.4  32.8  61.2
 1962   26.6  33.2  42.0  62.4  80.3  83.3  83.3  86.6  76.9  67.3  51.3  35.7  60.7
 1963   20.6  31.3  53.8  67.5  72.8  88.0  87.2  83.9  79.7  79.9  54.3  24.9  62.0
 1964   41.3  38.9  46.3  64.2  79.7  83.8  88.6  84.9  78.2  67.3  55.9  33.1  63.5
 1965   31.5  35.7  35.6  61.4  79.2  81.1  83.9  82.6  73.4  67.0  51.9  44.6  60.7
 1966   24.7  36.0  52.6  59.7  70.2  81.9  89.7  83.3  75.3  66.7  52.2  35.4  60.7
 1967   37.7  33.0  51.7  63.5  70.0  82.2  84.7  80.6  75.4  63.9  45.8  38.0  60.5
 1968   32.6  34.6  57.5  65.1  71.1  85.1  86.3  84.9  76.7  66.5  46.0  34.3  61.7
 1969   27.1  35.6  44.1  65.6  75.2  79.1  86.3  86.2  76.7  62.8  50.6  33.0  60.2
 1970   22.9  38.7  44.5  65.4  77.7  82.4  87.3  83.7  77.0  66.2  48.2  38.3  61.0
 1971   26.9  33.5  45.2  67.8  72.8  89.0  84.5  86.1  81.8  74.5  51.8  39.6  62.8
 1972   30.8  33.1  49.7  62.2  75.6  83.1  86.8  85.6  80.4  64.1  43.6  31.8  60.6
 1973   34.2  38.1  54.6  60.7  70.5  83.9  86.2  85.7  76.2  72.5  51.0  33.4  62.2
 1974   29.4  38.5  51.6  67.9  71.8  79.4  90.5  81.5  74.4  68.4  50.1  36.9  61.7
 1975   34.3  33.7  41.3  58.5  79.1  83.8  89.5  87.5  72.3  71.1  55.8  38.8  62.1
 1976   32.3  47.6  52.5  66.5  71.6  83.4  88.1  83.7  77.0  59.8  44.0  31.5  61.5
 1977   19.4  40.6  54.6  69.7  81.5  84.0  90.2  81.0  76.6  62.8  47.9  30.5  61.6
 1978   21.9  25.9  42.1  63.0  71.3  83.7  84.3  84.6  82.5  63.4  49.0  32.5  58.7
 1979   16.8  25.0  46.1  56.7  75.2  84.1  85.4  84.1  80.5  68.0  48.6  42.8  59.4
