 
 THIS IS FOR STATION NUMBER 9132 1951-> 1999
                                 # OF PRECIPITATION EVENTS - % IN PARENS
 CL                   MAX   MEAN  0.01-  0.26-  0.51-  1.01-          # OF DAYS
 WK    TIME PERIOD    VAL   RAIN    0.25   0.51   1.00   2.00  >2.01 MISSING TOTAL
  1 3/1-->3/7        1.30   0.40  54(66) 17(20)  6( 7)  4( 4)  0( 0)   28       81
  2 3/8-->3/14       2.26   0.49  42(58) 14(19) 12(16)  3( 4)  1( 1)   28       72
  3 3/15-->3/21      1.40   0.31  40(63) 13(20)  9(14)  1( 1)  0( 0)   28       63
  4 3/22-->3/28      1.55   0.43  47(64) 12(16) 10(13)  4( 5)  0( 0)   28       73
  5 3/29-->4/4       1.80   0.65  53(56) 22(23) 12(12)  7( 7)  0( 0)   28       94
  6 4/5-->4/11       1.83   0.53  42(57) 12(16) 13(17)  6( 8)  0( 0)   28       73
  7 4/12-->4/18      3.44   0.78  54(50) 27(25) 21(19)  2( 1)  2( 1)   28      106
  8 4/19-->4/25      2.16   0.83  52(49) 26(24) 19(17)  7( 6)  2( 1)   24      106
  9 4/26-->5/2       3.22   0.94  57(51) 25(22) 16(14) 12(10)  1( 0)   21      111
 10 5/3-->5/9        1.60   0.86  60(54) 19(17) 21(19) 10( 9)  0( 0)   19      110
 11 5/10-->5/16      3.15   0.84  52(50) 18(17) 26(25)  7( 6)  1( 0)   13      104
 12 5/17-->5/23      1.74   0.87  53(45) 34(29) 22(18)  7( 6)  0( 0)    7      116
 13 5/24-->5/30      2.65   1.14  52(42) 29(23) 27(22) 11( 9)  3( 2)    7      122
 14 5/31-->6/6       2.16   0.81  57(54) 19(18) 21(20)  7( 6)  1( 0)    8      105
 15 6/7-->6/13       4.55   1.25  61(51) 21(17) 17(14) 15(12)  4( 3)    7      118
 16 6/14-->6/20      2.46   1.06  51(48) 18(17) 19(18) 15(14)  2( 1)    7      105
 17 6/21-->6/27      5.25   1.01  45(46) 22(22) 18(18)  8( 8)  4( 4)    7       97
 18 6/28-->7/4       3.96   1.11  47(48) 15(15) 17(17) 12(12)  5( 5)    7       96
 19 7/5-->7/11       2.79   0.96  39(42) 16(17) 21(23) 13(14)  2( 2)    7       91
 20 7/12-->7/18      3.35   1.00  47(46) 16(15) 27(26)  8( 7)  3( 2)    0      101
 21 7/19-->7/25      2.27   0.66  55(59) 16(17) 16(17)  5( 5)  1( 1)    1       93
 22 7/26-->8/1       2.28   0.82  43(45) 22(23) 17(18) 11(11)  1( 1)    4       94
 23 8/2-->8/8        3.48   0.97  55(52) 24(22) 12(11)  8( 7)  6( 5)    3      105
 24 8/9-->8/15       3.92   0.84  50(51) 25(25) 12(12)  7( 7)  3( 3)    0       97
 25 8/16-->8/22      2.86   0.77  43(48) 21(23) 15(17)  5( 5)  4( 4)    0       88
 26 8/23-->8/29      4.70   1.04  46(51) 15(16) 13(14) 10(11)  6( 6)    0       90
 27 8/30-->9/5       2.46   0.89  44(46) 18(18) 20(21) 12(12)  1( 1)   10       95
 28 9/6-->9/12       4.31   0.84  37(45) 19(23) 13(16)  7( 8)  5( 6)   14       81
 29 9/13-->9/19      4.99   0.91  41(44) 23(25) 16(17)  9( 9)  3( 3)   14       92
 30 9/20-->9/26      1.91   0.74  52(55) 15(16) 14(15) 12(12)  0( 0)   14       93
 31 9/27-->10/3      1.78   0.52  36(50) 16(22) 16(22)  3( 4)  0( 0)   11       71
 32 10/4-->10/10     1.73   0.56  38(51) 18(24) 13(17)  5( 6)  0( 0)    8       74
 33 10/11-->10/17    2.43   0.43  31(52) 15(25)  6(10)  6(10)  1( 1)    7       59
 34 10/18-->10/24    3.08   0.64  33(47) 17(24) 11(15)  7(10)  1( 1)    7       69
 35 10/25-->10/31    2.77   0.48  36(54) 12(18) 14(21)  3( 4)  1( 1)    7       66
 36 11/1-->11/7      1.54   0.55  40(54) 14(18) 12(16)  8(10)  0( 0)    7       74
 37 11/8-->11/14     1.72   0.39  44(64) 12(17)  8(11)  4( 5)  0( 0)    7       68
 38 11/15-->11/21    3.22   0.51  41(60) 11(16) 10(14)  5( 7)  1( 1)    7       68
 39 11/22-->11/28    1.16   0.29  42(72)  3( 5) 11(18)  2( 3)  0( 0)    8       58
 40 11/29-->12/5     1.24   0.27  42(71)  8(13)  7(11)  2( 3)  0( 0)   12       59
 41 12/6-->12/12     1.12   0.22  46(77)  7(11)  5( 8)  1( 1)  0( 0)   16       59
 42 12/13-->12/19    0.94   0.22  39(76)  5( 9)  7(13)  0( 0)  0( 0)   16       51
 43 12/20-->12/26    1.21   0.17  36(76)  8(17)  2( 4)  1( 2)  0( 0)   16       47
 44 12/27-->1/2      1.55   0.22  39(73)  9(16)  4( 7)  1( 1)  0( 0)   16       53
 45 1/3-->1/9        1.12   0.18  37(77)  6(12)  3( 6)  2( 4)  0( 0)   14       48
 46 1/10-->1/16      2.96   0.22  35(77)  4( 8)  4( 8)  1( 2)  1( 2)   14       45
 47 1/17-->1/23      0.56   0.19  50(78) 11(17)  3( 4)  0( 0)  0( 0)   15       64
 48 1/24-->1/30      1.53   0.20  50(84)  4( 6)  4( 6)  1( 1)  0( 0)   14       59
 49 1/31-->2/6       1.59   0.19  42(79)  9(16)  1( 1)  1( 1)  0( 0)   22       53
 50 2/7-->2/13       0.43   0.16  45(81) 10(18)  0( 0)  0( 0)  0( 0)   21       55
 51 2/14-->2/20      1.58   0.32  42(66) 10(15) 10(15)  1( 1)  0( 0)   22       63
 52 2/21-->2/27      1.34   0.29  50(79)  6( 9)  4( 6)  3( 4)  0( 0)   21       63
 53 2/28-->2/29      0.53   0.03   8(80)  1(10)  1(10)  0( 0)  0( 0)    4       10
 ANNUAL TOTALS       5.25   2373(56)809(19)658(15)302( 7) 66( 1)  682     4208
 22  0.37  1.34  0.53  0.56  1.52  0.75  0.83  2.14  1.41  3.08  0.50  0.33
 23  0.38  0.70  0.75  1.80  1.60  1.68  0.89  2.10  1.91  1.57  1.16  0.71
 24  0.62  0.22  0.67  2.16  1.12  2.32  0.77  1.44  1.20  1.36  0.51  1.21
 25  0.13  1.32  1.04  2.15  1.37  2.72  1.11  1.61  0.95  0.27  0.70  0.35
 26  0.35  0.35  1.55  1.65  2.00  1.10  1.45  4.02  1.53  0.93  1.16  0.35
 27  1.53  0.41  0.83  1.13  1.35  1.79  0.93  1.46  0.92  0.73  0.78  0.74
 28  0.18  0.53  1.38  1.12  0.93  1.66  1.00  4.70  0.82  0.43  0.68  1.55
 29  0.55******  1.44  3.22  2.65  3.23  1.50  2.31  1.78  1.28  0.51  0.29
 30  0.14******  1.72  1.82  1.26  3.96  1.09  1.57  1.02  0.77  0.77  0.53
 31  0.19******  1.80******  1.94******  1.63  2.46******  2.77******  0.23
 
 RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) DURING 1951-1999 FOR STATION NUMBER 9132
     JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1 35   2  48   1  47   4  42   6  44   5  40   9  34  14  33  12  46  11  49  11  49   2  38   4
  2 31   4  48   3  42   5  47   6  43  10  39   3  35  12  36  12  38   8  44   6  43   5  33   2
  3 40   4  41   5  37   2  49   6  38   6  43  11  36   9  40   8  41  10  44   2  41   4  36   5
  4 36   4  43   4  39   3  44   9  43   4  36  11  34  11  37  11  47   9  42   5  40   4  40   6
  5 45   5  42   3  44   7  52   7  37   9  42   8  35  11  38   4  39  12  43   9  37   4  35   5
  6 32   2  39   4  48   4  50  10  43   6  39  13  34   6  36  10  47  10  43   7  37   2  48   3
  7 46   7  39   1  46   3  49   8  45   5  35   7  39   9  34   4  39  12  43   7  42   4  45   3
  8 36   4  41   2  40   3  39   7  39   6  34   7  34  12  33   6  43   8  40   8  40   4  35   2
  9 32   4  42   3  44   5  49   7  44   5  42   5  37  11  39  11  38   9  44  10  37   4  41   4
 10 40   4  46   3  41   4  44   4  43  13  40  11  38   8  40  13  36   9  44   8  41   3  55   3
 11 41   4  34   5  46   5  46   3  40   6  52  10  34   8  35  12  40   9  43   6  41   3  32   4
 12 41   3  42   6  43   2  42   6  39   6  36   9  31   9  38   8  49   8  43   9  44   4  38   5
 13 44   5  41   0  37   4  48   7  42   9  37  11  42  13  37   8  41   9  45   6  41   4  34   4
 14 37   4  42   1  47   7  44   6  45   7  36   8  36  10  42   8  39  10  43   8  41   5  36   3
 15 43   3  48   4  41   5  46   4  38  12  39   8  36   6  41   7  39   9  43   5  41   6  46   4
 16 40   6  42   4  41   5  42   9  50   8  38   6  35  11  35  14  40   8  43   5  42   5  46   3
 17 46   2  42   5  37   4  47   6  38  11  39   8  37  14  38   6  39   8  42   6  39   5  31   4
 18 58   4  45   3  38   2  42   7  50   6  32  11  33  10  37  11  42   9  48   4  37   2  46   4
 19 42   5  43   3  40   4  45   4  38   8  36  15  31   9  33  13  38   7  45   8  40   7  42   3
 20 41   5  43   4  38   3  44   5  41  13  35  12  36  11  38  11  40   8  48   4  32   5  39   4
 21 49   3  43   2  38   6  42   5  36   5  37  10  32   5  35  12  40   9  44   4  39   3  39   3
 22 45   2  40   1  48   3  37   5  40   7  41  13  36  10  33  11  40  10  40   4  44   3  40   5
 23 42   4  41   5  50   3  41   9  39   8  38   9  34  10  40  10  45   5  40   3  38   4  37   2
 24 44   3  51   4  46   6  43   8  42   8  35  15  34  10  36   6  41   9  43   3  37   3  37   3
 25 37   4  42   4  44   6  46   6  40   3  36   5  33  13  42   7  42   7  45   4  42   3  33   4
 26 37   4  57   3  48   4  43   7  33   4  35   7  42   4  36   6  42   7  43   5  43   3  39   7
 27 36   4  44   4  50   5  42   6  36   3  35   9  37   7  41  11  45   7  42   6  40   3  34   6
 28 51   3  42   3  42   5  47   9  39   5  37  12  38   9  44  12  43   5  38   7  43   3  51   3
 29 48   9  **  **  42   3  43   6  38   5  37  10  40  14  36  10  44  11  44   8  41   2  48   2
 30 38   7  **  **  45   4  40   4  35   7  39   9  33  10  36   8  49   7  39   6  43   4  39   1
 31 48   7  **  **  39   5  **  **  38   9  **  **  42  12  38  13  **  **  46   5  **  **  41   3
 
 DAILY  MEAN  HIGHS AND LOWS OCCURRING DURING 1951-1999 FOR STATION NUMBER 9132
     JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1 30  12  32  12  42  20  55  34  66  43  76  53  84  61  85  61  81  58  73  46  56  35  40  23
  2 31  13  30  11  41  22  56  33  69  43  75  53  85  62  85  63  81  58  72  46  54  33  41  23
  3 30  11  29  10  41  22  56  32  68  45  77  52  84  61  85  63  81  58  70  45  53  33  41  22
  4 29  10  32  11  41  21  56  31  69  46  78  55  85  63  84  61  80  57  69  43  51  32  41  21
  5 28   9  32  12  40  21  56  32  71  47  80  56  85  61  83  61  79  55  69  44  51  30  41  21
  6 29  10  31  12  41  20  59  33  69  45  80  56  85  61  84  62  80  55  68  45  50  31  38  19
  7 27   6  30  11  39  18  61  34  69  45  80  58  86  62  84  61  81  56  67  41  51  29  36  18
  8 28   9  32  12  41  20  57  36  70  46  80  58  85  63  84  62  81  56  67  43  51  30  35  17
  9 27   8  32  13  43  21  56  33  70  47  79  57  85  62  84  61  79  56  66  41  52  30  33  15
 10 27   7  35  15  45  23  58  33  72  46  79  57  85  61  84  60  78  53  66  40  52  27  35  16
 11 28   9  33  14  46  25  60  36  71  48  80  57  85  63  83  59  78  52  68  42  49  29  34  17
 12 30  11  34  14  45  25  57  36  72  46  81  59  86  64  82  59  77  52  68  43  50  29  34  15
 13 31  10  36  15  45  25  59  35  71  47  82  59  86  63  83  60  77  53  68  43  50  29  35  15
 14 30  12  37  17  45  24  60  36  72  49  81  59  86  64  83  60  74  52  68  44  49  29  34  16
 15 29  10  34  15  45  23  62  37  73  48  81  58  85  62  83  60  74  50  67  43  50  29  34  15
 16 30   9  36  14  46  24  64  39  73  50  80  58  86  62  85  61  73  50  66  42  49  29  35  14
 17 30  10  38  15  47  27  64  39  74  51  81  58  86  64  84  62  74  50  65  41  49  29  33  15
 18 30  10  39  20  47  26  66  40  74  51  82  60  87  65  84  62  76  51  62  37  49  29  32  14
 19 30   9  38  19  48  28  66  41  74  51  83  59  87  66  83  61  75  52  62  37  48  28  33  16
 20 29   9  38  19  48  28  64  41  76  49  83  60  87  65  83  60  74  50  62  38  46  26  31  14
 21 31   9  38  18  47  25  65  41  75  51  82  59  86  63  83  59  72  49  64  39  46  25  30  13
 22 33  13  38  18  50  26  65  40  74  52  82  58  85  63  83  60  71  47  65  40  46  25  32  15
 23 31  11  38  19  50  27  65  41  75  51  82  59  85  63  83  60  69  45  61  40  44  25  33  15
 24 32  10  39  17  50  27  67  41  74  51  83  59  86  62  82  59  71  46  61  38  44  23  33  12
 25 30  12  40  18  48  27  68  43  74  52  84  60  86  63  83  59  72  47  60  37  43  23  32  13
 26 28  10  42  19  51  27  68  44  73  52  84  61  85  62  83  60  73  46  61  37  42  24  32  14
 27 28   9  41  22  55  29  67  44  74  52  84  61  86  63  84  61  72  47  61  38  40  22  33  15
 28 30   9  42  21  55  33  66  42  74  52  86  62  86  62  84  59  73  46  58  35  38  18  34  16
 29 30   9  **  **  52  31  67  43  76  53  85  62  86  61  84  61  72  47  59  34  37  21  33  14
 30 30   9  **  **  53  32  67  42  77  53  85  61  85  63  83  60  72  46  59  37  41  20  32  12
 31 33  10  **  **  55  33  **  **  77  53  **  **  85  62  82  59  **  **  57  37  **  **  31  13
  
  # OF DAYS EACH YEAR WHERE MIN >=32 F  1951-1999 FOR STATION # 9132
   51  52  53  54  55  56  57  58  59  60  61  62  63  64  65  66  67  68  69  70
  215 207 220 226 214 212 212 210 208 211 205 204 232 219 227 216 218 220 210 212
 
   71  72  73  74  75  76  77  78  79  80  81  82  83  84  85  86  87  88  89  90
  221 217 250 216 197 189 226 212 206 209 222 232 225 232 227 234 239 213 218 233
 
   91  92  93  94  95  96  97  98  99
  229 231 217 233 229 210 208 242 218
  
 MEAN=220
 
 LENGTH OF SEASON FOR STATION NUMBER 9132   BASE TEMP=32
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113           9    28 271          158
   1952   4    15 106          10     6 280          174
   1953   4    27 117          10    27 300          183
   1954   5    20 140           9    22 265          125
   1955   5     8 128           9    12 255          127
   1956   5    16 137           9    20 264          127
   1957   5     6 126          10    10 283          157
   1958   5     5 125          10     1 274          149
   1959   5    15 135          10     9 282          147
   1960   5     1 122          10     7 281          159
   1961   5     2 122           9    28 271          149
   1962   4    19 109           9    20 263          154
   1963   5    23 143          10    28 301          158
   1964   4    10 101           9    28 272          171
   1965   4    28 118           9    24 267          149
   1966   5    10 130          10     5 278          148
   1967   5     7 127           9    28 271          144
   1968   5     5 126          10     4 278          152
   1969   5    12 132          10    14 287          155
   1970   5     2 122          10     4 277          155
   1971   5     3 123          10     7 280          157
   1972   4    25 116           9    30 274          158
   1973   5    15 135          10    30 303          168
   1974   4    25 115           9    22 265          150
   1975   4    20 110           9    25 268          158
   1976   5     8 129          10     6 280          151
   1977   5    10 130          10    12 285          155
   1978   5     3 123          10     8 281          158
   1979   5    12 132           9    22 265          133
   1980   5    14 135           9    23 267          132
   1981   5    12 132          10     2 275          143
   1982   4    21 111          10    20 293          182
   1983   4    20 110           9    23 266          156
   1984   4     1  92           9    26 270          178
   1985   4     9  99          10     1 274          175
   1986   4    22 112          10     6 279          167
   1987   4     7  97          10     3 276          179
   1988   4    24 115          10     4 278          163
   1989   5     7 127           9    23 266          139
   1990   4    30 120          10    10 283          163
   1991   4    24 114           9    19 262          148
   1992   5     6 127           9    29 273          146
   1993   4    21 111           9    29 272          161
   1994   5     1 121          10    12 285          164
   1995   4    27 117           9    22 265          148
   1996   4    30 121          10     3 277          156
   1997   5    13 133          10    14 287          154
   1998   4    18 108          10    22 295          187
   1999   4    18 108           9    21 264          156
             MEAN=120              MEAN=276     MEAN=155
 
 LENGTH OF SEASON FOR STATION NUMBER 9132   BASE TEMP=30
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113           9    28 271          158
   1952   4    15 106          10     6 280          174
   1953   4    27 117          10    27 300          183
   1954   5     7 127          10    18 291          164
   1955   4     7  97          10    15 288          191
   1956   5    16 137          10     9 283          146
   1957   4    14 104          10    18 291          187
   1958   4    30 120          10     1 274          154
   1959   4    22 112          10     9 282          170
   1960   4    18 109          10    19 293          184
   1961   5     2 122           9    28 271          149
   1962   4    19 109           9    20 263          154
   1963   5    23 143          10    28 301          158
   1964   4    10 101          10     6 280          179
   1965   4    28 118          10    12 285          167
   1966   5     9 129          10    17 290          161
   1967   5     2 122           9    28 271          149
   1968   4    25 116          10     4 278          162
   1969   4    29 119          10    14 287          168
   1970   5     2 122          10    10 283          161
   1971   5     3 123          10     7 280          157
   1972   4    25 116          10    15 289          173
   1973   4    28 118          10    30 303          185
   1974   4    25 115           9    22 265          150
   1975   4    20 110           9    26 269          159
   1976   5     8 129          10     6 280          151
   1977   4    29 119          10    12 285          166
   1978   5     3 123          10     8 281          158
   1979   5    12 132          10     5 278          146
   1980   5     9 130           9    26 270          140
   1981   5    11 131          10     2 275          144
   1982   4    21 111          10    20 293          182
   1983   4    20 110          10    13 286          176
   1984   4     1  92           9    26 270          178
   1985   4     9  99          10     1 274          175
   1986   4    22 112          10    14 287          175
   1987   4     5  95          10     3 276          181
   1988   4    24 115          10     5 279          164
   1989   5     7 127          10     4 277          150
   1990   4    18 108          10    10 283          175
   1991   4    10 100           9    19 262          162
   1992   5     6 127           9    29 273          146
   1993   4     5  95          10    10 283          188
   1994   4    29 119          10    12 285          166
   1995   4     5  95           9    22 265          170
   1996   4    30 121          10     8 282          161
   1997   5    13 133          10    21 294          161
   1998   4     3  93          10    22 295          202
   1999   3    27  86          10     4 277          191
             MEAN=114              MEAN=281     MEAN=166
 
 LENGTH OF SEASON FOR STATION NUMBER 9132   BASE TEMP=28
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113           9    28 271          158
   1952   4    11 102          10     6 280          178
   1953   4    20 110          10    27 300          190
   1954   4    12 102          10    18 291          189
   1955   4     7  97          10    15 288          191
   1956   4    24 115          10     9 283          168
   1957   4    14 104          10    19 292          188
   1958   4    29 119          10     1 274          155
   1959   4    22 112          10    12 285          173
   1960   4    18 109          10    19 293          184
   1961   5     2 122           9    28 271          149
   1962   4    17 107           9    20 263          156
   1963   4    14 104          10    29 302          198
   1964   4    10 101          10     9 283          182
   1965   4    19 109          10    24 297          188
   1966   4    28 118          10    24 297          179
   1967   5     2 122           9    29 272          150
   1968   4    25 116          10     4 278          162
   1969   4    29 119          10    14 287          168
   1970   5     2 122          10    10 283          161
   1971   5     3 123          10    31 304          181
   1972   4    25 116          10    15 289          173
   1973   4    28 118          11     1 305          187
   1974   4    23 113           9    22 265          152
   1975   4    14 104          10     2 275          171
   1976   4    12 103          10     6 280          177
   1977   4     7  97          10    16 289          192
   1978   5     2 122          10     8 281          159
   1979   5     1 121          10     5 278          157
   1980   4    16 107          10     4 278          171
   1981   5    10 130          10     2 275          145
   1982   4    11 101          10    21 294          193
   1983   4    19 109          11    16 320          211
   1984   3    31  91          11     2 307          216
   1985   4     9  99          10     1 274          175
   1986   4    22 112          10    14 287          175
   1987   4     4  94          10     3 276          182
   1988   4    19 110          10     5 279          169
   1989   4    15 105          10     4 277          172
   1990   4    18 108          10    19 292          184
   1991   4    10 100          10    15 288          188
   1992   4    12 103          10    17 291          188
   1993   4     5  95          10    10 283          188
   1994   4     7  97          10    25 298          201
   1995   4     5  95           9    22 265          170
   1996   4    23 114          10    31 305          191
   1997   4    17 107          10    22 295          188
   1998   3    25  84          11     5 309          225
   1999   3    27  86          10     4 277          191
             MEAN=107              MEAN=286     MEAN=178
 
 LENGTH OF SEASON FOR STATION NUMBER 9132   BASE TEMP=26
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          10    24 297          190
   1952   4    11 102          10     6 280          178
   1953   4    20 110          10    27 300          190
   1954   4     5  95          10    18 291          196
   1955   3    28  87          10    15 288          201
   1956   4    24 115          11     9 314          199
   1957   4    14 104          10    19 292          188
   1958   4    29 119          10    30 303          184
   1959   4    22 112          10    12 285          173
   1960   4    10 101          10    20 294          193
   1961   5     2 122          10    20 293          171
   1962   4    17 107          10    24 297          190
   1963   4     4  94          10    29 302          208
   1964   4     9 100          10     9 283          183
   1965   4    19 109          10    24 297          188
   1966   4    21 111          10    24 297          186
   1967   4    24 114          10    11 284          170
   1968   4     5  96          10     4 278          182
   1969   4     6  96          10    14 287          191
   1970   4     4  94          10    16 289          195
   1971   4    14 104          11     6 310          206
   1972   4     8  99          10    15 289          190
   1973   4    13 103          11     5 309          206
   1974   3    25  84           9    30 273          189
   1975   4     5  95          10    16 289          194
   1976   4    12 103          10     6 280          177
   1977   4     7  97          10    16 289          192
   1978   3    27  86          10    28 301          215
   1979   5     1 121          10    13 286          165
   1980   4    13 104          10     5 279          175
   1981   5    10 130          10     2 275          145
   1982   4    11 101          10    21 294          193
   1983   4    19 109          11    23 327          218
   1984   3    19  79          11     2 307          228
   1985   4     9  99          11     4 308          209
   1986   4    22 112          11     5 309          197
   1987   4     4  94          10    11 284          190
   1988   4    19 110          10     5 279          169
   1989   4    12 102          10    20 293          191
   1990   4    18 108          10    25 298          190
   1991   3    30  89          10    15 288          199
   1992   4    12 103          10    17 291          188
   1993   4     5  95          10    29 302          207
   1994   4     7  97          10    26 299          202
   1995   4     5  95          10    22 295          200
   1996   4    23 114          10    31 305          191
   1997   4    17 107          10    22 295          188
   1998   3    25  84          11     6 310          226
   1999   3    27  86          10     4 277          191
             MEAN=102              MEAN=293     MEAN=191
 
 LENGTH OF SEASON FOR STATION NUMBER 9132   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          10    31 304          197
   1952   4    11 102          10     6 280          178
   1953   4    18 108          10    27 300          192
   1954   4     4  94          10    31 304          210
   1955   3    28  87          10    31 304          217
   1956   4    24 115          11     9 314          199
   1957   4    14 104          10    19 292          188
   1958   4    29 119          10    30 303          184
   1959   4    13 103          11     5 309          206
   1960   4    10 101          10    20 294          193
   1961   4    18 108          10    20 293          185
   1962   4    17 107          10    25 298          191
   1963   3    22  81          10    29 302          221
   1964   4     9 100          10     9 283          183
   1965   3    30  89          11     1 305          216
   1966   4    21 111          10    25 298          187
   1967   4    24 114          10    11 284          170
   1968   4     5  96          10     4 278          182
   1969   3    31  90          10    17 290          200
   1970   4     4  94          10    16 289          195
   1971   4    14 104          11     6 310          206
   1972   4     8  99          10    19 293          194
   1973   4    13 103          11     5 309          206
   1974   3    25  84          10     2 275          191
   1975   4     5  95          10    19 292          197
   1976   4    12 103          10     6 280          177
   1977   4     6  96          11    12 316          220
   1978   3    26  85          11     7 311          226
   1979   4     6  96          10    14 287          191
   1980   3    22  82          10    12 286          204
   1981   5    10 130          10     2 275          145
   1982   4    11 101          11     4 308          207
   1983   4    19 109          11    23 327          218
   1984   3    16  76          11     2 307          231
   1985   4     9  99          11     4 308          209
   1986   4    22 112          11    10 314          202
   1987   4     4  94          10    11 284          190
   1988   4    19 110          10     7 281          171
   1989   4    12 102          11    10 314          212
   1990   4    12 102          10    28 301          199
   1991   3    30  89          10    19 292          203
   1992   4     2  93          10    17 291          198
   1993   4     5  95          10    31 304          209
   1994   4     6  96          10    26 299          203
   1995   4     4  94          11     3 307          213
   1996   4     9 100          11     1 306          206
   1997   4    17 107          10    23 296          189
   1998   3    25  84          11     6 310          226
   1999   3    26  85          10    24 297          212
             MEAN= 99              MEAN=298     MEAN=198
 
 THESE ARE THE MONTHLY AVG. MAX TEMPS 1951-1999 FOR STATION #9132
 YEAR    JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
  
 1951   33.5  36.4  41.1  57.0  75.1  76.6  84.8  84.6  73.6  64.6  45.0  32.2  58.7
 1952   35.2  43.4  42.4  63.7  74.3  87.6  87.3  82.5  82.2  67.6  52.6  35.9  62.9
 1953   34.4  41.0  47.9  57.0  72.4  85.9  88.2  88.2  83.6  74.9  55.8  41.6  64.2
 1954   34.3  51.3  44.7  67.1  69.1  84.3  91.7  84.1  80.3  63.8  55.0  38.3  63.7
 1955   30.8  31.2  47.8  70.3  76.4  79.8  91.1  91.0  82.5  67.6  43.6  33.4  62.1
 1956   30.1  36.6  49.0  63.3  77.0  87.9  86.6  84.8  79.6  74.1  49.1  40.2  63.2
 1957   26.3  41.5  48.2  61.1  70.2  80.7  91.6  87.8  72.7  60.4  45.2  42.2  60.7
 1958   33.2  27.5  42.8  62.4  76.4  79.4  80.4  84.6  77.4  69.7  54.1  35.1  60.2
 1959   27.6  32.9  47.0  61.8  72.8  82.9  84.2  86.5  74.5  60.0  42.1  41.9  59.5
 1960   28.7  27.9  30.5  62.7  72.1  78.5  85.4  84.5  77.0  65.7  52.7  37.1  58.6
 1961   35.1  40.4  45.9  56.4  69.1  80.1  84.8  83.9  73.0  68.1  46.7  28.8  59.4
 1962   24.9  30.4  39.9  61.3  80.1  80.2  83.5  84.7  74.0  66.2  50.7  36.9  59.4
 1963   20.3  31.4  51.0  64.7  71.6  86.0  86.9  81.7  75.9  77.0  54.8  26.4  60.7
 1964   39.5  40.4  45.6  63.4  77.5  80.3  87.3  80.3  73.4  64.6  53.5  34.1  61.7
 1965   30.1  33.1  32.4  60.4  77.4  78.8  83.7  83.7  71.1  67.1  52.2  45.0  59.6
 1966   23.7  37.1  52.8  58.0  71.4  79.5  87.5  80.8  74.1  67.6  50.4  35.0  59.8
 1967   35.4  35.0  52.8  63.1  69.5  78.4  83.4  82.8  74.7  61.9  46.3  37.0  60.0
 1968   30.1  34.3  56.9  64.4  69.5  83.2  84.3  83.3  74.5  67.3  43.9  31.8  60.3
 1969   25.5  34.4  39.1  63.8  73.9  77.9  84.5  83.4  76.0  60.5  50.9  32.0  58.5
 1970   24.0  41.8  41.6  63.9  76.5  81.4  86.8  83.3  74.6  61.8  45.8  36.6  59.8
 1971   24.8  29.1  43.8  65.4  69.3  87.0  83.3  84.7  80.1  69.9  49.3  35.5  60.2
 1972   28.7  33.2  49.0  62.3  72.9  81.7  83.2  83.4  75.9  60.1  41.0  27.8  58.3
 1973   31.0  35.6  50.7  59.2  70.6  83.5  83.4  84.8  72.9  69.2  47.0  30.1  59.8
 1974   28.5  38.5  51.3  63.2  68.4  78.2  92.2  79.9  71.8  63.9  47.0  34.7  59.8
 1975   31.1  29.2  36.8  55.5  75.2  80.0  87.5  87.7  70.7  67.8  51.7  36.0  59.1
 1976   32.1  43.2  47.3  64.4  68.6  80.9  87.7  83.6  75.8  57.2  42.7  32.0  59.6
 1977   19.1  39.0  52.5  68.2  79.5  86.5  92.4  81.9  74.7  61.5  46.9  30.8  61.1
 1978   20.3  24.3  42.8  60.2  70.4  83.9  85.0  85.1  82.4  63.4  46.1  31.7  58.0
 1979   15.8  23.9  43.8  56.7  74.1  82.6  83.7  84.9  81.2  68.2  47.4  42.0  58.7
