 
 THIS IS FOR STATION NUMBER 6200 1951-> 2000
                                 # OF PRECIPITATION EVENTS - % IN PARENS
 CL                   MAX   MEAN  0.01-  0.26-  0.51-  1.01-          # OF DAYS
 WK    TIME PERIOD    VAL   RAIN    0.25   0.51   1.00   2.00  >2.01 MISSING TOTAL
  1 3/1-->3/7        1.05   0.40  58(67) 12(13) 15(17)  1( 1)  0( 0)    7       86
  2 3/8-->3/14       1.40   0.46  56(65) 14(16) 13(15)  3( 3)  0( 0)    7       86
  3 3/15-->3/21      0.63   0.36  53(63) 20(24) 10(12)  0( 0)  0( 0)    7       83
  4 3/22-->3/28      1.31   0.47  45(55) 19(23) 16(19)  1( 1)  0( 0)    9       81
  5 3/29-->4/4       2.01   0.66  53(51) 23(22) 23(22)  2( 1)  1( 0)   12      102
  6 4/5-->4/11       1.80   0.48  58(63) 19(20) 12(13)  3( 3)  0( 0)   17       92
  7 4/12-->4/18      2.38   0.87  57(51) 21(19) 22(20)  7( 6)  3( 2)   14      110
  8 4/19-->4/25      2.23   0.86  58(49) 30(25) 23(19)  6( 5)  1( 0)   14      118
  9 4/26-->5/2       2.01   0.90  69(53) 30(23) 18(14) 10( 7)  1( 0)   12      128
 10 5/3-->5/9        3.10   0.96  74(56) 28(21) 15(11) 12( 9)  1( 0)    7      130
 11 5/10-->5/16      4.38   0.98  71(56) 24(19) 20(15)  9( 7)  2( 1)    7      126
 12 5/17-->5/23      2.10   0.80  64(53) 29(24) 20(16)  6( 5)  1( 0)    7      120
 13 5/24-->5/30      1.97   0.95  84(59) 26(18) 20(14) 11( 7)  0( 0)    7      141
 14 5/31-->6/6       3.11   0.77  59(54) 22(20) 20(18)  5( 4)  2( 1)   13      108
 15 6/7-->6/13       3.52   1.23  56(45) 21(17) 27(22) 15(12)  3( 2)   15      122
 16 6/14-->6/20      2.82   1.00  57(47) 29(23) 25(20)  9( 7)  1( 0)   14      121
 17 6/21-->6/27      2.90   1.17  58(49) 22(18) 16(13) 18(15)  4( 3)   14      118
 18 6/28-->7/4       2.20   0.90  65(58) 17(15) 13(11) 14(12)  2( 1)   14      111
 19 7/5-->7/11       3.60   1.03  50(47) 14(13) 27(25) 11(10)  3( 2)   14      105
 20 7/12-->7/18      1.96   0.93  46(45) 15(14) 29(28) 11(10)  0( 0)   14      101
 21 7/19-->7/25      4.63   0.86  56(53) 19(18) 19(18)  8( 7)  2( 1)   14      104
 22 7/26-->8/1       3.30   0.98  46(48) 17(17) 19(20)  8( 8)  5( 5)   12       95
 23 8/2-->8/8        2.56   1.07  61(50) 24(20) 18(15) 14(11)  3( 2)    0      120
 24 8/9-->8/15       2.64   0.66  46(57) 13(16) 11(13)  8(10)  2( 2)    0       80
 25 8/16-->8/22      4.44   1.12  56(50) 16(14) 21(18) 16(14)  3( 2)    0      112
 26 8/23-->8/29      3.34   1.13  40(41) 19(19) 19(19) 12(12)  7( 7)    0       97
 27 8/30-->9/5       6.38   0.87  38(45) 19(22) 16(19)  8( 9)  3( 3)   10       84
 28 9/6-->9/12       7.19   0.66  45(59) 14(18)  9(11)  7( 9)  1( 1)   14       76
 29 9/13-->9/19      2.56   0.82  44(46) 22(23) 19(20)  8( 8)  2( 2)   14       95
 30 9/20-->9/26      3.22   0.98  55(49) 22(19) 20(18) 13(11)  1( 0)   14      111
 31 9/27-->10/3      3.35   0.55  44(54) 18(22) 14(17)  4( 4)  1( 1)   11       81
 32 10/4-->10/10     1.79   0.60  51(59) 14(16) 12(13)  9(10)  0( 0)    7       86
 33 10/11-->10/17    2.26   0.54  49(59) 17(20) 12(14)  4( 4)  1( 1)    7       83
 34 10/18-->10/24    1.80   0.54  52(57) 21(23) 11(12)  6( 6)  0( 0)    7       90
 35 10/25-->10/31    1.94   0.52  38(48) 23(29) 13(16)  5( 6)  0( 0)    7       79
 36 11/1-->11/7      1.62   0.49  52(65) 12(15)  7( 8)  8(10)  0( 0)    0       79
 37 11/8-->11/14     1.89   0.36  58(69) 12(14) 11(13)  2( 2)  0( 0)    0       83
 38 11/15-->11/21    2.10   0.53  49(59) 15(18) 12(14)  5( 6)  1( 1)    1       82
 39 11/22-->11/28    1.45   0.40  52(64) 17(20) 10(12)  2( 2)  0( 0)    0       81
 40 11/29-->12/5     1.32   0.33  63(77)  9(11)  7( 8)  2( 2)  0( 0)    0       81
 41 12/6-->12/12     0.89   0.36  40(57) 17(24) 12(17)  0( 0)  0( 0)    0       69
 42 12/13-->12/19    1.16   0.26  47(71) 14(21)  4( 6)  1( 1)  0( 0)    0       66
 43 12/20-->12/26    0.80   0.28  46(66) 16(23)  7(10)  0( 0)  0( 0)    2       69
 44 12/27-->1/2      0.88   0.34  45(63) 17(23)  9(12)  0( 0)  0( 0)    3       71
 45 1/3-->1/9        0.79   0.19  46(77)  8(13)  5( 8)  0( 0)  0( 0)    9       59
 46 1/10-->1/16      0.96   0.22  50(79)  8(12)  5( 7)  0( 0)  0( 0)    9       63
 47 1/17-->1/23      0.71   0.23  51(76) 12(17)  4( 5)  0( 0)  0( 0)   10       67
 48 1/24-->1/30      0.88   0.23  54(79) 10(14)  4( 5)  0( 0)  0( 0)    8       68
 49 1/31-->2/6       1.00   0.24  54(79)  8(11)  5( 7)  1( 1)  0( 0)    7       68
 50 2/7-->2/13       1.26   0.20  41(78)  5( 9)  4( 7)  2( 3)  0( 0)    7       52
 51 2/14-->2/20      1.46   0.25  38(67) 12(21)  5( 8)  1( 1)  0( 0)    8       56
 52 2/21-->2/27      1.30   0.33  46(70)  7(10)  9(13)  3( 4)  0( 0)    8       65
 53 2/28-->2/29      0.95   0.04   6(75)  1(12)  1(12)  0( 0)  0( 0)    1        8
 ANNUAL TOTALS       7.19   2750(57)913(19)738(15)311( 6) 57( 1)  415     4769
 20  0.60  0.61  0.56  1.87  0.54  1.11  3.51  2.00  1.83  0.47  1.63  0.80
 21  0.35  1.22  0.35  1.02  1.41  1.97  1.81  4.44  1.42  1.40  0.35  0.80
 22  0.25  1.30  0.61  1.22  0.92  1.53  0.94  1.40  1.26  1.80  1.10  0.25
 23  0.71  0.60  0.96  1.06  1.50  2.32  1.29  2.61  1.04  0.98  1.45  0.52
 24  0.88  1.28  0.54  1.13  1.17  2.10  0.74  1.98  1.38  1.14  0.25  0.58
 25  0.22  0.66  0.65  1.07  1.45  2.89  1.53  2.10  3.22  0.51  0.72  0.35
 26  0.82  0.81  0.95  1.05  1.60  2.90  2.02  2.31  1.45  0.51  0.56  0.56
 27  0.26  0.51  1.31  1.57  1.65  1.85  2.01  1.29  1.32  0.78  0.62  0.50
 28  0.18  0.95  0.76  1.08  1.80  2.10  3.30  1.25  1.04  0.40  0.72  0.88
 29  0.71******  0.64  2.01  1.97  1.58  1.87  3.34  1.12  1.94  0.66  0.29
 30  0.42******  2.01  1.65  0.94  1.30  2.69  2.94  3.35  1.15  0.54  0.45
 31  0.10******  1.30******  3.11******  2.03  6.38******  1.47******  0.38
 
 RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN)     DURING 1951-2000 FOR STATION NUMBER 6200
     JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1 33   2  34   2  43   7  40   3  40   8  36   9  38  10  36   4  43   9  49   6  45   6  30   3
  2 33   4  45   2  37   2  46   4  36   5  34   5  34   6  31   7  44   3  40   4  38   6  31   2
  3 35   4  33   4  36   3  49   6  39   6  40   7  35   7  34  10  41  10  42   7  38   3  36   3
  4 38   2  44   2  38   2  38   6  43   4  37   9  35   9  36   4  45   3  44   5  38   3  35   3
  5 36   2  37   1  37   4  52   4  38   5  35   7  35   8  34   4  39   7  40   7  34   5  28   4
  6 34   4  41   2  44   4  36   6  40   8  37  10  38   8  37   8  37  12  44   6  39   3  36   3
  7 32   4  42   3  37   8  42   5  39   2  40   8  33   7  33   9  37   9  40   6  35   4  35   2
  8 37   4  34   3  43   3  36   5  38   6  35   6  33  12  33   6  34   7  40   7  37   4  31   4
  9 35   4  35   5  38   5  41   4  41   6  36  10  37  12  33  12  44   9  36   8  36   3  31   3
 10 39   3  37   4  37   5  42   0  42   7  35   9  34  10  34  10  44   8  41   7  37   4  38   3
 11 46   3  43   4  33   3  42   4  35  10  36   6  31   8  30   8  44   6  37   3  38   5  35   2
 12 45   3  41   5  28   4  39   4  42   5  32   6  30   8  33   6  46   5  40   6  36   4  29   4
 13 31   5  43   5  37   4  44   2  41   4  40  13  37  11  32   7  37   8  38   6  41   4  43   4
 14 31   4  36   2  39   4  42   4  38   7  35   8  36   7  36  12  38   5  43   3  36   3  42   4
 15 36   5  36   5  36   5  44   4  37   5  30   9  32   9  40  10  36   5  42   5  40   9  35   3
 16 41   2  39   2  38   5  47   7  45   6  35   8  37   9  32   8  44   8  40   6  37   6  37   3
 17 42   3  39   2  30   3  48  10  39   7  35   9  40   9  33   9  37   8  36   7  35   3  39   3
 18 59   2  36   1  36   3  41   7  48   3  35   7  39   9  36   8  42   5  50   5  44   4  37   2
 19 43   3  37   1  40   3  42   3  40   6  33  10  35   6  32   7  43   6  40  10  38   2  32   2
 20 44   2  38   6  35   3  43   6  40   7  37   4  30  11  36   7  34   5  42   5  30   4  39   3
 21 32   3  36   3  34   4  43   4  42   9  34   7  35  10  39   9  36   8  42   6  34   3  39   5
 22 51   3  35   5  38   4  44   5  36   4  33   7  30   7  34   7  44   5  37   2  35   2  29   3
 23 36   4  34   4  38   4  39   9  38   9  33   7  32   5  31   9  41   5  34   6  33   5  30   3
 24 39   4  42   3  43   6  42   3  32   8  32  10  32  11  38   4  44   6  47   4  37   4  38   4
 25 34   3  36   4  47   4  42   3  35   5  36  12  32  10  35   5  39   6  43   8  34   2  36   1
 26 39   5  33   4  46   5  43   7  38   5  33   9  35   7  35   5  46   5  45   3  37   2  38   2
 27 34   5  42   4  39   2  46   6  37   5  32   9  37  11  34   6  38   7  44   5  37   5  34   2
 28 43   4  40   3  42   4  40   5  41   9  37   5  32  10  37   9  41   7  41   8  32   3  37   3
 29 39   3  **  **  44   4  42   6  40   9  33  10  34  11  34   8  41   3  41   5  31   3  41   1
 30 38   7  **  **  44   3  44   4  35   8  32  11  34   6  36  10  45   5  35   5  37   2  39   5
 31 41   7  **  **  38   4  **  **  36   9  **  **  35   5  43   6  **  **  39   4  **  **  30   4
 
 DAILY  MEAN  HIGHS AND LOWS OCCURRING DURING 1951-2000 FOR STATION NUMBER 6200
     JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1 26  10  25   7  37  18  51  30  65  42  75  52  82  59  82  59  78  55  69  44  53  34  35  20
  2 26   9  24   7  36  19  52  31  65  43  73  51  82  60  82  61  79  57  68  44  50  32  36  20
  3 25   8  25   6  36  20  51  31  66  43  75  51  81  60  82  61  78  57  67  43  50  31  36  19
  4 22   5  26   7  37  19  50  30  68  44  77  53  81  61  81  60  77  54  65  43  48  30  35  18
  5 24   4  27   9  36  20  51  30  67  45  78  54  81  59  79  59  76  53  66  42  47  28  34  19
  6 23   7  26   9  37  17  54  31  66  43  78  55  82  59  80  60  77  54  63  43  47  28  32  15
  7 22   3  26   7  36  17  55  32  66  43  78  56  83  60  82  60  78  54  63  41  48  28  32  16
  8 23   5  27   8  36  18  51  32  67  45  78  56  82  61  81  60  76  54  64  42  47  28  31  16
  9 23   5  28   9  37  18  53  31  67  45  77  55  82  60  81  59  77  54  62  40  47  28  30  14
 10 22   5  29  12  39  20  53  31  68  44  78  56  81  59  80  58  75  52  63  38  46  26  30  12
 11 23   5  28  10  40  23  55  33  69  46  79  57  83  60  80  57  76  51  64  41  47  28  29  13
 12 25   6  28  10  40  24  55  34  69  45  79  57  83  62  80  58  75  52  64  41  45  27  29  13
 13 25   8  31  12  40  24  56  34  69  45  81  57  83  62  80  59  74  52  64  41  46  28  29  12
 14 25   9  32  13  41  23  56  35  70  47  79  58  82  61  80  59  72  51  64  42  45  27  29  13
 15 24   6  31  13  40  22  59  35  70  48  78  58  83  60  81  58  71  50  64  41  46  27  28  13
 16 24   5  30  12  41  22  59  37  71  48  78  56  83  61  81  59  70  48  63  39  45  27  29  12
 17 25   5  32  14  41  24  62  36  71  48  79  57  83  62  81  59  72  50  62  39  46  27  27  11
 18 25   6  33  18  42  24  62  39  72  49  80  58  84  63  80  59  73  50  58  36  45  27  27  12
 19 25   7  32  16  42  26  61  39  72  49  81  58  83  63  80  59  72  50  58  35  43  25  28  12
 20 24   6  34  15  43  25  60  40  73  49  80  58  83  62  80  57  70  48  59  37  41  25  26  10
 21 26   8  33  16  42  24  61  38  74  49  80  58  83  62  80  58  68  47  61  38  40  22  26  10
 22 27   9  33  15  45  24  61  37  72  51  79  57  82  62  79  58  68  45  61  38  41  23  27  12
 23 26   6  34  17  45  25  62  39  71  50  79  58  82  61  78  58  66  43  58  39  39  22  27  11
 24 25   6  34  15  45  25  63  39  71  50  80  58  83  60  79  57  67  45  57  36  39  20  26   8
 25 24   6  34  16  46  26  64  41  71  50  81  58  83  62  80  58  70  46  57  36  39  22  25   9
 26 23   5  35  17  46  27  65  41  71  50  82  60  83  61  80  59  70  45  57  35  38  21  27  10
 27 22   5  36  18  49  27  64  42  72  51  82  60  83  61  80  60  68  45  57  36  36  19  28  10
 28 24   6  36  18  49  31  64  40  72  52  82  60  82  61  81  58  68  44  55  34  32  16  29  12
 29 24   6  **  **  48  29  64  41  73  52  82  60  82  59  81  58  68  45  55  34  33  18  28  11
 30 24   4  **  **  49  29  63  41  75  52  81  60  82  60  80  60  69  45  56  36  35  17  27   9
 31 26   5  **  **  51  31  **  **  75  52  **  **  82  60  79  58  **  **  55  35  **  **  26  11
  
  # OF DAYS EACH YEAR WHERE MIN >=32 F  1951-2000 FOR STATION # 6200
   51  52  53  54  55  56  57  58  59  60  61  62  63  64  65  66  67  68  69  70
  199 183 203 209 209 201 209 206 207 211 195 198 224 209 214 202 205 212 209 204
 
   71  72  73  74  75  76  77  78  79  80  81  82  83  84  85  86  87  88  89  90
  211 201 222 203 203 196 228 210 202 206 224 215 214 210 220 216 217 198 201 214
 
   91  92  93  94  95  96  97  98  99 100
  213 210 199 220 205 192 203 234 231 221
  
 MEAN=209
 
 LENGTH OF SEASON FOR STATION NUMBER 6200   BASE TEMP=32
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF  SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113           9    28 271          158
   1952   5    29 150           9    21 265          115
   1953   5    14 134           9    13 256          122
   1954   5     9 129           9    22 265          136
   1955   5     8 128           9    11 254          126
   1956   5    16 137           9    20 264          127
   1957   5     4 124          10    10 283          159
   1958   5     5 125          10     1 274          149
   1959   4    22 112          10    12 285          173
   1960   5    12 133          10    16 290          157
   1961   5    26 146           9    28 271          125
   1962   4    20 110           9    20 263          153
   1963   5    22 142          10    28 301          159
   1964   4    15 106           9    28 272          166
   1965   5    29 149          10    12 285          136
   1966   5    14 134          10     1 274          140
   1967   5    22 142           9    24 267          125
   1968   5     5 126          10     4 278          152
   1969   5    12 132          10    14 287          155
   1970   5     2 122          10     4 277          155
   1971   5     1 121          10     7 280          159
   1972   4    26 117           9    30 274          157
   1973   5    17 137           9    18 261          124
   1974   5     6 126           9    22 265          139
   1975   4    22 112           9    13 256          144
   1976   5     7 128           9    24 268          140
   1977   4    26 116          10     6 279          163
   1978   5     6 126          10     8 281          155
   1979   5     1 121          10     7 280          159
   1980   5     9 130          10     5 279          149
   1981   5    11 131          10     2 275          144
   1982   4    28 118          10    20 293          175
   1983   4    25 115           9    23 266          151
   1984   5     4 125           9    16 260          135
   1985   4     9  99          10     1 274          175
   1986   4    22 112          10     6 279          167
   1987   4     5  95          10     2 275          180
   1988   4    29 120          10     3 277          157
   1989   5     7 127           9    23 266          139
   1990   5    11 131          10    10 283          152
   1991   4    23 113           9    19 262          149
   1992   5     6 127           9    29 273          146
   1993   4    22 112          10     5 278          166
   1994   5     2 122          10    10 283          161
   1995   4    25 115           9    22 265          150
   1996   5    13 134          10     3 277          143
   1997   5    13 133          10    14 287          154
   1998   4    18 108          10    20 293          185
   1999   4    19 109          10     4 277          168
   2000   4    22 113          10     6 280          167
             MEAN=123              MEAN=274     MEAN=150
 
 LENGTH OF SEASON FOR STATION NUMBER 6200   BASE TEMP=30
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF  SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113           9    28 271          158
   1952   4    16 107           9    23 267          160
   1953   5    13 133           9    13 256          123
   1954   5     7 127          10    17 290          163
   1955   4     7  97           9    11 254          157
   1956   5    16 137           9    20 264          127
   1957   5     4 124          10    10 283          159
   1958   5     5 125          10     1 274          149
   1959   4    22 112          10    12 285          173
   1960   4    18 109          10    19 293          184
   1961   5     2 122           9    28 271          149
   1962   4    20 110           9    20 263          153
   1963   5    22 142          10    28 301          159
   1964   4    15 106          10     5 279          173
   1965   4    27 117          10    12 285          168
   1966   5    11 131          10    11 284          153
   1967   5     7 127           9    29 272          145
   1968   4    26 117          10     4 278          161
   1969   5    12 132          10    14 287          155
   1970   5     2 122          10     4 277          155
   1971   4    14 104          10     7 280          176
   1972   4    26 117           9    30 274          157
   1973   5    17 137          10    16 289          152
   1974   5     6 126           9    22 265          139
   1975   4    22 112          10     2 275          163
   1976   5     7 128           9    24 268          140
   1977   4     7  97          10    12 285          188
   1978   5     6 126          10     8 281          155
   1979   5     1 121          10     7 280          159
   1980   5     9 130          10    11 285          155
   1981   4    21 111          10    19 292          181
   1982   4    27 117          10    21 294          177
   1983   4    25 115           9    23 266          151
   1984   4    24 115           9    26 270          155
   1985   4     9  99          10     5 278          179
   1986   4    22 112          10     6 279          167
   1987   4     5  95          10     2 275          180
   1988   4    24 115          10     5 279          164
   1989   5     7 127           9    23 266          139
   1990   4    18 108          10    10 283          175
   1991   4    10 100           9    20 263          163
   1992   5     6 127           9    29 273          146
   1993   4    22 112          10    10 283          171
   1994   5     1 121          10    10 283          162
   1995   4    22 112           9    22 265          153
   1996   5     2 123          10     8 282          159
   1997   4    25 115          10    15 288          173
   1998   4    18 108          10    20 293          185
   1999   3    27  86          10     4 277          191
   2000   4    12 103          10     6 280          177
             MEAN=116              MEAN=277     MEAN=161
 
 LENGTH OF SEASON FOR STATION NUMBER 6200   BASE TEMP=28
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF  SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113          10     8 281          168
   1952   4    15 106          10     3 277          171
   1953   5    13 133           9    13 256          123
   1954   5     7 127          10    30 303          176
   1955   4     7  97           9    11 254          157
   1956   4    30 121           9    20 264          143
   1957   4    14 104          10    20 293          189
   1958   5     5 125          10     1 274          149
   1959   4    22 112          10    12 285          173
   1960   4    18 109          10    19 293          184
   1961   5     2 122           9    28 271          149
   1962   4    20 110          10    24 297          187
   1963   5     1 121          10    28 301          180
   1964   4    15 106          10     9 283          177
   1965   4    19 109          10    22 295          186
   1966   5    10 130          10    16 289          159
   1967   5     3 123           9    29 272          149
   1968   4    15 106          10     4 278          172
   1969   4    29 119          10    14 287          168
   1970   4    12 102          10     4 277          175
   1971   4    14 104          11     4 308          204
   1972   4    25 116           9    30 274          158
   1973   5    17 137          10    30 303          166
   1974   5     6 126           9    22 265          139
   1975   4    21 111          10     2 275          164
   1976   5     7 128           9    24 268          140
   1977   4     6  96          10    13 286          190
   1978   5     1 121          10     8 281          160
   1979   4    10 100          10    13 286          186
   1980   4    16 107          10    11 285          178
   1981   4    15 105          10    19 292          187
   1982   4    27 117          10    22 295          178
   1983   4    20 110          10    13 286          176
   1984   4     1  92           9    26 270          178
   1985   4     9  99          10     5 278          179
   1986   4    22 112          10    16 289          177
   1987   4     5  95          10     3 276          181
   1988   4    24 115          10     7 281          166
   1989   5     6 126          10     4 277          151
   1990   4    18 108          10    18 291          183
   1991   4     1  91          10     6 279          188
   1992   4    12 103          10    16 290          187
   1993   4    21 111          10    10 283          172
   1994   4     7  97          10    31 304          207
   1995   4     5  95          10    16 289          194
   1996   4    10 101          10    19 293          192
   1997   4    17 107          10    21 294          187
   1998   4    10 100          10    22 295          195
   1999   3    27  86          10    18 291          205
   2000   4    12 103          10     7 281          178
             MEAN=110              MEAN=283     MEAN=173
 
 LENGTH OF SEASON FOR STATION NUMBER 6200   BASE TEMP=26
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF  SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113          10     8 281          168
   1952   4    11 102          10     3 277          175
   1953   4    27 117          10    27 300          183
   1954   4    12 102          10    30 303          201
   1955   3    29  88          10    24 297          209
   1956   4    30 121          11     9 314          193
   1957   4    14 104          10    25 298          194
   1958   4    29 119          10     1 274          155
   1959   4    14 104          10    12 285          181
   1960   4    18 109          10    20 294          185
   1961   4    16 106           9    28 271          165
   1962   4    16 106          10    24 297          191
   1963   4    24 114          11     1 305          191
   1964   4    15 106          10     9 283          177
   1965   4    19 109          10    24 297          188
   1966   5    10 130          10    23 296          166
   1967   4    25 115           9    29 272          157
   1968   4    15 106          10    25 299          193
   1969   3    31  90          10    14 287          197
   1970   4    10 100          10    16 289          189
   1971   4     6  96          11     4 308          212
   1972   4     9 100          10    15 289          189
   1973   4    13 103          11     5 309          206
   1974   4    24 114           9    22 265          151
   1975   4    11 101          10     2 275          174
   1976   4    12 103          10     8 282          179
   1977   4     6  96          10    16 289          193
   1978   3    27  86          10    28 301          215
   1979   4    10 100          10    14 287          187
   1980   4    16 107          10    28 302          195
   1981   4    15 105          10    19 292          187
   1982   4    21 111          10    22 295          184
   1983   4    20 110          11     5 309          199
   1984   4     1  92           9    26 270          178
   1985   4     9  99          11     5 309          210
   1986   4    22 112          11     2 306          194
   1987   4     4  94          10     8 281          187
   1988   4    19 110          10    12 286          176
   1989   5     6 126          10     4 277          151
   1990   4    18 108          10    22 295          187
   1991   4     1  91          10     6 279          188
   1992   4    12 103          10    16 290          187
   1993   4    17 107          10    10 283          176
   1994   4     7  97          10    31 304          207
   1995   4     5  95          10    16 289          194
   1996   4    10 101          10    30 304          203
   1997   4    17 107          10    22 295          188
   1998   3    24  83          11     4 308          225
   1999   3    26  85          10    18 291          206
   2000   4    12 103          10     7 281          178
             MEAN=104              MEAN=291     MEAN=187
 
 LENGTH OF SEASON FOR STATION NUMBER 6200   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF  SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          10    31 304          197
   1952   4    11 102          10     5 279          177
   1953   4    20 110          10    29 302          192
   1954   4     4  94          10    30 303          209
   1955   3    29  88          10    31 304          216
   1956   4    24 115          11     9 314          199
   1957   4    14 104          10    25 298          194
   1958   4    29 119          11     6 310          191
   1959   3    22  81          10    12 285          204
   1960   4    10 101          10    20 294          193
   1961   4    16 106          11     3 307          201
   1962   4    16 106          10    24 297          191
   1963   3    22  81          11     2 306          225
   1964   4     9 100          10    10 284          184
   1965   4     9  99          11    13 317          218
   1966   5    10 130          10    25 298          168
   1967   4    25 115          10    19 292          177
   1968   4     5  96          10    25 299          203
   1969   3    31  90          10    23 296          206
   1970   4    10 100          10    16 289          189
   1971   4     5  95          11     4 308          213
   1972   4     8  99          10    15 289          190
   1973   4    13 103          11     5 309          206
   1974   4    24 114          10     2 275          161
   1975   4    11 101          10     2 275          174
   1976   4    12 103          10     8 282          179
   1977   4     6  96          11    11 315          219
   1978   3    27  86          10    28 301          215
   1979   4    10 100          11     2 306          206
   1980   4    11 102          10    28 302          200
   1981   4    15 105          10    19 292          187
   1982   4    21 111          10    22 295          184
   1983   4    20 110          11    12 316          206
   1984   3    31  91          10    23 297          206
   1985   4     9  99          11     5 309          210
   1986   4    22 112          11     2 306          194
   1987   4     4  94          10    11 284          190
   1988   4    19 110          10    12 286          176
   1989   4    13 103          11     2 306          203
   1990   4    18 108          11     7 311          203
   1991   3    30  89          10    19 292          203
   1992   4    12 103          10    16 290          187
   1993   4     5  95          10    30 303          208
   1994   4     7  97          10    31 304          207
   1995   4     5  95          10    22 295          200
   1996   4     9 100          10    30 304          204
   1997   4    14 104          10    22 295          191
   1998   3    24  83          11     5 309          226
   1999   3    26  85          10    24 297          212
   2000   4    12 103          10     7 281          178
             MEAN=100              MEAN=298     MEAN=197
 
 THESE ARE THE MONTHLY AVG. MAX TEMPS 1951-2000 FOR STATION #6200
 YEAR    JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
  
 1951   23.6  29.0  33.6  52.4  73.8  75.1  81.6  79.9  70.3  61.3  38.1  27.5  53.9
 1952   27.3  36.0  39.1  61.2  67.0  81.0  83.5  78.6  75.4  58.4  46.5  30.5  57.0
 1953   27.8  30.7  41.6  49.4  67.5  78.8  81.2  81.0  76.5  70.7  50.2  35.2  57.6
 1954   29.1  44.2  41.4  63.3  65.8  81.8  85.7  80.1  75.8  60.3  48.8  32.3  59.0
 1955   26.9  28.1  42.4  66.9  74.9  77.0  88.8  87.4  79.1  63.3  40.2  27.2  58.5
 1956   27.3  31.0  39.7  57.0  70.8  83.8  81.5  81.6  72.8  70.2  44.5  33.6  57.8
 1957   22.6  36.5  43.5  59.1  67.6  77.8  85.9  81.3  70.6  58.8  41.0  36.4  56.8
 1958   27.8  24.2  40.5  59.9  72.9  74.2  77.8  81.8  74.2  66.9  49.7  25.8  56.3
 1959   22.2  26.4  39.2  58.9  72.9  80.8  81.7  84.3  73.4  55.6  36.3  37.7  55.8
 1960   27.0  27.1  28.3  59.6  68.7  75.8  81.8  82.1  74.8  62.8  49.4  30.5  55.7
 1961   27.6  38.0  40.6  52.4  68.2  80.6  81.5  83.0  71.1  63.9  45.1  26.7  56.5
 1962   21.7  26.4  35.1  56.7  74.1  78.4  79.6  81.5  70.7  63.9  47.4  31.2  55.6
 1963   14.9  26.0  47.2  62.2  69.9  83.3  82.9  79.0  73.4  71.7  49.2  19.4  56.6
 1964   32.9  36.9  38.9  58.4  74.3  80.0  86.5  80.9  71.8  61.7  49.3  27.3  58.3
 1965   24.9  27.4  29.8  55.2  74.1  78.0  81.9  80.5  68.4  62.0  46.2  38.9  55.6
 1966   20.1  31.8  48.6  53.6  67.3  79.2  85.1  79.8  72.4  63.3  46.6  31.2  56.6
 1967   31.2  27.4  46.5  59.7  67.1  79.1  81.0  78.0  72.6  59.7  40.6  33.8  56.4
 1968   27.1  30.3  53.9  63.2  66.9  82.0  82.5  81.2  73.4  63.3  43.5  29.1  58.0
 1969   21.4  29.6  37.5  60.7  71.5  74.1  81.7  83.3  73.1  57.4  47.2  29.5  55.6
 1970   17.2  31.5  39.4  60.4  72.8  79.3  84.6  80.9  72.4  61.6  43.6  31.6  56.3
 1971   21.8  25.8  37.3  61.9  67.2  83.9  79.1  80.9  78.1  67.8  45.0  32.6  56.8
 1972   23.5  25.8  40.4  55.6  72.9  79.8  79.2  81.0  73.1  56.7  40.2  24.9  54.4
 1973   28.2  33.4  51.6  54.5  66.0  80.6  82.7  83.1  71.9  68.4  46.4  27.5  57.9
 1974   24.4  30.2  41.8  60.4  64.2  75.3  85.0  78.1  70.0  61.9  45.8  31.5  55.7
 1975   28.3  27.9  32.8  51.6  73.3  79.0  84.2  83.2  68.8  68.5  50.8  33.1  56.8
