 
 THIS IS FOR STATION NUMBER 7664 1951-> 2000
                                 # OF PRECIPITATION EVENTS - % IN PARENS
 CL                   MAX   MEAN  0.01-  0.26-  0.51-  1.01-          # OF DAYS
 WK    TIME PERIOD    VAL   RAIN    0.25   0.51   1.00   2.00  >2.01 MISSING TOTAL
  1 3/1-->3/7        1.53   0.39  54(65) 17(20) 10(12)  1( 1)  0( 0)    7       82
  2 3/8-->3/14       1.04   0.39  63(70) 12(13) 12(13)  2( 2)  0( 0)    7       89
  3 3/15-->3/21      1.75   0.37  47(65) 12(16) 12(16)  1( 1)  0( 0)    7       72
  4 3/22-->3/28      2.24   0.53  60(63) 16(17) 13(13)  4( 4)  1( 1)    7       94
  5 3/29-->4/4       1.99   0.52  67(65) 17(16) 15(14)  4( 3)  0( 0)    7      103
  6 4/5-->4/11       1.58   0.50  74(74) 11(11) 11(11)  4( 4)  0( 0)    7      100
  7 4/12-->4/18      1.76   0.61  67(63) 20(18) 14(13)  5( 4)  0( 0)    7      106
  8 4/19-->4/25      2.24   0.60  62(59) 22(20) 16(15)  4( 3)  1( 0)    7      105
  9 4/26-->5/2       2.45   0.83  72(57) 27(21) 19(15)  5( 3)  3( 2)    6      126
 10 5/3-->5/9        1.51   0.70  63(56) 26(23) 17(15)  6( 5)  0( 0)    0      112
 11 5/10-->5/16      3.24   0.76  70(60) 21(18) 17(14)  6( 5)  2( 1)    0      116
 12 5/17-->5/23      2.91   0.83  73(58) 22(17) 22(17)  6( 4)  1( 0)    0      124
 13 5/24-->5/30      2.58   0.86  82(58) 29(20) 20(14)  7( 5)  1( 0)    0      139
 14 5/31-->6/6       3.34   0.83  71(59) 22(18) 16(13)  9( 7)  1( 0)    6      119
 15 6/7-->6/13       3.75   1.00  73(56) 27(20) 18(13)  9( 6)  3( 2)    7      130
 16 6/14-->6/20      3.75   1.45  70(48) 24(16) 29(20) 16(11)  4( 2)    7      143
 17 6/21-->6/27      2.41   1.00  55(46) 24(20) 29(24)  7( 5)  3( 2)    7      118
 18 6/28-->7/4       2.84   0.84  42(45) 18(19) 21(22)  7( 7)  4( 4)   11       92
 19 7/5-->7/11       3.06   0.86  54(52) 21(20) 15(14) 10( 9)  2( 1)   14      102
 20 7/12-->7/18      2.76   0.63  59(62) 11(11) 18(19)  5( 5)  1( 1)   17       94
 21 7/19-->7/25      2.63   0.62  69(66) 17(16) 11(10)  6( 5)  1( 0)   14      104
 22 7/26-->8/1       2.13   0.68  58(58) 16(16) 14(14)  9( 9)  2( 2)   13       99
 23 8/2-->8/8        3.53   0.82  61(57) 18(16) 16(15)  8( 7)  3( 2)    7      106
 24 8/9-->8/15       2.68   0.79  47(54) 14(16) 11(12) 13(15)  1( 1)   10       86
 25 8/16-->8/22      5.24   1.25  64(55) 13(11) 20(17) 11( 9)  7( 6)    9      115
 26 8/23-->8/29      1.88   0.82  56(57) 14(14) 11(11) 17(17)  0( 0)   14       98
 27 8/30-->9/5       3.67   0.69  62(65)  9( 9) 14(14)  7( 7)  2( 2)    4       94
 28 9/6-->9/12       2.93   0.72  49(56) 12(13) 15(17)  7( 8)  3( 3)    2       86
 29 9/13-->9/19      3.28   0.80  66(61) 15(14) 15(14)  9( 8)  2( 1)    0      107
 30 9/20-->9/26      1.70   0.60  61(59) 23(22) 15(14)  4( 3)  0( 0)    0      103
 31 9/27-->10/3      2.35   0.62  42(54) 10(12) 16(20)  7( 9)  2( 2)    0       77
 32 10/4-->10/10     1.68   0.49  57(63) 18(20) 11(12)  4( 4)  0( 0)    0       90
 33 10/11-->10/17    2.51   0.43  46(66) 10(14)  7(10)  5( 7)  1( 1)    0       69
 34 10/18-->10/24    1.86   0.37  41(64) 14(21)  5( 7)  4( 6)  0( 0)    1       64
 35 10/25-->10/31    2.41   0.37  36(59) 16(26)  6( 9)  2( 3)  1( 1)    0       61
 36 11/1-->11/7      1.25   0.31  51(71)  8(11) 10(14)  2( 2)  0( 0)    0       71
 37 11/8-->11/14     1.77   0.32  50(74) 10(14)  4( 5)  3( 4)  0( 0)    1       67
 38 11/15-->11/21    1.33   0.37  37(58) 13(20) 10(15)  3( 4)  0( 0)    0       63
 39 11/22-->11/28    1.07   0.16  62(89)  6( 8)  0( 0)  1( 1)  0( 0)    0       69
 40 11/29-->12/5     1.62   0.20  61(82) 11(14)  1( 1)  1( 1)  0( 0)    0       74
 41 12/6-->12/12     0.82   0.13  54(90)  4( 6)  2( 3)  0( 0)  0( 0)    0       60
 42 12/13-->12/19    0.87   0.19  51(78) 11(16)  3( 4)  0( 0)  0( 0)    0       65
 43 12/20-->12/26    0.98   0.16  53(85)  6( 9)  3( 4)  0( 0)  0( 0)    5       62
 44 12/27-->1/2      1.53   0.25  55(79)  6( 8)  7(10)  1( 1)  0( 0)    6       69
 45 1/3-->1/9        0.37   0.10  55(94)  3( 5)  0( 0)  0( 0)  0( 0)    7       58
 46 1/10-->1/16      1.05   0.14  51(86)  7(11)  0( 0)  1( 1)  0( 0)    7       59
 47 1/17-->1/23      1.11   0.15  60(88)  6( 8)  1( 1)  1( 1)  0( 0)    7       68
 48 1/24-->1/30      0.37   0.11  69(97)  2( 2)  0( 0)  0( 0)  0( 0)   15       71
 49 1/31-->2/6       0.75   0.11  46(90)  3( 5)  2( 3)  0( 0)  0( 0)    8       51
 50 2/7-->2/13       0.91   0.15  50(87)  4( 7)  3( 5)  0( 0)  0( 0)    2       57
 51 2/14-->2/20      2.50   0.30  67(81)  8( 9)  5( 6)  1( 1)  1( 1)    0       82
 52 2/21-->2/27      0.80   0.18  55(80) 11(16)  2( 2)  0( 0)  0( 0)    0       68
 53 2/28-->2/29      1.20   0.04   8(72)  2(18)  0( 0)  1( 9)  0( 0)    0       11
 ANNUAL TOTALS       5.24   3028(65)739(15)584(12)246( 5) 53( 1)  263     4650
 19  0.19  1.05  0.76  0.98  0.90  2.02  1.81  3.70  2.41  1.71  0.98  0.44
 20  0.60  0.91  1.75  1.05  0.92  3.57  0.87  2.29  1.70  1.84  1.26  0.24
 21  0.46  0.37  0.60  1.38  1.10  1.07  2.63  5.22  0.99  0.73  0.71  0.21
 22  0.45  0.46  1.24  2.24  1.13  2.02  1.17  5.24  0.85  0.38  0.27  0.51
 23  1.11  0.28  2.24  1.10  1.10  2.41  0.77  1.29  1.22  0.95  0.37  0.40
 24  0.26  0.39  0.82  0.76  0.97  0.72  0.40  1.88  0.60  0.51  0.21  0.30
 25  0.10  0.19  1.01  0.67  1.63  1.45  1.15  1.71  0.57  0.61  0.33  0.98
 26  0.14  0.70  0.96  2.25  0.92  1.12  1.01  1.57  1.04  0.41  0.36  0.13
 27  0.21  0.80  0.64  0.88  1.09  2.41  1.10  1.18  1.28  1.41  0.12  0.41
 28  0.20  1.20  1.53  2.38  1.78  2.08  1.24  1.30  1.80  0.07  1.07  1.53
 29  0.16******  1.21  0.79  0.91  1.28  0.64  1.78  1.06  0.44  0.39  0.48
 30  0.37******  0.76  1.04  2.58  2.84  2.13  3.67  2.35  2.41  1.62  0.71
 31  0.11******  0.49******  3.34******  1.41  1.92******  1.56******  0.30
 
 RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN)     DURING 1951-2000 FOR STATION NUMBER 7664
     JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1 35   2  51   4  35   3  48   8  45   5  38  11  36   9  39  13  46  10  49   8  48   2  34   4
  2 34   1  47   3  44   4  42   5  44   6  42   5  34   6  37  12  44   7  47   3  46   2  38   3
  3 37   2  36   5  39   6  66   4  47  11  45   8  40  13  35   6  38  10  41   5  49   3  33   5
  4 34   3  39   5  47   5  53   6  48   8  40  13  33   8  36  10  44  12  44   5  44   7  46   4
  5 39   6  44   4  44   6  44   4  44   9  43   9  36   7  35   5  47   6  43   5  38   4  39   5
  6 37   5  46   4  53   4  48   4  47   8  38  10  41  10  32   8  45  14  44   6  38   7  37   2
  7 36   2  38   4  49   5  41  10  42   8  45   4  37  11  35   8  42   9  52   3  40   3  34   1
  8 42   2  40   4  46   3  43   4  46   7  38  10  32  12  37   4  39  11  44   3  44   4  42   4
  9 40   7  40   4  46   3  53   2  46  10  47   6  38   6  41   7  40   8  42   4  41   3  39   4
 10 40   4  38   5  40   6  42   4  43   6  44   7  38  12  45   7  50   7  48   8  39   3  41   4
 11 41   4  40   5  41   2  44   4  44   6  37  12  36  10  39  12  46  11  46   7  44   3  40   4
 12 39   2  40   4  41   4  43   3  44   5  37   8  34  12  37   8  47   8  41   6  44   5  37   4
 13 36   3  49   4  40   3  47   3  49   8  37  15  36  14  42   9  45   8  40   8  38   5  40   4
 14 33   8  38   5  44   3  48   6  41   5  39  14  35   4  38  12  46   6  43   9  41   5  35   3
 15 46   6  35   3  47   9  44   4  49   7  37   8  33  10  33  10  38   9  54   4  39   6  41   3
 16 40   5  40   6  47   3  43   3  47   6  34   9  37  11  39  11  44   4  43   3  40   1  44   4
 17 35   7  40   6  43   3  50   2  45   7  42  11  41  14  37  13  39   9  38   5  37   4  36   2
 18 35   5  43   2  39   4  42   4  43   7  43   3  33  14  35  14  40   6  47   7  40   2  36   2
 19 38   6  38   4  42   3  53   1  44   4  36   3  36  12  36   6  40   8  44   5  37   7  36   4
 20 49   6  44   3  36   4  52   8  43   7  36   6  36   8  40   8  44   6  53   5  40   4  34   4
 21 36   3  46   6  41   6  48   4  38  12  38  12  36  11  35   6  44   5  48   6  41   4  30   4
 22 40   4  43   6  38   3  42   3  40  10  44  13  37   7  43   9  43  10  42   5  39   5  34   1
 23 37   4  45   3  51   3  42   1  42  10  39   7  38   6  40   4  44   5  45   4  33   4  41   4
 24 41   4  45   5  49   2  40   4  40   9  36  10  41  10  45  10  46  10  43   2  37   3  50   3
 25 41   3  41   6  42   4  42   8  43   6  36  14  42  10  42   8  51   7  44   3  44   3  34   1
 26 38   2  41   5  53   5  44  11  36   2  38   5  40  10  37   6  45   9  47   5  33   3  47   3
 27 34   6  38   3  45   5  43   6  41   5  38   9  34  12  39   7  42   6  42   9  45   4  44   5
 28 41   6  40   6  42   6  44   5  41   5  45  12  37  13  41   7  44   5  46   3  40   4  31   5
 29 44   6  **  **  37   4  46   6  43   4  38   5  40  12  40  11  41   7  44   3  37   3  42   4
 30 38   8  **  **  48   3  46   4  42   7  37   8  40  11  41  10  50   6  45   4  35   4  32   2
 31 48   6  **  **  44   3  **  **  36   6  **  **  41  11  34   6  **  **  46   4  **  **  34   2
 
 DAILY  MEAN  HIGHS AND LOWS OCCURRING DURING 1951-2000 FOR STATION NUMBER 7664
     JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1 24   5  25   5  35  15  50  28  63  38  73  50  82  59  83  58  78  55  69  42  52  30  34  17
  2 25   5  23   4  35  15  50  28  66  40  74  49  82  59  83  59  78  55  70  41  49  28  34  17
  3 24   3  25   5  33  15  50  28  66  40  76  49  82  59  83  59  78  55  68  42  47  27  34  16
  4 21   3  25   6  34  15  49  27  68  41  77  53  82  60  82  58  77  53  66  39  47  25  34  15
  5 23   0  26   6  35  15  51  28  69  43  78  53  82  59  81  58  77  52  66  40  47  26  33  14
  6 22   3  25   7  36  15  54  29  67  41  78  54  83  59  81  59  77  52  65  40  46  25  30  11
  7 20   0  26   6  34  13  56  31  67  42  78  55  83  60  82  58  79  52  64  38  46  25  29  12
  8 22   0  26   7  34  15  53  30  67  42  79  54  84  61  82  58  78  53  65  38  47  25  29  11
  9 21   1  27   6  35  17  51  29  67  42  77  54  82  58  81  56  76  52  62  37  44  24  30   9
 10 21   0  29  10  37  17  53  29  69  42  78  54  83  59  81  56  77  49  63  37  46  24  29   9
 11 21   1  27   8  39  20  55  31  69  43  78  55  83  61  81  55  76  49  65  38  44  24  28   9
 12 23   6  27   8  39  19  54  32  69  42  79  55  83  61  81  56  75  49  66  39  42  23  27   9
 13 24   4  29   8  37  20  54  31  69  42  81  56  84  60  80  58  73  50  64  40  43  24  28   9
 14 25   5  30  10  40  20  57  32  69  44  81  56  83  60  81  56  72  48  64  39  43  23  27   9
 15 22   3  28   9  39  19  59  33  71  45  79  55  82  59  80  57  71  47  63  37  45  24  28   9
 16 23   0  28   8  39  18  59  35  72  46  78  54  84  59  82  57  71  46  62  36  43  22  28   7
 17 24   4  32   9  41  21  60  34  72  47  79  55  85  61  82  57  71  47  61  36  43  24  27   9
 18 23   4  32  13  41  23  59  34  73  48  79  56  85  62  81  58  74  49  59  34  41  23  27   8
 19 23   3  30  11  40  23  61  36  71  46  80  56  85  61  80  57  73  48  59  33  41  21  26   9
 20 22   2  31  11  41  23  61  36  73  46  81  56  82  61  80  57  70  46  59  34  40  22  23   5
 21 21   3  31  11  41  21  61  35  74  48  80  56  83  60  79  57  68  44  60  34  38  20  23   6
 22 26   5  32  11  43  22  61  36  74  49  80  56  83  60  80  57  68  42  60  35  40  20  25   8
 23 24   4  33  14  43  23  61  36  73  48  80  55  82  59  79  58  66  41  58  34  38  20  25   8
 24 25   4  33  12  44  23  62  36  73  48  81  56  83  59  80  56  68  42  57  34  36  17  25   6
 25 22   6  34  12  44  24  65  38  73  48  83  58  84  59  79  56  69  42  58  34  39  18  24   7
 26 19   3  36  14  44  24  65  40  71  50  82  57  84  60  81  58  71  42  58  33  36  18  25   6
 27 21   2  35  17  49  26  64  39  72  49  82  58  83  59  81  58  69  42  59  33  34  16  26   7
 28 21   3  34  16  49  27  61  37  73  50  83  59  82  59  80  57  70  42  56  31  32  13  27  10
 29 23   3  **  **  45  27  63  38  74  51  84  60  83  57  81  57  69  42  55  30  33  15  26   8
 30 24   3  **  **  49  27  63  37  75  51  81  59  82  59  80  57  69  42  55  32  34  15  23   6
 31 25   3  **  **  50  28  **  **  75  50  **  **  82  58  78  55  **  **  52  31  **  **  24   6
  
  # OF DAYS EACH YEAR WHERE MIN >=32 F  1951-2000 FOR STATION # 7664
   51  52  53  54  55  56  57  58  59  60  61  62  63  64  65  66  67  68  69  70
  189 181 199 200 198 181 193 205 192 202 188 203 218 209 196 198 181 209 200 195
 
   71  72  73  74  75  76  77  78  79  80  81  82  83  84  85  86  87  88  89  90
  201 204 216 197 201 189 210 203 194 196 207 188 183 179 186 200 200 176 181 182
 
   91  92  93  94  95  96  97  98  99 100
  188 186 181 197 191 176 174 214 197 205
  
 MEAN=195
 
 LENGTH OF SEASON FOR STATION NUMBER 7664   BASE TEMP=32
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF  SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   5    11 131           9    16 259          128
   1952   5    29 150           9    19 263          113
   1953   5    13 133           9    22 265          132
   1954   5    19 139           9    22 265          126
   1955   5     8 128           9    11 254          126
   1956   5    16 137           9     6 250          113
   1957   5    27 147          10    10 283          136
   1958   4    29 119           9    28 271          152
   1959   5    15 135           9    10 253          118
   1960   5    12 133          10    16 290          157
   1961   5     2 122           9    15 258          136
   1962   4    23 113           9    20 263          150
   1963   5    23 143          10    28 301          158
   1964   4    22 113           9    27 271          158
   1965   5    28 148           9    24 267          119
   1966   5    10 130          10     1 274          144
   1967   5    20 140           9    24 267          127
   1968   5    19 140          10     4 278          138
   1969   6     3 154          10     8 281          127
   1970   5     2 122          10     3 276          154
   1971   5    12 132           9    17 260          128
   1972   4    25 116           9    30 274          158
   1973   5    17 137           9    18 261          124
   1974   5     6 126           9     3 246          120
   1975   5     1 121           9    12 255          134
   1976   5     8 129           9    28 272          143
   1977   4    30 120          10     3 276          156
   1978   5     6 126          10    14 287          161
   1979   5    12 132          10     4 277          145
   1980   5     9 130           9    26 270          140
   1981   5    19 139           9    17 260          121
   1982   5     7 127          10     7 280          153
   1983   5    15 135           9    21 264          129
   1984   5    26 147           9    26 270          123
   1985   4    24 114           9    24 267          153
   1986   5     2 122          10    12 285          163
   1987   4    11 101          10     3 276          175
   1988   4    28 119          10     4 278          159
   1989   5     7 127           9    23 266          139
   1990   5    10 130           9    23 266          136
   1991   5     7 127           9    19 262          135
   1992   5     5 126           9    28 272          146
   1993   4    26 116           9    27 270          154
   1994   5     2 122          10     9 282          160
   1995   4    28 118           9    22 265          147
   1996   5     7 128          10     3 277          149
   1997   5    20 140          10    14 287          147
   1998   4    21 111          10     1 274          163
   1999   4    19 109           9    21 264          155
   2000   4    21 112           9    25 269          157
             MEAN=128              MEAN=270     MEAN=141
 
 LENGTH OF SEASON FOR STATION NUMBER 7664   BASE TEMP=30
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF  SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   5    11 131           9    28 271          140
   1952   5    13 134           9    23 267          133
   1953   5    13 133           9    30 273          140
   1954   5    19 139           9    22 265          126
   1955   4     8  98           9    11 254          156
   1956   5     4 125           9    23 267          142
   1957   5    11 131          10    18 291          160
   1958   4    29 119          10     1 274          155
   1959   4    28 118          10     9 282          164
   1960   5    12 133          10    16 290          157
   1961   5     2 122           9    25 268          146
   1962   4    17 107           9    20 263          156
   1963   5    22 142          10    29 302          160
   1964   4     9 100          10     5 279          179
   1965   4    28 118           9    26 269          151
   1966   5    10 130          10     1 274          144
   1967   5    20 140           9    24 267          127
   1968   5    19 140          10     4 278          138
   1969   5    12 132          10    14 287          155
   1970   5     2 122          10    10 283          161
   1971   5    12 132           9    17 260          128
   1972   4    25 116           9    30 274          158
   1973   5    17 137          10    29 302          165
   1974   5     6 126           9     3 246          120
   1975   4    20 110          10     1 274          164
   1976   5     8 129           9    28 272          143
   1977   4    25 115          10     6 279          164
   1978   5     6 126          10    14 287          161
   1979   4    30 120          10     5 278          158
   1980   5     8 129          10     3 277          148
   1981   5    19 139          10     2 275          136
   1982   4    27 117          10    16 289          172
   1983   5     4 124           9    21 264          140
   1984   5     9 130           9    26 270          140
   1985   4    10 100           9    24 267          167
   1986   4    22 112          10    13 286          174
   1987   4    11 101          10     4 277          176
   1988   4    28 119          10     4 278          159
   1989   5     7 127           9    23 266          139
   1990   5     2 122           9    23 266          144
   1991   4    17 107           9    19 262          155
   1992   4    27 118           9    29 273          155
   1993   4    22 112           9    27 270          158
   1994   5     1 121          10    10 283          162
   1995   4    28 118           9    22 265          147
   1996   5     2 123          10     3 277          154
   1997   5    16 136          10    14 287          151
   1998   4    18 108          10     1 274          166
   1999   4    19 109          10     2 275          166
   2000   4    17 108           9    25 269          161
             MEAN=122              MEAN=274     MEAN=152
 
 LENGTH OF SEASON FOR STATION NUMBER 7664   BASE TEMP=28
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF  SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113           9    28 271          158
   1952   4    24 115           9    23 267          152
   1953   4    20 110          10     4 277          167
   1954   5    10 130          10    17 290          160
   1955   4     7  97           9    11 254          157
   1956   4    30 121           9    30 274          153
   1957   5    11 131          10    18 291          160
   1958   4    29 119          10     1 274          155
   1959   4    22 112          10     9 282          170
   1960   5     1 122          10    16 290          168
   1961   5     1 121           9    28 271          150
   1962   4    17 107           9    20 263          156
   1963   5    22 142          10    29 302          160
   1964   4     9 100          10     9 283          183
   1965   4    28 118           9    26 269          151
   1966   5     9 129          10     1 274          145
   1967   5     9 129           9    28 271          142
   1968   5     5 126          10     4 278          152
   1969   5    12 132          10    14 287          155
   1970   5     2 122          10    10 283          161
   1971   5     3 123          10    31 304          181
   1972   4    25 116           9    30 274          158
   1973   5    17 137          10    29 302          165
   1974   4    30 120           9    22 265          145
   1975   4    12 102          10     1 274          172
   1976   5     3 124           9    28 272          148
   1977   4     8  98          10     6 279          181
   1978   5     2 122          10    16 289          167
   1979   4     9  99          10     9 282          183
   1980   5     8 129          10     3 277          148
   1981   5    10 130          10     2 275          145
   1982   4    22 112          10    16 289          177
   1983   4    20 110           9    21 264          154
   1984   5     1 122           9    26 270          148
   1985   4    10 100           9    24 267          167
   1986   4    21 111          10    14 287          176
   1987   4    11 101          10     7 280          179
   1988   4    28 119          10     4 278          159
   1989   5     7 127           9    23 266          139
   1990   5     2 122          10    18 291          169
   1991   4    11 101           9    19 262          161
   1992   4    24 115          10    15 289          174
   1993   4    21 111          10     9 282          171
   1994   5     1 121          10    25 298          177
   1995   4    27 117           9    22 265          148
   1996   5     2 123          10     3 277          154
   1997   5    15 135          10    21 294          159
   1998   4    18 108          10    14 287          179
   1999   4    19 109          10     2 275          166
   2000   4    16 107          10     6 280          173
             MEAN=117              MEAN=278     MEAN=161
 
 LENGTH OF SEASON FOR STATION NUMBER 7664   BASE TEMP=26
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF  SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113           9    28 271          158
   1952   4    16 107           9    23 267          160
   1953   4    20 110          10    26 299          189
   1954   5     6 126          10    17 290          164
   1955   3    28  87           9    11 254          167
   1956   4    30 121           9    30 274          153
   1957   5    11 131          10    18 291          160
   1958   4    29 119          10     1 274          155
   1959   4    22 112          10    12 285          173
   1960   4    30 121          10    19 293          172
   1961   4    18 108           9    28 271          163
   1962   4    15 105          10    24 297          192
   1963   5    22 142          10    29 302          160
   1964   4     8  99          10     9 283          184
   1965   4    28 118          10    12 285          167
   1966   5     1 121          10     1 274          153
   1967   5     9 129           9    28 271          142
   1968   5     5 126          10     4 278          152
   1969   3    31  90          10    14 287          197
   1970   5     2 122          10    10 283          161
   1971   5     3 123          10    31 304          181
   1972   4     8  99          10    15 289          190
   1973   4    12 102          10    29 302          200
   1974   4     8  98           9    22 265          167
   1975   4     4  94          10    25 298          204
   1976   5     3 124           9    28 272          148
   1977   4     6  96          10     6 279          183
   1978   5     2 122          10    16 289          167
   1979   4     9  99          10    13 286          187
   1980   4    14 105          10     4 278          173
   1981   4    14 104          10    19 292          188
   1982   4    22 112          10    20 293          181
   1983   4    19 109           9    21 264          155
   1984   5     1 122           9    26 270          148
   1985   4    10 100           9    26 269          169
   1986   4    15 105          10    14 287          182
   1987   4     4  94          10     7 280          186
   1988   4    19 110          10     4 278          168
   1989   4    18 108           9    23 266          158
   1990   5     1 121          10    18 291          170
   1991   4    11 101           9    19 262          161
   1992   4    23 114          10    17 291          177
   1993   4     3  93          10    10 283          190
   1994   5     1 121          10    25 298          177
   1995   4    27 117           9    22 265          148
   1996   5     1 122          10    24 298          176
   1997   5    15 135          10    21 294          159
   1998   4    18 108          11     4 308          200
   1999   4    19 109          10     2 275          166
   2000   4     9 100          10     6 280          180
             MEAN=111              MEAN=282     MEAN=171
 
 LENGTH OF SEASON FOR STATION NUMBER 7664   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF  SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113          10     8 281          168
   1952   4    15 106          10     5 279          173
   1953   4    20 110          10    28 301          191
   1954   4     8  98          10    31 304          206
   1955   3    28  87           9    11 254          167
   1956   4    30 121           9    30 274          153
   1957   4    14 104          10    25 298          194
   1958   4    29 119          10     1 274          155
   1959   4    21 111          10    12 285          174
   1960   4    30 121          10    19 293          172
   1961   4    18 108          10     1 274          166
   1962   4    15 105          10    24 297          192
   1963   4    13 103          10    29 302          199
   1964   4     8  99          10    20 294          195
   1965   3    30  89          10    24 297          208
   1966   4    21 111          10     1 274          163
   1967   5     3 123          10    11 284          161
   1968   5     5 126          10     4 278          152
   1969   3    31  90          10    22 295          205
   1970   4     4  94          10    10 283          189
   1971   4     6  96          10    31 304          208
   1972   4     8  99          10    15 289          190
   1973   4    12 102          10    29 302          200
   1974   4     5  95          10     2 275          180
   1975   4     4  94          10    29 302          208
   1976   4     1  92          10     6 280          188
   1977   4     6  96          10    16 289          193
   1978   5     2 122          10    23 296          174
   1979   4     6  96          10    13 286          190
   1980   4    14 105          10    26 300          195
   1981   4    14 104          10    19 292          188
   1982   4    22 112          10    20 293          181
   1983   4    19 109          10    14 287          178
   1984   3    31  91           9    26 270          179
   1985   4     9  99           9    26 269          170
   1986   4    15 105          11     1 305          200
   1987   4     4  94          10     8 281          187
   1988   4    19 110          10    24 298          188
   1989   4    18 108          10    19 292          184
   1990   4    18 108          10    18 291          183
   1991   4    11 101           9    20 263          162
   1992   4    13 104          10    18 292          188
   1993   4     3  93          10    27 300          207
   1994   5     1 121          10    25 298          177
   1995   4    13 103           9    22 265          162
   1996   4    17 108          10    28 302          194
   1997   5    14 134          10    21 294          160
   1998   3    24  83          11     4 308          225
   1999   3    26  85          10     2 275          190
   2000   4     9 100          10     8 282          182
             MEAN=104              MEAN=288     MEAN=183
 
 THESE ARE THE MONTHLY AVG. MAX TEMPS 1951-2000 FOR STATION #7664
 YEAR    JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
  
 1951   22.7  34.5  28.5  49.4  69.6  72.0  79.3  78.0  66.5  58.4  36.0  23.2  51.5
 1952   23.8  33.9  33.7  59.0  69.2  83.4  83.7  80.8  77.5  61.9  47.8  30.5  57.1
 1953   25.9  30.0  43.2  50.8  71.1  83.6  83.9  82.6  76.7  69.8  49.8  31.6  58.2
 1954   23.3  44.2  37.0  62.8  65.3  80.3  87.2  80.5  73.2  56.3  51.2  33.0  57.8
 1955   27.6  25.7  41.1  68.7  76.6  77.4  89.3  90.4  79.2  66.8  39.6  23.4  58.8
 1956   22.6  25.7  38.5  56.1  72.5  88.5  82.3  83.0  77.3  71.5  42.4  35.8  58.0
 1957   21.7  35.5  41.6  58.0  68.2  78.2  88.0  80.5  71.3  57.4  41.2  39.3  56.8
 1958   34.1  30.5  40.4  60.7  77.6  77.1  81.7  88.3  79.3  69.3  50.1  29.6  59.9
 1959   23.6  26.3  44.1  62.8  72.4  84.6  86.5  87.4  75.5  56.9  35.1  37.7  57.7
 1960   24.8  26.2  28.0  59.9  72.0  77.9  85.5  84.8  75.2  65.8  49.8  31.3  56.8
 1961   26.4  34.0  43.0  53.3  67.3  80.4  83.3  83.6  72.0  65.5  43.1  25.5  56.5
 1962   22.2  25.1  32.0  58.2  74.4  77.2  81.0  82.2  71.1  65.6  49.7  33.6  56.0
 1963   16.4  30.2  48.2  64.1  71.6  84.3  84.6  82.1  76.6  74.1  51.5  22.9  58.9
 1964   35.8  39.8  39.9  60.9  77.2  82.0  87.5  79.8  73.6  64.5  47.8  26.3  59.6
 1965   24.3  26.2  29.1  57.0  75.4  80.7  84.6  82.2  64.9  66.8  45.3  37.1  56.1
 1966   17.7  28.8  51.4  53.0  71.2  81.1  88.8  80.2  73.2  64.5  44.2  30.2  57.0
 1967   27.7  29.5  50.9  61.9  68.0  77.8  83.5  82.2  75.1  62.3  45.0  32.7  58.0
 1968   27.5  29.8  57.7  64.5  66.8  82.9  83.8  84.9  72.8  63.5  43.3  25.8  58.6
 1969   18.2  28.4  30.6  60.6  72.9  74.7  84.4  83.5  75.2  56.9  46.0  29.2  55.1
 1970   16.2  31.1  35.3  59.8  74.9  84.4  86.1  84.8  75.2  59.2  43.6  30.3  56.7
 1971   19.5  30.4  41.6  61.9  71.0  84.7  82.0  84.8  76.4  66.2  44.8  27.6  57.6
 1972   20.3  23.9  42.9  57.6  71.6  81.9  82.5  80.9  72.6  58.5  39.3  23.8  54.6
 1973   26.9  31.5  48.8  59.5  71.5  83.7  83.2  85.0  70.9  68.5  44.4  25.8  58.3
 1974   24.1  35.3  46.0  62.4  69.2  81.6  91.6  79.5  73.3  65.8  44.6  33.5  58.9
