 
 THIS IS FOR STATION NUMBER 4228 1951-> 2000
                                 # OF PRECIPITATION EVENTS - % IN PARENS
 CL                   MAX   MEAN  0.01-  0.26-  0.51-  1.01-          # OF DAYS
 WK    TIME PERIOD    VAL   RAIN    0.25   0.51   1.00   2.00  >2.01 MISSING TOTAL
  1 3/1-->3/7        1.12   0.41  53(63) 17(20) 11(13)  2( 2)  0( 0)    8       83
  2 3/8-->3/14       1.52   0.50  39(51) 21(27) 12(15)  4( 5)  0( 0)    7       76
  3 3/15-->3/21      1.38   0.43  51(63) 15(18) 10(12)  4( 5)  0( 0)    7       80
  4 3/22-->3/28      2.58   0.54  41(55) 15(20) 10(13)  7( 9)  1( 1)    7       74
  5 3/29-->4/4       1.58   0.57  45(52) 19(22) 18(20)  4( 4)  0( 0)    7       86
  6 4/5-->4/11       1.88   0.51  42(55) 21(27)  7( 9)  6( 7)  0( 0)    7       76
  7 4/12-->4/18      2.52   0.77  64(58) 24(22) 13(11)  6( 5)  2( 1)    7      109
  8 4/19-->4/25      4.90   0.80  62(56) 23(20) 14(12) 10( 9)  1( 0)    7      110
  9 4/26-->5/2       2.37   0.92  56(49) 23(20) 25(21)  8( 7)  2( 1)    5      114
 10 5/3-->5/9        2.43   0.92  56(48) 32(27) 17(14)  7( 6)  3( 2)    6      115
 11 5/10-->5/16      2.66   0.84  60(56) 24(22) 14(13)  6( 5)  3( 2)    7      107
 12 5/17-->5/23      2.56   0.82  65(56) 19(16) 23(20)  6( 5)  2( 1)    1      115
 13 5/24-->5/30      2.27   1.06  54(45) 32(26) 20(16) 10( 8)  3( 2)    0      119
 14 5/31-->6/6       3.63   0.87  66(59) 18(16) 17(15)  7( 6)  3( 2)    0      111
 15 6/7-->6/13       2.93   1.11  53(45) 15(12) 36(30) 11( 9)  2( 1)    1      117
 16 6/14-->6/20      3.98   1.27  67(50) 25(18) 21(15) 16(12)  3( 2)    3      132
 17 6/21-->6/27      3.83   1.03  48(46) 19(18) 23(22)  9( 8)  4( 3)    4      103
 18 6/28-->7/4       5.51   1.18  50(50) 13(13) 19(19) 11(11)  6( 6)    5       99
 19 7/5-->7/11       7.83   1.09  45(44) 19(18) 24(23) 10( 9)  3( 2)    7      101
 20 7/12-->7/18      3.31   0.86  59(57) 16(15) 19(18)  5( 4)  4( 3)    7      103
 21 7/19-->7/25      4.53   0.75  54(58) 16(17)  9( 9) 11(11)  2( 2)    7       92
 22 7/26-->8/1       2.22   0.77  39(47) 18(21)  9(10) 15(18)  1( 1)    7       82
 23 8/2-->8/8        3.06   1.03  46(45) 22(21) 20(19) 10( 9)  4( 3)    7      102
 24 8/9-->8/15       2.50   0.60  44(48) 25(27) 19(21)  1( 1)  1( 1)    7       90
 25 8/16-->8/22      5.50   0.89  44(48) 16(17) 17(18) 11(12)  3( 3)    7       91
 26 8/23-->8/29      2.54   1.05  47(46) 17(16) 21(20) 14(13)  3( 2)    7      102
 27 8/30-->9/5       2.03   0.72  45(47) 20(21) 19(20)  9( 9)  1( 1)    7       94
 28 9/6-->9/12       2.41   0.66  37(45) 15(18) 24(29)  4( 4)  1( 1)    7       81
 29 9/13-->9/19      4.67   0.77  54(56) 13(13) 23(24)  3( 3)  2( 2)    7       95
 30 9/20-->9/26      3.05   0.64  56(57) 21(21) 14(14)  6( 6)  1( 1)    7       98
 31 9/27-->10/3      1.99   0.50  40(55) 15(20) 13(18)  4( 5)  0( 0)   10       72
 32 10/4-->10/10     1.91   0.56  40(52) 15(19) 16(21)  5( 6)  0( 0)   14       76
 33 10/11-->10/17    2.05   0.54  31(48) 16(25) 11(17)  5( 7)  1( 1)   14       64
 34 10/18-->10/24    1.51   0.48  47(62) 11(14)  9(12)  8(10)  0( 0)   14       75
 35 10/25-->10/31    1.74   0.42  34(53) 14(21) 13(20)  3( 4)  0( 0)   14       64
 36 11/1-->11/7      2.13   0.49  34(52) 15(23)  9(13)  5( 7)  2( 3)   14       65
 37 11/8-->11/14     1.58   0.29  36(65)  9(16)  9(16)  1( 1)  0( 0)   14       55
 38 11/15-->11/21    1.76   0.47  42(60)  9(13) 12(17)  6( 8)  0( 0)   14       69
 39 11/22-->11/28    1.11   0.21  41(75)  8(14)  4( 7)  1( 1)  0( 0)   14       54
 40 11/29-->12/5     1.14   0.29  44(70)  9(14)  6( 9)  3( 4)  0( 0)   14       62
 41 12/6-->12/12     1.30   0.25  38(67) 11(19)  6(10)  1( 1)  0( 0)   15       56
 42 12/13-->12/19    0.77   0.23  44(72) 12(19)  5( 8)  0( 0)  0( 0)    8       61
 43 12/20-->12/26    0.94   0.18  50(81)  7(11)  4( 6)  0( 0)  0( 0)    7       61
 44 12/27-->1/2      1.92   0.25  40(70) 10(17)  6(10)  1( 1)  0( 0)    5       57
 45 1/3-->1/9        1.64   0.18  32(72)  8(18)  3( 6)  1( 2)  0( 0)    0       44
 46 1/10-->1/16      1.60   0.21  44(80)  7(12)  3( 5)  1( 1)  0( 0)    0       55
 47 1/17-->1/23      0.89   0.23  46(69) 16(24)  4( 6)  0( 0)  0( 0)    1       66
 48 1/24-->1/30      0.89   0.15  51(87)  5( 8)  2( 3)  0( 0)  0( 0)    0       58
 49 1/31-->2/6       1.05   0.18  43(82)  4( 7)  4( 7)  1( 1)  0( 0)    0       52
 50 2/7-->2/13       1.05   0.21  37(72)  8(15)  5( 9)  1( 1)  0( 0)    0       51
 51 2/14-->2/20      1.50   0.28  45(69) 13(20)  5( 7)  2( 3)  0( 0)    1       65
 52 2/21-->2/27      1.60   0.28  41(68) 11(18)  7(11)  1( 1)  0( 0)    0       60
 53 2/28-->2/29      0.53   0.03   3(50)  2(33)  1(16)  0( 0)  0( 0)    0        6
 ANNUAL TOTALS       7.83   2445(56)828(19)685(15)283( 6) 64( 1)  346     4305
 19  0.26  0.63  1.24  0.90  2.56  0.81  1.45  1.22  0.86  0.64  0.92  0.77
 20  0.55  1.04  0.53  1.42  0.30  1.03  1.54  1.09  1.61  1.24  1.47  0.32
 21  0.45  0.72  0.71  1.32  1.28  3.83  2.07  1.32  1.02  0.96  1.06  0.21
 22  0.48  0.43  0.93  1.17  1.09  1.14  1.53  5.50  1.12  1.31  1.11  0.38
 23  0.89  0.69  2.58  1.82  0.92  1.32  1.72  2.21  0.86  1.51  0.73  0.51
 24  0.25  0.26  0.68  4.90  1.68  1.64  1.34  1.23  0.86  0.73  0.42  0.58
 25  0.71  1.60  1.43  1.14  1.91  2.29  4.53  0.83  1.15  0.74  0.36  0.94
 26  0.18  0.66  1.49  0.98  0.97  0.97  1.89  2.54  3.05  0.67  0.45  0.31
 27  0.89  0.63  1.02  2.37  1.49  3.42  1.01  2.20  0.88  0.60  0.25  0.38
 28  0.18  0.53  1.33  1.85  2.27  1.63  1.04  1.67  0.53  0.16  0.99  1.92
 29  0.36******  1.00  1.95  2.20  2.15  1.23  1.93  1.63  1.47  0.91  0.52
 30  0.23******  1.58  2.22  2.11  5.51  1.22  1.32  1.99  1.33  1.14  0.53
 31  0.10******  0.73******  3.02******  0.81  1.18******  1.74******  0.28
 
 RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN)     DURING 1951-2000 FOR STATION NUMBER 4228
     JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1 34   3  42   3  44   4  46   5  51   6  38  12  34  12  37  11  39  10  51   3  43   3  33   3
  2 33   3  48   3  39   2  46   3  46   7  38   5  33  13  34  13  39   8  47   9  42   5  36   2
  3 32   4  41   5  37   4  50   8  42   7  37  11  37   9  36   7  40   9  39   2  39   5  37   6
  4 37   4  38   3  38   5  43   7  41   7  37  11  38  11  34   8  45  12  43   4  40   4  36   5
  5 44   3  36   3  37   4  45   6  36  11  40   7  35  12  38   8  36  13  41  12  38   4  33   7
  6 35   3  34   4  42   6  49   8  39   5  40   4  34   7  45   6  38  11  45   5  38   3  40   3
  7 32   7  36   2  43   4  47   6  45   3  39   9  35   7  37   5  41  11  42   7  40   6  49   4
  8 36   6  36   5  39   3  45   5  45   5  38  10  32  13  34   8  37   9  39   5  41   3  34   4
  9 37   6  44   3  41   4  47   4  41   8  41   6  34  11  33   8  42   3  45   5  40   5  32   5
 10 40   3  46   2  39   4  43   4  42  11  41   5  35  11  40  14  42   7  42   9  38   3  39   4
 11 39   3  46   4  41   3  45   3  44  11  35   9  33   7  36   6  47   8  41   7  40   3  43   4
 12 40   2  40   4  41   5  48   6  45   5  34   9  32   9  31   7  49   8  45   7  45   2  39   3
 13 40   5  45   3  36   3  45   7  45   7  38  11  38  13  37   8  40   6  45   3  38   2  40   3
 14 33   2  38   4  47   5  38   4  43   8  33   9  37  10  35   9  40   7  44   6  42   5  47   2
 15 40   6  39   3  42   6  46   5  43   8  35   6  33  10  36  11  39   7  42   5  45   5  34   2
 16 43   6  43   6  40   3  47   9  47   7  39   7  38   9  35  10  44   9  40   5  40   7  44   6
 17 40   4  37   3  38   4  45   5  43   7  32   9  37  13  36  10  40   6  38   4  38   6  33   3
 18 56   4  44   2  41   2  44   8  43   7  37   9  32  11  33  14  41   8  45   6  39   4  42   3
 19 39   5  42   4  37   4  51   4  44   8  36   7  32  10  35   9  45   9  47   7  45   5  35   6
 20 40   3  40   5  41   5  48   4  44   9  36   9  32  10  35   8  40   7  52   2  31   4  34   5
 21 38   3  48   4  35   7  46   3  39   7  37   9  41   5  35  11  38  10  42   5  37   3  42   2
 22 43   3  36   2  52   3  43   7  38   5  40  10  32   7  37   8  43  10  44   5  44   4  33   3
 23 42   3  41   5  50   5  45   9  41   7  39   8  35  13  36   8  40   5  41   4  31   5  36   4
 24 44   3  47   5  42   6  42   7  35  12  34  14  36   8  33  10  42  10  42   3  36   4  37   3
 25 37   3  38   5  40   7  51   9  41   5  35  13  36   7  36  11  40   5  46   3  40   2  35   4
 26 36   5  40   3  47   3  46   7  35   4  35   7  36  12  35   7  42   6  43   8  35   6  35   5
 27 37   4  32   4  49   4  39  10  37   4  35  11  36  11  34  11  44   8  43   5  40   5  35   4
 28 40   4  38   3  42   3  45   8  37   4  45  14  36   8  51  10  48   7  41   8  42   3  34   4
 29 40   7  **  **  48   4  47   5  36   6  32   8  34  13  43   5  47   7  40   8  37   4  42   2
 30 35   7  **  **  47   6  43   7  34   6  34  12  34   7  36   8  50   8  43   6  34   2  41   1
 31 42   6  **  **  46   4  **  **  37   4  **  **  37  12  38  12  **  **  48   2  **  **  38   3
 
 DAILY  MEAN  HIGHS AND LOWS OCCURRING DURING 1951-2000 FOR STATION NUMBER 4228
     JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1 29  12  31  11  41  21  56  33  69  42  77  54  85  62  85  62  81  58  74  46  55  35  39  22
  2 30  13  29  11  41  22  57  34  70  43  77  53  85  63  86  63  82  58  73  46  54  33  40  23
  3 28  11  29  10  40  21  56  32  70  44  79  53  85  62  85  63  82  59  71  45  52  33  40  21
  4 27   9  30  12  40  21  54  31  71  46  80  55  85  64  84  62  81  57  69  44  51  31  39  20
  5 27   7  31  12  40  21  56  31  72  48  81  57  85  62  83  61  80  55  69  44  51  30  39  21
  6 27   8  31  12  42  19  60  32  70  46  80  57  85  62  84  62  80  56  67  44  51  31  34  17
  7 25   6  30  12  40  19  60  35  70  46  81  58  87  62  84  62  82  56  68  42  52  29  34  18
  8 27   8  31  12  41  21  57  35  72  47  81  57  86  64  84  62  81  56  67  43  51  29  33  16
  9 26   8  33  12  43  21  57  33  71  47  80  58  86  63  84  61  80  56  66  41  50  29  33  15
 10 26   7  34  15  43  23  58  34  73  46  81  58  85  63  85  61  79  53  67  39  50  28  35  15
 11 28   9  33  13  44  25  60  36  73  49  81  59  85  64  82  59  80  53  68  42  48  29  32  15
 12 28  11  33  14  44  25  58  35  72  47  82  60  87  65  83  60  79  53  68  42  48  28  32  15
 13 30  10  35  15  44  25  59  36  72  46  83  59  87  64  84  61  77  53  68  43  49  29  32  14
 14 29  10  35  16  46  24  61  37  73  49  82  60  87  64  83  61  75  52  68  44  49  28  32  15
 15 28   9  33  15  44  24  63  37  74  49  81  59  86  63  84  60  75  50  67  42  49  28  31  14
 16 28   8  36  14  46  25  63  38  74  50  81  59  87  63  84  61  74  50  66  41  48  29  33  13
 17 28  10  37  15  46  26  64  39  75  51  81  60  87  64  85  62  75  51  65  41  48  29  31  14
 18 29  11  37  20  46  27  65  39  75  52  82  60  87  66  84  61  77  52  62  38  46  28  32  13
 19 28   9  37  18  47  27  65  41  76  51  84  60  87  66  84  61  77  52  62  37  47  27  31  14
 20 28   8  37  18  47  27  64  42  76  50  83  61  86  65  82  60  73  51  63  38  45  26  29  12
 21 29  10  38  18  46  25  65  40  76  51  83  60  86  63  83  60  72  48  64  39  44  24  30  13
 22 31  12  37  18  50  26  65  40  76  53  83  60  85  64  83  60  72  47  65  40  45  24  30  14
 23 30  10  38  19  50  27  66  40  75  52  83  60  86  63  82  60  69  45  61  39  42  25  30  14
 24 30  10  37  18  50  27  67  41  75  51  84  60  86  63  83  59  71  46  61  38  44  23  31  12
 25 28  11  39  18  49  28  69  43  75  52  85  61  87  63  84  59  73  47  61  37  42  24  30  12
 26 26   9  41  20  50  28  68  43  74  53  85  62  86  63  84  61  75  47  62  37  41  23  31  13
 27 26   9  40  23  55  30  68  44  75  53  85  62  86  64  84  62  73  47  61  38  38  21  31  15
 28 28   9  40  22  55  32  66  42  76  53  86  62  86  63  83  59  73  47  59  35  37  18  33  15
 29 29   8  **  **  50  31  67  43  76  54  85  63  85  62  84  61  73  47  59  35  37  20  32  13
 30 30   9  **  **  54  31  67  43  77  54  85  62  86  63  83  61  74  46  58  37  38  20  31  11
 31 31  10  **  **  56  32  **  **  78  54  **  **  85  62  82  59  **  **  57  36  **  **  30  12
  
  # OF DAYS EACH YEAR WHERE MIN >=32 F  1951-2000 FOR STATION # 4228
   51  52  53  54  55  56  57  58  59  60  61  62  63  64  65  66  67  68  69  70
  208 205 215 228 216 209 215 216 205 211 205 208 237 220 216 213 214 220 216 219
 
   71  72  73  74  75  76  77  78  79  80  81  82  83  84  85  86  87  88  89  90
  226 215 247 232 209 203 233 216 207 213 235 222 225 218 221 221 217 200 212 224
 
   91  92  93  94  95  96  97  98  99 100
  220 229 211 234 229 210 209 235 220 225
  
 MEAN=219
 
 LENGTH OF SEASON FOR STATION NUMBER 4228   BASE TEMP=32
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF  SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    26 116           9    28 271          155
   1952   4    16 107          10     6 280          173
   1953   5    13 133          10     7 280          147
   1954   5     7 127          10    18 291          164
   1955   4     7  97          10    15 288          191
   1956   4    30 121           9    30 274          153
   1957   5     4 124          10    10 283          159
   1958   4    29 119          10     1 274          155
   1959   4    21 111          10     3 276          165
   1960   4    30 121          10    19 293          172
   1961   5     2 122           9    28 271          149
   1962   4    17 107           9    20 263          156
   1963   5    23 143          10    29 302          159
   1964   4    10 101           9    28 272          171
   1965   4    28 118           9    24 267          149
   1966   5    10 130          10     1 274          144
   1967   5     4 124           9    29 272          148
   1968   5     5 126          10     4 278          152
   1969   4    29 119          10    14 287          168
   1970   5     2 122          10    10 283          161
   1971   5     3 123          10    28 301          178
   1972   4    25 116           9    30 274          158
   1973   4    28 118          10    29 302          184
   1974   4    24 114           9    22 265          151
   1975   4    20 110           9    25 268          158
   1976   5     8 129          10     6 280          151
   1977   4     8  98          10     6 279          181
   1978   5     3 123          10     8 281          158
   1979   5    12 132          10    13 286          154
   1980   5     9 130           9    26 270          140
   1981   5    11 131          10     2 275          144
   1982   4    22 112          10    20 293          181
   1983   5    15 135           9    23 266          131
   1984   4    30 121           9    26 270          149
   1985   4     9  99          10     1 274          175
   1986   4    22 112          10     6 279          167
   1987   4     7  97          10     3 276          179
   1988   4    27 118          10     4 278          160
   1989   5     2 122           9    23 266          144
   1990   5     2 122          10    10 283          161
   1991   4    24 114           9    19 262          148
   1992   5     6 127           9    29 273          146
   1993   4    20 110          10     9 282          172
   1994   5     1 121          10    25 298          177
   1995   4    25 115           9    22 265          150
   1996   4    23 114          10     3 277          163
   1997   5    13 133          10    20 293          160
   1998   4     6  96          10    22 295          199
   1999   4    19 109          10     3 276          167
   2000   4    13 104          10     6 280          176
             MEAN=117              MEAN=278     MEAN=161
 
 LENGTH OF SEASON FOR STATION NUMBER 4228   BASE TEMP=30
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF  SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113           9    28 271          158
   1952   4    16 107          10     6 280          173
   1953   4    20 110          10    27 300          190
   1954   5     5 125          10    18 291          166
   1955   4     7  97          10    15 288          191
   1956   4    30 121          11     8 313          192
   1957   4    14 104          10    10 283          179
   1958   4    29 119          10    11 284          165
   1959   4    13 103          10     3 276          173
   1960   4    30 121          10    19 293          172
   1961   5     2 122           9    28 271          149
   1962   4    17 107          10    24 297          190
   1963   5    22 142          10    29 302          160
   1964   4     9 100          10     9 283          183
   1965   4    19 109          10    12 285          176
   1966   5    10 130          10    17 290          160
   1967   5     3 123          10    11 284          161
   1968   4    25 116          10     4 278          162
   1969   4     6  96          10    14 287          191
   1970   5     2 122          10    16 289          167
   1971   5     3 123          10    31 304          181
   1972   4    25 116          10    15 289          173
   1973   4    13 103          10    29 302          199
   1974   4     8  98          10     2 275          177
   1975   4    12 102           9    25 268          166
   1976   5     7 128          10     6 280          152
   1977   4     6  96          10    16 289          193
   1978   5     2 122          10    16 289          167
   1979   5    12 132          10    13 286          154
   1980   5     8 129          10     4 278          149
   1981   5    11 131          10     2 275          144
   1982   4    21 111          10    21 294          183
   1983   4    24 114           9    23 266          152
   1984   4    19 110           9    26 270          160
   1985   4     9  99          10     1 274          175
   1986   4    22 112          10    14 287          175
   1987   4     6  96          10     3 276          180
   1988   4    24 115          10     4 278          163
   1989   4    15 105           9    23 266          161
   1990   4    30 120          10    10 283          163
   1991   4    10 100           9    19 262          162
   1992   5     6 127          10    17 291          164
   1993   4    17 107          10    10 283          176
   1994   5     1 121          10    25 298          177
   1995   4     4  94           9    22 265          171
   1996   4    23 114          10     3 277          163
   1997   5    13 133          10    21 294          161
   1998   4     5  95          11     5 309          214
   1999   4    19 109          10     4 277          168
   2000   4    12 103          10     6 280          177
             MEAN=113              MEAN=284     MEAN=171
 
 LENGTH OF SEASON FOR STATION NUMBER 4228   BASE TEMP=28
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF  SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          10    24 297          190
   1952   4    11 102          10     6 280          178
   1953   4    20 110          10    27 300          190
   1954   4    12 102          10    31 304          202
   1955   3    29  88          10    24 297          209
   1956   4    30 121          11     8 313          192
   1957   4    14 104          10    19 292          188
   1958   4    29 119          11     2 306          187
   1959   4    13 103          10    12 285          182
   1960   4    10 101          10    19 293          192
   1961   5     2 122          10    20 293          171
   1962   4    17 107          10    24 297          190
   1963   4    24 114          10    29 302          188
   1964   4     9 100          10     9 283          183
   1965   4    16 106          10    24 297          191
   1966   5    10 130          10    17 290          160
   1967   5     3 123          10    11 284          161
   1968   4     5  96          10    25 299          203
   1969   4     6  96          10    14 287          191
   1970   4     4  94          10    16 289          195
   1971   4    14 104          10    31 304          200
   1972   4     8  99          10    15 289          190
   1973   4    13 103          11     4 308          205
   1974   4     8  98          10     2 275          177
   1975   4    12 102          10     2 275          173
   1976   5     7 128          10     6 280          152
   1977   4     6  96          10    16 289          193
   1978   5     2 122          10    28 301          179
   1979   4    15 105          10    13 286          181
   1980   4    14 105          10     4 278          173
   1981   4    15 105          10     2 275          170
   1982   4    11 101          10    21 294          193
   1983   4    19 109          11    11 315          206
   1984   4     1  92          10    23 297          205
   1985   4     9  99          10     2 275          176
   1986   4    22 112          10    14 287          175
   1987   4     6  96          10     3 276          180
   1988   4    24 115          10     5 279          164
   1989   4    15 105          10    19 292          187
   1990   4    17 107          10    10 283          176
   1991   4    10 100          10     7 280          180
   1992   4    13 104          10    17 291          187
   1993   4     5  95          10    10 283          188
   1994   4     7  97          10    26 299          202
   1995   4     4  94          10    22 295          201
   1996   4    23 114          10    30 304          190
   1997   4    17 107          10    22 295          188
   1998   3    25  84          11     5 309          225
   1999   3    27  86          10     4 277          191
   2000   4    12 103          10     6 280          177
             MEAN=104              MEAN=291     MEAN=186
 
 LENGTH OF SEASON FOR STATION NUMBER 4228   BASE TEMP=26
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF  SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          10    24 297          190
   1952   4    11 102          10     6 280          178
   1953   4    20 110          10    27 300          190
   1954   4    12 102          10    31 304          202
   1955   3    28  87          10    24 297          210
   1956   4    24 115          11    10 315          200
   1957   4    14 104          10    25 298          194
   1958   4    29 119          11     2 306          187
   1959   4    13 103          10    12 285          182
   1960   4    10 101          10    19 293          192
   1961   5     2 122          10    20 293          171
   1962   4    17 107          10    24 297          190
   1963   4     4  94          10    29 302          208
   1964   3    31  91          10     9 283          192
   1965   3    30  89          10    24 297          208
   1966   5     1 121          10    17 290          169
   1967   4    24 114          10    11 284          170
   1968   4     5  96          10    25 299          203
   1969   3    31  90          10    27 300          210
   1970   4     4  94          11    15 319          225
   1971   4     6  96          11     4 308          212
   1972   4     8  99          10    18 292          193
   1973   4    13 103          11     5 309          206
   1974   3    25  84          10     2 275          191
   1975   4     4  94          10    18 291          197
   1976   3    22  82          10     6 280          198
   1977   4     6  96          11    10 314          218
   1978   3    26  85          11    14 318          233
   1979   4     6  96          10    13 286          190
   1980   4    10 101          10    12 286          185
   1981   3    23  82          10    22 295          213
   1982   4     9  99          10    21 294          195
   1983   4    18 108          11    17 321          213
   1984   3    31  91          10    23 297          206
   1985   4     9  99          11     4 308          209
   1986   4    22 112          11     5 309          197
   1987   4     5  95          10     3 276          181
   1988   4    19 110          10     5 279          169
   1989   4    12 102          10    20 293          191
   1990   4    17 107          10    25 298          191
   1991   3    30  89          10    19 292          203
   1992   4    13 104          10    18 292          188
   1993   4     5  95          10    29 302          207
   1994   4     7  97          10    26 299          202
   1995   4     4  94          11     2 306          212
   1996   4    23 114          10    30 304          190
   1997   4    17 107          10    22 295          188
   1998   3    25  84          11     6 310          226
   1999   3    27  86          10    21 294          208
   2000   4     9 100          10     8 282          182
             MEAN= 99              MEAN=296     MEAN=197
 
 LENGTH OF SEASON FOR STATION NUMBER 4228   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF  SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          10    31 304          197
   1952   4    10 101          10    17 291          190
   1953   4    18 108          11     1 305          197
   1954   4    12 102          10    31 304          202
   1955   3    28  87          10    31 304          217
   1956   4    24 115          11    10 315          200
   1957   4    14 104          10    25 298          194
   1958   4    29 119          11     2 306          187
   1959   3    22  81          11     5 309          228
   1960   4     9 100          10    20 294          194
   1961   5     2 122          11     3 307          185
   1962   4    15 105          10    25 298          193
   1963   3    21  80          11     2 306          226
   1964   3    30  90          10    10 284          194
   1965   3    30  89          11     9 313          224
   1966   4    21 111          11     1 305          194
   1967   3    18  77          10    28 301          224
   1968   4     5  96          11     9 314          218
   1969   3    31  90          10    27 300          210
   1970   4     4  94          11    15 319          225
   1971   4     3  93          11     4 308          215
   1972   4     8  99          10    19 293          194
   1973   4    11 101          11     5 309          208
   1974   3    25  84          10     2 275          191
   1975   4     4  94          10    29 302          208
   1976   3    22  82          10    16 290          208
   1977   4     6  96          11    11 315          219
   1978   3    18  77          11    14 318          241
   1979   4     6  96          10    13 286          190
   1980   3    17  77          10    26 300          223
   1981   3    23  82          10    23 296          214
   1982   4     9  99          11     4 308          209
   1983   4    18 108          11    23 327          219
   1984   3    23  83          11     2 307          224
   1985   4     9  99          11     4 308          209
   1986   4    22 112          11     5 309          197
   1987   4     4  94          10    11 284          190
   1988   4    19 110          10    26 300          190
   1989   4    12 102          10    20 293          191
   1990   4    17 107          11     7 311          204
   1991   3    30  89          10    19 292          203
   1992   4    12 103          10    18 292          189
   1993   4     5  95          10    30 303          208
   1994   4     7  97          10    26 299          202
   1995   4     4  94          11     3 307          213
   1996   4     9 100          11     1 306          206
   1997   4    17 107          10    27 300          193
   1998   3    24  83          11    20 324          241
   1999   3    26  85          10    24 297          212
   2000   4     9 100          10     8 282          182
             MEAN= 96              MEAN=302     MEAN=205
 
 THESE ARE THE MONTHLY AVG. MAX TEMPS 1951-2000 FOR STATION #4228
 YEAR    JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
  
 1951   28.6  33.4  36.3  53.5  72.9  74.3  81.5  79.9  69.0  61.0  41.8  29.0  55.1
 1952   30.2  39.4  40.1  62.2  70.3  85.6  85.4  79.2  77.8  62.2  50.3  32.4  59.6
 1953   31.1  36.4  46.5  54.4  71.4  84.1  86.5  85.5  81.8  73.3  54.3  40.5  62.1
 1954   30.9  49.1  41.0  66.2  68.4  82.9  90.2  82.4  77.8  61.3  53.3  36.8  61.7
 1955   29.7  29.3  45.9  69.3  75.8  78.7  90.7  89.6  81.2  67.6  42.7  30.4  60.9
 1956   28.2  33.1  46.5  61.0  74.6  86.8  84.5  83.9  78.1  73.3  46.5  37.9  61.2
 1957   24.8  40.0  47.3  61.1  69.4  80.1  89.2  84.7  72.0  59.3  42.8  39.9  59.2
 1958   30.9  26.9  41.3  61.0  76.9  77.8  79.1  83.8  77.6  69.1  52.4  34.1  59.2
 1959   26.5  31.3  46.6  62.8  72.9  84.4  85.4  89.5  75.5  59.4  39.4  40.8  59.5
 1960   27.4  27.3  30.1  63.7  74.1  79.0  85.7  84.5  78.4  66.9  50.9  34.6  58.6
 1961   33.7  38.9  45.5  56.0  70.9  81.7  86.2  84.6  73.9  68.5  45.8  29.1  59.6
 1962   24.7  30.5  38.3  62.0  80.1  80.9  83.7  84.7  75.2  66.4  51.0  36.3  59.5
 1963   19.8  30.6  51.9  65.9  71.7  86.4  87.6  82.2  76.1  75.5  54.9  25.4  60.7
 1964   38.6  42.1  43.8  62.7  77.7  81.0  87.4  80.7  73.8  65.6  52.7  31.6  61.5
 1965   29.3  30.0  31.9  61.1  78.1  79.5  85.1  84.8  69.7  68.4  50.0  44.0  59.3
 1966   21.4  35.4  52.5  56.0  71.7  80.8  90.6  83.3  75.9  69.1  49.2  33.8  60.0
 1967   33.5  33.9  52.8  62.3  68.2  76.0  81.1  80.4  74.0  62.7  46.8  37.8  59.1
 1968   30.8  34.4  58.9  64.9  70.5  83.4  83.9  82.8  73.4  66.4  44.7  30.4  60.4
 1969   23.6  31.9  35.7  63.0  72.9  76.3  82.8  82.9  74.9  60.1  50.1  31.2  57.1
 1970   20.5  38.6  39.6  64.7  76.7  81.9  86.1  81.9  75.8  61.6  45.5  35.0  59.0
 1971   24.3  31.1  42.7  65.0  70.1  86.1  81.6  84.0  80.2  70.1  47.9  34.6  59.8
 1972   26.5  28.5  47.2  61.0  71.9  81.8  84.1  83.8  76.1  61.0  41.8  26.9  57.5
 1973   30.7  35.0  50.8  61.1  72.3  86.0  85.4  85.7  73.1  70.8  47.7  29.3  60.6
 1974   27.1  36.3  50.9  65.4  69.9  82.0  93.6  80.9  75.0  67.1  47.3  35.0  60.9
