 
 THIS IS FOR STATION NUMBER 3517 1951-> 2000
                                 # OF PRECIPITATION EVENTS - % IN PARENS
 CL                   MAX   MEAN  0.01-  0.26-  0.51-  1.01-          # OF DAYS
 WK    TIME PERIOD    VAL   RAIN    0.25   0.51   1.00   2.00  >2.01 MISSING TOTAL
  1 3/1-->3/7        1.46   0.36  63(75)  9(10)  9(10)  2( 2)  0( 0)    7       83
  2 3/8-->3/14       1.21   0.39  66(68) 22(22)  7( 7)  1( 1)  0( 0)    7       96
  3 3/15-->3/21      1.30   0.39  57(67) 16(18) 11(12)  1( 1)  0( 0)    7       85
  4 3/22-->3/28      1.30   0.48  62(64) 16(16) 16(16)  2( 2)  0( 0)    8       96
  5 3/29-->4/4       2.93   0.71  82(65) 20(16) 19(15)  2( 1)  2( 1)    3      125
  6 4/5-->4/11       1.65   0.59  72(65) 17(15) 15(13)  6( 5)  0( 0)    0      110
  7 4/12-->4/18      1.96   0.75  73(58) 29(23) 18(14)  5( 4)  0( 0)    0      125
  8 4/19-->4/25      2.13   0.85  75(55) 36(26) 18(13)  6( 4)  1( 0)    0      136
  9 4/26-->5/2       2.30   0.84  74(57) 27(21) 20(15)  5( 3)  2( 1)    1      128
 10 5/3-->5/9        1.70   0.76  69(54) 30(23) 21(16)  6( 4)  0( 0)    0      126
 11 5/10-->5/16      2.18   0.80  69(55) 28(22) 19(15)  7( 5)  1( 0)    1      124
 12 5/17-->5/23      3.30   0.90  76(60) 20(16) 15(12) 13(10)  1( 0)    0      125
 13 5/24-->5/30      2.74   1.03  71(52) 30(22) 25(18)  8( 5)  2( 1)    0      136
 14 5/31-->6/6       1.65   0.67  50(50) 28(28) 15(15)  7( 7)  0( 0)    6      100
 15 6/7-->6/13       2.21   1.02  66(50) 22(16) 30(23) 10( 7)  2( 1)    7      130
 16 6/14-->6/20      4.50   1.19  65(52) 21(16) 18(14) 18(14)  3( 2)    7      125
 17 6/21-->6/27      3.44   1.16  59(50) 15(12) 28(23)  9( 7)  6( 5)    7      117
 18 6/28-->7/4       3.10   0.81  55(48) 29(25) 23(20)  5( 4)  1( 0)    3      113
 19 7/5-->7/11       3.21   0.91  48(46) 27(26) 16(15) 10( 9)  2( 1)    0      103
 20 7/12-->7/18      5.70   1.22  43(42) 18(17) 22(21) 11(10)  7( 6)    0      101
 21 7/19-->7/25      2.26   0.84  67(56) 21(17) 19(16)  9( 7)  2( 1)    0      118
 22 7/26-->8/1       4.04   0.99  42(43) 21(21) 23(23)  7( 7)  3( 3)    0       96
 23 8/2-->8/8        2.73   1.17  60(49) 25(20) 18(14) 12( 9)  6( 4)    0      121
 24 8/9-->8/15       1.80   0.62  56(59) 19(20) 13(13)  6( 6)  0( 0)    0       94
 25 8/16-->8/22      2.78   0.99  65(60) 13(12) 15(13)  9( 8)  6( 5)    0      108
 26 8/23-->8/29      2.71   0.84  47(47) 16(16) 24(24) 10(10)  2( 2)    0       99
 27 8/30-->9/5       2.40   0.66  63(66) 10(10) 12(12)  8( 8)  2( 2)    5       95
 28 9/6-->9/12       1.63   0.54  51(62)  7( 8) 17(20)  6( 7)  0( 0)    7       81
 29 9/13-->9/19      4.32   0.79  72(63) 18(15) 14(12)  7( 6)  2( 1)    8      113
 30 9/20-->9/26      2.06   0.81  68(57) 22(18) 20(16)  6( 5)  2( 1)    7      118
 31 9/27-->10/3      1.79   0.50  58(65) 13(14) 10(11)  7( 7)  0( 0)    4       88
 32 10/4-->10/10     2.04   0.58  57(60) 19(20) 15(15)  3( 3)  1( 1)    0       95
 33 10/11-->10/17    1.67   0.45  58(69) 10(11)  9(10)  7( 8)  0( 0)    0       84
 34 10/18-->10/24    1.30   0.57  50(53) 23(24) 16(17)  5( 5)  0( 0)    0       94
 35 10/25-->10/31    1.39   0.48  48(56) 22(25) 12(14)  3( 3)  0( 0)    0       85
 36 11/1-->11/7      1.76   0.57  63(67) 13(13)  9( 9)  9( 9)  0( 0)    7       94
 37 11/8-->11/14     1.59   0.33  58(71) 13(16)  8( 9)  2( 2)  0( 0)    7       81
 38 11/15-->11/21    1.77   0.53  69(68) 16(15) 10( 9)  6( 5)  0( 0)    7      101
 39 11/22-->11/28    1.75   0.40  61(67) 24(26)  4( 4)  2( 2)  0( 0)    7       91
 40 11/29-->12/5     1.34   0.29  68(77) 14(15)  5( 5)  1( 1)  0( 0)    2       88
 41 12/6-->12/12     1.06   0.28  62(77) 10(12)  7( 8)  1( 1)  0( 0)    0       80
 42 12/13-->12/19    1.08   0.28  62(75) 13(15)  6( 7)  1( 1)  0( 0)    0       82
 43 12/20-->12/26    1.27   0.25  80(83) 13(13)  2( 2)  1( 1)  0( 0)    0       96
 44 12/27-->1/2      0.90   0.30  58(75)  9(11) 10(12)  0( 0)  0( 0)    1       77
 45 1/3-->1/9        0.75   0.21  59(80)  9(12)  5( 6)  0( 0)  0( 0)    0       73
 46 1/10-->1/16      0.80   0.20  65(85)  5( 6)  6( 7)  0( 0)  0( 0)    0       76
 47 1/17-->1/23      1.03   0.25  78(83) 13(13)  1( 1)  1( 1)  0( 0)    2       93
 48 1/24-->1/30      0.87   0.22  87(88)  8( 8)  3( 3)  0( 0)  0( 0)    1       98
 49 1/31-->2/6       1.22   0.21  65(91)  2( 2)  3( 4)  1( 1)  0( 0)    1       71
 50 2/7-->2/13       0.85   0.16  56(88)  4( 6)  3( 4)  0( 0)  0( 0)    0       63
 51 2/14-->2/20      1.15   0.27  55(76) 10(13)  6( 8)  1( 1)  0( 0)    0       72
 52 2/21-->2/27      1.02   0.36  57(67) 18(21)  8( 9)  1( 1)  0( 0)    0       84
 53 2/28-->2/29      0.29   0.02   9(90)  1(10)  0( 0)  0( 0)  0( 0)    0       10
 ANNUAL TOTALS       5.70   3269(62)914(17)698(13)266( 5) 56( 1)  130     5203
 19  1.03  1.15  0.82  0.80  1.60  1.40  2.11  1.71  0.95  1.07  0.88  0.93
 20  0.45  0.76  0.80  1.75  1.93  2.30  2.26  2.05  2.06  0.42  0.81  1.27
 21  0.25  1.02  0.55  1.65  0.90  3.43  1.06  2.78  1.38  0.74  1.77  0.55
 22  0.42  0.75  0.86  0.69  1.18  2.40  1.02  2.50  0.90  0.62  0.37  0.42
 23  0.47  0.65  1.17  1.17  1.20  2.15  1.07  0.92  1.57  1.10  1.75  0.50
 24  0.66  0.47  0.83  2.13  2.74  3.44  1.45  0.58  0.89  1.30  0.63  0.25
 25  0.87  0.45  0.52  0.94  0.85  2.15  0.78  2.20  2.05  1.27  0.39  0.40
 26  0.28  0.60  0.44  0.92  1.33  1.72  4.04  2.71  1.06  0.67  0.67  0.33
 27  0.80  0.87  1.30  1.64  1.00  1.82  2.05  1.19  1.65  0.43  0.34  0.90
 28  0.18  0.29  0.68  2.09  1.82  1.10  3.56  1.21  0.63  0.52  0.76  0.80
 29  0.14******  0.92  1.68  2.19  1.08  1.98  1.43  1.10  0.98  0.64  0.52
 30  0.33******  1.06  2.30  0.95  1.32  1.83  1.17  1.79  1.39  0.43  0.85
 31  0.07******  2.93******  0.70******  1.56  2.06******  0.80******  0.13
 
 RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN)     DURING 1951-2000 FOR STATION NUMBER 3517
     JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1 34   2  35   4  40   6  36   5  34   7  42  11  31  10  32   8  34  12  46   6  38   3  28   3
  2 31   3  47   4  45   5  44   4  36   6  37   4  34   8  28  10  31   4  36   7  35   4  33   2
  3 33   4  35   5  34   4  37   5  36   5  38   5  30   8  32   9  30   7  34   5  35   3  29   4
  4 35   2  42   3  35   5  36   6  36   4  32   7  32   7  31   8  35   5  35   6  36   4  33   3
  5 36   2  39   2  37   5  44   5  35  10  31  10  31   7  30   5  30   9  35   8  31   4  30   5
  6 34   4  48   5  44   3  37   7  36   6  36   9  31  12  30   7  33   9  37   8  33   3  36   2
  7 37   2  41   3  39   5  44   7  34   4  34   5  33   5  30   4  34  10  38   5  39   4  30   2
  8 43   2  36   3  44   4  36   6  41   6  34   9  31  10  35   6  34   5  36   6  39   3  31   4
  9 31   3  39   5  42   5  37   5  34   3  33   7  31  11  29  12  35   9  39   5  28   3  26   2
 10 42   5  40   4  35   5  41   3  40   7  39   8  32   8  30   7  44   8  42   5  33   3  38   4
 11 48   4  46   4  33   4  38   4  33  10  33   8  27   5  31   8  34   6  44   6  33   5  34   3
 12 33   4  37   5  33   4  36   5  37   6  30  10  29  11  33   6  42   5  34   5  34   5  29   3
 13 28   3  43   3  40   4  38   5  45   7  33  11  33   6  29   9  34   9  38   6  42   5  36   3
 14 29   7  47   1  42   4  35   5  36   7  30  11  30   6  32   6  35   6  39   7  33   4  34   2
 15 43   4  35   5  39   6  39   5  37   6  29  10  32   9  30   9  33   7  36   7  35   7  34   3
 16 42   5  36   6  32   5  43   8  44   6  33   7  33   9  30   9  38   6  38   7  35   4  37   4
 17 38   3  37   4  34   4  44   4  36   7  32  12  30   9  29   6  31   6  35   4  32   4  37   2
 18 52   5  35   2  41   2  39   7  42   5  34   7  34  11  28   6  35   3  46   6  38   5  35   3
 19 39   4  39   3  43   3  34   3  34   7  30  10  33   7  29   7  35   6  39   3  38   6  32   4
 20 45   3  40   7  31   4  35   5  39   5  32   6  29  12  30   5  31   6  39   8  30   4  30   3
 21 37   2  38   5  32   3  38   3  36  11  30   5  28   6  31   8  33   7  34   2  30   4  33   4
 22 49   3  35   5  34   4  41   6  34   5  28   6  28   6  32   6  39   5  36   5  33   4  32   1
 23 37   3  33   4  37   4  36   7  34   8  33   9  28   6  31   6  28   3  37   4  31   5  34   3
 24 35   7  34   4  38   5  40   6  34   7  32   9  29   9  30   9  40   6  43   5  35   4  48   3
 25 38   3  44   7  38   6  36   3  39   5  30  11  30  11  33   9  35   5  37   5  28   2  33   4
 26 34   4  34   4  42   4  39   9  34   5  30   8  31  10  27   6  37   5  38   3  36   3  38   5
 27 37   4  38   5  37   6  42   7  38   6  30   9  33   9  33   5  35   8  43   5  35   4  41   4
 28 46   5  37   4  35   3  42   5  34   4  33   8  32   6  32   9  33   9  35   7  33   4  39   3
 29 36   3  **  **  42   4  39   6  38   6  31  12  29   9  34   6  41   6  36   6  29   5  45   3
 30 44   5  **  **  42   7  41   6  33   8  30  12  29   7  34   9  40   6  32   4  42   4  42   4
 31 39   9  **  **  36   5  **  **  33   6  **  **  33   6  34   9  **  **  42   5  **  **  32   3
 
 DAILY  MEAN  HIGHS AND LOWS OCCURRING DURING 1951-2000 FOR STATION NUMBER 3517
     JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1 28  13  27   9  39  19  51  33  66  44  76  54  83  62  83  62  80  59  69  47  54  37  37  23
  2 28  12  27   8  38  20  53  33  67  46  74  54  83  63  83  63  80  60  68  46  51  36  38  23
  3 27  10  28   8  38  22  51  33  66  46  75  53  83  63  84  64  79  59  67  46  52  34  38  22
  4 25   8  28   9  39  21  50  32  68  47  77  55  82  63  82  63  78  58  66  45  49  34  36  21
  5 27   7  29  10  38  21  53  33  68  48  79  57  82  62  81  63  78  57  66  46  48  32  37  22
  6 26  10  28   9  38  20  55  34  67  46  79  58  83  62  82  63  78  57  64  45  48  31  35  18
  7 24   5  29   8  38  19  56  34  67  46  79  59  83  63  83  63  79  57  64  44  49  31  33  19
  8 25   7  29  10  38  20  52  34  68  48  79  59  84  64  81  62  77  57  64  44  49  31  32  19
  9 25   7  31  10  40  21  53  34  68  47  78  58  83  63  82  62  77  57  63  43  48  31  32  17
 10 24   7  31  14  40  22  55  34  69  47  79  59  83  62  82  61  76  55  63  41  47  30  32  15
 11 26   7  30  12  42  25  55  36  70  49  80  60  84  64  81  61  77  54  65  43  48  31  30  15
 12 27   8  31  13  42  26  55  37  69  48  80  60  84  64  81  61  76  55  65  44  45  29  31  15
 13 27  11  33  14  42  25  57  37  70  47  81  60  84  65  82  62  75  55  64  43  47  29  31  15
 14 28  11  33  14  42  25  57  38  70  50  80  60  83  64  82  62  73  54  65  45  46  30  31  16
 15 26   9  33  15  41  24  59  38  71  50  79  60  84  63  82  61  72  52  64  44  48  30  31  15
 16 27   7  32  14  43  25  59  40  72  50  78  59  85  64  82  62  71  52  63  43  47  30  31  14
 17 27   8  34  15  42  25  63  40  72  51  81  59  85  65  83  62  73  53  63  42  47  30  29  14
 18 27   9  35  20  43  25  63  41  73  52  80  61  85  66  81  62  74  53  59  40  47  30  29  14
 19 27   9  34  18  44  28  61  42  73  52  82  61  84  65  81  62  72  53  59  38  45  29  29  15
 20 26   8  36  16  44  27  61  43  74  52  81  61  84  64  81  61  70  51  60  40  43  28  28  13
 21 28  10  35  17  44  26  62  42  74  51  81  61  83  65  82  61  69  50  61  41  41  26  28  13
 22 30  11  36  17  46  26  62  40  74  53  80  60  84  66  81  61  68  49  62  40  42  26  29  14
 23 28  10  36  19  47  27  62  42  73  53  81  61  84  64  80  60  66  47  59  42  41  25  29  14
 24 28  10  36  18  45  27  63  42  73  52  81  60  84  64  80  60  68  47  58  39  40  23  28  11
 25 27   8  36  16  47  28  64  43  72  52  82  61  85  65  81  60  70  48  58  39  41  26  28  11
 26 26   7  37  19  48  29  66  43  72  53  83  63  84  64  81  62  71  48  58  39  40  25  28  13
 27 24   7  37  19  50  30  65  45  72  53  83  62  84  65  81  63  69  48  59  39  38  23  30  13
 28 25   7  37  20  50  32  64  43  73  54  83  62  83  64  82  62  69  47  56  38  34  19  31  14
 29 25   8  **  **  49  31  64  44  75  55  84  63  84  63  81  62  69  48  56  36  35  21  30  13
 30 26   6  **  **  51  31  65  43  76  55  83  63  83  63  81  62  70  47  57  38  36  20  29  12
 31 28   7  **  **  52  33  **  **  76  55  **  **  83  63  80  61  **  **  56  39  **  **  29  13
  
  # OF DAYS EACH YEAR WHERE MIN >=32 F  1951-2000 FOR STATION # 3517
   51  52  53  54  55  56  57  58  59  60  61  62  63  64  65  66  67  68  69  70
  216 211 225 221 224 219 227 224 203 200 210 216 237 221 227 221 220 229 214 222
 
   71  72  73  74  75  76  77  78  79  80  81  82  83  84  85  86  87  88  89  90
  219 203 252 219 215 206 234 226 224 224 232 220 229 222 228 233 241 221 221 229
 
   91  92  93  94  95  96  97  98  99 100
  225 232 219 235 229 218 226 259 242 231
  
 MEAN=225
 
 LENGTH OF SEASON FOR STATION NUMBER 3517   BASE TEMP=32
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF  SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          10     8 281          174
   1952   4    16 107          10     5 279          172
   1953   4    27 117           9    22 265          148
   1954   5     7 127          10    19 292          165
   1955   4     7  97          10    24 297          200
   1956   4    30 121          11     8 313          192
   1957   4    15 105          10    20 293          188
   1958   4    29 119          10    28 301          182
   1959   4    22 112          10    11 284          172
   1960   5    12 133          10    19 293          160
   1961   5     2 122           9    28 271          149
   1962   4    16 106          10    24 297          191
   1963   5     1 121          11     1 305          184
   1964   4    15 106          10     9 283          177
   1965   4    19 109          10    24 297          188
   1966   5    10 130          10    16 289          159
   1967   4    24 114           9    29 272          158
   1968   4    25 116          10     4 278          162
   1969   4    29 119          10    14 287          168
   1970   5     2 122          10    10 283          161
   1971   5     3 123          10    31 304          181
   1972   4    26 117           9    30 274          157
   1973   4    13 103           9    18 261          158
   1974   5     6 126           9    22 265          139
   1975   4    22 112          10     2 275          163
   1976   5     4 125          10     6 280          155
   1977   4     8  98          10    13 286          188
   1978   5     1 121          10     8 281          160
   1979   4    10 100          10    13 286          186
   1980   5     7 128          10     5 279          151
   1981   4    21 111          10     2 275          164
   1982   4    22 112          10    21 294          182
   1983   4    20 110          10    13 286          176
   1984   4     7  98           9    26 270          172
   1985   4     9  99          10     6 279          180
   1986   4    22 112          11     2 306          194
   1987   4     5  95          10     3 276          181
   1988   4    24 115          10     5 279          164
   1989   5     6 126          10     4 277          151
   1990   4    18 108          10    11 284          176
   1991   4    10 100          10     7 280          180
   1992   4    12 103          10    17 291          188
   1993   4    17 107          10    10 283          176
   1994   5     1 121          11     1 305          184
   1995   4     9  99          10    25 298          199
   1996   4    10 101          10    19 293          192
   1997   4    17 107          10    21 294          187
   1998   4    17 107          10    22 295          188
   1999   3    27  86          10    18 291          205
   2000   4    12 103          10     6 280          177
             MEAN=111              MEAN=285     MEAN=174
 
 LENGTH OF SEASON FOR STATION NUMBER 3517   BASE TEMP=30
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF  SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          10    31 304          197
   1952   4    15 106          10     5 279          173
   1953   4    21 111          10    29 302          191
   1954   5     3 123          10    30 303          180
   1955   3    29  88          11     3 307          219
   1956   4    30 121          11     8 313          192
   1957   4    15 105          10    20 293          188
   1958   4    29 119          11     6 310          191
   1959   4    21 111          10    12 285          174
   1960   4    30 121          10    20 294          173
   1961   5     2 122          11     3 307          185
   1962   4    16 106          10    24 297          191
   1963   4    10 100          11     2 306          206
   1964   4     9 100          10     9 283          183
   1965   4    13 103          10    24 297          194
   1966   4    22 112          10    17 290          178
   1967   4    23 113           9    29 272          159
   1968   4     5  96          10    25 299          203
   1969   4     1  91          10    14 287          196
   1970   4    10 100          10    10 283          183
   1971   4    24 114          11     4 308          194
   1972   4    25 116           9    30 274          158
   1973   4    13 103          11     5 309          206
   1974   4    16 106          10     2 275          169
   1975   4    21 111          10     2 275          164
   1976   4    12 103          10     6 280          177
   1977   4     6  96          10    16 289          193
   1978   4     2  92          10    26 299          207
   1979   4    10 100          10    26 299          199
   1980   4    16 107          10    27 301          194
   1981   4    15 105          10    19 292          187
   1982   4    21 111          10    21 294          183
   1983   4    20 110          10    13 286          176
   1984   4     1  92           9    26 270          178
   1985   4     9  99          11     3 307          208
   1986   4    22 112          11     2 306          194
   1987   4     4  94          10     3 276          182
   1988   4    24 115          10     7 281          166
   1989   5     6 126          10     4 277          151
   1990   4    18 108          10    19 292          184
   1991   4     1  91          10     7 280          189
   1992   4    12 103          10    17 291          188
   1993   4    17 107          10    10 283          176
   1994   4     7  97          11     1 305          208
   1995   4     5  95          11     2 306          211
   1996   4    10 101          10    30 304          203
   1997   4    17 107          10    22 295          188
   1998   3    24  83          11     4 308          225
   1999   3    26  85          10    24 297          212
   2000   4    12 103          10     7 281          178
             MEAN=104              MEAN=293     MEAN=188
 
 LENGTH OF SEASON FOR STATION NUMBER 3517   BASE TEMP=28
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF  SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          10    31 304          197
   1952   4    11 102          10     6 280          178
   1953   4    20 110          11     5 309          199
   1954   4     8  98          10    30 303          205
   1955   3    29  88          11     3 307          219
   1956   4    24 115          11     9 314          199
   1957   4    14 104          10    25 298          194
   1958   4    29 119          11     6 310          191
   1959   4    13 103          10    12 285          182
   1960   4    18 109          10    20 294          185
   1961   4    17 107          11     3 307          200
   1962   4    16 106          10    24 297          191
   1963   3    22  81          11     2 306          225
   1964   4     9 100          10    10 284          184
   1965   4     9  99          11    13 317          218
   1966   4    10 100          10    25 298          198
   1967   4    23 113          10    26 299          186
   1968   4     5  96          10    26 300          204
   1969   4     1  91          10    23 296          205
   1970   4     4  94          10    16 289          195
   1971   4     7  97          11     4 308          211
   1972   4    25 116           9    30 274          158
   1973   4    13 103          11     5 309          206
   1974   4     8  98          10     2 275          177
   1975   4    13 103          10    30 303          200
   1976   4    12 103          10     8 282          179
   1977   4     6  96          11    11 315          219
   1978   3    29  88          11     7 311          223
   1979   4    10 100          10    26 299          199
   1980   4    13 104          10    28 302          198
   1981   4     6  96          10    19 292          196
   1982   4    11 101          10    22 295          194
   1983   4    20 110          11     5 309          199
   1984   4     1  92           9    29 273          181
   1985   4     9  99          11     5 309          210
   1986   4    22 112          11     2 306          194
   1987   4     4  94          10    11 284          190
   1988   4    24 115          10    12 286          171
   1989   5     6 126          10     4 277          151
   1990   4    18 108          11     7 311          203
   1991   3    30  89          10    19 292          203
   1992   4    12 103          10    17 291          188
   1993   4     4  94          10    31 304          210
   1994   4     7  97          11    10 314          217
   1995   4     5  95          11     2 306          211
   1996   4     9 100          10    30 304          204
   1997   4    17 107          10    22 295          188
   1998   3    24  83          11     5 309          226
   1999   3    26  85          10    24 297          212
   2000   4    12 103          10     7 281          178
             MEAN=101              MEAN=298     MEAN=197
 
 LENGTH OF SEASON FOR STATION NUMBER 3517   BASE TEMP=26
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF  SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          11     1 305          198
   1952   4     7  98          10     6 280          182
   1953   4    18 108          11     5 309          201
   1954   4     4  94          10    30 303          209
   1955   3    29  88          11     3 307          219
   1956   4    24 115          11     9 314          199
   1957   4    14 104          10    27 300          196
   1958   3    22  81          11     7 311          230
   1959   4     4  94          10    12 285          191
   1960   4    18 109          10    20 294          185
   1961   4    16 106          11     3 307          201
   1962   4    15 105          10    26 299          194
   1963   3    22  81          11     2 306          225
   1964   4     9 100          10    10 284          184
   1965   3    30  89          11    13 317          228
   1966   3    28  87          11     2 306          219
   1967   3    22  81          10    28 301          220
   1968   4     5  96          11    12 317          221
   1969   3    31  90          10    23 296          206
   1970   4     4  94          11    15 319          225
   1971   4     6  96          11     4 308          212
   1972   4     9 100          10    15 289          189
   1973   4    13 103          11     5 309          206
   1974   4     8  98          10     2 275          177
   1975   4    11 101          11    13 317          216
   1976   3    22  82          10     8 282          200
   1977   4     6  96          11    11 315          219
   1978   3    27  86          11     7 311          225
   1979   4    10 100          11     7 311          211
   1980   3    26  86          10    29 303          217
   1981   3    23  82          10    23 296          214
   1982   4    11 101          10    22 295          194
   1983   4    18 108          11    12 316          208
   1984   3    31  91          11     1 306          215
   1985   4     9  99          11    11 315          216
   1986   3    24  83          11     2 306          223
   1987   4     4  94          10    11 284          190
   1988   3    27  87          10    26 300          213
   1989   4    10 100          11     2 306          206
   1990   4    12 102          11     7 311          209
   1991   3    30  89          10    19 292          203
   1992   4     2  93          10    19 293          200
   1993   4     2  92          10    31 304          212
   1994   4     7  97          11    16 320          223
   1995   4     5  95          11     2 306          211
   1996   4     9 100          10    31 305          205
   1997   4    17 107          10    27 300          193
   1998   3    24  83          11    20 324          241
   1999   3    26  85          10    24 297          212
   2000   4     8  99          11    11 316          217
             MEAN= 95              MEAN=303     MEAN=208
 
 LENGTH OF SEASON FOR STATION NUMBER 3517   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF  SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   3    26  85          11     1 305          220
   1952   3    27  87          10     6 280          193
   1953   4    18 108          11     5 309          201
   1954   4     4  94          10    31 304          210
   1955   3    29  88          11     3 307          219
   1956   3    31  91          11     9 314          223
   1957   4    13 103          11     9 313          210
   1958   3    22  81          11    26 330          249
   1959   3    28  87          11     5 309          222
   1960   4    10 101          10    21 295          194
   1961   4    16 106          11     8 312          206
   1962   4     3  93          10    26 299          206
   1963   3    22  81          11     2 306          225
   1964   4     4  95          11    19 324          229
   1965   3    30  89          11    14 318          229
   1966   3    28  87          11     2 306          219
   1967   3    22  81          11     4 308          227
   1968   3    23  83          11    12 317          234
   1969   3    31  90          10    23 296          206
   1970   3    30  89          11    16 320          231
   1971   4     6  96          11     6 310          214
   1972   4     8  99          10    15 289          190
   1973   4    11 101          11     5 309          208
   1974   4     8  98          11    15 319          221
   1975   4    11 101          11    13 317          216
   1976   3    22  82          10    22 296          214
   1977   4     6  96          11    11 315          219
   1978   3    24  83          11    15 319          236
   1979   4    10 100          11    10 314          214
   1980   3    26  86          10    29 303          217
   1981   3    21  80          10    23 296          216
   1982   4    11 101          11     6 310          209
   1983   4    18 108          11    12 316          208
   1984   3    23  83          11     2 307          224
   1985   3     6  65          11    19 323          258
   1986   3    21  80          11     9 313          233
   1987   4     4  94          10    11 284          190
   1988   3    21  81          10    29 303          222
   1989   4    10 100          11     3 307          207
   1990   4    12 102          11     7 311          209
   1991   3    30  89          11     2 306          217
   1992   4     2  93          10    19 293          200
   1993   4     2  92          10    31 304          212
   1994   4     7  97          11    19 323          226
   1995   4     5  95          11     3 307          212
   1996   4     8  99          11     1 306          207
   1997   4     9  99          10    27 300          201
   1998   3    16  75          11    20 324          249
   1999   3    14  73          11    29 333          260
   2000   3    18  78          11    14 319          241
             MEAN= 90              MEAN=308     MEAN=218
 
 THESE ARE THE MONTHLY AVG. MAX TEMPS 1951-2000 FOR STATION #3517
 YEAR    JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
  
 1951   25.3  31.8  36.4  52.3  73.4  75.1  81.6  78.2  71.2  61.6  38.8  30.6  54.7
 1952   32.0  37.4  39.5  61.1  69.6  82.1  86.5  80.0  77.0  60.4  49.7  34.0  59.1
 1953   31.8  35.6  44.2  52.2  70.3  82.6  83.6  84.1  76.6  70.6  52.2  36.9  60.0
 1954   30.4  44.5  42.4  61.4  65.2  82.6  84.6  81.4  76.7  61.2  49.8  33.5  59.5
 1955   28.8  30.9  42.3  66.3  75.1  76.7  89.7  87.8  79.1  63.9  41.9  28.5  59.2
 1956   29.9  33.6  40.8  57.0  71.6  84.8  82.4  83.0  73.8  70.5  45.5  35.7  59.0
 1957   27.0  37.4  44.3  59.7  67.7  78.8  85.3  81.8  72.1  59.5  43.1  38.5  57.9
 1958   30.3  27.2  42.9  60.5  74.4  75.4  80.8  82.6  75.5  67.2  50.0  28.1  57.9
 1959   23.8  28.8  41.8  58.7  73.7  81.7  82.7  85.0  74.2  56.1  37.5  37.8  56.8
 1960   29.4  28.3  31.4  59.8  67.3  75.7  82.6  81.4  74.7  62.0  49.2  31.1  56.1
 1961   28.2  38.6  41.9  52.0  68.4  80.6  81.5  83.6  72.8  64.3  45.9  29.0  57.2
 1962   23.9  28.0  38.3  57.2  75.0  78.5  79.7  81.5  71.1  64.4  47.2  31.6  56.4
 1963   17.6  28.7  47.8  62.7  70.1  84.8  84.6  81.5  73.8  73.5  50.4  23.3  58.2
 1964   35.4  37.9  41.7  59.5  76.1  81.1  87.4  80.5  72.7  62.4  51.1  29.0  59.6
 1965   26.9  30.2  34.2  54.3  74.6  78.6  83.7  80.4  69.8  63.1  47.4  40.0  56.9
 1966   22.3  33.0  48.4  53.9  67.6  80.6  85.9  81.0  72.6  63.5  47.1  31.6  57.3
 1967   33.0  28.2  44.8  58.7  67.8  79.4  81.9  78.2  72.1  59.6  41.9  34.6  56.7
 1968   28.9  30.0  53.9  63.4  67.9  79.8  82.5  82.6  71.9  63.4  44.8  31.1  58.3
 1969   23.5  32.6  39.2  59.9  71.4  74.3  83.0  84.7  74.0  58.9  45.5  31.1  56.5
 1970   20.6  32.5  40.9  61.0  73.0  80.4  85.4  82.7  73.4  62.4  44.7  32.5  57.5
 1971   22.2  29.2  38.9  62.1  70.2  84.9  80.5  82.2  76.8  69.1  45.8  35.0  58.1
 1972   24.6  28.0  40.3  55.3  74.5  79.8  81.6  82.4  73.6  57.0  41.1  26.6  55.4
 1973   31.0  34.7  51.7  55.4  67.5  82.0  84.0  83.9  72.1  67.5  46.7  31.0  59.0
 1974   28.3  33.8  45.2  63.4  67.2  77.5  86.9  79.9  71.8  63.8  46.7  34.5  58.2
