 
 THIS IS FOR STATION NUMBER  385 1951-> 2000
                                 # OF PRECIPITATION EVENTS - % IN PARENS
 CL                   MAX   MEAN  0.01-  0.26-  0.51-  1.01-          # OF DAYS
 WK    TIME PERIOD    VAL   RAIN    0.25   0.51   1.00   2.00  >2.01 MISSING TOTAL
  1 3/1-->3/7        2.10   0.48  61(66) 17(18) 10(10)  3( 3)  1( 1)    7       92
  2 3/8-->3/14       1.56   0.47  54(62) 18(20) 11(12)  3( 3)  0( 0)    4       86
  3 3/15-->3/21      1.87   0.41  66(74) 13(14)  5( 5)  5( 5)  0( 0)    0       89
  4 3/22-->3/28      1.52   0.59  47(57) 12(14) 13(15) 10(12)  0( 0)    0       82
  5 3/29-->4/4       3.39   0.69  62(57) 28(26) 10( 9)  5( 4)  2( 1)    4      107
  6 4/5-->4/11       2.05   0.52  60(68)  9(10) 13(14)  5( 5)  1( 1)    7       88
  7 4/12-->4/18      1.76   0.72  69(62) 19(17) 14(12)  9( 8)  0( 0)    7      111
  8 4/19-->4/25      2.70   0.83  54(50) 24(22) 20(18)  9( 8)  1( 0)    7      108
  9 4/26-->5/2       2.60   1.05  66(51) 22(17) 28(22)  9( 7)  2( 1)    7      127
 10 5/3-->5/9        2.51   0.96  66(52) 27(21) 20(16)  9( 7)  3( 2)    8      125
 11 5/10-->5/16      2.48   0.76  53(50) 27(25) 18(17)  5( 4)  2( 1)    7      105
 12 5/17-->5/23      2.15   0.83  60(52) 21(18) 24(20)  9( 7)  1( 0)    7      115
 13 5/24-->5/30      2.60   1.20  68(53) 19(14) 16(12) 20(15)  4( 3)    7      127
 14 5/31-->6/6       3.09   0.87  58(50) 27(23) 18(15)  8( 7)  3( 2)    1      114
 15 6/7-->6/13       2.55   1.13  52(44) 18(15) 32(27) 13(11)  2( 1)    3      117
 16 6/14-->6/20      3.87   1.19  60(52) 12(10) 22(19) 18(15)  3( 2)    7      115
 17 6/21-->6/27      2.37   1.09  53(49) 16(14) 18(16) 19(17)  1( 0)    5      107
 18 6/28-->7/4      12.53   1.22  52(50) 17(16) 13(12) 17(16)  3( 2)    0      102
 19 7/5-->7/11       2.85   1.18  42(40) 25(24) 17(16) 16(15)  4( 3)    0      104
 20 7/12-->7/18      3.27   0.93  45(45) 24(24) 17(17) 10(10)  3( 3)    0       99
 21 7/19-->7/25      2.50   0.70  54(57) 17(18) 14(14)  7( 7)  2( 2)    0       94
 22 7/26-->8/1       2.40   0.78  52(53) 21(21) 13(13)  9( 9)  3( 3)    0       98
 23 8/2-->8/8        2.69   1.02  55(50) 15(13) 20(18) 16(14)  2( 1)    0      108
 24 8/9-->8/15       3.50   0.80  54(54) 14(14) 22(22)  6( 6)  3( 3)    0       99
 25 8/16-->8/22      2.55   0.90  48(47) 22(21) 19(18) 10( 9)  2( 1)    0      101
 26 8/23-->8/29      4.10   0.94  51(50) 22(21) 18(17)  6( 5)  4( 3)    0      101
 27 8/30-->9/5       2.95   0.97  44(45) 24(25) 11(11) 12(12)  5( 5)    0       96
 28 9/6-->9/12       5.57   0.97  46(53) 10(11) 17(19)  9(10)  4( 4)    0       86
 29 9/13-->9/19      4.63   0.79  43(45) 25(26) 15(15) 10(10)  1( 1)    1       94
 30 9/20-->9/26      2.37   0.65  45(51) 19(21) 16(18)  6( 6)  1( 1)    0       87
 31 9/27-->10/3      4.05   0.57  43(55) 16(20) 13(16)  4( 5)  1( 1)    2       77
 32 10/4-->10/10     1.76   0.61  48(55) 18(20) 12(13)  8( 9)  0( 0)    1       86
 33 10/11-->10/17    3.44   0.58  26(46) 10(17)  8(14) 11(19)  1( 1)    0       56
 34 10/18-->10/24    1.86   0.50  44(56) 14(17) 17(21)  3( 3)  0( 0)    0       78
 35 10/25-->10/31    1.28   0.49  38(53) 15(21) 14(19)  4( 5)  0( 0)    0       71
 36 11/1-->11/7      2.31   0.47  57(67) 16(18)  7( 8)  4( 4)  1( 1)    0       85
 37 11/8-->11/14     2.11   0.35  44(67) 12(18)  5( 7)  3( 4)  1( 1)    0       65
 38 11/15-->11/21    1.38   0.49  43(58)  9(12) 16(21)  5( 6)  0( 0)    0       73
 39 11/22-->11/28    0.91   0.22  44(74)  9(15)  6(10)  0( 0)  0( 0)    0       59
 40 11/29-->12/5     1.32   0.28  58(78)  8(10)  5( 6)  3( 4)  0( 0)    6       74
 41 12/6-->12/12     0.85   0.24  53(77)  8(11)  7(10)  0( 0)  0( 0)    8       68
 42 12/13-->12/19    0.99   0.24  56(78) 12(16)  3( 4)  0( 0)  0( 0)    7       71
 43 12/20-->12/26    0.91   0.22  52(78)  9(13)  5( 7)  0( 0)  0( 0)    7       66
 44 12/27-->1/2      1.27   0.29  62(76) 13(16)  4( 4)  2( 2)  0( 0)    8       81
 45 1/3-->1/9        1.39   0.18  49(84)  6(10)  1( 1)  2( 3)  0( 0)    7       58
 46 1/10-->1/16      0.71   0.18  45(81)  7(12)  3( 5)  0( 0)  0( 0)    9       55
 47 1/17-->1/23      1.28   0.24  45(76)  9(15)  3( 5)  2( 3)  0( 0)    7       59
 48 1/24-->1/30      0.86   0.17  52(82)  9(14)  2( 3)  0( 0)  0( 0)    8       63
 49 1/31-->2/6       0.99   0.19  42(75)  9(16)  5( 8)  0( 0)  0( 0)   10       56
 50 2/7-->2/13       0.78   0.18  46(79)  8(13)  4( 6)  0( 0)  0( 0)    8       58
 51 2/14-->2/20      1.45   0.29  55(74) 13(17)  5( 6)  1( 1)  0( 0)    8       74
 52 2/21-->2/27      1.39   0.30  48(71) 13(19)  5( 7)  1( 1)  0( 0)    7       67
 53 2/28-->2/29      0.76   0.05  10(83)  0( 0)  2(16)  0( 0)  0( 0)    1       12
 ANNUAL TOTALS      12.53   2700(58)827(17)656(14)346( 7) 67( 1)  193     4596
 1954   30.9  47.9  41.4  65.6  68.9  84.6  93.4  83.5  78.7  60.6  53.2  37.7  62.2
 1955   31.1  29.3  45.2  70.1  76.5  78.5  92.8  92.9  81.9  68.4  42.4  31.3  61.7
 1956   29.5  35.2  47.1  61.1  74.5  88.0  84.4  84.5  78.1  72.0  45.9  37.6  61.5
 1957   24.7  39.0  48.8  60.3  70.2  80.1  90.6  86.0  71.4  58.5  41.3  40.6  59.3
 1958   31.9  26.0  41.0  61.5  77.0  79.1  80.2  85.4  77.2  68.6  51.5  34.7  59.5
 1959   27.3  32.0  46.0  61.4  72.4  84.2  84.6  88.2  74.1  59.5  40.9  41.8  59.4
 1960   27.5  26.2  29.1  63.3  72.2  78.0  85.1  84.4  76.9  66.8  51.0  35.5  58.0
 1961   32.9  39.4  44.1  55.9  69.7  80.5  85.8  84.6  72.3  67.5  46.1  27.6  58.9
 1962   24.6  29.5  39.0  62.2  79.5  81.0  84.2  85.9  74.2  66.1  49.8  36.0  59.3
 1963   20.0  33.2  51.4  65.0  71.9  86.4  88.6  83.8  76.3  76.4  55.0  25.9  61.2
 1964   38.7  41.3  44.4  62.2  78.5  81.5  89.5  82.2  74.8  65.6  51.1  32.7  61.9
 1965   30.4  33.0  33.0  62.1  78.2  81.3  86.1  84.8  68.9  67.5  50.5  43.1  59.9
 1966   23.1  37.4  53.2  56.9  74.2  81.6  90.1  82.7  73.8  67.1  48.3  34.8  60.3
 1967   34.0  34.6  53.8  64.3  71.5  79.9  86.0  85.2  75.7  62.5  47.7  36.5  61.0
 1968   30.9  35.0  59.2  64.8  71.1  86.8  87.8  87.3  75.8  67.1  44.9  30.3  61.8
 1969   24.6  34.6  38.4  65.2  75.0  79.5  87.5  85.5  77.4  60.1  51.3  32.0  59.2
 1970   23.4  40.6  41.7  65.3  78.8  84.0  87.8  86.2  76.7  62.2  45.1  36.1  60.7
 1971   25.3  31.0  44.3  65.9  71.7  88.3  84.2  84.9  80.9  69.4  48.9  35.3  60.8
 1972   27.9  32.6  49.6  62.5  73.3  84.3  84.3  83.4  76.6  59.9  41.8  27.2  58.6
 1973   31.3  34.8  50.5  60.7  71.8  85.0  84.8  85.9  73.2  69.6  47.6  29.0  60.3
 1974   27.4  36.4  53.3  65.8  71.0  81.6  94.1  81.2  73.5  66.5  47.9  36.9  61.3
 1975   30.7  29.1  38.6  56.7  76.9  80.5  88.1  88.2  72.0  71.0  52.1  37.5  60.1
 1976   34.4  46.7  49.2  68.1  72.0  82.2  86.9  86.0  79.9  60.7  44.4  34.9  62.1
 1977   22.0  42.2  54.5  69.8  79.1  85.1  89.5  79.6  75.0  61.7  46.1  30.9  61.3
 1978   20.6  24.6  44.3  59.6  71.9  84.0  86.6  86.2  82.6  65.6  44.8  29.9  58.4
 1979   16.0  23.2  43.0  57.9  73.2  82.8  84.4  83.0  79.9  65.5  45.2  41.4  58.0
 1980   31.2  30.2  44.7  65.6  75.6  83.4  90.8  87.0  80.7  63.8  53.2  35.9  61.8
 1981   38.5  40.5  55.4  71.4  73.3  86.5  86.4  84.1  79.8  61.2  51.3  31.7  63.3
 1982   19.7  32.6  44.9  59.9  73.6  78.9  87.9  83.3  74.8  65.2  46.1  38.1  58.7
 1983   32.9  38.5  45.4  54.1  70.3  83.0  91.6  93.3  81.6  63.1  47.4  15.3  59.7
 1984   28.0  43.4  39.1  57.1  71.4  84.3  87.5  89.1  75.6  63.3  50.7  37.5  60.6
 1985   28.4  31.6  54.0  67.6  78.6  82.1  87.4  81.5  73.3  62.9  37.4  24.5  59.1
 1986   39.7  31.2  55.9  66.8  74.9  85.7  88.0  80.9  76.7  63.0  43.3  33.5  61.6
 1987   36.5  47.2  53.3  69.0  79.4  87.4  88.0  80.7  75.6  61.3  50.6  36.3  63.8
 1988   29.4  33.4  54.7  65.5  81.3  90.2  86.5  89.1  78.7  60.1  48.2  39.5  63.1
 1989   40.6  23.8  46.1  67.0  75.8  80.0  85.7  82.0  72.9  66.5  46.9  25.8  59.4
 1990   42.2  40.8  50.8  62.3  68.4  82.6  82.4  82.4  79.8  66.3  53.6  29.8  61.8
 1991   22.3  41.5  53.1  63.7  74.9  83.1  84.3  82.6  75.6  64.4  36.3  36.5  59.9
 1992   39.2  42.0  53.7  59.9  73.9  81.1  78.3  76.7  73.8  63.3  38.6  33.9  59.5
 1993   26.5  24.9  41.0  56.1  70.5  78.1  80.8  81.5  68.9  60.0  43.5  36.3  55.7
 1994   21.6  29.5  52.8  64.7  74.2  81.9  81.5  81.2  77.1  64.5  48.6  35.3  59.4
 1995   27.3  39.0  47.1  57.8  67.5  80.1  86.1  85.8  73.6  62.4  41.7  31.8  58.3
 1996   26.2  35.5  43.8  62.3  67.2  81.1  80.8  79.7  70.8  65.3  37.7  27.6  56.5
 1997   26.2  33.2  51.5  56.2  68.5  83.1  84.1  79.4  75.8  63.5  41.0  32.9  57.9
 1998   29.4  39.5  37.1  58.3  74.6  76.0  83.2  81.3  80.6  64.3  49.6  39.6  59.5
 1999   26.5  40.5  46.1  58.4  69.6  77.0  85.8  79.3  73.8  64.6  56.7  37.0  59.6
 2000   33.4  42.1  54.1  61.5  74.9  79.5  81.1  83.8  79.9  66.5  39.9  18.8  59.6
 MEANS  29.1  35.3  46.7  62.2  73.4  82.4  86.2  84.1  76.2  64.8  46.9  33.5  60.1
 
 THESE ARE THE MONTHLY AVG. MIN TEMPS 1951-2000 FOR STATION # 385
 YEAR    JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
  
 1951    7.0  14.7  18.7  35.6  48.8  54.9  59.6  59.0  47.0  39.4  19.9   8.9  34.5
 1952   11.1  23.8  23.7  36.8  47.3  61.4  61.8  59.4  52.6  33.5  25.2  18.0  37.9
 1953   13.7  18.9  27.5  32.5  48.2  61.0  62.5  61.0  48.2  43.3  28.2  18.9  38.6
 1954    6.8  26.2  21.8  38.6  43.5  61.6  65.0  62.4  52.7  40.4  30.1  20.2  39.1
 1955   11.3   8.6  19.5  42.1  49.0  54.1  66.4  61.0  50.7  37.5  18.2  10.8  35.8
 1956    9.8  12.1  21.7  33.0  50.7  61.4  59.5  59.4  46.0  42.7  25.1  16.1  36.5
 1957    3.8  22.6  28.4  37.1  46.9  56.6  66.5  61.0  47.4  36.4  24.9  19.7  37.6
 1958   15.3   4.8  23.3  35.6  47.5  55.0  60.3  61.8  53.3  41.0  27.2  10.9  36.3
 1959    4.7  11.0  25.8  36.5  51.5  59.3  59.8  65.6  51.0  36.0  18.7  23.2  36.9
 1960    9.3   8.6   9.6  38.1  46.8  55.1  57.8  59.3  50.0  35.7  23.0  10.3  33.6
 1961    5.3  14.6  25.7  30.8  44.2  54.9  58.9  57.1  50.0  40.5  26.1   8.7  34.7
 1962    3.7  14.3  19.4  33.8  54.6  56.1  59.5  57.9  46.1  41.3  26.0  11.0  35.3
 1963   -3.0   6.9  26.6  39.8  48.8  61.6  63.0  59.2  52.3  46.5  28.3   2.1  36.0
 1964   13.5  13.9  17.1  38.8  54.5  57.9  65.1  57.5  52.6  37.3  29.0   9.7  37.2
 1965    8.0   7.1  13.7  36.9  51.7  57.0  62.4  58.5  48.2  42.5  28.3  23.5  36.5
 1966    4.6  12.6  29.1  34.4  44.8  58.3  66.5  57.2  48.5  38.5  25.1  13.8  36.1
 1967   11.1   9.9  27.7  40.1  45.3  58.5  60.2  57.7  49.2  39.9  26.4  18.6  37.1
 1968   11.0  12.5  28.5  38.8  44.7  59.9  62.2  61.7  52.1  42.5  26.5  12.8  37.8
 1969    7.4  18.6  18.3  39.0  51.0  54.0  65.7  62.2  53.3  38.8  26.1  15.9  37.5
 1970    3.3  15.9  22.2  38.2  53.4  59.7  62.5  62.5  53.9  41.4  27.7  16.9  38.1
 1971    6.0  14.3  24.9  38.8  46.0  63.2  59.5  59.7  53.8  46.2  30.7  23.1  38.8
 1972    8.0   9.7  26.5  36.5  50.3  57.6  62.0  61.7  53.5  38.3  28.1  10.1  36.9
 1973   15.1  19.1  34.6  37.2  47.6  59.9  63.9  63.5  54.1  45.9  30.7  12.7  40.4
 1974    9.4  17.2  27.9  39.9  49.4  56.1  66.7  58.6  48.0  42.6  29.7  21.1  38.9
 1975    9.9  11.6  18.5  34.2  49.8  59.1  63.6  61.4  49.6  41.8  32.6  20.9  37.7
 1976   12.5  23.8  28.1  42.2  46.6  57.8  64.3  61.1  52.1  35.1  19.5   9.4  37.7
 1977   -1.1  16.4  32.3  44.0  56.5  61.0  66.4  60.3  55.9  41.4  27.9  12.8  39.5
 1978    1.1   5.0  22.5  40.2  49.3  59.6  64.0  61.5  57.0  39.3  27.5  12.1  36.6
 1979   -1.5   2.9  23.9  34.9  46.6  58.0  62.7  62.5  52.7  40.5  26.9  20.3  35.9
 1980   13.7  13.2  23.2  37.7  48.5  59.5  66.6  63.6  53.5  36.8  28.8  16.4  38.5
 1981   13.8  17.4  27.4  44.5  47.7  60.1  65.4  60.5  52.4  40.3  32.6  15.7  39.8
 1982   -0.3  13.6  24.8  34.8  53.1  55.4  64.5  61.8  53.8  42.3  27.2  21.4  37.7
 1983   17.5  23.4  28.7  34.4  45.4  59.7  66.2  68.1  53.5  42.6  31.6   0.3  39.3
 1984   11.4  25.1  21.5  37.2  47.9  61.2  62.3  62.9  50.9  43.7  29.7  17.7  39.3
 1985    6.9  13.2  30.7  42.7  51.9  55.8  61.5  58.7  53.7  42.2  21.2   5.0  37.0
 1986   18.6  12.9  31.6  40.9  51.4  61.7  66.2  59.0  56.9  42.8  22.4  19.2  40.3
 1987   16.9  23.8  31.2  40.7  54.1  61.3  65.5  60.6  52.0  35.7  32.6  22.1  41.4
 1988    8.6   9.7  23.8  33.3  52.2  60.3  62.3  62.9  52.1  33.7  27.9  16.6  37.0
 1989   20.4   3.5  25.1  37.6  46.0  56.7  63.1  60.1  48.7  38.9  22.5   5.8  35.7
 1990   20.4  16.5  29.7  36.9  46.2  61.1  63.2  62.4  53.5  38.7  30.9  10.3  39.2
 1991    3.4  20.7  29.0  40.7  55.0  62.7  62.3  60.1  51.4  37.6  20.0  20.8  38.6
 1992   19.9  25.6  29.6  35.8  46.9  54.0  59.6  55.6  50.7  38.9  27.4  17.9  38.5
 1993    9.7  12.8  24.8  34.4  49.2  57.1  64.5  63.2  47.7  38.6  24.5  18.2  37.0
 1994    1.7   9.7  24.9  37.0  47.9  60.2  59.0  58.7  52.2  42.8  30.1  18.3  36.9
 1995   12.8  18.5  28.5  35.1  45.8  59.0  62.0  66.6  47.6  39.8  21.5  18.4  38.0
 1996    7.1  15.5  18.2  33.7  48.9  60.3  60.7  60.0  49.8  40.3  23.6  12.2  35.9
 1997    6.5  18.1  26.9  33.2  42.9  58.4  63.8  57.0  49.7  37.7  23.6  19.7  36.5
 1998   15.3  25.1  22.5  36.2  51.9  55.5  63.8  62.5  54.3  41.3  30.0  16.7  39.6
 1999    8.3  21.4  22.6  37.9  47.8  58.7  66.1  57.5  45.0  31.8  28.4  14.5  36.7
 2000   12.5  19.4  28.7  32.8  49.0  54.8  62.0  62.2  47.9  41.3  21.3   0.0  36.0
 MEANS   9.2  15.1  24.8  37.2  48.9  58.5  63.0  60.7  51.2  39.9  26.4  14.8  37.5
 
 THESE ARE THE MONTHLY AVG. MEAN TEMPS 1951-2000 FOR STATION # 385
 YEAR    JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
  
 1951   18.0  24.0  27.5  44.1  59.6  65.3  70.3  70.2  58.4  50.7  31.0  18.5  44.8
 1952   20.5  31.3  32.2  49.6  58.7  73.5  73.2  69.5  65.6  48.8  37.1  25.2  48.8
 1953   22.1  26.8  37.8  43.7  59.5  73.3  75.1  73.5  65.1  58.1  41.5  29.4  50.5
 1954   18.8  37.1  31.6  52.1  56.2  73.1  79.2  73.0  65.7  50.5  41.6  29.0  50.7
 1955   21.2  19.0  32.4  56.1  62.7  66.3  79.6  76.9  66.3  53.0  30.3  21.1  48.7
 1956   19.6  23.7  34.4  47.1  62.6  74.7  72.0  72.0  62.0  57.4  35.5  26.9  49.0
 1957   14.2  30.8  38.6  48.7  58.5  68.3  78.5  73.5  59.4  47.5  33.1  30.2  48.5
 1958   23.6  15.4  32.2  48.6  62.2  67.1  70.3  73.6  65.2  54.8  39.4  22.8  47.9
 1959   16.0  21.5  35.9  49.0  61.9  71.8  72.2  76.9  62.5  47.7  29.8  32.5  48.1
 1960   18.4  17.4  19.4  50.7  59.5  66.6  71.5  71.8  63.4  51.2  37.0  22.9  45.8
 1961   19.1  27.0  34.9  43.3  57.0  67.7  72.3  70.8  61.1  54.0  36.1  18.2  46.8
 1962   14.2  21.9  29.2  48.0  67.0  68.5  71.9  71.9  60.2  53.7  37.9  23.5  47.3
 1963    8.5  20.0  39.0  52.4  60.4  74.0  75.8  71.5  64.3  61.4  41.7  14.0  48.6
 1964   26.1  27.6  30.7  50.5  66.5  69.7  77.3  69.8  63.7  51.5  40.1  21.2  49.6
 1965   19.2  20.0  23.3  49.5  65.0  69.2  74.2  71.7  58.6  55.0  39.4  33.3  48.2
 1966   13.9  25.0  41.1  45.6  59.5  69.9  78.3  70.0  61.2  52.8  36.7  24.3  48.2
 1967   22.6  22.3  40.7  52.2  58.4  69.2  73.1  71.4  62.5  51.2  37.0  27.6  49.0
 1968   21.0  23.8  43.8  51.8  57.9  73.3  75.0  74.5  64.0  54.8  35.7  21.6  49.8
 1969   16.0  26.6  28.3  52.1  63.0  66.8  76.6  73.8  65.4  49.5  38.7  23.9  48.4
 1970   13.3  28.2  31.9  51.7  66.1  71.8  75.2  74.3  65.3  51.8  36.4  26.5  49.4
 1971   15.7  22.7  34.6  52.3  58.8  75.7  71.9  72.3  67.3  57.8  39.8  29.2  49.8
 1972   18.0  21.2  38.1  49.5  61.8  71.0  73.1  72.5  65.1  49.1  35.0  18.7  47.7
 1973   23.2  26.9  42.6  49.0  59.7  72.5  74.4  74.7  63.6  57.8  39.2  20.9  50.4
 1974   18.4  26.8  40.6  52.9  60.2  68.9  80.4  69.9  60.7  54.5  38.8  29.0  50.1
 1975   20.3  20.4  28.5  45.4  63.3  69.8  75.8  74.8  60.8  56.4  42.4  29.2  48.9
 1976   23.4  35.2  38.6  55.2  59.3  70.0  75.6  73.5  66.0  47.9  32.0  22.2  49.9
 1977   10.4  29.3  43.4  56.9  67.8  73.0  77.9  70.0  65.5  51.5  37.0  21.9  50.4
 1978   10.8  14.8  33.4  49.9  60.6  71.8  75.3  73.8  69.8  52.4  36.2  21.0  47.5
 1979    7.2  13.1  33.4  46.4  59.9  70.4  73.5  72.7  66.3  53.0  36.1  30.9  46.9
 1980   22.5  21.7  34.0  51.7  62.1  71.4  78.7  75.3  67.1  50.3  41.0  26.1  50.2
 1981   26.1  28.9  41.4  58.0  60.5  73.3  75.9  72.3  66.1  50.8  42.0  23.7  51.6
 1982    9.7  23.1  34.9  47.3  63.3  67.1  76.2  72.5  64.3  53.7  36.6  29.8  48.2
 1983   25.2  30.9  37.0  44.2  57.9  71.4  78.9  80.7  67.6  52.9  39.5   7.8  49.5
 1984   19.7  34.3  30.3  47.2  59.6  72.8  74.9  76.0  63.3  53.5  40.2  27.6  49.9
 1985   17.6  22.4  42.4  55.2  65.3  69.0  74.5  70.1  63.5  52.5  29.3  14.7  48.0
 1986   29.2  22.0  43.8  53.8  63.1  73.7  77.1  69.9  66.8  52.9  32.8  26.3  51.0
 1987   26.7  35.5  42.2  54.8  66.7  74.3  76.8  70.6  63.8  48.5  41.6  29.2  52.6
 1988   19.0  21.6  39.2  49.4  66.8  75.2  74.4  76.0  65.4  46.9  38.1  28.1  50.0
 1989   30.5  13.6  35.6  52.3  60.9  68.3  74.4  71.1  60.8  52.7  34.7  15.8  47.6
 1990   31.3  28.7  40.3  49.6  57.3  71.8  72.8  72.4  66.7  52.5  42.2  20.0  50.5
 1991   12.8  31.1  41.1  52.2  65.0  72.9  73.3  71.3  63.5  51.0  28.1  28.6  49.2
 1992   29.5  33.8  41.7  47.9  60.4  67.6  68.9  66.2  62.3  51.1  33.0  25.9  49.0
 1993   18.1  18.8  32.9  45.2  59.8  67.6  72.6  72.3  58.3  49.3  34.0  27.2  46.4
 1994   11.7  19.6  38.9  50.8  61.0  71.0  70.3  70.0  64.7  53.6  39.4  26.8  48.1
 1995   20.1  28.7  37.8  46.4  56.7  69.5  74.1  76.2  60.6  51.1  31.6  25.1  48.2
 1996   16.6  25.5  31.0  48.0  58.1  70.7  70.8  69.8  60.3  52.8  30.6  19.9  46.2
 1997   16.4  25.7  39.2  44.7  55.7  70.8  74.0  68.2  62.7  50.6  32.3  26.3  47.2
 1998   22.4  32.3  29.8  47.3  63.3  65.8  73.5  71.9  67.4  52.8  39.8  28.2  49.5
 1999   17.4  30.9  34.4  48.1  58.7  67.8  75.9  68.4  59.4  48.2  42.5  25.7  48.1
 2000   22.9  30.8  41.4  47.2  62.0  67.2  71.6  73.0  63.9  53.9  30.6   9.4  47.8
 MEANS  19.2  25.2  35.8  49.7  61.2  70.4  74.6  72.4  63.7  52.3  36.6  24.1  48.8
 
 THESE ARE THE MONTHLY PRECIP TOTALS AND NUMBER OF      MISSING DAYS 1951-2000 FOR STATION # 385
 YEAR    JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
  
 1951   0.45  2.19  3.61  5.96  3.16  5.50  4.32  7.30  2.61  1.35  0.28  1.00 37.73
           0     2     0     0     0    15     0     0     0     2     0     0    19
 1952   0.91  0.44  4.89  0.00  4.42  8.19  4.20 10.65  1.18  0.00  2.18  1.05 38.11
           0     1     0    30     0     0     0     0     0     0     0     0    31
 1953   1.03  0.00  1.73  3.48  0.00  5.43  2.65  3.69  0.48  0.41  1.26  0.00 20.16
           1    28    11     0    31     0     0     0     0     0     0    31   102
 1954   0.00  1.65  1.51  3.13  2.83  4.62  1.19  9.40  0.19  3.69  0.03  0.23 28.47
          31     0     0     0     0     0     0     0     2     0     0     0    33
 1955   0.68  1.51  1.03  4.48  2.27  3.07  3.24  1.56  3.10  0.12  0.32  0.43 21.81
           0     0     0     0     1     0     0     0     0     0     0     0     1
 1956   0.36  0.51  0.24  2.01  3.29  3.54  6.26  5.68  4.42  2.44  4.00  0.43 33.18
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1957   0.56  0.39  2.95  1.12  3.25  8.81  0.92  3.64  5.49  3.81  3.57  0.63 35.14
           1     0     0     0     0     0     0     0     0     0     0     0     1
 1958   1.26  0.97  0.84  1.56  1.31  3.17 19.78  5.92  4.20  0.14  0.92  0.20 40.27
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1959   0.97  1.42  2.91  3.28  8.88  3.79  0.58  2.47  3.09  1.97  1.64  1.69 32.69
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1960   1.82  1.68  2.15  2.65  5.92  5.16  3.59  7.51  2.28  1.03  0.64  0.87 35.30
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1961   0.40  1.25  4.96  2.39  3.39  4.66  3.46  3.14  8.83  1.94  1.68  2.77 38.87
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1962   0.28  2.41  1.41  1.16  6.14  3.92  3.47  2.46  1.75  1.90  0.45  0.43 25.78
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1963   1.20  0.69  2.72  4.17  3.13  3.46  2.90  4.97  3.51  1.37  0.77  0.60 29.49
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1964   0.59  0.32  1.28  9.28  6.35  5.16  6.46  4.29  5.19  0.52  1.87  1.20 42.51
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1965   0.61  1.92  4.02  3.94  5.15  4.54  2.77  4.06 11.56  1.24  0.93  1.59 42.33
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1966   1.46  0.33  1.58  0.94  4.46  5.23  1.49  3.77  0.46  0.47  0.39  0.99 21.57
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1967   1.44  0.54  1.25  2.87  2.39 12.88  2.19  0.91  2.97  1.90  0.56  0.64 30.54
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1968   0.95  0.31  0.93  4.16  2.70  2.31  2.01  4.54  2.67  4.66  1.46  1.89 28.59
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1969   0.95  1.86  1.01  3.14  3.71  5.70  4.73  3.56  0.90  3.66  0.08  1.71 31.01
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1970   0.35  0.30  2.14  1.48  6.49  2.35  2.39  2.87  2.99  3.82  1.57  1.08 27.83
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1971   1.79  3.56  0.98  1.33  5.58  5.57  2.03  2.49  0.78  4.72  3.87  1.26 33.96
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1972   0.76  0.97  0.67  5.21  5.15  1.97  4.57  3.84 10.83  3.19  4.06  1.01 42.23
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1973   2.24  1.16  5.39  5.46  6.99  2.47  8.70  2.57  5.58  3.26  2.39  2.32 48.53
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1974   1.20  0.59  1.02  2.53  5.31  1.14  0.32  5.32  2.86  2.34  0.99  1.04 24.66
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1975   2.55  1.19  1.48  4.69  2.51  7.50  0.48  7.32  3.43  0.12  4.38  0.36 36.01
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1976   0.10  2.11  3.38  5.06  3.91  3.47  1.49  0.28  1.12  1.36  0.03  0.32 22.63
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1977   0.45  0.52  4.40  1.89  2.32  1.89  6.21  5.03  5.46  4.62  1.32  1.03 35.14
           0     0     0     0     0     0     0     0     0     0     0     0     0
 1978   0.24  1.19  0.80  4.84  2.82  1.65  4.90  2.69  9.05  0.87  1.92  1.07 32.04
           0     0     0     0     0     0     0     0     0     0     0     0     0
